quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,14,41,0,1,10,TEX,MOO,TEX34,run,6,0,113t Strong Run 20 Shotgun,113t,Strong,Shotgun,1-10poss,43 Over,Nickel Personnel,Cover-2,No Blitz,None,Spy,Normal,DT Terrence Gallimore,,,None,None,False,2,0,1,,,,,0,2109,Week 10,Texas,TX,62,2 ,fair,66,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,2,0,2,4,TEX,MOO,TEX40,run,10,0,122 Strong Run 26 Shotgun,122,Strong,Shotgun,1or2-3-5,43 Over,Regular Personnel,Press-2,No Blitz,None,None,Normal,CB Trenton Greene,DT Carson Rasolomalala,,None,None,False,2,6,2,,,,,0,2109,Week 10,Texas,TX,62,2 ,fair,60,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,28,0,1,10,TEX,MOO,TEX50,run,8,0,113 Strong Run 20 Shotgun,113,Strong,Shotgun,1-10earn,43 Over,Nickel Personnel,Cover-2,No Blitz,None,Spy,Normal,OLB Alfred Hoffman,,,None,None,False,2,0,3,,,,,0,2109,Week 10,Texas,TX,62,2 ,fair,50,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,4,0,2,2,TEX,MOO,MOO42,pass,0,0,113t Weak Pass YZXR 6636 Pistol,113t,Weak,Pistol,1or2-1-2,43 Over,Nickel Personnel,Cover-3 Sky,No Blitz,None,None,Normal,,,,None,None,False,,,4,6636,YZXR,6,6,0,2109,Week 10,Texas,TX,62,2 ,fair,42,NORMAL,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
1Q,12,57,0,3,2,TEX,MOO,MOO42,pass,3,0,212 Pro Pass YZXAB 154FS Shotgun,212,Pro,Shotgun,3or4-2,43 Over,Regular Personnel,"Press-1, Buzz",No Blitz,None,None,3short,OLB Alfred Hoffman,DT Tommy Hernandez,,None,None,False,,,5,154FS,YZXAB,1,5,0,2109,Week 10,Texas,TX,62,2 ,fair,42,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,21,0,1,10,TEX,MOO,MOO39,run,-4,0,113t Strong Run 21 Shotgun,113t,Strong,Shotgun,1-10earn,43 Over,Nickel Personnel,Cover-3 Sky,No Blitz,None,None,Normal,DT Terrence Gallimore,,,None,None,False,2,1,6,,,,,0,2109,Week 10,Texas,TX,62,2 ,fair,39,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,11,43,0,2,14,TEX,MOO,MOO43,pass,12,0,221 Pro Pass YATZB SW492 Shotgun,221,Pro,Shotgun,1or2-13+,43 Over,Regular Personnel,"Press-1, Buzz",Blitz 1,None,None,Normal,ILB Fred Harding,CB Trenton Greene,LCB I.Crowley,None,None,False,,,7,SW492,YATZB,S,W,0,2109,Week 10,Texas,TX,62,2 ,fair,43,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,11,0,0,3,2,TEX,MOO,MOO31,pass,31,0,212 Pro Pass BZXYA 2649S Shotgun,212,Pro,Shotgun,3or4-2,43 Over,Regular Personnel,"Press-1, Buzz",No Blitz,None,None,3short,,,,None,None,False,,,8,2649S,BZXYA,2,6,0,2109,Week 10,Texas,TX,62,2 ,fair,31,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1Q,10,22,1,1,10,MOO,TEX,MOO27,run,10,0,122 Pro Run 23 Normal,122,Pro,Normal,1-10poss,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,OLB DeAndre Craig,,,None,None,False,2,3,11,,,,,0,2109,Week 10,Texas,TX,62,2 ,fair,73,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,9,42,1,1,10,MOO,TEX,MOO37,pass,21,11,113t I Pass RAXZ 1WSF Normal,113t,I,Normal,1-10earn,43 Under,Nickel Personnel,Cover-2,No Blitz,Double,None,Normal,OLB Sergio Clevenger,,,None,None,False,,,12,1WSF,RAXZ,1,W,0,2109,Week 10,Texas,TX,62,2 ,fair,63,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
