quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,14,11,0,1,10,FRE,CHE,FRE17,run,5,0,122 Strong Run 24 Normal,122,Strong,Normal,1-10poss,34 Eagle,Regular Personnel,Press-1,No Blitz,None,None,Normal,DE Devin Barber,CB Dashawn Stidham,,None,None,False,2,4,1,,,,,0,2110,Week 7,Frederick,MD,60,3 ,fair,83,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,30,0,2,5,FRE,CHE,FRE22,run,19,0,113 Pro Run 25 Normal,113,Pro,Normal,1or2-3-5,34 Eagle,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,OLB Amari Zajac,,,None,None,False,2,5,2,,,,,0,2110,Week 7,Frederick,MD,60,3 ,fair,78,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,49,0,1,10,FRE,CHE,FRE41,run,3,0,113t Pro Run 24 Normal,113t,Pro,Normal,1-10earn,34 Eagle,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DT Jessie Dillon,ILB Edwin Bell,,None,None,False,2,4,3,,,,,0,2110,Week 7,Frederick,MD,60,3 ,fair,59,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,26,0,2,7,FRE,CHE,FRE44,run,2,0,113 I Run 26 Normal,113,I,Normal,1or2-6-9,34 Eagle,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,S K,,,None,None,False,2,6,4,,,,,0,2110,Week 7,Frederick,MD,60,3 ,fair,56,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,56,0,3,5,FRE,CHE,FRE46,run,15,0,122 Weak Run 20 Normal,122,Weak,Normal,3or4-4-5,34 Eagle,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,3long,OLB Amari Zajac,,,None,None,False,2,0,5,,,,,0,2110,Week 7,Frederick,MD,60,3 ,fair,54,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,17,0,1,10,FRE,CHE,CHE39,run,3,0,122 I Run 27 Normal,122,I,Normal,1-10earn,34 Eagle,Regular Personnel,Press-1,No Blitz,None,None,Normal,ILB Edwin Bell,,,None,None,False,2,7,6,,,,,0,2110,Week 7,Frederick,MD,60,3 ,fair,39,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,48,0,2,7,FRE,CHE,CHE36,run,6,0,212 Pro Run 25 Shotgun,212,Pro,Shotgun,1or2-6-9,34 Eagle,Regular Personnel,Press-1,No Blitz,None,None,Normal,OLB Dwight Bradley,,,None,None,False,2,5,7,,,,,0,2110,Week 7,Frederick,MD,60,3 ,fair,36,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,7,0,3,1,FRE,CHE,CHE30,run,30,0,113 Strong Run 21 Normal,113,Strong,Normal,3or4-1,34 Eagle,Nickel Personnel,Cover-1,No Blitz,None,None,3short,,,,None,None,False,2,1,8,,,,,0,2110,Week 7,Frederick,MD,60,3 ,fair,30,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1Q,9,53,1,1,10,CHE,FRE,CHE25,pass,-2,0,023 Empty Pass RXZ S44 Normal,023,Empty,Normal,1-10poss,True 34,Nickel Personnel,Press-1,Blitz 1,None,None,Normal,OLB Devan Miller,,WLB J.McMichael,None,None,False,,,11,S44,RXZ,S,4,0,2110,Week 7,Frederick,MD,60,3 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1Q,9,23,1,2,12,CHE,FRE,CHE23,run,2,0,131 Weak Run 27 Normal,131,Weak,Normal,1or2-10-12,True 34,Regular Personnel,Cover-1,No Blitz,None,Spy,Normal,CB Isaiah Sanderson,,,None,None,False,2,7,12,,,,,0,2110,Week 7,Frederick,MD,60,3 ,fair,77,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,8,38,1,3,10,CHE,FRE,CHE25,pass,6,0,221 Pro Pass YATZB 8SS32 Shotgun,221,Pro,Shotgun,3or4-10-12,True 34,Regular Personnel,Press-2,Blitz 1,None,None,3long,OLB Jameson McMichael,,WLB I.Sanderson,None,None,False,,,13,8SS32,YATZB,8,S,0,2110,Week 7,Frederick,MD,60,3 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,7,47,2,1,10,FRE,CHE,FRE23,run,3,0,113t I Run 27 Normal,113t,I,Normal,1-10poss,34 Eagle,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,CB Isaiah Nevett,DE Donald Camilleri,,None,None,False,2,7,15,,,,,0,2110,Week 7,Frederick,MD,60,3 ,fair,77,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,7,22,2,2,7,FRE,CHE,FRE26,run,9,0,131 Weak Run 26 Shotgun,131,Weak,Shotgun,1or2-6-9,34 Eagle,Regular Personnel,Press-1,No Blitz,None,Spy,Normal,OLB Amari Zajac,,,None,None,False,2,6,16,,,,,0,2110,Week 7,Frederick,MD,60,3 ,fair,74,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,6,44,2,1,10,FRE,CHE,FRE35,pass,11,3,122 Strong Pass YZXT 2553 Pistol,122,Strong,Pistol,1-10earn,34 Eagle,Regular Personnel,Press-1,No Blitz,None,None,Normal,OLB Amari Zajac,,,None,None,False,,,17,2553,YZXT,2,5,0,2110,Week 7,Frederick,MD,60,3 ,fair,65,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,5,59,2,1,10,FRE,CHE,FRE46,run,19,0,122 Strong Run 21 Pistol,122,Strong,Pistol,1-10earn,34 Eagle,Regular Personnel,Press-1,No Blitz,None,None,Normal,S K,,, OLB Dwight Bradley,Offsides,False,2,1,18,,,,,0,2110,Week 7,Frederick,MD,60,3 ,fair,54,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,5,41,2,1,10,FRE,CHE,CHE35,pass,19,21,113t Strong Pass ZRXY 9S32 Pistol,113t,Strong,Pistol,1-10earn,34 Eagle,Nickel Personnel,Cover-2,No Blitz,Double,None,Normal,CB Juan Lindenmuth,,,None,None,False,,,19,9S32,ZRXY,9,S,0,2110,Week 7,Frederick,MD,60,3 ,fair,35,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,5,6,2,1,10,FRE,CHE,CHE16,run,1,0,113 I Run 23 Normal,113,I,Normal,1-10earn,34 Eagle,Nickel Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,DE Donald Camilleri,,,None,None,False,2,3,20,,,,,0,2110,Week 7,Frederick,MD,60,3 ,fair,16,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,4,21,2,2,9,FRE,CHE,CHE15,pass,0,0,131 Strong Pass YATZ 3S28 Normal,131,Strong,Normal,1or2-6-9,34 Eagle,Regular Personnel,Press-2,No Blitz,None,None,Normal,,,,None,None,False,,,21,3S28,YATZ,3,S,0,2110,Week 7,Frederick,MD,60,3 ,fair,15,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,4,12,2,3,9,FRE,CHE,CHE15,pass,3,0,122 Strong Pass YZXT W12S Pistol,122,Strong,Pistol,3or4-8-9,34 Eagle,Regular Personnel,Cover-2,No Blitz,None,None,3long,ILB Ernie England,,,None,None,False,,,22,W12S,YZXT,W,1,0,2110,Week 7,Frederick,MD,60,3 ,fair,15,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,3,24,3,1,10,CHE,FRE,CHE25,pass,34,29,230 Pro Pass YTB 02S Pistol,230,Pro,Pistol,1-10poss,True 34,Regular Personnel,Man to Man,Blitz 1,None,None,Normal,S Kai Karamazov,,WLB J.McMichael,None,None,False,,,25,02S,YTB,0,2,0,2110,Week 7,Frederick,MD,60,3 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,2,42,3,1,10,CHE,FRE,FRE41,pass,0,0,212 Pro Pass XAYZ FF27 Shotgun,212,Pro,Shotgun,1-10earn,True 34,Regular Personnel,Cover-1,No Blitz,None,None,Normal,,,,None,None,False,,,26,FF27,XAYZ,F,F,0,2110,Week 7,Frederick,MD,60,3 ,fair,41,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,2,38,3,2,10,CHE,FRE,FRE41,pass,4,0,113t I Pass XYZAR 21F20 Normal,113t,I,Normal,1or2-10-12,True 34,Nickel Personnel,Press-1,Blitz 1,None,None,Normal,CB Isaiah Sanderson,,SILB C.Snodgrass,None,None,False,,,27,21F20,XYZAR,2,1,0,2110,Week 7,Frederick,MD,60,3 ,fair,41,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,1,56,3,3,6,CHE,FRE,FRE37,pass,37,0,113t Strong Pass XRYZA 1S0S0 Normal,113t,Strong,Normal,3or4-6-7,True 34,Nickel Personnel,Cover-3 Cloud,Blitz 1,None,None,3long,,,SILB C.Snodgrass,None,None,False,,,28,1S0S0,XRYZA,1,S,0,2110,Week 7,Frederick,MD,60,3 ,fair,37,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
