quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,14,39,0,1,10,HAR,ROC,HAR18,pass,10,6,203 Strong Pass BXRZ F38W Normal,203,Strong,Normal,1-10poss,43 Over,Nickel Personnel,Press-1,Blitz 1,None,None,Normal,CB Brock Dreisbach,,MLB D.Ellard,None,None,False,,,1,F38W,BXRZ,F,3,0,2108,Week 15,Harlem,NJ,42,2 ,fair,82,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,14,8,0,1,10,HAR,ROC,HAR28,pass,16,3,221 I Pass ZYTA F58S Normal,221,I,Normal,1-10earn,43 Over,Regular Personnel,Cover-1,No Blitz,None,None,Normal,OLB Albert Dubreuil,OLB Francisco Curtis,,None,None,False,,,2,F58S,ZYTA,F,5,0,2108,Week 15,Harlem,NJ,42,2 ,fair,72,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,21,0,1,10,HAR,ROC,HAR44,pass,-4,0,122 Weak Pass ZXA 47S Normal,122,Weak,Normal,1-10earn,43 Over,Regular Personnel,Press-2,No Blitz,None,None,Normal,,,,None,None,False,,,3,47S,ZXA,4,7,0,2108,Week 15,Harlem,NJ,42,2 ,fair,56,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,36,0,2,14,HAR,ROC,HAR40,pass,11,0,212 Strong Pass XZY 193 Normal,212,Strong,Normal,1or2-13+,43 Over,Regular Personnel,Press-2,No Blitz,None,None,Normal,S Billy Wyss,,,None,None,False,,,4,193,XZY,1,9,0,2108,Week 15,Harlem,NJ,42,2 ,fair,60,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,4,0,3,3,HAR,ROC,ROC49,pass,0,0,212 Pro Pass XZA S7W Normal,212,Pro,Normal,3or4-3,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,3long,,,,None,None,False,,,5,S7W,XZA,S,7,0,2108,Week 15,Harlem,NJ,42,2 ,fair,49,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,11,49,1,1,10,ROC,HAR,ROC20,pass,0,0,212 Pro Pass XZYB 8W22 Shotgun,212,Pro,Shotgun,1-10poss,43 Under,Regular Personnel,Cover-2,Blitz 1,None,None,Normal,,,SLB S.Heninger, C Nate Whitehorn,Offensive Holding,False,,,7,8W22,XZYB,8,W,0,2108,Week 15,Harlem,NJ,42,2 ,fair,80,NORMAL,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
1Q,11,39,1,1,20,ROC,HAR,ROC10,pass,8,2,122 Pro Pass TYXZ 2115 Normal,122,Pro,Normal,1or2-13+,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,OLB Steven Heninger,S Charles McGough,, DT Pedro Keith,Too Many Men on the Field,False,,,8,2115,TYXZ,2,1,0,2108,Week 15,Harlem,NJ,42,2 ,fair,90,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,11,32,1,1,15,ROC,HAR,ROC15,run,1,0,122 I Run 27 Normal,122,I,Normal,1or2-13+,43 Under,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,OLB Steven Heninger,,,None,None,False,2,7,9,,,,,0,2108,Week 15,Harlem,NJ,42,2 ,fair,85,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,47,1,2,14,ROC,HAR,ROC16,pass,-14,0,023 Empty Pass RXZ WW0 Normal,023,Empty,Normal,1or2-13+,43 Under,Nickel Personnel,Tampa-2,Blitz 1,None,None,Normal,Brody Bush,,NB K.Franz,None,None,False,,,10,WW0,RXZ,W,W,0,2108,Week 15,Harlem,NJ,42,2 ,fair,84,NORMAL,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,39,1,1,10,HAR,ROC,ROC13,run,13,0,113t Weak Run 21 Normal,113t,Weak,Normal,1-10poss,43 Over,Nickel Personnel,Man to Man,No Blitz,None,None,Normal,,,,None,None,False,2,1,11,,,,,0,2108,Week 15,Harlem,NJ,42,2 ,fair,13,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
