quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,PAR,MAA,PAR25,run,-2,0,113t Weak Run 21 Pistol,113t,Weak,Pistol,1-10poss,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,CB Logan Wallace,ILB Gus Coleman,,None,None,False,2,1,1,,,,,0,2108,Week 8,Maassluis,NY,55,6 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,14,26,0,2,12,PAR,MAA,PAR23,pass,0,2,113 Pro Pass ZYXR S12S Normal,113,Pro,Normal,1or2-10-12,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,OLB Caiden Hastings,,,None,None,False,,,2,S12S,ZYXR,S,1,0,2108,Week 8,Maassluis,NY,55,6 ,fair,77,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,53,0,3,12,PAR,MAA,PAR23,scramble,7,0,113t Weak Pass ZYXAR 3F821 Normal,113t,Weak,Normal,3or4-10-12,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,3long,CB Joel Delgado,,, S Craig Clancy,Defensive Holding,False,,,3,3F821,ZYXAR,3,F,0,2108,Week 8,Maassluis,NY,55,6 ,fair,77,NORMAL,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1Q,13,43,0,1,10,PAR,MAA,PAR28,run,2,0,122 Weak Run 21 Pistol,122,Weak,Pistol,1-10earn,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,OLB Caiden Hastings,S John Aponte,,None,None,False,2,1,4,,,,,0,2108,Week 8,Maassluis,NY,55,6 ,fair,72,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,3,0,2,8,PAR,MAA,PAR30,pass,-5,0,113 Pro Pass YZXAR 172F0 Normal,113,Pro,Normal,1or2-6-9,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,,,,None,None,False,,,5,172F0,YZXAR,1,7,0,2108,Week 8,Maassluis,NY,55,6 ,fair,70,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,23,0,3,13,PAR,MAA,PAR25,pass,0,0,122 Weak Pass TXYZA 5702S Normal,122,Weak,Normal,3or4-13-16,43 Under,Regular Personnel,Press-2,No Blitz,None,None,3long,,,,None,None,False,,,6,5702S,TXYZA,5,7,0,2108,Week 8,Maassluis,NY,55,6 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,58,1,1,15,MAA,PAR,MAA29,pass,0,0,221 Pro Pass YZTAB 560F1 Shotgun,221,Pro,Shotgun,1or2-13+,True 34,Regular Personnel,Cover-1,No Blitz,None,None,Normal,,,,None,None,False,,,9,560F1,YZTAB,5,6,0,2108,Week 8,Maassluis,NY,55,6 ,fair,71,NORMAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1Q,11,49,1,2,15,MAA,PAR,MAA29,run,3,0,113t Weak Run 23 Normal,113t,Weak,Normal,1or2-13+,True 34,Nickel Personnel,Cover-1,No Blitz,None,None,Normal,S Aidan Krauchick,,,None,None,False,2,3,10,,,,,0,2108,Week 8,Maassluis,NY,55,6 ,fair,71,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,24,1,3,12,MAA,PAR,MAA32,pass,8,0,221 Strong Pass ZTYAB 4420F Normal,221,Strong,Normal,3or4-10-12,True 34,Regular Personnel,Cover-1,No Blitz,Double,None,3long,OLB Seth Newhart,,,None,None,False,,,11,4420F,ZTYAB,4,4,0,2108,Week 8,Maassluis,NY,55,6 ,fair,68,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,10,40,2,1,10,PAR,MAA,PAR16,run,3,0,122 Strong Run 22 Shotgun,122,Strong,Shotgun,1-10poss,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,ILB Gus Coleman,,,None,None,False,2,2,13,,,,,0,2108,Week 8,Maassluis,NY,55,6 ,fair,84,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
