quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,14,23,0,1,10,SAO,KAN,SAO43,pass,0,0,230 Pro Pass TAYUB 3421F Normal,230,Pro,Normal,1-10poss,34 Eagle,Regular Personnel,Press-2,No Blitz,None,None,Normal,,,,None,None,False,,,1,3421F,TAYUB,3,4,0,2108,Week 16,Kansas,MI,68,calm,fair,57,NORMAL,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
1Q,14,14,0,2,10,SAO,KAN,SAO43,run,-3,0,113t Strong Cntr. 25 Normal,113t,Strong,Normal,1or2-10-12,34 Eagle,Nickel Personnel,Press-1,No Blitz,None,Spy,Normal,ILB Elliot Cook,,,None,None,False,2,5,2,,,,,0,2108,Week 16,Kansas,MI,68,calm,fair,57,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1Q,13,31,0,3,13,SAO,KAN,SAO40,pass,0,0,113 Strong Pass XZYAR 96013 Normal,113,Strong,Normal,3or4-13-16,34 Eagle,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,,,SILB A.Kirk,None,None,False,,,3,96013,XZYAR,9,6,0,2108,Week 16,Kansas,MI,68,calm,fair,60,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1Q,13,9,1,1,10,KAN,SAO,KAN11,run,5,0,113t I Run 23 Normal,113t,I,Normal,1-10poss,43 Under,Nickel Personnel,Cover-2,No Blitz,None,Spy,Normal,OLB Brian Vollers,,,None,None,False,2,3,5,,,,,0,2108,Week 16,Kansas,MI,68,calm,fair,89,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,34,1,2,5,KAN,SAO,KAN16,pass,14,6,113 Weak Pass RZXA 227S Normal,113,Weak,Normal,1or2-3-5,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,CB Shaquille Slagle,DE Braden Liu,,None,None,False,,,6,227S,RZXA,2,2,0,2108,Week 16,Kansas,MI,68,calm,fair,84,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,56,1,1,10,KAN,SAO,KAN30,pass,0,0,122 Weak Pass ZAXYT 72636 Normal,122,Weak,Normal,1-10earn,43 Under,Regular Personnel,Tampa-2,No Blitz,None,None,Normal,,,,None,None,False,,,7,72636,ZAXYT,7,2,0,2108,Week 16,Kansas,MI,68,calm,fair,70,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,46,1,2,10,KAN,SAO,KAN30,pass,13,13,122 I Pass XAYZT 0S353 Normal,122,I,Normal,1or2-10-12,43 Under,Regular Personnel,Man to Man,Blitz 2,None,None,Normal,DE Zachery Westphal,DE Desmond Langdon,"['MLB R.Malloy', 'WLB B.Vollers']", G Leonardo Murphy,Offensive Holding,False,,,8,0S353,XAYZT,0,S,0,2108,Week 16,Kansas,MI,68,calm,fair,70,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,40,1,2,20,KAN,SAO,KAN20,run,11,0,113t Pro Run 24 Normal,113t,Pro,Normal,1or2-13+,43 Under,Nickel Personnel,Cover-2,No Blitz,None,Spy,Normal,OLB Alexis Dickey,,,None,None,False,2,4,9,,,,,0,2108,Week 16,Kansas,MI,68,calm,fair,80,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,57,1,3,9,KAN,SAO,KAN31,pass,0,0,122 Weak Pass ZYXAT 92D11 Normal,122,Weak,Normal,3or4-8-9,43 Under,Regular Personnel,Tampa-2,No Blitz,None,None,3long,,,,None,None,False,,,10,92D11,ZYXAT,9,2,0,2108,Week 16,Kansas,MI,68,calm,fair,69,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1Q,10,34,2,1,10,SAO,KAN,SAO33,pass,12,7,122 Strong Pass TYXZA 40381 Normal,122,Strong,Normal,1-10poss,34 Eagle,Regular Personnel,Press-2,No Blitz,None,None,Normal,ILB Ashton Kirk,,,None,None,False,,,12,40381,TYXZA,4,0,0,2108,Week 16,Kansas,MI,68,calm,fair,67,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,10,6,2,1,10,SAO,KAN,SAO45,pass,15,6,113t Strong Pass YRXZA 10W64 Normal,113t,Strong,Normal,1-10earn,34 Eagle,Nickel Personnel,Press-1,No Blitz,None,None,Normal,S Don Lester,,,None,None,False,,,13,10W64,YRXZA,1,0,0,2108,Week 16,Kansas,MI,68,calm,fair,55,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,9,43,2,1,10,SAO,KAN,KAN40,run,5,0,113t Weak Run 20 Normal,113t,Weak,Normal,1-10earn,34 Eagle,Nickel Personnel,Press-1,No Blitz,None,Spy,Normal,DT Vinny Morrison,CB Miles Wuerffel,,None,None,False,2,0,14,,,,,0,2108,Week 16,Kansas,MI,68,calm,fair,40,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,9,2,2,2,5,SAO,KAN,KAN35,pass,11,4,122 Strong Pass TXYZA 10972 Normal,122,Strong,Normal,1or2-3-5,34 Eagle,Regular Personnel,Press-2,No Blitz,None,None,Normal,ILB Ashton Kirk,,,None,None,False,,,15,10972,TXYZA,1,0,0,2108,Week 16,Kansas,MI,68,calm,fair,35,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,8,25,2,1,10,SAO,KAN,KAN24,pass,0,0,113t Strong Pass YRXZA 81960 Normal,113t,Strong,Normal,1-10earn,34 Eagle,Nickel Personnel,Cover-1,Blitz 3,None,None,Normal,,,"['SLB E.Cook', 'SILB A.Kirk', 'WLB M.Merandi']",None,None,False,,,16,81960,YRXZA,8,1,0,2108,Week 16,Kansas,MI,68,calm,fair,24,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1Q,8,17,2,2,10,SAO,KAN,KAN24,pass,-4,0,122 Weak Pass TAXYZ 34W21 Normal,122,Weak,Normal,1or2-10-12,34 Eagle,Regular Personnel,"Press-1, Buzz",Blitz 1,Double,None,Normal,,,WLB M.Merandi,None,None,False,,,17,34W21,TAXYZ,3,4,0,2108,Week 16,Kansas,MI,68,calm,fair,24,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,7,44,2,3,14,SAO,KAN,KAN28,pass,0,0,113t Weak Pass ZRXYA 52452 Normal,113t,Weak,Normal,3or4-13-16,34 Eagle,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,,,WLB M.Merandi,None,None,False,,,18,52452,ZRXYA,5,2,0,2108,Week 16,Kansas,MI,68,calm,fair,28,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1Q,7,31,3,1,10,KAN,SAO,KAN25,run,6,0,113 Pro Run 22 Normal,113,Pro,Normal,1-10poss,43 Under,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,Spy,Normal,OLB Alexis Dickey,,,None,None,False,2,2,21,,,,,0,2108,Week 16,Kansas,MI,68,calm,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,6,52,3,2,4,KAN,SAO,KAN31,pass,0,0,113 Strong Pass XYZR 7102 Shotgun,113,Strong,Shotgun,1or2-3-5,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,22,7102,XYZR,7,1,0,2108,Week 16,Kansas,MI,68,calm,fair,69,NORMAL,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
1Q,6,46,3,3,4,KAN,SAO,KAN31,pass,20,13,113t Strong Pass XAYZR 1S262 Shotgun,113t,Strong,Shotgun,3or4-4-5,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,3long,S Ezra Parrish,,,None,None,False,,,23,1S262,XAYZR,1,S,0,2108,Week 16,Kansas,MI,68,calm,fair,69,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,6,0,3,1,10,KAN,SAO,SAO49,pass,16,0,122 Strong Pass ZYXT 5W23 Normal,122,Strong,Normal,1-10earn,43 Under,Regular Personnel,Man to Man,Blitz 2,None,None,Normal,S Spencer Cielo,,"['SLB A.Dickey', 'FS E.Parrish']",None,None,False,,,24,5W23,ZYXT,5,W,0,2108,Week 16,Kansas,MI,68,calm,fair,49,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,5,36,3,1,10,KAN,SAO,SAO33,pass,14,0,113 Weak Pass XYZAR WF80S Pistol,113,Weak,Pistol,1-10earn,43 Under,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,OLB Alexis Dickey,,,None,None,False,,,25,WF80S,XYZAR,W,F,0,2108,Week 16,Kansas,MI,68,calm,fair,33,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,4,55,3,1,10,KAN,SAO,SAO19,pass,0,0,113 Strong Pass RAXYZ 3S12S Normal,113,Strong,Normal,1-10earn,43 Under,Nickel Personnel,Tampa-2,Blitz 1,None,None,Normal,,,WLB B.Vollers,None,None,False,,,26,3S12S,RAXYZ,3,S,0,2108,Week 16,Kansas,MI,68,calm,fair,19,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
