quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,14,30,0,1,10,TUC,MOO,TUC34,run,34,0,104 Strong Run 27 Pistol,104,Strong,Pistol,1-10poss,43 Over,Dime Personnel,Press-2,No Blitz,None,None,Normal,S Ellis Small,,,None,None,False,2,7,1,,,,,0,2109,Week 16,Tucker,GA,45,calm,fair,66,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,48,0,1,10,TUC,MOO,MOO32,pass,17,11,113 Pro Pass RZX 139 Normal,113,Pro,Normal,1-10earn,43 Over,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,CB Trenton Greene,S Donald Cole,MLB F.Harding,None,None,False,,,2,139,RZX,1,3,0,2109,Week 16,Tucker,GA,45,calm,fair,32,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,13,20,0,1,10,TUC,MOO,MOO15,pass,15,0,122 Weak Pass YZX S52 Normal,122,Weak,Normal,1-10earn,43 Over,Regular Personnel,Cover-1,No Blitz,None,None,Normal,,,,None,None,False,,,3,S52,YZX,S,5,0,2109,Week 16,Tucker,GA,45,calm,fair,15,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1Q,12,40,1,1,10,MOO,TUC,MOO30,run,5,0,122 Strong Run 26 Normal,122,Strong,Normal,1-10poss,True 34,Regular Personnel,Cover-2,No Blitz,None,None,Normal,OLB Arnie Manderscheid,DE Raymond D'Arms,,None,None,False,2,6,6,,,,,0,2109,Week 16,Tucker,GA,45,calm,fair,70,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,56,1,2,5,MOO,TUC,MOO35,pass,30,22,113t Weak Pass ZAXYR 2142S Shotgun,113t,Weak,Shotgun,1or2-3-5,True 34,Nickel Personnel,Press-2,Blitz 1,Double,None,Normal,OLB Arnie Manderscheid,,SLB S.Mayhem,None,None,False,,,7,2142S,ZAXYR,2,1,0,2109,Week 16,Tucker,GA,45,calm,fair,65,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,13,1,1,15,MOO,TUC,TUC40,pass,0,0,122 Strong Pass XTYZA W209S Shotgun,122,Strong,Shotgun,1or2-13+,True 34,Regular Personnel,Man to Man,Blitz 1,Double,None,Normal,,,WLB A.Manderscheid,None,None,False,,,9,W209S,XTYZA,W,2,0,2109,Week 16,Tucker,GA,45,calm,fair,40,NORMAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1Q,11,3,1,2,15,MOO,TUC,TUC40,run,8,0,113 Strong Run 17 Normal,113,Strong,Normal,1or2-13+,True 34,Nickel Personnel,Man to Man,No Blitz,None,None,Normal,CB Myron Momberg,,,None,None,False,1,7,10,,,,,0,2109,Week 16,Tucker,GA,45,calm,fair,40,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,23,1,3,7,MOO,TUC,TUC32,pass,7,4,203 Strong Pass ZXRAB 7S6SS Normal,203,Strong,Normal,3or4-6-7,True 34,Nickel Personnel,Press-2,Blitz 1,Double,None,3long,OLB Salvador Mayhem,,WLB A.Manderscheid,None,None,False,,,11,7S6SS,ZXRAB,7,S,0,2109,Week 16,Tucker,GA,45,calm,fair,32,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,9,27,1,1,15,MOO,TUC,TUC30,pass,0,0,023 Shotgun Pass ZXRT F8FF Normal,023,Shotgun,Normal,1or2-13+,True 34,Nickel Personnel,Press-1,Blitz 2,None,None,Normal,,,"['SLB S.Mayhem', 'SILB G.Francis']",None,None,False,,,13,F8FF,ZXRT,F,8,0,2109,Week 16,Tucker,GA,45,calm,fair,30,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1Q,9,23,1,2,15,MOO,TUC,TUC30,pass,0,0,113t Weak Pass ZAXYR 2142S Shotgun,113t,Weak,Shotgun,1or2-13+,True 34,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,,,SLB S.Mayhem,None,None,False,,,14,2142S,ZAXYR,2,1,0,2109,Week 16,Tucker,GA,45,calm,fair,30,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1Q,9,19,1,3,15,MOO,TUC,TUC30,pass,14,0,122 Strong Pass XYZT 30F3 Shotgun,122,Strong,Shotgun,3or4-13-16,True 34,Regular Personnel,Press-2,Blitz 1,Double,None,3long,OLB Salvador Mayhem,,SILB G.Francis,None,None,False,,,15,30F3,XYZT,3,0,0,2109,Week 16,Tucker,GA,45,calm,fair,30,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,8,30,2,1,10,TUC,MOO,TUC25,pass,17,10,122 I Pass ZTX 27F Normal,122,I,Normal,1-10poss,43 Over,Regular Personnel,Cover-1,No Blitz,None,None,Normal,OLB Glenn Blair,OLB Alfred Hoffman,,None,None,False,,,18,27F,ZTX,2,7,0,2109,Week 16,Tucker,GA,45,calm,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,7,59,2,1,10,TUC,MOO,TUC42,pass,0,0,122 I Pass YZX 782 Normal,122,I,Normal,1-10earn,43 Over,Regular Personnel,Cover-1,No Blitz,None,None,Normal,,,,None,None,False,,,19,782,YZX,7,8,0,2109,Week 16,Tucker,GA,45,calm,fair,58,NORMAL,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
1Q,7,53,2,2,10,TUC,MOO,TUC42,run,7,0,113 Strong Run 23 Shotgun,113,Strong,Shotgun,1or2-10-12,43 Over,Nickel Personnel,Tampa-2,No Blitz,None,None,Normal,CB Ivan Crowley,S Donald Cole,,None,None,False,2,3,20,,,,,0,2109,Week 16,Tucker,GA,45,calm,fair,58,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,7,27,2,3,3,TUC,MOO,TUC49,pass,23,17,212 Weak Pass XZY 147 Normal,212,Weak,Normal,3or4-3,43 Over,Regular Personnel,Cover-2,No Blitz,Double,None,3long,ILB Fred Harding,,,None,None,False,,,21,147,XZY,1,4,0,2109,Week 16,Tucker,GA,45,calm,fair,51,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
