quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,CHI,WIL,CHI25,run,4,0,122 Strong Run 24 Shotgun,122,Strong,Shotgun,1-10poss,43 Over,Regular Personnel,Press-2,No Blitz,None,None,Normal,DT Richard Newman,,, DE Jeff Coppola,Unnecessary Roughness,False,2,4,1,,,,,0,2118,Week 10,Chicago,TN,56,14 ,rain,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,52,0,1,10,CHI,WIL,CHI44,reverse,-3,0,122 Strong Rev. rev7 Normal,122,Strong,Normal,1-10earn,43 Over,Regular Personnel,Press-2,No Blitz,None,None,Normal,DE Tito McGregor,OLB Bill Hamilton,,None,None,False,rev,7,2,,,,,0,2118,Week 10,Chicago,TN,56,14 ,rain,56,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,14,27,0,2,13,CHI,WIL,CHI41,run,4,0,212 Pro Run 23 Pistol,212,Pro,Pistol,1or2-13+,43 Over,Regular Personnel,Press-2,No Blitz,None,None,Normal,OLB Corbin Nesbitt,,,None,None,False,2,3,3,,,,,0,2118,Week 10,Chicago,TN,56,14 ,rain,59,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,52,0,3,9,CHI,WIL,CHI45,pass,23,10,113t Weak Pass ZXAR 841F Normal,113t,Weak,Normal,3or4-8-9,43 Over,Nickel Personnel,Cover-2,No Blitz,Double,None,3long,CB Louie Bolock,,,None,None,False,,,4,841F,ZXAR,8,4,0,2118,Week 10,Chicago,TN,56,14 ,rain,55,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,23,0,1,10,CHI,WIL,WIL32,pass,13,13,113 Strong Pass XZYAR 0952S Pistol,113,Strong,Pistol,1-10earn,43 Over,Nickel Personnel,Cover-2,No Blitz,Double,None,Normal,ILB Neil Boyington,,,None,None,False,,,5,0952S,XZYAR,0,9,0,2118,Week 10,Chicago,TN,56,14 ,rain,32,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,12,38,0,1,10,CHI,WIL,WIL19,pass,12,3,113 I Pass ZAXYR 20412 Normal,113,I,Normal,1-10earn,43 Over,Nickel Personnel,Man to Man,No Blitz,None,None,Normal,CB Marquis Lyrenmann,,,None,None,False,,,6,20412,ZAXYR,2,0,0,2118,Week 10,Chicago,TN,56,14 ,rain,19,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,56,0,1,7,CHI,WIL,WIL07,pass,7,0,212 Pro Pass AYXZB 1343S Normal,212,Pro,Normal,1or2-6-9,43 Over,Regular Personnel,Man to Man,No Blitz,None,None,Normal,,,,None,None,False,,,7,1343S,AYXZB,1,3,0,2118,Week 10,Chicago,TN,56,14 ,rain,7,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1Q,11,46,1,1,10,WIL,CHI,WIL25,pass,24,17,122 Weak Pass TYXZA 1195W Shotgun,122,Weak,Shotgun,1-10poss,43 Under,Regular Personnel,Press-1,No Blitz,None,None,Normal,CB Ike Simmons,,,None,None,False,,,10,1195W,TYXZA,1,1,0,2118,Week 10,Chicago,TN,56,14 ,rain,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,10,59,1,1,10,WIL,CHI,WIL49,pass,0,0,221 Pro Pass BYTZA W251W Shotgun,221,Pro,Shotgun,1-10earn,43 Under,Regular Personnel,Press-1,Blitz 1,None,None,Normal,,,MLB D.McSherry,None,None,False,,,11,W251W,BYTZA,W,2,0,2118,Week 10,Chicago,TN,56,14 ,rain,51,NORMAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1Q,10,52,1,2,10,WIL,CHI,WIL49,run,-3,0,113 Weak Run 26 Shotgun,113,Weak,Shotgun,1or2-10-12,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,S Zack Echols,DE Floyd Norman,,None,None,False,2,6,12,,,,,0,2118,Week 10,Chicago,TN,56,14 ,rain,51,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
