quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,KAN,CHI,KAN25,pass,3,1,113t Strong Pass RZXY 3FW2 Normal,113t,Strong,Normal,1-10poss,43 Over,Nickel Personnel,Cover-1,No Blitz,Double,None,Normal,OLB Jeremiah Ortmeier,,,None,None,False,,,1,3FW2,RZXY,3,F,0,2109,Week 15,Chicago,TN,40,8 ,rain,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,14,26,0,2,7,KAN,CHI,KAN28,pass,11,7,113 Pro Pass ZAXR SS7D Normal,113,Pro,Normal,1or2-6-9,43 Over,Nickel Personnel,Cover-1,No Blitz,Double,None,Normal,ILB Miles Samuels,CB Edwin Bronson,,None,None,False,,,2,SS7D,ZAXR,S,S,0,2109,Week 15,Chicago,TN,40,8 ,rain,72,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,14,0,0,1,10,KAN,CHI,KAN39,pass,22,0,113t I Pass ZXYR 960F Normal,113t,I,Normal,1-10earn,43 Over,Nickel Personnel,Cover-1,No Blitz,Double,None,Normal,ILB Miles Samuels,,, ILB Miles Samuels,Defensive Holding,False,,,3,960F,ZXYR,9,6,0,2109,Week 15,Chicago,TN,40,8 ,rain,61,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,13,48,0,1,10,KAN,CHI,CHI39,pass,31,28,014 Empty Pass XZYRS 7S406 Normal,014,Empty,Normal,1-10earn,43 Over,Dime Personnel,Cover-2,No Blitz,None,None,Normal,CB Edwin Bronson,,,None,None,False,,,4,7S406,XZYRS,7,S,0,2109,Week 15,Chicago,TN,40,8 ,rain,39,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,11,0,1,8,KAN,CHI,CHI08,pass,8,0,104 I Pass XZRAS W21S7 Normal,104,I,Normal,1or2-6-9,43 Over,Nickel Personnel,Cover-1,No Blitz,Double,None,Normal,,,,None,None,False,,,5,W21S7,XZRAS,W,2,0,2109,Week 15,Chicago,TN,40,8 ,rain,8,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1Q,12,34,1,1,10,CHI,KAN,CHI31,reverse,-5,0,113 Weak Rev. rev7 Shotgun,113,Weak,Shotgun,1-10poss,34 Eagle,Nickel Personnel,Cover-1,No Blitz,None,None,Normal,OLB Gavin Nardi,ILB Marlon Merandi,,None,None,False,rev,7,8,,,,,0,2109,Week 15,Chicago,TN,40,8 ,rain,69,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,12,10,1,2,15,CHI,KAN,CHI26,pass,26,18,005 Empty Pass ZXVRS 302SS Normal,005,Empty,Normal,1or2-13+,34 Eagle,Dime Personnel,Press-2,Blitz 1,None,None,Normal,CB Renaldo Perron,,WLB E.Sarmiento,None,None,False,,,9,302SS,ZXVRS,3,0,0,2109,Week 15,Chicago,TN,40,8 ,rain,74,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,19,1,1,15,CHI,KAN,CHI47,pass,3,0,104 Pro Pass ZXRAS SF113 Normal,104,Pro,Normal,1or2-13+,34 Eagle,Dime Personnel,Cover-2,Blitz 2,None,None,Normal,CB Justics Page,,"['SLB G.Nardi', 'DB M.Nugent']",None,None,False,,,11,SF113,ZXRAS,S,F,0,2109,Week 15,Chicago,TN,40,8 ,rain,53,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,10,47,1,2,12,CHI,KAN,CHI50,run,9,0,203 Pro Run 25 Shotgun,203,Pro,Shotgun,1or2-10-12,34 Eagle,Nickel Personnel,Press-1,No Blitz,None,Spy,Normal,S Miles Nugent,S Don Lester,,None,None,False,2,5,12,,,,,0,2109,Week 15,Chicago,TN,40,8 ,rain,50,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,17,1,3,8,CHI,KAN,KAN46,pass,7,0,122 Strong Pass YTXZA 51SF2 Normal,122,Strong,Normal,3or4-8-9,34 Eagle,Regular Personnel,Cover-1,Blitz 3,None,None,3long,S Don Lester,ILB Marlon Merandi,"['SLB G.Nardi', 'WILB E.Sarmiento', 'WLB A.Kernbach']",None,None,False,,,14,51SF2,YTXZA,5,1,0,2109,Week 15,Chicago,TN,40,8 ,rain,46,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
