quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,14,27,0,1,10,IOW,CHI,IOW35,pass,3,0,212 I Pass XYZA 4210 Normal,212,I,Normal,1-10poss,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,Normal,OLB Norm Gonzalez,DT Tony Accimus,,None,None,False,,,1,4210,XYZA,4,2,0,2108,Week 15,Iowa,IN,68,calm,fair,65,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,57,0,2,7,IOW,CHI,IOW38,run,4,0,113 I Run 25 Normal,113,I,Normal,1or2-6-9,43 Over,Nickel Personnel,Press-1,No Blitz,None,None,Normal,ILB Miles Samuels,,,None,None,False,2,5,2,,,,,0,2108,Week 15,Iowa,IN,68,calm,fair,62,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,23,0,3,3,IOW,CHI,IOW42,pass,1,0,212 I Pass XZYA 0S51 Normal,212,I,Normal,3or4-3,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,3long,CB Roy Smoot,ILB Shannon Fulcher,,None,None,False,,,3,0S51,XZYA,0,S,0,2108,Week 15,Iowa,IN,68,calm,fair,58,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,29,1,1,10,CHI,IOW,CHI14,run,27,0,113 Strong Run 26 Pistol,113,Strong,Pistol,1-10poss,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,OLB Gavin Tucker,,,None,None,False,2,6,5,,,,,0,2108,Week 15,Iowa,IN,68,calm,fair,86,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,45,1,1,10,CHI,IOW,CHI41,pass,19,19,113 Strong Pass XRYZ S249 Normal,113,Strong,Normal,1-10earn,43 Under,Nickel Personnel,Cover-1,No Blitz,None,None,Normal,CB Edwin Emmons,OLB Gavin Tucker,,None,None,False,,,6,S249,XRYZ,S,2,0,2108,Week 15,Iowa,IN,68,calm,fair,59,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,5,1,1,10,CHI,IOW,IOW40,run,1,0,113 Strong Run 27 Pistol,113,Strong,Pistol,1-10earn,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,OLB Gavin Tucker,DE Sebastian Shannon,,None,None,False,2,7,7,,,,,0,2108,Week 15,Iowa,IN,68,calm,fair,40,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,20,1,2,9,CHI,IOW,IOW39,scramble,10,0,131 Weak Pass ZTYU 8219 Normal,131,Weak,Normal,1or2-6-9,43 Under,Regular Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,S Gene Powers,CB Edwin Emmons,,None,None,False,,,8,8219,ZTYU,8,2,0,2108,Week 15,Iowa,IN,68,calm,fair,39,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,9,46,1,1,10,CHI,IOW,IOW29,pass,0,0,113 Strong Pass ZXYR 44DD Normal,113,Strong,Normal,1-10earn,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,, ILB Shawn Jaramillo,Defensive Pass Interference,False,,,9,44DD,ZXYR,4,4,0,2108,Week 15,Iowa,IN,68,calm,fair,29,NORMAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1Q,9,40,1,1,6,CHI,IOW,IOW06,run,-2,0,203 Pro Run 26 Shotgun,203,Pro,Shotgun,1or2opp6,43 Under,Regular Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,DT Emmitt Karim,,,None,None,False,2,6,10,,,,,0,2108,Week 15,Iowa,IN,68,calm,fair,6,OPP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,9,1,1,2,8,CHI,IOW,IOW08,run,1,0,212 Pro Run 25 Shotgun,212,Pro,Shotgun,1or2-6-9,43 Under,Regular Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,S Wade Davidson,ILB Future Leader Jaramillo,,None,None,False,2,5,11,,,,,0,2108,Week 15,Iowa,IN,68,calm,fair,8,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,8,25,1,3,7,CHI,IOW,IOW07,pass,7,0,122 Weak Pass YZXA 1481 Normal,122,Weak,Normal,3or4-6-7,43 Under,Regular Personnel,Press-2,No Blitz,None,None,3long,,,,None,None,False,,,12,1481,YZXA,1,4,0,2108,Week 15,Iowa,IN,68,calm,fair,7,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1Q,7,59,2,1,10,IOW,CHI,IOW38,run,3,0,131 Strong Run 24 Normal,131,Strong,Normal,1-10poss,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,Normal,OLB Norm Gonzalez,S Dale Azer,,None,None,False,2,4,15,,,,,0,2108,Week 15,Iowa,IN,68,calm,fair,62,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,7,19,2,2,2,IOW,CHI,IOW46,pass,0,0,113 Strong Pass XZYAR 104FF Normal,113,Strong,Normal,1or2-1-2,43 Over,Nickel Personnel,Press-1,No Blitz,None,None,Normal,,,,None,None,False,,,17,104FF,XZYAR,1,0,0,2108,Week 15,Iowa,IN,68,calm,fair,54,NORMAL,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
1Q,7,13,2,3,2,IOW,CHI,IOW46,run,-2,0,113 Weak Run 26 Normal,113,Weak,Normal,3or4-2,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,3short,CB Antoine Mueller,ILB Shannon Fulcher,,None,None,False,2,6,18,,,,,0,2108,Week 15,Iowa,IN,68,calm,fair,54,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,6,33,3,1,10,CHI,IOW,CHI35,scramble,5,0,014 Empty Pass RXZS F708 Normal,014,Empty,Normal,1-10poss,43 Under,Dime Personnel,Cover-1,Blitz 1,None,None,Normal,S Wade Davidson,,MLB L.Gray,None,None,False,,,20,F708,RXZS,F,7,0,2108,Week 15,Iowa,IN,68,calm,fair,65,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,5,59,3,2,5,CHI,IOW,CHI40,run,3,0,212 I Run 25 Normal,212,I,Normal,1or2-3-5,43 Under,Regular Personnel,Cover-1,No Blitz,None,None,Normal,OLB Gavin Tucker,OLB Austin Dole,,None,None,False,2,5,21,,,,,0,2108,Week 15,Iowa,IN,68,calm,fair,60,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,5,25,3,3,2,CHI,IOW,CHI43,run,2,0,122 Strong Run 22 Pistol,122,Strong,Pistol,3or4-2,43 Under,Regular Personnel,"Man to Man, Buzz",No Blitz,None,Spy,3short,DE Sebastian Shannon,,,None,None,False,2,2,22,,,,,0,2108,Week 15,Iowa,IN,68,calm,fair,57,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,4,43,3,1,10,CHI,IOW,CHI45,run,-1,0,122 Strong Run 26 Shotgun,122,Strong,Shotgun,1-10earn,43 Under,Regular Personnel,Cover-2,No Blitz,None,None,Normal,CB Donny Milanovich,ILB Shawn Jaramillo,,None,None,False,2,6,23,,,,,0,2108,Week 15,Iowa,IN,68,calm,fair,55,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,4,14,3,2,11,CHI,IOW,CHI44,run,0,0,113 Strong Run 26 Pistol,113,Strong,Pistol,1or2-10-12,43 Under,Nickel Personnel,Press-2,No Blitz,None,Spy,Normal,S Wade Davidson,CB Edwin Emmons,,None,None,False,2,6,24,,,,,0,2108,Week 15,Iowa,IN,68,calm,fair,56,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,3,47,3,3,11,CHI,IOW,CHI44,scramble,2,0,122 Weak Pass XYZAT 219S8 Normal,122,Weak,Normal,3or4-10-12,43 Under,Regular Personnel,Press-2,No Blitz,None,None,3long,OLB Austin Dole,DE Bryan Rodriguez,,None,None,False,,,25,219S8,XYZAT,2,1,0,2108,Week 15,Iowa,IN,68,calm,fair,56,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,2,59,4,1,10,IOW,CHI,IOW24,run,8,0,212 Weak Run 23 Normal,212,Weak,Normal,1-10poss,43 Over,Regular Personnel,Press-1,No Blitz,None,None,Normal,ILB Miles Samuels,S Dale Azer,,None,None,False,2,3,27,,,,,0,2108,Week 15,Iowa,IN,68,calm,fair,76,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,2,39,4,2,2,IOW,CHI,IOW32,pass,-35,0,212 I Pass XZYAB D5211 Normal,212,I,Normal,1or2-1-2,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,Normal,Jacob McConnell,,,None,None,False,,,28,D5211,XZYAB,D,5,0,2108,Week 15,Iowa,IN,68,calm,fair,68,NORMAL,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1Q,2,26,4,1,10,CHI,IOW,IOW15,run,15,0,212 Pro Run 27 Shotgun,212,Pro,Shotgun,1-10poss,43 Under,Regular Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,,,,None,None,False,2,7,29,,,,,0,2108,Week 15,Iowa,IN,68,calm,fair,15,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1Q,1,57,5,1,10,IOW,CHI,IOW28,run,3,0,230 Pro Run 23 Shotgun,230,Pro,Shotgun,1-10poss,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,Normal,ILB Shannon Fulcher,,,None,None,False,2,3,32,,,,,0,2108,Week 15,Iowa,IN,68,calm,fair,72,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,1,34,5,2,7,IOW,CHI,IOW31,pass,-1,0,122 Weak Pass TXYZA 2F111 Normal,122,Weak,Normal,1or2-6-9,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,Normal,S Dale Azer,,,None,None,False,,,33,2F111,TXYZA,2,F,0,2108,Week 15,Iowa,IN,68,calm,fair,69,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
