quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,14,25,0,1,10,IOW,ATL,IOW40,pass,25,13,212 I Pass XYZA 4210 Normal,212,I,Normal,1-10poss,True 34,Regular Personnel,Press-2,No Blitz,None,None,Normal,S D-Mac McDaniel,,,None,None,False,,,1,4210,XYZA,4,2,0,2108,Week 16,Atlanta,MS,40,12 ,rain,60,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,53,0,1,10,IOW,ATL,ATL35,run,1,0,221 I Run 27 Normal,221,I,Normal,1-10earn,True 34,Regular Personnel,Cover-1,No Blitz,None,None,Normal,S Derrick McDaniel,,,None,None,False,2,7,2,,,,,0,2108,Week 16,Atlanta,MS,40,12 ,rain,35,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,21,0,2,9,IOW,ATL,ATL34,run,7,0,113 I Run 25 Normal,113,I,Normal,1or2-6-9,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DE Tyrus Reed,,,None,None,False,2,5,3,,,,,0,2108,Week 16,Atlanta,MS,40,12 ,rain,34,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,44,0,3,2,IOW,ATL,ATL27,run,0,0,113 Weak Run 26 Normal,113,Weak,Normal,3or4-2,True 34,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,3short,DT Randall Humphries,,,None,None,False,2,6,4,,,,,0,2108,Week 16,Atlanta,MS,40,12 ,rain,27,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,5,1,1,10,ATL,IOW,ATL34,run,8,0,113 Strong Run 23 Pistol,113,Strong,Pistol,1-10poss,43 Under,Nickel Personnel,Cover-1,No Blitz,None,None,Normal,S Wade Davidson,CB Donny Milanovich,,None,None,False,2,3,6,,,,,0,2108,Week 16,Atlanta,MS,40,12 ,rain,66,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,25,1,2,2,ATL,IOW,ATL42,pass,7,9,122 Weak Pass ZYXAT S4412 Shotgun,122,Weak,Shotgun,1or2-1-2,43 Under,Regular Personnel,Cover-2,No Blitz,None,None,Normal,ILB Shawn Jaramillo,,,None,None,False,,,7,S4412,ZYXAT,S,4,0,2108,Week 16,Atlanta,MS,40,12 ,rain,58,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,10,58,1,1,10,ATL,IOW,ATL49,run,1,0,131 Weak Run 24 Pistol,131,Weak,Pistol,1-10earn,43 Under,Regular Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,OLB Austin Dole,,,None,None,False,2,4,8,,,,,0,2108,Week 16,Atlanta,MS,40,12 ,rain,51,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,20,1,2,9,ATL,IOW,ATL50,pass,8,2,203 Pro Pass RZXA F41F Shotgun,203,Pro,Shotgun,1or2-6-9,43 Under,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,CB Kelvin Jeffrey,,,None,None,False,,,9,F41F,RZXA,F,4,0,2108,Week 16,Atlanta,MS,40,12 ,rain,50,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,9,43,1,3,1,ATL,IOW,IOW42,pass,5,0,113 Weak Pass XYZAR F5514 Normal,113,Weak,Normal,3or4-1,43 Under,Nickel Personnel,Man to Man,Blitz 1,None,None,3short,ILB Shawn Jaramillo,,MLB G.Tucker,None,None,False,,,10,F5514,XYZAR,F,5,0,2108,Week 16,Atlanta,MS,40,12 ,rain,42,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,8,59,1,1,10,ATL,IOW,IOW37,pass,11,1,122 Weak Pass XYZAT 16DFF Normal,122,Weak,Normal,1-10earn,43 Under,Regular Personnel,Cover-2,Blitz 1,None,None,Normal,S Wade Davidson,,RCB E.Emmons,None,None,False,,,11,16DFF,XYZAT,1,6,0,2108,Week 16,Atlanta,MS,40,12 ,rain,37,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,8,19,1,1,10,ATL,IOW,IOW26,pass,-1,0,113 Strong Pass YZXAR S5120 Shotgun,113,Strong,Shotgun,1-10earn,43 Under,Nickel Personnel,Cover-1,No Blitz,None,None,Normal,ILB Future Leader Jaramillo,,,None,None,False,,,12,S5120,YZXAR,S,5,0,2108,Week 16,Atlanta,MS,40,12 ,rain,26,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1Q,7,46,1,2,11,ATL,IOW,IOW27,pass,-6,0,113 Weak Pass XYZAR W92S7 Normal,113,Weak,Normal,1or2-10-12,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,13,W92S7,XYZAR,W,9,0,2108,Week 16,Atlanta,MS,40,12 ,rain,27,NORMAL,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,7,11,1,3,17,ATL,IOW,IOW33,pass,4,0,104 Weak Pass XZRS 7W5F Shotgun,104,Weak,Shotgun,3or4-17+,43 Under,Dime Personnel,Press-2,No Blitz,None,None,3long,CB Edwin Emmons,CB Kelvin Jeffrey,,None,None,False,,,14,7W5F,XZRS,7,W,0,2108,Week 16,Atlanta,MS,40,12 ,rain,33,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,6,19,2,1,10,IOW,ATL,IOW36,run,0,0,131 Strong Run 24 Normal,131,Strong,Normal,1-10poss,True 34,Regular Personnel,Press-2,No Blitz,None,None,Normal,ILB Shane Whalen,S Cole Cantwell,,None,None,False,2,4,16,,,,,0,2108,Week 16,Atlanta,MS,40,12 ,rain,64,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,5,47,2,2,10,IOW,ATL,IOW36,run,13,0,230 Strong Run 36 Normal,230,Strong,Normal,1or2-10-12,True 34,Regular Personnel,Cover-1,No Blitz,None,None,Normal,S Cole Cantwell,DE Rich Vance,,None,None,False,3,6,17,,,,,0,2108,Week 16,Atlanta,MS,40,12 ,rain,64,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,5,22,2,1,10,IOW,ATL,IOW49,pass,0,0,212 Weak Pass XAZB 3F70 Normal,212,Weak,Normal,1-10earn,True 34,Regular Personnel,Press-2,Blitz 1,None,None,Normal,,,RCB C.Long,None,None,False,,,18,3F70,XAZB,3,F,0,2108,Week 16,Atlanta,MS,40,12 ,rain,51,NORMAL,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1Q,5,15,2,2,10,IOW,ATL,IOW49,pass,0,0,221 Weak Pass ZAT SW1 Normal,221,Weak,Normal,1or2-10-12,True 34,Regular Personnel,Cover-1,No Blitz,None,None,Normal,,,,None,None,False,,,19,SW1,ZAT,S,W,0,2108,Week 16,Atlanta,MS,40,12 ,rain,51,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1Q,5,10,2,3,10,IOW,ATL,IOW49,pass,0,0,230 I Pass ATYU 220F Normal,230,I,Normal,3or4-10-12,True 34,Regular Personnel,Cover-1,No Blitz,None,None,3long,,,,None,None,False,,,20,220F,ATYU,2,2,0,2108,Week 16,Atlanta,MS,40,12 ,rain,51,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1Q,4,58,3,1,10,ATL,IOW,ATL20,pass,2,0,113 Weak Pass ZXYAR 019S4 Pistol,113,Weak,Pistol,1-10poss,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,OLB Gavin Tucker,,,None,None,False,,,22,019S4,ZXYAR,0,1,0,2108,Week 16,Atlanta,MS,40,12 ,rain,80,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
