quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,FBK,CDO,FBK25,pass,14,0,221 Pro Pass ZYAB 6F0S Pistol,221,Pro,Pistol,1-10poss,43 Under,Regular Personnel,Cover-1,No Blitz,None,None,Normal,OLB Brendan Moss,,,None,None,False,,,1,6F0S,ZYAB,6,F,0,2110,Week 1,Fairbanks,AK,49,calm,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,14,21,0,1,10,FBK,CDO,FBK39,run,-4,0,203 Strong Run 31 Normal,203,Strong,Normal,1-10earn,43 Under,Nickel Personnel,Tampa-2,No Blitz,None,None,Normal,CB Ivan Bryant,ILB Edgar Sarnow,,None,None,False,3,1,2,,,,,0,2110,Week 1,Fairbanks,AK,49,calm,fair,61,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,13,55,0,2,14,FBK,CDO,FBK35,pass,8,0,212 I Pass XAYZB W33F3 Normal,212,I,Normal,1or2-13+,43 Under,Regular Personnel,Cover-1,No Blitz,Double,None,Normal,ILB Edgar Sarnow,OLB Brendan Moss,,None,None,False,,,3,W33F3,XAYZB,W,3,0,2110,Week 1,Fairbanks,AK,49,calm,fair,65,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,13,19,0,3,6,FBK,CDO,FBK43,pass,29,14,203 Pro Pass XARZ 3014 Normal,203,Pro,Normal,3or4-6-7,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,3long,CB Ivan Bryant,,,None,None,False,,,4,3014,XARZ,3,0,0,2110,Week 1,Fairbanks,AK,49,calm,fair,57,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,37,0,1,10,FBK,CDO,CDO28,run,-3,0,113t Weak Run 26 Shotgun,113t,Weak,Shotgun,1-10earn,43 Under,Nickel Personnel,Cover-2,No Blitz,None,Spy,Normal,S Wade Davidson,DT Brody Shelton,,None,None,False,2,6,5,,,,,0,2110,Week 1,Fairbanks,AK,49,calm,fair,28,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,12,7,0,2,13,FBK,CDO,CDO31,run,4,0,230 Strong Run 24 Normal,230,Strong,Normal,1or2-13+,43 Under,Regular Personnel,Press-1,No Blitz,None,None,Normal,ILB Edgar Sarnow,S Wade Davidson,,None,None,False,2,4,6,,,,,0,2110,Week 1,Fairbanks,AK,49,calm,fair,31,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,23,0,3,9,FBK,CDO,CDO27,pass,20,2,122 Strong Pass ZXAT 51F7 Shotgun,122,Strong,Shotgun,3or4-8-9,43 Under,Regular Personnel,Cover-2,No Blitz,None,None,3long,CB Wendell Baumert,,,None,None,False,,,7,51F7,ZXAT,5,1,0,2110,Week 1,Fairbanks,AK,49,calm,fair,27,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,10,39,0,1,7,FBK,CDO,CDO07,pass,0,0,122 Strong Pass ZXYT 3888 Pistol,122,Strong,Pistol,1or2-6-9,43 Under,Regular Personnel,Man to Man,No Blitz,Double,None,Normal,,,,None,None,False,,,8,3888,ZXYT,3,8,0,2110,Week 1,Fairbanks,AK,49,calm,fair,7,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,10,32,0,2,7,FBK,CDO,CDO07,pass,-11,0,230 Pro Pass BYT 2S1 Shotgun,230,Pro,Shotgun,1or2-6-9,43 Under,Regular Personnel,Man to Man,No Blitz,None,None,Normal,,,,None,None,False,,,9,2S1,BYT,2,S,0,2110,Week 1,Fairbanks,AK,49,calm,fair,7,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,4,0,3,18,FBK,CDO,CDO18,run,0,0,221 Weak Run 26 Normal,221,Weak,Normal,3or4-17+,43 Under,Regular Personnel,Cover-2,No Blitz,None,None,3long,CB Wendell Baumert,,,None,None,False,2,6,10,,,,,0,2110,Week 1,Fairbanks,AK,49,calm,fair,18,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
