quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,PAR,MAA,PAR25,run,6,0,113t Strong Run 22 Normal,113t,Strong,Normal,1-10poss,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,CB Zachary Blair,,,None,None,False,2,2,1,,,,,0,2118,Week 8,Maassluis,NY,42,10 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,33,0,2,4,PAR,MAA,PAR31,pass,5,0,221 Pro Pass YBTZA 0S961 Shotgun,221,Pro,Shotgun,1or2-3-5,43 Under,Regular Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,ILB Jorge Mayes,,, C Shawn Hargrove,Offensive Holding,False,,,2,0S961,YBTZA,0,S,0,2118,Week 8,Maassluis,NY,42,10 ,fair,69,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,14,24,0,2,14,PAR,MAA,PAR21,run,9,0,113 Strong Run 27 Shotgun,113,Strong,Shotgun,1or2-13+,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,OLB Bobby Diaz,DT Efrain Hutchins,,None,None,False,2,7,3,,,,,0,2118,Week 8,Maassluis,NY,42,10 ,fair,79,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,51,0,3,5,PAR,MAA,PAR30,pass,12,12,203 Pro Pass ZBXR SF2D Shotgun,203,Pro,Shotgun,3or4-4-5,43 Under,Nickel Personnel,Cover-3 Sky,No Blitz,None,None,3long,OLB Bobby Diaz,,,None,None,False,,,4,SF2D,ZBXR,S,F,0,2118,Week 8,Maassluis,NY,42,10 ,fair,70,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,13,6,0,1,10,PAR,MAA,PAR42,run,1,0,113 Weak Run 22 Normal,113,Weak,Normal,1-10earn,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,DT Carlos Fisher,,,None,None,False,2,2,5,,,,,0,2118,Week 8,Maassluis,NY,42,10 ,fair,58,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,23,0,2,9,PAR,MAA,PAR43,pass,15,6,113 Weak Pass XZR 352 Normal,113,Weak,Normal,1or2-6-9,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,OLB Bobby Diaz,,,None,None,False,,,6,352,XZR,3,5,0,2118,Week 8,Maassluis,NY,42,10 ,fair,57,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,37,0,1,10,PAR,MAA,MAA42,pass,11,1,122 I Pass TXZA 36D0 Normal,122,I,Normal,1-10earn,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,CB Marquis Wolf,,,None,None,False,,,7,36D0,TXZA,3,6,0,2118,Week 8,Maassluis,NY,42,10 ,fair,42,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,12,0,1,10,PAR,MAA,MAA31,run,1,0,113 I Run 27 Normal,113,I,Normal,1-10earn,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,DT Efrain Hutchins,,,None,None,False,2,7,8,,,,,0,2118,Week 8,Maassluis,NY,42,10 ,fair,31,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,35,0,2,9,PAR,MAA,MAA30,run,23,0,113 I Run 26 Normal,113,I,Normal,1or2-6-9,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,ILB Jorge Mayes,,,None,None,False,2,6,9,,,,,0,2118,Week 8,Maassluis,NY,42,10 ,fair,30,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,9,53,0,1,7,PAR,MAA,MAA07,pass,7,0,122 Strong Pass YXZAT S2SS2 Normal,122,Strong,Normal,1or2-6-9,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,,,,None,None,False,,,10,S2SS2,YXZAT,S,2,0,2118,Week 8,Maassluis,NY,42,10 ,fair,7,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
