quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,14,51,0,1,10,FRE,CHE,CHE37,reverse,14,0,005 Pistol Rev. rev7 Normal,005,Pistol,Normal,1-10poss,34 Eagle,Dime Personnel,Cover-2,No Blitz,None,None,Normal,OLB Amari Zajac,,,None,None,False,rev,7,1,,,,,0,2109,Week 17,Frederick,MD,26,10 ,fair,37,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,17,0,1,10,FRE,CHE,CHE23,run,23,0,113t Weak Run 21 Pistol,113t,Weak,Pistol,1-10earn,34 Eagle,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,2,1,2,,,,,0,2109,Week 17,Frederick,MD,26,10 ,fair,23,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1Q,13,35,1,1,10,CHE,FRE,CHE36,scramble,8,0,023 Empty Pass RXZ S44 Normal,023,Empty,Normal,1-10poss,True 34,Nickel Personnel,Press-2,Blitz 1,Double,None,Normal,ILB Carlton Snodgrass,OLB Tyler Rosenbaum,WLB D.Miller,None,None,False,,,5,S44,RXZ,S,4,0,2109,Week 17,Frederick,MD,26,10 ,fair,64,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,8,1,2,2,CHE,FRE,CHE44,pass,0,0,113 Weak Pass RAXYZ 5SS09 Pistol,113,Weak,Pistol,1or2-1-2,True 34,Nickel Personnel,Press-2,Blitz 1,Double,None,Normal,,,SLB T.Rosenbaum,None,None,False,,,6,5SS09,RAXYZ,5,S,0,2109,Week 17,Frederick,MD,26,10 ,fair,56,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1Q,13,1,1,3,2,CHE,FRE,CHE44,pass,0,0,122 I Pass TXZA 1SWF Normal,122,I,Normal,3or4-2,True 34,Regular Personnel,"Cover-1, Buzz",No Blitz,None,None,3short,,,,None,None,False,,,7,1SWF,TXZA,1,S,0,2109,Week 17,Frederick,MD,26,10 ,fair,56,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,12,43,2,1,10,FRE,CHE,FRE10,pass,17,19,212 Pro Pass YXZA S71W Shotgun,212,Pro,Shotgun,1-10poss,34 Eagle,Regular Personnel,Press-1,No Blitz,None,None,Normal,ILB Edwin Bell,OLB Amari Zajac,, DE Devin Barber,Unsportsmanlike Conduct,False,,,9,S71W,YXZA,S,7,0,2109,Week 17,Frederick,MD,26,10 ,fair,90,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,34,2,1,10,FRE,CHE,FRE42,run,9,0,122 Strong Run 22 Shotgun,122,Strong,Shotgun,1-10earn,34 Eagle,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,S K,,,None,None,False,2,2,10,,,,,0,2109,Week 17,Frederick,MD,26,10 ,fair,58,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,54,2,2,1,FRE,CHE,CHE49,pass,0,0,122 Strong Pass YZXT W12S Pistol,122,Strong,Pistol,1or2-1-2,34 Eagle,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,,,,None,None,False,,,11,W12S,YZXT,W,1,0,2109,Week 17,Frederick,MD,26,10 ,fair,49,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1Q,11,50,2,3,1,FRE,CHE,CHE49,pass,2,0,122 Weak Pass TXYZ 02S9 Shotgun,122,Weak,Shotgun,3or4-1,34 Eagle,Regular Personnel,Press-1,No Blitz,None,None,3short,DE Donald Camilleri,,,None,None,False,,,12,02S9,TXYZ,0,2,0,2109,Week 17,Frederick,MD,26,10 ,fair,49,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,20,2,1,10,FRE,CHE,CHE47,pass,15,1,122 Strong Pass YZXT 3280 Pistol,122,Strong,Pistol,1-10earn,34 Eagle,Regular Personnel,Press-1,No Blitz,None,None,Normal,CB Donny Hiles,ILB Edwin Bell,,None,None,False,,,13,3280,YZXT,3,2,0,2109,Week 17,Frederick,MD,26,10 ,fair,47,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
