quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,OBX,FBK,OBX25,run,2,0,113 Strong Run 21 Shotgun,113,Strong,Shotgun,1-10poss,True 34,Nickel Personnel,Cover-1,No Blitz,None,None,Normal,CB Lance Fiester,,,None,None,False,2,1,1,,,,,0,2109,Week 5,Fairbanks,AK,45,calm,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,20,0,2,8,OBX,FBK,OBX27,pass,8,7,113 Strong Pass XYZR S192 Normal,113,Strong,Normal,1or2-6-9,True 34,Nickel Personnel,Cover-1,Blitz 2,None,None,Normal,CB Sammie Hampton,,"['SLB C.Newsome', 'WLB B.Mitchell']",None,None,False,,,2,S192,XYZR,S,1,0,2109,Week 5,Fairbanks,AK,45,calm,fair,73,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,41,0,1,10,OBX,FBK,OBX35,run,45,0,104 Weak Run 24 Shotgun,104,Weak,Shotgun,1-10earn,True 34,Dime Personnel,Cover-1,No Blitz,None,None,Normal,S Damian Grisso,,,None,None,False,2,4,3,,,,,0,2109,Week 5,Fairbanks,AK,45,calm,fair,65,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,58,0,1,10,OBX,FBK,FBK20,pass,8,0,113 Strong Pass RYXZA 4319S Normal,113,Strong,Normal,1-10earn,True 34,Nickel Personnel,Cover-1,Blitz 2,None,None,Normal,CB Sammie Hampton,,"['WLB B.Mitchell', 'LCB L.Fiester']",None,None,False,,,4,4319S,RYXZA,4,3,0,2109,Week 5,Fairbanks,AK,45,calm,fair,20,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,15,0,2,2,OBX,FBK,FBK12,run,9,0,113 Strong Run 21 Shotgun,113,Strong,Shotgun,1or2-1-2,True 34,Nickel Personnel,Man to Man,No Blitz,None,Spy,Normal,OLB Cooper Newsome,,,None,None,False,2,1,5,,,,,0,2109,Week 5,Fairbanks,AK,45,calm,fair,12,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,33,0,1,3,OBX,FBK,FBK03,run,3,0,221 Pro Run 31 Shotgun,221,Pro,Shotgun,1or2opp6,True 34,Regular Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,,,,None,None,False,3,1,6,,,,,0,2109,Week 5,Fairbanks,AK,45,calm,fair,3,OPP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1Q,11,27,1,1,10,FBK,OBX,FBK25,pass,7,2,113 Strong Pass XYZR 0874 Shotgun,113,Strong,Shotgun,1-10poss,43 Over,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,CB Jerald McCormick,,,None,None,False,,,9,0874,XYZR,0,8,0,2109,Week 5,Fairbanks,AK,45,calm,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,10,41,1,2,3,FBK,OBX,FBK32,run,3,0,212 Pro Run 23 Normal,212,Pro,Normal,1or2-3-5,43 Over,Regular Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,ILB Junior Ramsey,OLB Pat Kelley,,None,None,False,2,3,10,,,,,0,2109,Week 5,Fairbanks,AK,45,calm,fair,68,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,4,1,1,10,FBK,OBX,FBK35,pass,11,0,113t Strong Pass RXYZ 2W03 Pistol,113t,Strong,Pistol,1-10earn,43 Over,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,CB J,,, T Tracy Clarkson,Offensive Holding,False,,,11,2W03,RXYZ,2,W,0,2109,Week 5,Fairbanks,AK,45,calm,fair,65,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,9,55,1,1,20,FBK,OBX,FBK25,pass,20,18,113t Weak Pass XAYZR 4S281 Shotgun,113t,Weak,Shotgun,1or2-13+,43 Over,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,ILB Junior Ramsey,,,None,None,False,,,12,4S281,XAYZR,4,S,0,2109,Week 5,Fairbanks,AK,45,calm,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,9,24,1,1,10,FBK,OBX,FBK45,run,4,0,203 Pro Run 24 Normal,203,Pro,Normal,1-10earn,43 Over,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,DT Byron Johnson,DT Henry Carlson,,None,None,False,2,4,13,,,,,0,2109,Week 5,Fairbanks,AK,45,calm,fair,55,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,8,55,1,2,6,FBK,OBX,FBK49,pass,-5,0,113 Strong Pass ZYXR D162 Shotgun,113,Strong,Shotgun,1or2-6-9,43 Over,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,,,,None,None,False,,,14,D162,ZYXR,D,1,0,2109,Week 5,Fairbanks,AK,45,calm,fair,51,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,8,15,1,3,11,FBK,OBX,FBK44,pass,0,0,122 Weak Pass TZXYA 49S21 Normal,122,Weak,Normal,3or4-10-12,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,3long,,,,None,None,False,,,15,49S21,TZXYA,4,9,0,2109,Week 5,Fairbanks,AK,45,calm,fair,56,NORMAL,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1Q,7,54,2,1,10,OBX,FBK,OBX16,run,0,0,104 Weak Run 24 Shotgun,104,Weak,Shotgun,1-10poss,True 34,Dime Personnel,Cover-1,No Blitz,None,None,Normal,CB Renaldo Tipermas,S Damian Grisso,, T Omar Willis,Offensive Holding,False,2,4,17,,,,,0,2109,Week 5,Fairbanks,AK,45,calm,fair,84,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,7,45,2,1,18,OBX,FBK,OBX08,pass,12,3,122 Weak Pass YTXZA 1296S Normal,122,Weak,Normal,1or2-13+,True 34,Regular Personnel,Press-2,Blitz 1,None,None,Normal,ILB Jimmie Mathis,,WLB B.Mitchell,None,None,False,,,18,1296S,YTXZA,1,2,0,2109,Week 5,Fairbanks,AK,45,calm,fair,92,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,7,14,2,2,6,OBX,FBK,OBX20,run,3,0,113 Weak Run 26 Shotgun,113,Weak,Shotgun,1or2-6-9,True 34,Nickel Personnel,Cover-3 Sky,No Blitz,None,Spy,Normal,S Josue Backstrom,,,None,None,False,2,6,19,,,,,0,2109,Week 5,Fairbanks,AK,45,calm,fair,80,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,6,42,2,3,3,OBX,FBK,OBX23,pass,4,0,122 Weak Pass TYXZA 1369S Pistol,122,Weak,Pistol,3or4-3,True 34,Regular Personnel,Cover-2,Blitz 1,None,None,3long,ILB Tito Givens,,SILB J.Mathis,None,None,False,,,20,1369S,TYXZA,1,3,0,2109,Week 5,Fairbanks,AK,45,calm,fair,77,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,5,58,2,1,10,OBX,FBK,OBX27,run,8,0,113 Weak Run 26 Shotgun,113,Weak,Shotgun,1-10earn,True 34,Nickel Personnel,Press-2,No Blitz,None,Spy,Normal,ILB Jimmie Mathis,,,None,None,False,2,6,21,,,,,0,2109,Week 5,Fairbanks,AK,45,calm,fair,73,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,5,19,2,2,2,OBX,FBK,OBX35,run,2,0,113 Strong Run 23 Shotgun,113,Strong,Shotgun,1or2-1-2,True 34,Nickel Personnel,Press-2,No Blitz,None,Spy,Normal,S Lance Terrell,,,None,None,False,2,3,22,,,,,0,2109,Week 5,Fairbanks,AK,45,calm,fair,65,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
