quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,14,41,0,1,10,PAR,ORL,PAR22,run,22,0,113 Weak Run 23 Normal,113,Weak,Normal,1-10poss,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,S Corey Forbes,,,None,None,False,2,3,1,,,,,0,2118,Week 3,Orlando,FL,72,calm,fair,78,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,4,0,1,10,PAR,ORL,PAR44,run,4,0,113 Pro Run 24 Normal,113,Pro,Normal,1-10earn,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DE Roman Hines,DT Cole Middlebrooks,,None,None,False,2,4,2,,,,,0,2118,Week 3,Orlando,FL,72,calm,fair,56,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,29,0,2,6,PAR,ORL,PAR48,run,-4,0,122 Strong Run 22 Normal,122,Strong,Normal,1or2-6-9,43 Under,Regular Personnel,Cover-1,No Blitz,None,None,Normal,ILB Mad Max Greene,OLB Oscar Page,,None,None,False,2,2,3,,,,,0,2118,Week 3,Orlando,FL,72,calm,fair,52,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,13,4,0,3,10,PAR,ORL,PAR44,pass,-6,0,122 Weak Pass XYZAT 50S1W Normal,122,Weak,Normal,3or4-10-12,43 Under,Regular Personnel,Cover-2,No Blitz,Double,None,3long,,,,None,None,False,,,4,50S1W,XYZAT,5,0,0,2118,Week 3,Orlando,FL,72,calm,fair,56,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,21,1,1,10,ORL,PAR,ORL13,pass,3,0,212 Pro Pass XBYZA 3F8DS Normal,212,Pro,Normal,1-10poss,43 Over,Regular Personnel,Press-1,Blitz 1,Double,None,Normal,ILB Tristan Holmes,,SLB M.McGillicuddy,None,None,False,,,6,3F8DS,XBYZA,3,F,0,2118,Week 3,Orlando,FL,72,calm,fair,87,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,48,1,2,7,ORL,PAR,ORL16,pass,0,0,122 Strong Pass YXZAT 664SF Normal,122,Strong,Normal,1or2-6-9,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,Normal,Matthew Opitz,,,None,None,False,,,7,664SF,YXZAT,6,6,0,2118,Week 3,Orlando,FL,72,calm,fair,84,NORMAL,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,36,1,1,10,PAR,ORL,ORL33,run,15,0,113 Weak Run 22 Normal,113,Weak,Normal,1-10poss,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,S Aiden Giovannelli,,,None,None,False,2,2,8,,,,,0,2118,Week 3,Orlando,FL,72,calm,fair,33,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,51,1,1,10,PAR,ORL,ORL18,pass,8,0,212 I Pass XAYZ 32S1 Normal,212,I,Normal,1-10earn,43 Under,Regular Personnel,Press-1,Blitz 1,None,None,Normal,CB Shannon Reeves,,WLB O.Page,None,None,False,,,9,32S1,XAYZ,3,2,0,2118,Week 3,Orlando,FL,72,calm,fair,18,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,10,24,1,2,2,PAR,ORL,ORL10,run,6,0,113 Weak Run 25 Normal,113,Weak,Normal,1or2-1-2,43 Under,Nickel Personnel,Press-1,No Blitz,None,None,Normal,DT Cole Middlebrooks,,,None,None,False,2,5,10,,,,,0,2118,Week 3,Orlando,FL,72,calm,fair,10,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,9,46,1,1,4,PAR,ORL,ORL04,pass,4,0,122 Strong Pass YXZAT S2SS2 Normal,122,Strong,Normal,1or2opp6,43 Under,Regular Personnel,Press-1,No Blitz,None,None,Normal,,,,None,None,False,,,11,S2SS2,YXZAT,S,2,0,2118,Week 3,Orlando,FL,72,calm,fair,4,OPP6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1Q,9,14,2,1,10,ORL,PAR,ORL44,run,2,0,221 Pro Run 25 Shotgun,221,Pro,Shotgun,1-10poss,43 Over,Regular Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,OLB Brett Strickland,S Noah Crawford,,None,None,False,2,5,14,,,,,0,2118,Week 3,Orlando,FL,72,calm,fair,56,NORMAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,8,32,2,2,8,ORL,PAR,ORL46,run,15,0,122 Weak Run 25 Normal,122,Weak,Normal,1or2-6-9,43 Over,Regular Personnel,Cover-3 Sky,No Blitz,None,None,Normal,ILB Tristan Holmes,,,None,None,False,2,5,15,,,,,0,2118,Week 3,Orlando,FL,72,calm,fair,54,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,7,48,2,1,10,ORL,PAR,PAR39,run,3,0,113 I Cntr. 25 Normal,113,I,Normal,1-10earn,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DE Erwin Alcott,S Marlon Barajas,,None,None,False,2,5,16,,,,,0,2118,Week 3,Orlando,FL,72,calm,fair,39,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1Q,7,9,2,2,7,ORL,PAR,PAR36,pass,7,0,221 Pro Pass BZTYA 1527S Shotgun,221,Pro,Shotgun,1or2-6-9,43 Over,Regular Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,CB Walt Corbett,,,None,None,False,,,17,1527S,BZTYA,1,5,0,2118,Week 3,Orlando,FL,72,calm,fair,36,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,6,45,2,1,10,ORL,PAR,PAR29,pass,5,0,212 Weak Pass ZXYAB 39FS1 Normal,212,Weak,Normal,1-10earn,43 Over,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,CB Walt Corbett,,,None,None,False,,,18,39FS1,ZXYAB,3,9,0,2118,Week 3,Orlando,FL,72,calm,fair,29,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,6,15,2,2,5,ORL,PAR,PAR24,pass,0,0,122 Pro Pass ZYXAT 8S2W8 Normal,122,Pro,Normal,1or2-3-5,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,19,8S2W8,ZYXAT,8,S,0,2118,Week 3,Orlando,FL,72,calm,fair,24,NORMAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1Q,6,8,2,3,5,ORL,PAR,PAR24,pass,0,0,113 I Pass AYXZR W1F92 Normal,113,I,Normal,3or4-4-5,43 Over,Nickel Personnel,Cover-3 Sky,No Blitz,None,None,3long,,,,None,None,False,,,20,W1F92,AYXZR,W,1,0,2118,Week 3,Orlando,FL,72,calm,fair,24,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,5,54,3,1,10,PAR,ORL,PAR29,reverse,2,0,113t Strong Rev. rev0 Normal,113t,Strong,Normal,1-10poss,43 Under,Nickel Personnel,Press-1,No Blitz,None,None,Normal,CB Shannon Reeves,DT Cole Middlebrooks,,None,None,False,rev,0,22,,,,,0,2118,Week 3,Orlando,FL,72,calm,fair,71,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
