quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,NPL,BOR,NPL25,pass,3,0,113t Weak Pass XAYZR 92025 Normal,113t,Weak,Normal,1-10poss,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,S Ty Covington,,,None,None,False,,,1,92025,XAYZR,9,2,0,2108,Week 8,Bordeaux,NY,51,calm,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,14,29,0,2,7,NPL,BOR,NPL28,run,2,0,212 I Run 24 Normal,212,I,Normal,1or2-6-9,43 Over,Regular Personnel,Cover-1,No Blitz,None,None,Normal,CB Roger Jones,ILB Corbin Rainwater,, T Charlie Wishon,Offensive Holding,False,2,4,2,,,,,0,2108,Week 8,Bordeaux,NY,51,calm,fair,72,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,20,0,2,17,NPL,BOR,NPL18,pass,11,0,221 Weak Pass YAZB 1F6S Normal,221,Weak,Normal,1or2-13+,43 Over,Regular Personnel,Cover-1,Blitz 1,Double,None,Normal,CB Harold Torrice,,MLB C.Rainwater,None,None,False,,,3,1F6S,YAZB,1,F,0,2108,Week 8,Bordeaux,NY,51,calm,fair,82,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,50,0,3,6,NPL,BOR,NPL29,pass,0,0,113t Weak Pass YRXZA F0F6W Normal,113t,Weak,Normal,3or4-6-7,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,3long,,,, T Noah Farley,Offensive Holding,False,,,4,F0F6W,YRXZA,F,0,0,2108,Week 8,Bordeaux,NY,51,calm,fair,71,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,13,33,1,1,10,BOR,NPL,BOR31,pass,0,0,113 Pro Pass RYXZA 1F6DF Normal,113,Pro,Normal,1-10poss,34 Eagle,Nickel Personnel,Press-1,Blitz 1,None,None,Normal,,,WLB S.McConnell,None,None,False,,,6,1F6DF,RYXZA,1,F,0,2108,Week 8,Bordeaux,NY,51,calm,fair,69,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,13,27,1,2,10,BOR,NPL,BOR31,pass,0,0,212 Pro Pass BXYZA S1S7F Pistol,212,Pro,Pistol,1or2-10-12,34 Eagle,Regular Personnel,Man to Man,Blitz 1,None,None,Normal,,,WLB S.McConnell,None,None,False,,,7,S1S7F,BXYZA,S,1,0,2108,Week 8,Bordeaux,NY,51,calm,fair,69,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,13,21,1,3,10,BOR,NPL,BOR31,pass,0,0,113t Weak Pass RAXZ 5SS7 Shotgun,113t,Weak,Shotgun,3or4-10-12,34 Eagle,Nickel Personnel,Press-1,Blitz 2,None,None,3long,,,"['WLB S.McConnell', 'RCB S.Walker']",None,None,False,,,8,5SS7,RAXZ,5,S,0,2108,Week 8,Bordeaux,NY,51,calm,fair,69,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1Q,13,4,2,1,10,NPL,BOR,NPL07,pass,-2,0,212 Strong Pass YZXAB 2F612 Normal,212,Strong,Normal,1-10poss,43 Over,Regular Personnel,Cover-1,Blitz 1,Double,None,Normal,,,SLB G.Gilmore,None,None,False,,,10,2F612,YZXAB,2,F,0,2108,Week 8,Bordeaux,NY,51,calm,fair,93,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,21,2,2,12,NPL,BOR,NPL05,run,5,0,113 I Run 20 Normal,113,I,Normal,1or2own5,43 Over,Nickel Personnel,Press-2,No Blitz,None,None,Normal,DE Colby Whitson,S Ty Covington,,None,None,False,2,0,11,,,,,0,2108,Week 8,Bordeaux,NY,51,calm,fair,95,OWN5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,44,2,3,7,NPL,BOR,NPL10,scramble,7,0,113t Weak Pass XYZAR 41411 Normal,113t,Weak,Normal,3or4-6-7,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,3long,ILB Corbin Rainwater,CB Harold Torrice,,None,None,False,,,12,41411,XYZAR,4,1,0,2108,Week 8,Bordeaux,NY,51,calm,fair,90,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
