quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,TEX,OBX,TEX25,run,5,0,113t Strong Run 20 Shotgun,113t,Strong,Shotgun,1-10poss,43 Over,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,CB Heath Gerhardt,,,None,None,False,2,0,1,,,,,0,2109,Week 11,Outer Banks,NC,48,calm,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,35,0,2,5,TEX,OBX,TEX30,run,4,0,122 Strong Run 26 Shotgun,122,Strong,Shotgun,1or2-3-5,43 Over,Regular Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,S Eugene Bertola,,,None,None,False,2,6,2,,,,,0,2109,Week 11,Outer Banks,NC,48,calm,fair,70,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,13,0,3,1,TEX,OBX,TEX34,pass,8,0,212 Pro Pass AXYZB 1486S Shotgun,212,Pro,Shotgun,3or4-1,43 Over,Regular Personnel,"Cover-1, Buzz",No Blitz,None,None,3short,OLB Pat Kelley,,,None,None,False,,,3,1486S,AXYZB,1,4,0,2109,Week 11,Outer Banks,NC,48,calm,fair,66,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,33,0,1,10,TEX,OBX,TEX42,run,6,0,113 Strong Run 20 Shotgun,113,Strong,Shotgun,1-10earn,43 Over,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,OLB Pat Kelley,DT Henry Carlson,,None,None,False,2,0,4,,,,,0,2109,Week 11,Outer Banks,NC,48,calm,fair,58,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,9,0,2,4,TEX,OBX,TEX48,pass,14,1,122 Strong Pass AZXYT 15896 Pistol,122,Strong,Pistol,1or2-3-5,43 Over,Regular Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,CB Heath Gerhardt,OLB Pat Kelley,,None,None,False,,,5,15896,AZXYT,1,5,0,2109,Week 11,Outer Banks,NC,48,calm,fair,52,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,34,0,1,10,TEX,OBX,OBX38,run,-2,0,113t Strong Run 21 Shotgun,113t,Strong,Shotgun,1-10earn,43 Over,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,S Eugene Bertola,OLB Pat Kelley,,None,None,False,2,1,6,,,,,0,2109,Week 11,Outer Banks,NC,48,calm,fair,38,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,12,12,0,2,12,TEX,OBX,OBX40,scramble,4,0,113t Weak Pass ZRXYA 1554S Normal,113t,Weak,Normal,1or2-10-12,43 Over,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,CB Heath Gerhardt,,,None,None,False,,,7,1554S,ZRXYA,1,5,0,2109,Week 11,Outer Banks,NC,48,calm,fair,40,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,16,0,3,13,TEX,OBX,OBX41,pass,-75,0,113 Weak Pass ZXYAR 55118 Pistol,113,Weak,Pistol,3or4-13-16,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,3long,,,,None,None,False,,,9,55118,ZXYAR,5,5,0,2109,Week 11,Outer Banks,NC,48,calm,fair,41,NORMAL,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1Q,11,7,1,1,10,TEX,OBX,TEX25,run,-2,0,104 Weak Run 21 Shotgun,104,Weak,Shotgun,1-10earn,43 Over,Dime Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,CB Heath Griffis,DT Damon Cullors,,None,None,False,2,1,12,,,,,0,2109,Week 11,Outer Banks,NC,48,calm,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,9,57,1,3,21,TEX,OBX,TEX14,pass,0,0,122 Strong Pass YTXZ 9953 Pistol,122,Strong,Pistol,3or4-17+,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,3long,,,,None,None,False,,,15,9953,YTXZ,9,9,0,2109,Week 11,Outer Banks,NC,48,calm,fair,86,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1Q,9,38,2,1,10,OBX,TEX,OBX45,run,2,0,113 Strong Run 21 Shotgun,113,Strong,Shotgun,1-10poss,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DE Ted Wallen,S Damon McWilliams,,None,None,False,2,1,17,,,,,0,2109,Week 11,Outer Banks,NC,48,calm,fair,55,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,9,11,2,2,8,OBX,TEX,OBX47,pass,7,4,113 Strong Pass XYZR S192 Normal,113,Strong,Normal,1or2-6-9,43 Under,Nickel Personnel,Cover-3 Sky,No Blitz,None,None,Normal,S Damon McWilliams,S Myron Huffman,,None,None,False,,,18,S192,XYZR,S,1,0,2109,Week 11,Outer Banks,NC,48,calm,fair,53,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,8,25,2,3,1,OBX,TEX,TEX46,run,7,0,221 Pro Run 25 Shotgun,221,Pro,Shotgun,3or4-1,43 Under,Regular Personnel,"Press-1, Buzz",No Blitz,None,None,3short,DT Marvin Austin,,,None,None,False,2,5,19,,,,,0,2109,Week 11,Outer Banks,NC,48,calm,fair,46,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
