quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,FTW,MAA,FTW25,run,-3,0,122 Strong Run 22 Shotgun,122,Strong,Shotgun,1-10poss,43 Over,Regular Personnel,Press-2,No Blitz,None,None,Normal,S Noah Matthews,S Craig Clancy,,None,None,False,2,2,1,,,,,0,2109,Week 7,Fort Wayne,TX,77,calm,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,14,29,0,2,13,FTW,MAA,FTW22,pass,0,0,122 Weak Pass TXYZA 3W28F Normal,122,Weak,Normal,1or2-13+,43 Over,Regular Personnel,Press-2,No Blitz,None,None,Normal,,,, CB Joel Delgado,Illegal Use of the Hands by the Defense,False,,,2,3W28F,TXYZA,3,W,0,2109,Week 7,Fort Wayne,TX,77,calm,fair,78,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,14,19,0,1,10,FTW,MAA,FTW27,pass,8,0,113 Pro Pass XRYZA 42F9S Normal,113,Pro,Normal,1-10earn,43 Over,Nickel Personnel,Press-2,No Blitz,None,None,Normal,OLB Caiden Hastings,,,None,None,False,,,3,42F9S,XRYZA,4,2,0,2109,Week 7,Fort Wayne,TX,77,calm,fair,73,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,54,0,2,2,FTW,MAA,FTW35,run,1,0,113 I Run 23 Normal,113,I,Normal,1or2-1-2,43 Over,Nickel Personnel,Press-2,No Blitz,None,None,Normal,OLB Caiden Hastings,DT Efrain Hutchins,,None,None,False,2,3,4,,,,,0,2109,Week 7,Fort Wayne,TX,77,calm,fair,65,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,28,0,3,1,FTW,MAA,FTW36,run,-4,0,113 Strong Run 21 Normal,113,Strong,Normal,3or4-1,43 Over,Nickel Personnel,"Man to Man, Buzz",No Blitz,None,None,3short,ILB Xavier Hoover,S Craig Clancy,,None,None,False,2,1,5,,,,,0,2109,Week 7,Fort Wayne,TX,77,calm,fair,64,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,12,46,1,1,10,MAA,FTW,MAA10,pass,2,0,113 Strong Pass ZYXR 702F Normal,113,Strong,Normal,1-10poss,True 34,Nickel Personnel,Press-2,Blitz 2,None,None,Normal,CB Javier Mitchell,OLB Giovanni Peterson,"['SILB D.Lanner', 'WLB J.Starks']",None,None,False,,,7,702F,ZYXR,7,0,0,2109,Week 7,Fort Wayne,TX,77,calm,fair,90,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,12,14,1,2,8,MAA,FTW,MAA12,run,-4,0,122 Strong Run 27 Normal,122,Strong,Normal,1or2-6-9,True 34,Regular Personnel,Cover-4,No Blitz,None,None,Normal,S Francisco Chatman,CB Joseph Ford,,None,None,False,2,7,8,,,,,0,2109,Week 7,Fort Wayne,TX,77,calm,fair,88,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,11,37,1,3,12,MAA,FTW,MAA08,pass,8,0,221 Strong Pass ZTYAB 4420F Normal,221,Strong,Normal,3or4-10-12,True 34,Regular Personnel,Cover-2,Blitz 1,Double,None,3long,S Francisco Chatman,,WLB N.Abernathy,None,None,False,,,9,4420F,ZTYAB,4,4,0,2109,Week 7,Fort Wayne,TX,77,calm,fair,92,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,10,44,2,1,10,FTW,MAA,FTW28,run,3,0,113 Pro Run 25 Normal,113,Pro,Normal,1-10poss,43 Over,Nickel Personnel,Press-2,No Blitz,None,None,Normal,DE Frank Bernard,,,None,None,False,2,5,11,,,,,0,2109,Week 7,Fort Wayne,TX,77,calm,fair,72,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,1,2,2,7,FTW,MAA,FTW31,run,29,0,113t Weak Run 25 Normal,113t,Weak,Normal,1or2-6-9,43 Over,Nickel Personnel,Press-2,No Blitz,None,None,Normal,S John Aponte,,,None,None,False,2,5,12,,,,,0,2109,Week 7,Fort Wayne,TX,77,calm,fair,69,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
