quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,SNP,MOO,SNP25,pass,22,14,005 Empty Pass RXVZS 11558 Normal,005,Empty,Normal,1-10poss,43 Over,Dime Personnel,Tampa-2,Blitz 1,None,None,Normal,CB Trenton Greene,,LCB I.Crowley,None,None,False,,,1,11558,RXVZS,1,1,0,2109,Week 12,Moontown,VA,54,2 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,14,22,0,1,10,SNP,MOO,SNP47,pass,22,13,122 Weak Pass TXYZ 6202 Shotgun,122,Weak,Shotgun,1-10earn,43 Over,Regular Personnel,Press-2,No Blitz,None,None,Normal,OLB Glenn Blair,,, DT Tommy Hernandez,Offsides,False,,,2,6202,TXYZ,6,2,0,2109,Week 12,Moontown,VA,54,2 ,fair,53,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,14,8,0,1,10,SNP,MOO,MOO31,run,23,0,113 Strong Run 20 Shotgun,113,Strong,Shotgun,1-10earn,43 Over,Nickel Personnel,Press-2,No Blitz,None,Spy,Normal,S Donald Cole,,, G Francisco Ursino,Offensive Holding,False,2,0,3,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,31,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,52,0,1,20,SNP,MOO,MOO41,pass,0,0,005 Empty Pass XZVRS 20S91 Normal,005,Empty,Normal,1or2-13+,43 Over,Dime Personnel,Tampa-2,Blitz 1,None,None,Normal,,,LCB I.Crowley,None,None,False,,,4,20S91,XZVRS,2,0,0,2109,Week 12,Moontown,VA,54,2 ,fair,41,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,13,46,0,2,20,SNP,MOO,MOO41,run,22,0,203 Pro Run 27 Pistol,203,Pro,Pistol,1or2-13+,43 Over,Nickel Personnel,Cover-1,No Blitz,None,None,Normal,S Donald Cole,,,None,None,False,2,7,5,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,41,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,14,0,1,10,SNP,MOO,MOO19,run,16,0,113 Weak Run 21 Shotgun,113,Weak,Shotgun,1-10earn,43 Over,Nickel Personnel,Press-2,No Blitz,None,None,Normal,S Doug Prior,DT Alan Franklin,,None,None,False,2,1,6,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,19,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,42,0,1,3,SNP,MOO,MOO03,run,3,0,122 Weak Run 21 Shotgun,122,Weak,Shotgun,1or2opp6,43 Over,Regular Personnel,Press-2,No Blitz,None,None,Normal,,,,None,None,False,2,1,7,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,3,OPP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1Q,12,34,0,1,8,SNP,MOO,MOO08,pass,6,0,212 Strong Pass XAYZ SS2S Normal,212,Strong,Normal,1or2-6-9,43 Over,Regular Personnel,Cover-3 Sky,No Blitz,None,None,Normal,ILB Fred Harding,,,None,None,False,,,8,SS2S,XAYZ,S,S,0,2109,Week 12,Moontown,VA,54,2 ,fair,8,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,2,0,2,2,SNP,MOO,MOO02,run,1,0,113 Pro Run 27 Normal,113,Pro,Normal,1or2opp6,43 Over,Regular Personnel,Press-2,No Blitz,None,None,Normal,OLB Glenn Blair,,,None,None,False,2,7,9,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,2,OPP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,21,0,3,1,SNP,MOO,MOO01,run,1,0,104 Strong Run 26 Normal,104,Strong,Normal,3or4-1,43 Over,Goal Line Personnel,"Man to Man, Buzz",No Blitz,None,None,3short,,,,None,None,False,2,6,10,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,1,OPP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1Q,10,39,1,1,10,MOO,SNP,MOO25,run,12,0,122 Pro Run 23 Normal,122,Pro,Normal,1-10poss,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,S Arnold Reese,,,None,None,False,2,3,13,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,2,1,1,10,MOO,SNP,MOO37,pass,0,0,113t I Pass RAXZ 1WSF Normal,113t,I,Normal,1-10earn,43 Under,Nickel Personnel,Press-2,No Blitz,Double,None,Normal,,,,None,None,False,,,14,1WSF,RAXZ,1,W,0,2109,Week 12,Moontown,VA,54,2 ,fair,63,NORMAL,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
1Q,9,56,1,2,10,MOO,SNP,MOO37,pass,13,0,212 I Pass ZXYA 8601 Normal,212,I,Normal,1or2-10-12,43 Under,Regular Personnel,"Cover-1, Buzz",No Blitz,Double,None,Normal,OLB Cesar Cannida,CB Percy Curtis,,None,None,False,,,15,8601,ZXYA,8,6,0,2109,Week 12,Moontown,VA,54,2 ,fair,63,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,9,32,1,1,10,MOO,SNP,MOO50,run,13,0,113t I Run 14 Normal,113t,I,Normal,1-10earn,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,ILB Zachery An,,,None,None,False,1,4,16,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,50,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,9,9,1,1,10,MOO,SNP,SNP37,pass,-2,0,113 I Pass ARXYZ S471D Normal,113,I,Normal,1-10earn,43 Under,Nickel Personnel,Press-2,No Blitz,Double,None,Normal,CB Bradley Lane,,,None,None,False,,,17,S471D,ARXYZ,S,4,0,2109,Week 12,Moontown,VA,54,2 ,fair,37,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1Q,8,25,1,2,12,MOO,SNP,SNP39,pass,25,26,230 Weak Pass AYTB S1W2 Normal,230,Weak,Normal,1or2-10-12,43 Under,Regular Personnel,Cover-1,No Blitz,None,None,Normal,OLB Miguel Burnett,,,None,None,False,,,18,S1W2,AYTB,S,1,0,2109,Week 12,Moontown,VA,54,2 ,fair,39,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,7,55,1,1,10,MOO,SNP,SNP14,run,3,0,113t Strong Run 26 Pistol,113t,Strong,Pistol,1-10earn,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,ILB Zachery An,,,None,None,False,2,6,19,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,14,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,7,16,1,2,7,MOO,SNP,SNP11,scramble,9,0,113t Weak Pass ZXYAR 41S19 Shotgun,113t,Weak,Shotgun,1or2-6-9,43 Under,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,CB Carl Glover,,LCB B.Lane,None,None,False,,,20,41S19,ZXYAR,4,1,0,2109,Week 12,Moontown,VA,54,2 ,fair,11,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,6,40,1,1,2,MOO,SNP,SNP02,run,0,0,113 I Run 23 Normal,113,I,Normal,1or2opp6,43 Under,Regular Personnel,Cover-2,No Blitz,None,None,Normal,ILB Zachery An,,,None,None,False,2,3,21,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,2,OPP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,6,20,1,2,2,MOO,SNP,SNP02,run,2,0,122 Pro Run 23 Normal,122,Pro,Normal,1or2opp6,43 Under,Regular Personnel,Cover-1,No Blitz,None,None,Normal,,,,None,None,False,2,3,22,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,2,OPP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1Q,6,9,2,1,10,SNP,MOO,SNP25,run,3,0,122 Weak Run 27 Pistol,122,Weak,Pistol,1-10poss,43 Over,Regular Personnel,Press-2,No Blitz,None,Spy,Normal,S Doug Prior,,,None,None,False,2,7,25,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,5,33,2,2,7,SNP,MOO,SNP28,pass,8,0,203 Pro Pass AZXRB 2101S Normal,203,Pro,Normal,1or2-6-9,43 Over,Nickel Personnel,Cover-1,No Blitz,None,None,Normal,S Donald Cole,,,None,None,False,,,26,2101S,AZXRB,2,1,0,2109,Week 12,Moontown,VA,54,2 ,fair,72,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,5,1,2,1,10,SNP,MOO,SNP36,run,4,0,113t Strong Run 26 Normal,113t,Strong,Normal,1-10earn,43 Over,Nickel Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,DT Alan Franklin,,,None,None,False,2,6,27,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,64,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,4,28,2,2,6,SNP,MOO,SNP40,run,1,0,122 Weak Run 20 Shotgun,122,Weak,Shotgun,1or2-6-9,43 Over,Regular Personnel,Press-2,No Blitz,None,Spy,Normal,DT Carson Rasolomalala,,,None,None,False,2,0,28,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,60,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,4,3,2,3,5,SNP,MOO,SNP41,pass,8,0,212 I Pass ZBX 22S Normal,212,I,Normal,3or4-4-5,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,3long,CB Ivan Crowley,,,None,None,False,,,29,22S,ZBX,2,2,0,2109,Week 12,Moontown,VA,54,2 ,fair,59,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,3,28,2,1,10,SNP,MOO,SNP49,pass,0,0,203 Pro Pass XRZAB 14SFF Pistol,203,Pro,Pistol,1-10earn,43 Over,Nickel Personnel,Cover-1,No Blitz,None,None,Normal,,,,None,None,False,,,30,14SFF,XRZAB,1,4,0,2109,Week 12,Moontown,VA,54,2 ,fair,51,NORMAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1Q,3,21,2,2,10,SNP,MOO,SNP49,pass,32,21,113t Weak Pass XZYAR 231S2 Pistol,113t,Weak,Pistol,1or2-10-12,43 Over,Nickel Personnel,Tampa-2,No Blitz,None,None,Normal,CB Ivan Crowley,,,None,None,False,,,31,231S2,XZYAR,2,3,0,2109,Week 12,Moontown,VA,54,2 ,fair,51,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,2,52,2,1,10,SNP,MOO,MOO19,pass,19,0,212 Pro Pass YXZAB 0SSSF Pistol,212,Pro,Pistol,1-10earn,43 Over,Regular Personnel,Cover-3 Sky,No Blitz,None,None,Normal,,,,None,None,False,,,32,0SSSF,YXZAB,0,S,0,2109,Week 12,Moontown,VA,54,2 ,fair,19,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1Q,2,41,3,1,10,MOO,SNP,MOO25,pass,1,0,122 Pro Pass ZYXT F6WW Normal,122,Pro,Normal,1-10poss,43 Under,Regular Personnel,Press-2,Blitz 1,None,None,Normal,CB Percy Curtis,,SLB J.Czarnecki,None,None,False,,,35,F6WW,ZYXT,F,6,0,2109,Week 12,Moontown,VA,54,2 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,2,10,3,2,9,MOO,SNP,MOO26,run,10,0,113t Strong Run 26 Pistol,113t,Strong,Pistol,1or2-6-9,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,DT Barry Aponte,ILB Zachery An,, OLB Jace Czarnecki,Offsides,False,2,6,36,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,74,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,2,2,3,1,10,MOO,SNP,MOO36,pass,0,0,122 Pro Pass ZYXT F946 Normal,122,Pro,Normal,1-10earn,43 Under,Regular Personnel,Press-2,No Blitz,Double,None,Normal,,,,None,None,False,,,37,F946,ZYXT,F,9,0,2109,Week 12,Moontown,VA,54,2 ,fair,64,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1Q,1,57,3,2,10,MOO,SNP,MOO36,pass,10,3,203 Strong Pass BXRZ S25D Normal,203,Strong,Normal,1or2-10-12,43 Under,Nickel Personnel,Cover-1,No Blitz,Double,None,Normal,CB Bradley Lane,,,None,None,False,,,38,S25D,BXRZ,S,2,0,2109,Week 12,Moontown,VA,54,2 ,fair,64,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,1,19,3,1,10,MOO,SNP,MOO46,run,4,0,122 Strong Run 26 Normal,122,Strong,Normal,1-10earn,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,OLB Cesar Cannida,,,None,None,False,2,6,39,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,54,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,0,43,3,2,6,MOO,SNP,MOO50,pass,19,9,113t Pro Pass ZRXY 4F16 Normal,113t,Pro,Normal,1or2-6-9,43 Under,Nickel Personnel,Press-2,No Blitz,Double,None,Normal,CB Percy Curtis,,,None,None,False,,,40,4F16,ZRXY,4,F,0,2109,Week 12,Moontown,VA,54,2 ,fair,50,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,0,9,3,1,10,MOO,SNP,SNP31,pass,0,0,113 Weak Pass ZYXAR 91S3F Normal,113,Weak,Normal,1-10earn,43 Under,Nickel Personnel,Press-2,No Blitz,Double,None,Normal,,,, CB Bradley Lane,Defensive Pass Interference,False,,,41,91S3F,ZYXAR,9,1,0,2109,Week 12,Moontown,VA,54,2 ,fair,31,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2Q,15,0,3,1,1,MOO,SNP,SNP01,pass,1,0,203 Strong Pass BXRZ S25D Normal,203,Strong,Normal,1or2opp6,43 Under,Goal Line Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,,,,None,None,False,,,43,S25D,BXRZ,S,2,0,2109,Week 12,Moontown,VA,54,2 ,fair,1,OPP6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2Q,14,28,4,1,10,SNP,MOO,SNP34,run,5,0,122 I Run 21 Normal,122,I,Normal,1-10poss,43 Over,Regular Personnel,Press-2,No Blitz,None,Spy,Normal,S Ellis Small,,,None,None,False,2,1,46,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,66,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2Q,13,53,4,2,5,SNP,MOO,SNP39,run,9,0,104 Pro Run 21 Normal,104,Pro,Normal,1or2-3-5,43 Over,Dime Personnel,Cover-3 Sky,No Blitz,None,None,Normal,ILB Fred Harding,S Ellis Small,,None,None,False,2,1,47,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,61,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2Q,13,11,4,1,10,SNP,MOO,SNP48,pass,7,0,212 Weak Pass ABXYZ 111F1 Normal,212,Weak,Normal,1-10earn,43 Over,Regular Personnel,Cover-1,No Blitz,None,None,Normal,ILB Fred Harding,,,None,None,False,,,48,111F1,ABXYZ,1,1,0,2109,Week 12,Moontown,VA,54,2 ,fair,52,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2Q,12,40,4,2,3,SNP,MOO,MOO45,pass,2,0,113t Weak Pass XZYAR 3F3SS Normal,113t,Weak,Normal,1or2-3-5,43 Over,Nickel Personnel,Press-2,No Blitz,None,None,Normal,OLB Alfred Hoffman,,,None,None,False,,,49,3F3SS,XZYAR,3,F,0,2109,Week 12,Moontown,VA,54,2 ,fair,45,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2Q,12,3,4,3,1,SNP,MOO,MOO43,run,-1,0,212 I Run 26 Normal,212,I,Normal,3or4-1,43 Over,Regular Personnel,Cover-1,No Blitz,None,None,3short,OLB Alfred Hoffman,,,None,None,False,2,6,50,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,43,NORMAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2Q,11,20,5,1,15,MOO,SNP,MOO15,pass,10,0,113t Weak Pass XYZAR 312S3 Shotgun,113t,Weak,Shotgun,1or2-13+,43 Under,Nickel Personnel,Press-2,No Blitz,Double,None,Normal,CB Bradley Lane,,,None,None,False,,,53,312S3,XYZAR,3,1,0,2109,Week 12,Moontown,VA,54,2 ,fair,85,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2Q,10,33,5,2,5,MOO,SNP,MOO25,run,0,0,122 Weak Run 23 Normal,122,Weak,Normal,1or2-3-5,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,OLB Miguel Burnett,,,None,None,False,2,3,54,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2Q,9,54,5,3,5,MOO,SNP,MOO25,pass,28,21,203 I Pass ZAXRB 0S6S2 Normal,203,I,Normal,3or4-4-5,43 Under,Nickel Personnel,Press-2,No Blitz,Double,None,3long,CB Colby McCumber,,,None,None,False,,,55,0S6S2,ZAXRB,0,S,0,2109,Week 12,Moontown,VA,54,2 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2Q,9,10,5,1,10,MOO,SNP,SNP47,pass,0,0,113t Weak Pass XYZAR 312S3 Shotgun,113t,Weak,Shotgun,1-10earn,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,Ricky Gordon,,,None,None,False,,,56,312S3,XYZAR,3,1,0,2109,Week 12,Moontown,VA,54,2 ,fair,47,NORMAL,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2Q,9,1,5,1,10,SNP,MOO,SNP36,run,2,0,122 Strong Run 27 Normal,122,Strong,Normal,1-10poss,43 Over,Regular Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,ILB Fred Harding,OLB Glenn Blair,,None,None,False,2,7,57,,,,,0,2109,Week 12,Moontown,VA,54,2 ,fair,64,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
