quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,GOT,SAO,GOT25,run,5,0,113 Strong Run 26 Shotgun,113,Strong,Shotgun,1-10poss,43 Under,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,Spy,Normal,DT Myles Collier,,,None,None,False,2,6,1,,,,,0,2108,Conference Semifinals,Gothenburg,NY,46,calm,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,37,0,2,5,GOT,SAO,GOT30,run,0,0,113 I Cntr. 22 Normal,113,I,Normal,1or2-3-5,43 Under,Nickel Personnel,Cover-2,No Blitz,None,Spy,Normal,DT DeAndre Johnston,,,None,None,False,2,2,2,,,,,0,2108,Conference Semifinals,Gothenburg,NY,46,calm,fair,70,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1Q,14,6,0,3,5,GOT,SAO,GOT30,pass,11,0,023 Empty Pass TXZR 6117 Normal,023,Empty,Normal,3or4-4-5,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,3long,OLB Alexis Dickey,S Ezra Parrish,,None,None,False,,,3,6117,TXZR,6,1,0,2108,Conference Semifinals,Gothenburg,NY,46,calm,fair,70,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,41,0,1,10,GOT,SAO,GOT41,run,2,0,203 Pro Run 26 Shotgun,203,Pro,Shotgun,1-10earn,43 Under,Nickel Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,S Spencer Cielo,ILB Robbie Malloy,,None,None,False,2,6,4,,,,,0,2108,Conference Semifinals,Gothenburg,NY,46,calm,fair,59,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,18,0,2,8,GOT,SAO,GOT43,run,10,0,113 Weak Run 21 Shotgun,113,Weak,Shotgun,1or2-6-9,43 Under,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,Spy,Normal,DT DeAndre Johnston,OLB Alexis Dickey,,None,None,False,2,1,5,,,,,0,2108,Conference Semifinals,Gothenburg,NY,46,calm,fair,57,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,54,0,1,10,GOT,SAO,SAO47,run,1,0,122 Weak Run 24 Shotgun,122,Weak,Shotgun,1-10earn,43 Under,Regular Personnel,Tampa-2,No Blitz,None,Spy,Normal,DE Zachery Westphal,,,None,None,False,2,4,6,,,,,0,2108,Conference Semifinals,Gothenburg,NY,46,calm,fair,47,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,19,0,2,9,GOT,SAO,SAO46,pass,0,0,113 Strong Pass AZXYR S6999 Shotgun,113,Strong,Shotgun,1or2-6-9,43 Under,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,,,,None,None,False,,,7,S6999,AZXYR,S,6,0,2108,Conference Semifinals,Gothenburg,NY,46,calm,fair,46,NORMAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1Q,12,13,0,3,9,GOT,SAO,SAO46,pass,7,0,113t Strong Pass YXZR 4W4S Shotgun,113t,Strong,Shotgun,3or4-8-9,43 Under,Nickel Personnel,Tampa-2,Blitz 1,None,None,3long,DE Zachery Westphal,,WLB A.Dickey,None,None,False,,,8,4W4S,YXZR,4,W,0,2108,Conference Semifinals,Gothenburg,NY,46,calm,fair,46,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,40,1,1,10,SAO,GOT,SAO20,pass,0,0,113t Weak Pass YRXZA 4983F Normal,113t,Weak,Normal,1-10poss,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,10,4983F,YRXZA,4,9,0,2108,Conference Semifinals,Gothenburg,NY,46,calm,fair,80,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,32,1,2,10,SAO,GOT,SAO20,run,3,0,122 Strong Run 26 Normal,122,Strong,Normal,1or2-10-12,43 Under,Regular Personnel,Tampa-2,No Blitz,None,None,Normal,S Ty Uerling,,,None,None,False,2,6,11,,,,,0,2108,Conference Semifinals,Gothenburg,NY,46,calm,fair,80,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
