quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,SAO,CHE,SAO25,scramble,10,0,113t Weak Pass YZXR 1640 Pistol,113t,Weak,Pistol,1-10poss,34 Eagle,Nickel Personnel,Press-2,No Blitz,None,None,Normal,S Renaldo Kempthorne,,,None,None,False,,,1,1640,YZXR,1,6,0,2118,Week 12,Chesapeake,MD,35,8 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,27,0,1,10,SAO,CHE,SAO35,pass,0,0,203 Pro Pass BRXZ 1605 Pistol,203,Pro,Pistol,1-10earn,34 Eagle,Nickel Personnel,Press-2,No Blitz,None,None,Normal,,,,None,None,False,,,2,1605,BRXZ,1,6,0,2118,Week 12,Chesapeake,MD,35,8 ,fair,65,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,14,23,0,2,10,SAO,CHE,SAO35,run,10,0,113t Weak Run 23 Pistol,113t,Weak,Pistol,1or2-10-12,34 Eagle,Nickel Personnel,Press-2,No Blitz,None,None,Normal,CB Lincoln Singleton,S Renaldo Kempthorne,,None,None,False,2,3,3,,,,,0,2118,Week 12,Chesapeake,MD,35,8 ,fair,65,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,59,0,1,10,SAO,CHE,SAO45,run,3,0,203 Pro Run 24 Normal,203,Pro,Normal,1-10earn,34 Eagle,Nickel Personnel,Press-2,No Blitz,None,None,Normal,DE Kent Burks,S Renaldo Kempthorne,,None,None,False,2,4,4,,,,,0,2118,Week 12,Chesapeake,MD,35,8 ,fair,55,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,24,0,2,7,SAO,CHE,SAO48,run,5,0,122 Strong Run 25 Normal,122,Strong,Normal,1or2-6-9,34 Eagle,Regular Personnel,Cover-1,No Blitz,None,None,Normal,S Renaldo Kempthorne,ILB Seth Roset,,None,None,False,2,5,5,,,,,0,2118,Week 12,Chesapeake,MD,35,8 ,fair,52,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,0,0,3,2,SAO,CHE,CHE47,pass,0,0,212 Pro Pass BXYZA 24W6F Pistol,212,Pro,Pistol,3or4-2,34 Eagle,Regular Personnel,Cover-1,No Blitz,None,None,3short,,,,None,None,False,,,6,24W6F,BXYZA,2,4,0,2118,Week 12,Chesapeake,MD,35,8 ,fair,47,NORMAL,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
1Q,12,42,1,1,10,CHE,SAO,CHE15,pass,19,20,023 Empty Pass RXZ S44 Normal,023,Empty,Normal,1-10poss,43 Over,Nickel Personnel,Tampa-2,No Blitz,None,None,Normal,OLB Mercury Blades,,,None,None,False,,,8,S44,RXZ,S,4,0,2118,Week 12,Chesapeake,MD,35,8 ,fair,85,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,9,1,1,10,CHE,SAO,CHE34,pass,16,15,212 Pro Pass XAYZ FF27 Shotgun,212,Pro,Shotgun,1-10earn,43 Over,Regular Personnel,Cover-1,No Blitz,Double,None,Normal,CB Darrin Doss,,,None,None,False,,,9,FF27,XAYZ,F,F,0,2118,Week 12,Chesapeake,MD,35,8 ,fair,66,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,41,1,1,10,CHE,SAO,CHE50,pass,21,23,113 Weak Pass ZXYAR S8SS1 Shotgun,113,Weak,Shotgun,1-10earn,43 Over,Nickel Personnel,Tampa-2,No Blitz,None,None,Normal,OLB Mercury Blades,S Randall Clarkson,,None,None,False,,,10,S8SS1,ZXYAR,S,8,0,2118,Week 12,Chesapeake,MD,35,8 ,fair,50,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,10,56,1,1,10,CHE,SAO,SAO29,run,2,0,122 Strong Run 25 Normal,122,Strong,Normal,1-10earn,43 Over,Regular Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,DE Clay Reed,,,None,None,False,2,5,11,,,,,0,2118,Week 12,Chesapeake,MD,35,8 ,fair,29,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,17,1,2,8,CHE,SAO,SAO27,scramble,6,0,113 Weak Pass RXYZA 5030W Normal,113,Weak,Normal,1or2-6-9,43 Over,Nickel Personnel,"Cover-1, Buzz",No Blitz,Double,None,Normal,S Randall Clarkson,,,None,None,False,,,12,5030W,RXYZA,5,0,0,2118,Week 12,Chesapeake,MD,35,8 ,fair,27,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,9,33,1,3,2,CHE,SAO,SAO21,pass,0,0,122 I Pass TXZA 1SWF Normal,122,I,Normal,3or4-2,43 Over,Regular Personnel,"Cover-1, Buzz",No Blitz,Double,None,3short,,,,None,None,False,,,13,1SWF,TXZA,1,S,0,2118,Week 12,Chesapeake,MD,35,8 ,fair,21,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1Q,9,23,2,1,10,SAO,CHE,SAO25,run,7,0,122 Weak Run 22 Normal,122,Weak,Normal,1-10poss,34 Eagle,Regular Personnel,Press-2,No Blitz,None,None,Normal,ILB Seth Roset,DT Tracy Wischhof,,None,None,False,2,2,16,,,,,0,2118,Week 12,Chesapeake,MD,35,8 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,8,51,2,2,3,SAO,CHE,SAO32,pass,12,4,122 Strong Pass XAYZ 2216 Normal,122,Strong,Normal,1or2-3-5,34 Eagle,Regular Personnel,Cover-1,No Blitz,None,None,Normal,ILB Seth Roset,,,None,None,False,,,17,2216,XAYZ,2,2,0,2118,Week 12,Chesapeake,MD,35,8 ,fair,68,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,8,8,2,1,10,SAO,CHE,SAO44,run,2,0,122 Weak Run 26 Pistol,122,Weak,Pistol,1-10earn,34 Eagle,Regular Personnel,Cover-1,No Blitz,None,None,Normal,DT Tracy Wischhof,CB Lincoln Singleton,, ILB Earl Barlow,Offsides,False,2,6,18,,,,,0,2118,Week 12,Chesapeake,MD,35,8 ,fair,56,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,7,59,2,1,5,SAO,CHE,SAO49,run,5,0,122 Strong Run 27 Normal,122,Strong,Normal,1or2-3-5,34 Eagle,Regular Personnel,Press-2,No Blitz,None,None,Normal,OLB Ken Westbrook,,,None,None,False,2,7,19,,,,,0,2118,Week 12,Chesapeake,MD,35,8 ,fair,51,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,7,33,2,1,10,SAO,CHE,CHE46,pass,8,0,122 Weak Pass ZTXA 3830 Normal,122,Weak,Normal,1-10earn,34 Eagle,Regular Personnel,Press-2,No Blitz,Double,None,Normal,OLB Ken Westbrook,,,None,None,False,,,20,3830,ZTXA,3,8,0,2118,Week 12,Chesapeake,MD,35,8 ,fair,46,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,6,52,2,2,2,SAO,CHE,CHE38,pass,-5,0,212 Pro Pass BXZA 3811 Pistol,212,Pro,Pistol,1or2-1-2,34 Eagle,Regular Personnel,Press-2,No Blitz,Double,None,Normal,,,,None,None,False,,,21,3811,BXZA,3,8,0,2118,Week 12,Chesapeake,MD,35,8 ,fair,38,NORMAL,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,6,4,2,3,12,SAO,CHE,CHE48,pass,0,0,203 Pro Pass ZRXA 6182 Pistol,203,Pro,Pistol,3or4-10-12,34 Eagle,Nickel Personnel,Cover-4,No Blitz,None,None,3long,,,,None,None,False,,,23,6182,ZRXA,6,1,0,2118,Week 12,Chesapeake,MD,35,8 ,fair,48,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
