quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,14,16,0,1,10,PIT,CLE,PIT27,pass,0,0,023 Empty Pass ZTXYR SF6F2 Normal,023,Empty,Normal,1-10poss,34 Eagle,Nickel Personnel,Press-2,No Blitz,None,None,Normal,ILB Gene Matthews,OLB Ken Amberg,,None,None,False,,,1,SF6F2,ZTXYR,S,F,0,2053,Week 15,Pittsburgh,PA,37,1 ,fair,73,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,46,0,2,10,PIT,CLE,PIT27,pass,17,13,014 Pistol Pass SYXZR S0962 Normal,014,Pistol,Normal,1or2-10-12,34 Eagle,Dime Personnel,Press-1,No Blitz,None,None,Normal,OLB Johnathan Rader,CB Peyton Alviz,,None,None,False,,,2,S0962,SYXZR,S,0,0,2053,Week 15,Pittsburgh,PA,37,1 ,fair,73,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,14,0,1,10,PIT,CLE,PIT44,run,5,0,122 Weak Cntr. 22 Pistol,122,Weak,Pistol,1-10earn,34 Eagle,Regular Personnel,Press-2,No Blitz,None,None,Normal,S Matthew Wilkins,ILB Gene Matthews,,None,None,False,2,2,3,,,,,0,2053,Week 15,Pittsburgh,PA,37,1 ,fair,56,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1Q,12,41,0,2,5,PIT,CLE,PIT49,pass,18,12,212 I Pass ZYXAB 23140 Normal,212,I,Normal,1or2-3-5,34 Eagle,Regular Personnel,Press-1,No Blitz,None,None,Normal,S Jeremiah Diekoff,,,None,None,False,,,4,23140,ZYXAB,2,3,0,2053,Week 15,Pittsburgh,PA,37,1 ,fair,51,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,7,0,1,10,PIT,CLE,CLE33,pass,0,0,113 Strong Pass RXZA 1101 Normal,113,Strong,Normal,1-10earn,34 Eagle,Nickel Personnel,Press-2,No Blitz,None,None,Normal,,,,None,None,False,,,5,1101,RXZA,1,1,0,2053,Week 15,Pittsburgh,PA,37,1 ,fair,33,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,12,2,0,2,10,PIT,CLE,CLE33,run,2,0,230 Pro Run 26 Normal,230,Pro,Normal,1or2-10-12,34 Eagle,Regular Personnel,Press-1,No Blitz,None,None,Normal,ILB Gene Matthews,,,None,None,False,2,6,6,,,,,0,2053,Week 15,Pittsburgh,PA,37,1 ,fair,33,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,17,0,3,8,PIT,CLE,CLE31,pass,16,12,131 Strong Pass ZAY 3F0 Shotgun,131,Strong,Shotgun,3or4-8-9,34 Eagle,Regular Personnel,Press-1,No Blitz,None,None,3long,ILB Gene Matthews,S Matthew Wilkins,,None,None,False,,,7,3F0,ZAY,3,F,0,2053,Week 15,Pittsburgh,PA,37,1 ,fair,31,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,10,50,0,1,10,PIT,CLE,CLE15,pass,6,0,221 I Pass ATYZB S9711 Normal,221,I,Normal,1-10earn,34 Eagle,Regular Personnel,Press-1,No Blitz,None,None,Normal,DE Dennis Buning,,,None,None,False,,,8,S9711,ATYZB,S,9,0,2053,Week 15,Pittsburgh,PA,37,1 ,fair,15,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,10,10,0,2,4,PIT,CLE,CLE09,scramble,9,0,113t Strong Pass XRZA 211S Normal,113t,Strong,Normal,1or2-3-5,34 Eagle,Nickel Personnel,Press-1,No Blitz,None,None,Normal,,,,None,None,False,,,9,211S,XRZA,2,1,0,2053,Week 15,Pittsburgh,PA,37,1 ,fair,9,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1Q,9,37,1,1,10,CLE,PIT,CLE26,pass,13,5,023 Pistol Pass TYXZR 22391 Normal,023,Pistol,Normal,1-10poss,43 Under,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,DT Drake Marlowe,,NB L.Harvey,None,None,False,,,12,22391,TYXZR,2,2,0,2053,Week 15,Pittsburgh,PA,37,1 ,fair,74,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,9,6,1,1,10,CLE,PIT,CLE39,run,-2,0,113 I Run 22 Normal,113,I,Normal,1-10earn,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,CB Lewis Denham,DE Dakota Weagle,,None,None,False,2,2,13,,,,,0,2053,Week 15,Pittsburgh,PA,37,1 ,fair,61,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,8,30,1,2,12,CLE,PIT,CLE37,run,2,0,113 I Run 25 Normal,113,I,Normal,1or2-10-12,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DE Drew Joseph,,,None,None,False,2,5,14,,,,,0,2053,Week 15,Pittsburgh,PA,37,1 ,fair,63,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
