,quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
17,1Q,5,35,3,2,9,MIN,LAV,MIN41,scramble,8,0,113 Weak Pass AXYZR 1504S Normal,113,Weak,Normal,1or2-6-9,True 34,Nickel Personnel,Press-2,No Blitz,None,None,Normal,OLB KIZZ MaKinster,,,None,None,False,,,21,1504S,AXYZR,1,5,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,59,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,1Q,4,58,3,3,1,MIN,LAV,MIN49,scramble,18,0,122 I Pass ZYXT 201S Normal,122,I,Normal,3or4-1,True 34,Regular Personnel,Press-1,No Blitz,None,None,3short,CB Jacob Kennedy,OLB KIZZ MaKinster,,None,None,False,,,22,201S,ZYXT,2,0,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,51,NORMAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,1Q,4,11,3,1,10,MIN,LAV,LAV33,pass,16,3,113 I Pass ZYXAR 62WSF Normal,113,I,Normal,1-10earn,True 34,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,S Britt Gonzalez,S Neil Davis,SILB J.Hoffman,None,None,False,,,23,62WSF,ZYXAR,6,2,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,33,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
20,1Q,3,37,3,1,10,MIN,LAV,LAV17,run,16,0,104 I Run 23 Normal,104,I,Normal,1-10earn,True 34,Dime Personnel,Cover-2,No Blitz,None,None,Normal,OLB Scottie Offord,,,None,None,False,2,3,24,,,,,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,17,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,1Q,2,55,3,1,1,MIN,LAV,LAV01,run,0,0,113t I Run 25 Normal,113t,I,Normal,1or2opp6,True 34,Goal Line Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,DT Peyton Plageman,OLB KIZZ MaKinster,,None,None,False,2,5,25,,,,,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,1,OPP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,1Q,2,11,3,2,1,MIN,LAV,LAV01,pass,1,0,122 Weak Pass XAYZT 0WS19 Normal,122,Weak,Normal,1or2opp6,True 34,Goal Line Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,,,,None,None,False,,,26,0WS19,XAYZT,0,W,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,1,OPP6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
23,1Q,2,5,4,1,10,LAV,MIN,LAV25,pass,24,19,113t Weak Pass XZYAR 231S2 Pistol,113t,Weak,Pistol,1-10poss,43 Over,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,OLB Tanner Moss,,WLB T.Moss,None,None,False,,,29,231S2,XZYAR,2,3,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
24,1Q,1,26,4,1,10,LAV,MIN,LAV49,pass,13,5,113 Strong Pass XZR 152 Pistol,113,Strong,Pistol,1-10earn,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,CB Tyler Diaz,,,None,None,False,,,30,152,XZR,1,5,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,51,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25,1Q,0,59,4,1,10,LAV,MIN,MIN38,pass,0,0,014t Pistol Pass RXZS 2510 Normal,014t,Pistol,Normal,1-10earn,43 Over,Dime Personnel,Cover-2,Blitz 1,Double,None,Normal,,,MLB L.Surratt,None,None,False,,,31,2510,RXZS,2,5,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,38,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
26,1Q,0,55,4,2,10,LAV,MIN,MIN38,run,23,0,113t Weak Run 25 Normal,113t,Weak,Normal,1or2-10-12,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,S Happy Hill,,,None,None,False,2,5,32,,,,,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,38,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,1Q,0,21,4,1,10,LAV,MIN,MIN15,pass,15,0,212 Pro Pass YZXA 1631 Pistol,212,Pro,Pistol,1-10earn,43 Over,Regular Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,,,,None,None,False,,,33,1631,YZXA,1,6,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,15,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
28,1Q,0,15,5,1,10,MIN,LAV,MIN25,pass,6,0,014 Pistol Pass YZXRS 328F0 Normal,014,Pistol,Normal,1-10poss,True 34,Dime Personnel,Press-2,No Blitz,None,None,Normal,S Britt Gonzalez,,,None,None,False,,,36,328F0,YZXRS,3,2,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
29,2Q,15,0,5,2,4,MIN,LAV,MIN31,pass,0,0,212 Strong Pass ZXYAB WF0F3 Normal,212,Strong,Normal,1or2-3-5,True 34,Regular Personnel,Press-2,No Blitz,Double,None,Normal,,,,None,None,False,,,38,WF0F3,ZXYAB,W,F,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,69,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
30,2Q,14,51,5,3,4,MIN,LAV,MIN31,pass,6,0,113 Strong Pass XYZAR S9204 Normal,113,Strong,Normal,3or4-4-5,True 34,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,OLB Logan Manabe,,SILB J.Hoffman,None,None,False,,,39,S9204,XYZAR,S,9,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,69,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
31,2Q,14,21,5,1,10,MIN,LAV,MIN37,pass,7,0,104 Strong Pass ASXRZ WF398 Normal,104,Strong,Normal,1-10earn,True 34,Dime Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,CB Jacob Kennedy,,,None,None,False,,,40,WF398,ASXRZ,W,F,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,63,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
32,2Q,13,51,5,2,3,MIN,LAV,MIN44,pass,0,0,122 Pro Pass ATXYZ 3827F Normal,122,Pro,Normal,1or2-3-5,True 34,Regular Personnel,Press-2,No Blitz,Double,None,Normal,,,,None,None,False,,,41,3827F,ATXYZ,3,8,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,56,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
33,2Q,13,42,5,3,3,MIN,LAV,MIN44,pass,3,0,122 Pro Pass ZYXAT F70S2 Normal,122,Pro,Normal,3or4-3,True 34,Regular Personnel,Cover-2,Blitz 1,None,None,3long,DE Hayden Hiler,,SLB J.MaKinster,None,None,False,,,42,F70S2,ZYXAT,F,7,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,56,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
34,2Q,13,14,5,1,10,MIN,LAV,MIN47,run,-3,0,122 Weak Run 22 Normal,122,Weak,Normal,1-10earn,True 34,Regular Personnel,Cover-2,No Blitz,None,None,Normal,S Diego Anquillano,,,None,None,False,2,2,43,,,,,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,53,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35,2Q,12,30,5,2,18,MIN,LAV,MIN39,pass,0,0,113t I Pass ZXYAR 0272S Normal,113t,I,Normal,1or2-13+,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,45,0272S,ZXYAR,0,2,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,61,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
36,2Q,12,23,5,3,18,MIN,LAV,MIN39,pass,36,27,131 Pro Pass YATZU 1W28S Normal,131,Pro,Normal,3or4-17+,True 34,Regular Personnel,Press-2,No Blitz,Double,None,3long,CB Dwayne Neil,,,None,None,False,,,46,1W28S,YATZU,1,W,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,61,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
37,2Q,11,36,5,1,10,MIN,LAV,LAV25,run,2,0,122 Pro Run 25 Normal,122,Pro,Normal,1-10earn,True 34,Regular Personnel,Cover-2,No Blitz,None,None,Normal,S Diego Anquillano,ILB Josue Hoffman,,None,None,False,2,5,47,,,,,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,25,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,2Q,10,56,5,2,8,MIN,LAV,LAV23,pass,0,0,113 Weak Pass AXYZR SD4SF Normal,113,Weak,Normal,1or2-6-9,True 34,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,,,WLB L.Manabe,None,None,False,,,48,SD4SF,AXYZR,S,D,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,23,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,2Q,10,49,5,3,8,MIN,LAV,LAV23,pass,0,0,113 Strong Pass RXZ 640 Normal,113,Strong,Normal,3or4-8-9,True 34,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,,,WLB M.Simmons,None,None,False,,,49,640,RXZ,6,4,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,23,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
40,2Q,10,16,6,1,10,LAV,MIN,LAV34,run,22,0,113 Weak Run 26 Pistol,113,Weak,Pistol,1-10poss,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,ILB Phil Mathis,,,None,None,False,2,6,52,,,,,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,66,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,2Q,9,40,6,1,10,LAV,MIN,MIN44,run,21,0,113 Strong Run 23 Pistol,113,Strong,Pistol,1-10earn,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,CB Peter Ginwright,,,None,None,False,2,3,53,,,,,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,44,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,2Q,8,56,6,1,10,LAV,MIN,MIN23,pass,0,0,203 Pro Pass ZXRAB 21401 Shotgun,203,Pro,Shotgun,1-10earn,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,54,21401,ZXRAB,2,1,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,23,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
43,2Q,8,50,6,2,10,LAV,MIN,MIN23,pass,18,2,113 Strong Pass XZAR 53S4 Shotgun,113,Strong,Shotgun,1or2-10-12,43 Over,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,CB Elijah Wynn,,MLB P.Mathis,None,None,False,,,55,53S4,XZAR,5,3,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,23,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
44,2Q,8,15,6,1,5,LAV,MIN,MIN05,pass,3,0,113t Strong Pass RZXYA 21F6S Pistol,113t,Strong,Pistol,1or2opp6,43 Over,Regular Personnel,Cover-1,No Blitz,None,None,Normal,CB Elijah Wynn,,,None,None,False,,,56,21F6S,RZXYA,2,1,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,5,OPP6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
45,2Q,7,42,6,2,2,LAV,MIN,MIN02,run,2,0,113t Weak Run 23 Normal,113t,Weak,Normal,1or2opp6,43 Over,Regular Personnel,Cover-1,No Blitz,None,None,Normal,,,,None,None,False,2,3,57,,,,,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,2,OPP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
46,2Q,7,6,7,1,10,MIN,LAV,MIN36,run,15,0,104 Weak Run 26 Pistol,104,Weak,Pistol,1-10poss,True 34,Dime Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,OLB Marlon Simmons,,,None,None,False,2,6,60,,,,,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,64,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,2Q,6,21,7,1,10,MIN,LAV,LAV49,pass,0,0,113 Weak Pass AXYZR SD4SF Normal,113,Weak,Normal,1-10earn,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,, G Broderick Chukwuma,Offensive Holding,False,,,61,SD4SF,AXYZR,S,D,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,49,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
48,2Q,6,17,7,1,20,MIN,LAV,MIN41,pass,-8,0,131 Pro Pass YATZU 1W28S Normal,131,Pro,Normal,1or2-13+,True 34,Regular Personnel,Press-1,No Blitz,None,None,Normal,Cody Bryant,,,None,None,False,,,62,1W28S,YATZU,1,W,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,59,NORMAL,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
49,2Q,6,4,7,1,10,LAV,MIN,MIN44,run,2,0,104 Pro Run 21 Normal,104,Pro,Normal,1-10poss,43 Over,Dime Personnel,Cover-2,No Blitz,None,None,Normal,DE Leroy Huffman,CB Tyler Diaz,,None,None,False,2,1,63,,,,,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,44,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,2Q,5,25,7,2,8,LAV,MIN,MIN42,pass,7,1,113t Strong Pass RZXYA 21F6S Pistol,113t,Strong,Pistol,1or2-6-9,43 Over,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,OLB Tanner Moss,CB Peter Ginwright,MLB P.Mathis,None,None,False,,,64,21F6S,RZXYA,2,1,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,42,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
51,2Q,4,55,7,3,1,LAV,MIN,MIN35,pass,0,0,014t Pistol Pass RXZS 2510 Normal,014t,Pistol,Normal,3or4-1,43 Over,Dime Personnel,"Man to Man, Buzz",No Blitz,None,None,3short,,,,None,None,False,,,65,2510,RXZS,2,5,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,35,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
52,2Q,4,48,7,4,1,LAV,MIN,MIN35,run,0,0,104 Strong Run 25 Normal,104,Strong,Normal,3or4-1,43 Over,Goal Line Personnel,"Man to Man, Buzz",No Blitz,None,None,3short,DT Ross Kelly,S Corwin Clancy,,None,None,False,2,5,66,,,,,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,35,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,2Q,4,37,7,1,10,MIN,LAV,MIN35,pass,0,0,113 I Pass ZYXAR 62WSF Normal,113,I,Normal,1-10poss,True 34,Nickel Personnel,Press-2,No Blitz,None,None,Normal,,,,None,None,False,,,67,62WSF,ZYXAR,6,2,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,65,NORMAL,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
54,2Q,4,28,7,2,10,MIN,LAV,MIN35,run,7,0,212 Pro Run 27 Pistol,212,Pro,Pistol,1or2-10-12,True 34,Regular Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,DE Hayden Hiler,,,None,None,False,2,7,68,,,,,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,65,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,2Q,3,44,7,3,3,MIN,LAV,MIN42,pass,-4,0,113 Pro Pass XZYAR 44119 Normal,113,Pro,Normal,3or4-3,True 34,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,,,SLB J.MaKinster,None,None,False,,,69,44119,XZYAR,4,4,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,58,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
56,2Q,2,53,8,1,10,LAV,MIN,LAV32,run,12,0,113t Weak Run 23 Normal,113t,Weak,Normal,1-10poss,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,CB Elijah Wynn,S Liam Shea,,None,None,False,2,3,71,,,,,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,68,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,2Q,2,9,8,1,10,LAV,MIN,LAV44,run,4,0,131 Weak Run 24 Pistol,131,Weak,Pistol,1-10earn,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,Normal,OLB Johnathan Crummey,,,None,None,False,2,4,72,,,,,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,56,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,2Q,2,0,8,2,6,LAV,MIN,LAV48,pass,12,6,113t Weak Pass XZYAR 231S2 Pistol,113t,Weak,Pistol,2mindrill,43 Over,Nickel Personnel,Cover-2,Blitz 1,Double,None,Normal,OLB Tanner Moss,S Corwin Clancy,MLB J.Crummey,None,None,False,,,74,231S2,XZYAR,2,3,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,52,NORMAL,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
59,2Q,1,27,8,1,10,LAV,MIN,MIN40,run,-4,0,203 Pro Run 25 Pistol,203,Pro,Pistol,2mindrill,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,OLB Tanner Moss,,,None,None,False,2,5,75,,,,,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,40,NORMAL,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
60,2Q,0,49,8,2,14,LAV,MIN,MIN44,pass,0,0,104 Weak Pass ZRXAS 221S1 Normal,104,Weak,Normal,2mindrill,43 Over,Dime Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,76,221S1,ZRXAS,2,2,0,2053,Exhibition Week 5,Las Vegas ,CA,52,1 ,fair,44,NORMAL,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
