quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,LAR,LAV,LAR25,run,-2,0,122 I Run 21 Normal,122,I,Normal,1-10poss,True 34,Regular Personnel,Cover-1,No Blitz,None,None,Normal,ILB Clifton Houston,DE Noah Gaylor,,None,None,False,2,1,1,,,,,0,2054,Exhibition Week 2,Los Angeles (N),MO,75,4 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,14,35,0,2,12,LAR,LAV,LAR23,run,6,0,122 Pro Run 22 Normal,122,Pro,Normal,1or2-10-12,True 34,Regular Personnel,Press-1,No Blitz,None,None,Normal,DT Al Winslett,OLB Marty Kell,,None,None,False,2,2,2,,,,,0,2054,Exhibition Week 2,Los Angeles (N),MO,75,4 ,fair,77,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,5,0,3,6,LAR,LAV,LAR29,pass,0,0,113 Weak Pass AZXYR S410S Normal,113,Weak,Normal,3or4-6-7,True 34,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,3long,,,,None,None,False,,,3,S410S,AZXYR,S,4,0,2054,Exhibition Week 2,Los Angeles (N),MO,75,4 ,fair,71,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1Q,13,53,1,1,10,LAV,LAR,LAV28,run,2,0,113 Weak Run 22 Pistol,113,Weak,Pistol,1-10poss,True 34,Nickel Personnel,Press-1,No Blitz,None,Spy,Normal,DE Ashton Kanski,ILB Jonathan Gregg,,None,None,False,2,2,5,,,,,0,2054,Exhibition Week 2,Los Angeles (N),MO,75,4 ,fair,72,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,16,1,2,8,LAV,LAR,LAV30,pass,10,0,014t Empty Pass XZYRS 31W17 Normal,014t,Empty,Normal,1or2-6-9,True 34,Dime Personnel,Cover-4,Blitz 1,None,None,Normal,S Joshua Rayburn,CB Cary Andersen,WLB T.Briggs,None,None,False,,,6,31W17,XZYRS,3,1,0,2054,Exhibition Week 2,Los Angeles (N),MO,75,4 ,fair,70,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,35,1,1,10,LAV,LAR,LAV40,pass,6,0,005 Empty Pass RXVZS 11558 Normal,005,Empty,Normal,1-10earn,True 34,Dime Personnel,Cover-3 Sky,Blitz 1,None,None,Normal,CB Cary Andersen,CB Steven Wayne,SLB T.Fox,None,None,False,,,7,11558,RXVZS,1,1,0,2054,Exhibition Week 2,Los Angeles (N),MO,75,4 ,fair,60,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,12,1,2,4,LAV,LAR,LAV46,run,3,0,113t Strong Run 22 Pistol,113t,Strong,Pistol,1or2-3-5,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DE Tanner Briggs,,,None,None,False,2,2,8,,,,,0,2054,Exhibition Week 2,Los Angeles (N),MO,75,4 ,fair,54,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,39,1,3,1,LAV,LAR,LAV49,run,8,0,113 Strong Run 24 Shotgun,113,Strong,Shotgun,3or4-1,True 34,Nickel Personnel,Press-1,No Blitz,None,None,3short,DE Kris Clemons,,,None,None,False,2,4,9,,,,,0,2054,Exhibition Week 2,Los Angeles (N),MO,75,4 ,fair,51,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,4,1,1,10,LAV,LAR,LAR43,pass,0,0,014 Empty Pass RXZS 5293 Normal,014,Empty,Normal,1-10earn,True 34,Dime Personnel,Cover-4,Blitz 1,None,None,Normal,,,SLB T.Fox,None,None,False,,,10,5293,RXZS,5,2,0,2054,Exhibition Week 2,Los Angeles (N),MO,75,4 ,fair,43,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1Q,10,57,1,2,10,LAV,LAR,LAR43,pass,-7,0,113t Weak Pass XZYAR 5F022 Shotgun,113t,Weak,Shotgun,1or2-10-12,True 34,Nickel Personnel,Cover-3 Cloud,Blitz 1,None,None,Normal,,,WLB T.Briggs,None,None,False,,,11,5F022,XZYAR,5,F,0,2054,Exhibition Week 2,Los Angeles (N),MO,75,4 ,fair,43,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,12,1,3,17,LAV,LAR,LAR50,pass,26,10,113 Strong Pass XRZ 621 Shotgun,113,Strong,Shotgun,3or4-17+,True 34,Nickel Personnel,Cover-3 Sky,Blitz 1,None,None,3long,S long Harper,,SLB T.Fox,None,None,False,,,12,621,XRZ,6,2,0,2054,Exhibition Week 2,Los Angeles (N),MO,75,4 ,fair,50,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,9,39,1,1,10,LAV,LAR,LAR24,run,24,0,113 Strong Run 24 Shotgun,113,Strong,Shotgun,1-10earn,True 34,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,,,,None,None,False,2,4,13,,,,,0,2054,Exhibition Week 2,Los Angeles (N),MO,75,4 ,fair,24,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1Q,9,0,2,1,10,LAR,LAV,LAR29,run,7,0,203 Strong Run 23 Normal,203,Strong,Normal,1-10poss,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,OLB Marlon Simmons,,,None,None,False,2,3,16,,,,,0,2054,Exhibition Week 2,Los Angeles (N),MO,75,4 ,fair,71,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,8,35,2,2,3,LAR,LAV,LAR36,run,0,0,203 Strong Run 22 Normal,203,Strong,Normal,1or2-3-5,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DT Mickey Johnstone,OLB Marty Kell,,None,None,False,2,2,17,,,,,0,2054,Exhibition Week 2,Los Angeles (N),MO,75,4 ,fair,64,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,8,2,2,3,3,LAR,LAV,LAR36,pass,9,0,212 Pro Pass ZXYA 28FF Normal,212,Pro,Normal,3or4-3,True 34,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,3long,ILB Clifton Houston,,,None,None,False,,,18,28FF,ZXYA,2,8,0,2054,Exhibition Week 2,Los Angeles (N),MO,75,4 ,fair,64,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,7,41,2,1,10,LAR,LAV,LAR45,pass,5,0,113 I Pass XYZR 2111 Normal,113,I,Normal,1-10earn,True 34,Nickel Personnel,Press-2,No Blitz,Double,None,Normal,ILB Josue Hoffman,,, T DeAndre Shire,Offensive Holding,False,,,19,2111,XYZR,2,1,0,2054,Exhibition Week 2,Los Angeles (N),MO,75,4 ,fair,55,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,7,33,2,1,20,LAR,LAV,LAR35,pass,17,7,113 I Pass ZRXYA 2131F Normal,113,I,Normal,1or2-13+,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,CB Lincoln Gerak,,,None,None,False,,,20,2131F,ZRXYA,2,1,0,2054,Exhibition Week 2,Los Angeles (N),MO,75,4 ,fair,65,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,7,1,2,2,3,LAR,LAV,LAV48,pass,4,0,014 Empty Pass XYZRS 2SW12 Normal,014,Empty,Normal,1or2-3-5,True 34,Dime Personnel,Cover-2,No Blitz,Double,None,Normal,OLB Logan Manabe,,,None,None,False,,,21,2SW12,XYZRS,2,S,0,2054,Exhibition Week 2,Los Angeles (N),MO,75,4 ,fair,48,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
