quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,14,29,0,1,10,GBY,PHI,GBY44,reverse,56,0,005 Empty Rev. rev7 Normal,005,Empty,Normal,1-10poss,True 34,Dime Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,,,,None,None,False,rev,7,1,,,,,0,2057,Week 13,Green Bay,WI,45,10 ,fair,56,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1Q,14,10,1,1,10,PHI,GBY,PHI25,reverse,22,0,005 Pistol Rev. rev7 Normal,005,Pistol,Normal,1-10poss,43 Over,Dime Personnel,Cover-2,No Blitz,None,None,Normal,CB Dana Hittle,,,None,None,False,rev,7,4,,,,,0,2057,Week 13,Green Bay,WI,45,10 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,30,1,1,10,PHI,GBY,PHI47,pass,0,0,113t I Pass ZXYR S327 Normal,113t,I,Normal,1-10earn,43 Over,Nickel Personnel,"Cover-1, Buzz",No Blitz,Double,None,Normal,,,,None,None,False,,,5,S327,ZXYR,S,3,0,2057,Week 13,Green Bay,WI,45,10 ,fair,53,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1Q,13,21,1,2,10,PHI,GBY,PHI47,pass,3,1,113 Weak Pass XZR S92 Normal,113,Weak,Normal,1or2-10-12,43 Over,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,OLB Joe Lynch,,LCB H.Bryant,None,None,False,,,6,S92,XZR,S,9,0,2057,Week 13,Green Bay,WI,45,10 ,fair,53,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,34,1,3,7,PHI,GBY,GBY50,pass,6,0,113t Weak Pass ZXR 25D Normal,113t,Weak,Normal,3or4-6-7,43 Over,Nickel Personnel,Press-2,Blitz 1,None,None,3long,S Sawyer Nieto,,WLB P.Lukes,None,None,False,,,7,25D,ZXR,2,5,0,2057,Week 13,Green Bay,WI,45,10 ,fair,50,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,11,43,2,1,10,GBY,PHI,GBY20,reverse,4,0,131 Strong Rev. rev7 Normal,131,Strong,Normal,1-10poss,True 34,Regular Personnel,Cover-2,No Blitz,None,None,Normal,DT Grayson Brennan,,,None,None,False,rev,7,9,,,,,0,2057,Week 13,Green Bay,WI,45,10 ,fair,80,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,58,2,2,6,GBY,PHI,GBY24,run,8,0,113t I Run 27 Normal,113t,I,Normal,1or2-6-9,True 34,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,DE Norbert Steward,,,None,None,False,2,7,10,,,,,0,2057,Week 13,Green Bay,WI,45,10 ,fair,76,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,34,2,1,10,GBY,PHI,GBY32,run,14,0,113t I Run 22 Normal,113t,I,Normal,1-10earn,True 34,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,DE Norbert Steward,CB Blake Bruce,,None,None,False,2,2,11,,,,,0,2057,Week 13,Green Bay,WI,45,10 ,fair,68,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,4,2,1,10,GBY,PHI,GBY46,run,4,0,122 I Run 22 Normal,122,I,Normal,1-10earn,True 34,Regular Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,OLB Theodore Barber,,,None,None,False,2,2,12,,,,,0,2057,Week 13,Green Bay,WI,45,10 ,fair,54,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,9,34,2,2,6,GBY,PHI,GBY50,run,0,0,122 I Run 27 Normal,122,I,Normal,1or2-6-9,True 34,Regular Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,S Vince Rome,,,None,None,False,2,7,13,,,,,0,2057,Week 13,Green Bay,WI,45,10 ,fair,50,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
