quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,KCY,PIT,KCY25,run,8,0,113 Pro Run 20 Normal,113,Pro,Normal,1-10poss,43 Under,Nickel Personnel,Cover-2,No Blitz,None,Spy,Normal,ILB Lamar Nails,,,None,None,False,2,0,1,,,,,0,2053,Conference Finals,Pittsburgh,PA,23,14 ,snow,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,37,0,2,2,KCY,PIT,KCY33,pass,0,0,113 Strong Pass ZYXAR D2DS1 Shotgun,113,Strong,Shotgun,1or2-1-2,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,2,D2DS1,ZYXAR,D,2,0,2053,Conference Finals,Pittsburgh,PA,23,14 ,snow,67,NORMAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1Q,14,28,0,3,2,KCY,PIT,KCY33,scramble,8,0,005 Pistol Pass XSVZR 22SF3 Normal,005,Pistol,Normal,3or4-2,43 Under,Dime Personnel,Cover-1,Blitz 1,None,None,3short,S Kris Rogers,,MLB T.Erickson,None,None,False,,,3,22SF3,XSVZR,2,2,0,2053,Conference Finals,Pittsburgh,PA,23,14 ,snow,67,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,44,0,1,10,KCY,PIT,KCY41,run,6,0,113 Weak Run 23 Normal,113,Weak,Normal,1-10earn,43 Under,Nickel Personnel,Cover-2,No Blitz,None,Spy,Normal,DE Drew Joseph,CB Lewis Denham,,None,None,False,2,3,4,,,,,0,2053,Conference Finals,Pittsburgh,PA,23,14 ,snow,59,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,21,0,2,4,KCY,PIT,KCY47,pass,0,0,113 Weak Pass XZYAR 569SS Shotgun,113,Weak,Shotgun,1or2-3-5,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,5,569SS,XZYAR,5,6,0,2053,Conference Finals,Pittsburgh,PA,23,14 ,snow,53,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,14,0,3,4,KCY,PIT,KCY47,run,32,0,104 Strong Run 26 Shotgun,104,Strong,Shotgun,3or4-4-5,43 Under,Dime Personnel,Cover-2,No Blitz,None,None,3long,S Kris Rogers,,,None,None,False,2,6,6,,,,,0,2053,Conference Finals,Pittsburgh,PA,23,14 ,snow,53,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,41,0,1,10,KCY,PIT,PIT21,pass,15,11,113 Weak Pass XAYZR 0S02D Shotgun,113,Weak,Shotgun,1-10earn,43 Under,Nickel Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,CB Lewis Denham,,,None,None,False,,,7,0S02D,XAYZR,0,S,0,2053,Conference Finals,Pittsburgh,PA,23,14 ,snow,21,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,54,0,1,6,KCY,PIT,PIT06,run,2,0,212 Pro Run 22 Shotgun,212,Pro,Shotgun,1or2opp6,43 Under,Regular Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,DE Ruben Quaal,,,None,None,False,2,2,8,,,,,0,2053,Conference Finals,Pittsburgh,PA,23,14 ,snow,6,OPP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,27,0,2,4,KCY,PIT,PIT04,pass,0,0,113 I Pass XRYZ 0259 Normal,113,I,Normal,1or2opp6,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,CB Jay Farrell,,,None,None,False,,,9,0259,XRYZ,0,2,0,2053,Conference Finals,Pittsburgh,PA,23,14 ,snow,4,OPP6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,10,44,0,3,4,KCY,PIT,PIT04,run,4,0,104 Strong Run 27 Shotgun,104,Strong,Shotgun,3or4-4-5,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,3long,,,,None,None,False,2,7,10,,,,,0,2053,Conference Finals,Pittsburgh,PA,23,14 ,snow,4,OPP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
