quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,PHI,LAC,PHI25,run,2,0,113t Weak Run 20 Normal,113t,Weak,Normal,1-10poss,34 Eagle,Nickel Personnel,Cover-3 Sky,No Blitz,None,None,Normal,OLB Kendall Armenta,,,None,None,False,2,0,1,,,,,0,2053,Week 16,Los Angeles (A),CA,50,6 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,33,0,2,8,PHI,LAC,PHI27,pass,-17,0,113t Weak Pass RYXZA 4W5F3 Normal,113t,Weak,Normal,1or2-6-9,34 Eagle,Nickel Personnel,Cover-1,Blitz 1,None,None,Normal,Everett Garner,,WLB R.McGee,None,None,False,,,2,4W5F3,RYXZA,4,W,0,2053,Week 16,Los Angeles (A),CA,50,6 ,fair,73,NORMAL,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1Q,14,22,0,1,10,LAC,PHI,PHI23,run,1,0,113t I Run 23 Normal,113t,I,Normal,1-10poss,True 34,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,S Tyrell Quarles,OLB Sean Sanderson,,None,None,False,2,3,3,,,,,0,2053,Week 16,Los Angeles (A),CA,50,6 ,fair,23,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,48,0,2,9,LAC,PHI,PHI22,pass,6,0,113 Pro Pass ZAXR SS7D Normal,113,Pro,Normal,1or2-6-9,True 34,Nickel Personnel,"Cover-1, Buzz",Blitz 1,None,None,Normal,S Gus McDonald,,WLB L.Shaw,None,None,False,,,4,SS7D,ZAXR,S,S,0,2053,Week 16,Los Angeles (A),CA,50,6 ,fair,22,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,16,0,3,3,LAC,PHI,PHI16,scramble,7,0,113t I Pass XAYZR 4024D Normal,113t,I,Normal,3or4-3,True 34,Nickel Personnel,Cover-3 Cloud,Blitz 1,None,None,3long,CB Trey Delgado,OLB Leonardo Shaw,WLB J.Neal,None,None,False,,,5,4024D,XAYZR,4,0,0,2053,Week 16,Los Angeles (A),CA,50,6 ,fair,16,NORMAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,7,0,1,10,PHI,LAC,PHI09,pass,17,3,122 Strong Pass TZXY 5W61 Normal,122,Strong,Normal,1-10poss,34 Eagle,Regular Personnel,Cover-3 Sky,Blitz 1,None,None,Normal,CB Brendan Rogers,,WLB R.McGee,None,None,False,,,6,5W61,TZXY,5,W,0,2053,Week 16,Los Angeles (A),CA,50,6 ,fair,91,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,36,0,1,5,PHI,LAC,PHI31,run,2,0,113t Strong Run 20 Normal,113t,Strong,Normal,1or2-3-5,34 Eagle,Nickel Personnel,Cover-1,No Blitz,None,None,Normal,DE Ed Wolf,OLB Kendall Armenta,,None,None,False,2,0,8,,,,,0,2053,Week 16,Los Angeles (A),CA,50,6 ,fair,69,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,11,0,2,3,PHI,LAC,PHI33,run,5,0,212 Pro Cntr. 25 Normal,212,Pro,Normal,1or2-3-5,34 Eagle,Regular Personnel,Press-2,No Blitz,None,Spy,Normal,OLB Mo Meynardie,,,None,None,False,2,5,9,,,,,0,2053,Week 16,Los Angeles (A),CA,50,6 ,fair,67,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1Q,11,33,0,1,10,PHI,LAC,PHI38,pass,-4,0,212 Strong Pass AXYZB S7F90 Normal,212,Strong,Normal,1-10earn,34 Eagle,Regular Personnel,Press-2,Blitz 1,None,None,Normal,S Dominic Florio,,WILB D.Chernetsky,None,None,False,,,10,S7F90,AXYZB,S,7,0,2053,Week 16,Los Angeles (A),CA,50,6 ,fair,62,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1Q,11,5,0,2,14,PHI,LAC,PHI34,pass,8,0,113t Weak Pass RAXYZ F29W1 Shotgun,113t,Weak,Shotgun,1or2-13+,34 Eagle,Nickel Personnel,Cover-3 Sky,Blitz 1,None,None,Normal,CB Rick Forbes,CB Butterfly Blades,WLB R.McGee,None,None,False,,,11,F29W1,RAXYZ,F,2,0,2053,Week 16,Los Angeles (A),CA,50,6 ,fair,66,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
