quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,NYJ,TBY,NYJ25,pass,5,6,023 Empty Pass RXZ S44 Normal,023,Empty,Normal,1-10poss,43 Under,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,S Kelvin Knight,,WLB K.Galiardo,None,None,False,,,1,S44,RXZ,S,4,0,2053,Week 12,New York (A),NJ,47,1 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,14,16,0,2,5,NYJ,TBY,NYJ30,pass,4,3,122 Weak Pass TXYZA F1662 Normal,122,Weak,Normal,1or2-3-5,43 Under,Regular Personnel,Cover-4,No Blitz,None,None,Normal,ILB Brant Kato,ILB Samien Floyd,,None,None,False,,,2,F1662,TXYZA,F,1,0,2053,Week 12,New York (A),NJ,47,1 ,fair,70,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,52,0,3,1,NYJ,TBY,NYJ34,pass,13,3,113t I Pass XYZAR 21F20 Normal,113t,I,Normal,3or4-1,43 Under,Nickel Personnel,"Cover-1, Buzz",Blitz 1,None,None,3short,S Lucas Shanklin,S Tyler Worden,MLB S.Rayburn,None,None,False,,,3,21F20,XYZAR,2,1,0,2053,Week 12,New York (A),NJ,47,1 ,fair,66,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,13,25,0,1,10,NYJ,TBY,NYJ47,pass,2,0,212 Pro Pass XAYZ FF27 Shotgun,212,Pro,Shotgun,1-10earn,43 Under,Regular Personnel,"Press-1, Buzz",No Blitz,Double,None,Normal,DT Preston Church,,,None,None,False,,,4,FF27,XAYZ,F,F,0,2053,Week 12,New York (A),NJ,47,1 ,fair,53,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,2,0,2,8,NYJ,TBY,NYJ49,pass,5,0,113 Weak Pass RXYZA 5030W Normal,113,Weak,Normal,1or2-6-9,43 Under,Nickel Personnel,Cover-2,No Blitz,Double,None,Normal,S Kelvin Knight,,,None,None,False,,,5,5030W,RXYZA,5,0,0,2053,Week 12,New York (A),NJ,47,1 ,fair,51,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,23,0,3,3,NYJ,TBY,TBY46,pass,6,6,113 Strong Pass RAXZ SSD5 Normal,113,Strong,Normal,3or4-3,43 Under,Nickel Personnel,Tampa-2,Blitz 1,None,None,3long,CB Tony Bissel,,WLB B.Kato,None,None,False,,,6,SSD5,RAXZ,S,S,0,2053,Week 12,New York (A),NJ,47,1 ,fair,46,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,52,0,1,10,NYJ,TBY,TBY40,pass,8,4,113 Weak Pass ZXYAR S8SS1 Shotgun,113,Weak,Shotgun,1-10earn,43 Under,Nickel Personnel,Cover-4,No Blitz,None,None,Normal,OLB Kaden Galiardo,,,None,None,False,,,7,S8SS1,ZXYAR,S,8,0,2053,Week 12,New York (A),NJ,47,1 ,fair,40,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,16,0,2,2,NYJ,TBY,TBY32,pass,-86,0,113 Weak Pass RAXYZ 5SS09 Pistol,113,Weak,Pistol,1or2-1-2,43 Under,Nickel Personnel,Cover-4,No Blitz,None,None,Normal,,,,None,None,False,,,8,5SS09,RAXYZ,5,S,0,2053,Week 12,New York (A),NJ,47,1 ,fair,32,NORMAL,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1Q,11,4,1,1,10,NYJ,TBY,NYJ25,pass,1,0,122 I Pass TXZA 1SWF Normal,122,I,Normal,1-10earn,43 Under,Regular Personnel,Cover-4,No Blitz,None,None,Normal,S Tyler Worden,,,None,None,False,,,11,1SWF,TXZA,1,S,0,2053,Week 12,New York (A),NJ,47,1 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,10,27,1,2,9,NYJ,TBY,NYJ26,pass,0,0,221 Pro Pass YATZB 8SS32 Shotgun,221,Pro,Shotgun,1or2-6-9,43 Under,Regular Personnel,"Cover-1, Buzz",No Blitz,Double,None,Normal,,,, S Tyler Worden,Defensive Pass Interference,False,,,12,8SS32,YATZB,8,S,0,2053,Week 12,New York (A),NJ,47,1 ,fair,74,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1Q,10,20,1,1,10,NYJ,TBY,TBY49,run,6,0,122 Strong Run 25 Normal,122,Strong,Normal,1-10earn,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,OLB Shane Rayburn,,,None,None,False,2,5,13,,,,,0,2053,Week 12,New York (A),NJ,47,1 ,fair,49,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,9,52,1,2,4,NYJ,TBY,TBY43,pass,8,0,113t Pro Pass RZXA 343S Normal,113t,Pro,Normal,1or2-3-5,43 Under,Nickel Personnel,Tampa-2,No Blitz,None,None,Normal,OLB Kaden Galiardo,,,None,None,False,,,14,343S,RZXA,3,4,0,2053,Week 12,New York (A),NJ,47,1 ,fair,43,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,9,5,1,1,10,NYJ,TBY,TBY35,pass,18,10,113t Strong Pass XRYZA 1S0S0 Normal,113t,Strong,Normal,1-10earn,43 Under,Nickel Personnel,Cover-2,No Blitz,Double,None,Normal,ILB Brant Kato,,,None,None,False,,,15,1S0S0,XRYZA,1,S,0,2053,Week 12,New York (A),NJ,47,1 ,fair,35,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,8,34,1,1,15,NYJ,TBY,TBY22,pass,8,0,221 Pro Pass YBZ 411 Shotgun,221,Pro,Shotgun,1or2-13+,43 Under,Regular Personnel,"Cover-1, Buzz",No Blitz,Double,None,Normal,CB Shawn Ellington,,,None,None,False,,,17,411,YBZ,4,1,0,2053,Week 12,New York (A),NJ,47,1 ,fair,22,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,8,5,1,2,7,NYJ,TBY,TBY14,pass,2,0,131 Strong Pass YUTZA 4S2FW Normal,131,Strong,Normal,1or2-6-9,43 Under,Regular Personnel,"Press-1, Buzz",No Blitz,Double,None,Normal,ILB Samien Floyd,,,None,None,False,,,18,4S2FW,YUTZA,4,S,0,2053,Week 12,New York (A),NJ,47,1 ,fair,14,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,7,43,1,3,5,NYJ,TBY,TBY12,run,2,0,122 Weak Run 25 Shotgun,122,Weak,Shotgun,3or4-4-5,43 Under,Regular Personnel,Cover-2,No Blitz,None,None,3long,S Kelvin Knight,OLB Ed DeGirolamo,,None,None,False,2,5,19,,,,,0,2053,Week 12,New York (A),NJ,47,1 ,fair,12,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
