quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,CAR,PHI,CAR25,run,5,0,122 Strong Run 21 Pistol,122,Strong,Pistol,1-10poss,True 34,Regular Personnel,Press-2,No Blitz,None,None,Normal,CB Chris Clark,S Tyrell Quarles,,None,None,False,2,1,1,,,,,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,39,0,2,5,CAR,PHI,CAR30,run,-1,0,113t Weak Run 26 Shotgun,113t,Weak,Shotgun,1or2-3-5,True 34,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,S Tyrell Quarles,,,None,None,False,2,6,2,,,,,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,70,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,13,58,0,3,6,CAR,PHI,CAR29,pass,-11,0,113t I Pass ZRXYA 2632F Normal,113t,I,Normal,3or4-6-7,True 34,Nickel Personnel,Cover-3 Sky,Blitz 1,None,None,3long,,,WLB J.Neal,None,None,False,,,3,2632F,ZRXYA,2,6,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,71,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,3,1,1,10,PHI,CAR,PHI42,pass,10,8,212 Strong Pass ZAXY SW01 Normal,212,Strong,Normal,1-10poss,True 34,Regular Personnel,Cover-2,Blitz 1,Double,None,Normal,ILB Jimmy Blackburn,ILB Christian David,WLB D.Moose,None,None,False,,,5,SW01,ZAXY,S,W,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,58,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,37,1,1,10,PHI,CAR,CAR48,pass,5,0,230 Weak Pass UTYAB FW0W4 Normal,230,Weak,Normal,1-10earn,True 34,Regular Personnel,Press-2,Blitz 1,Double,None,Normal,ILB Jimmy Blackburn,S Bryant Uusutalo,WLB D.Moose,None,None,False,,,6,FW0W4,UTYAB,F,W,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,48,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,55,1,2,5,PHI,CAR,CAR43,pass,26,24,212 Strong Pass AXYZB S7F90 Normal,212,Strong,Normal,1or2-3-5,True 34,Regular Personnel,Press-2,Blitz 2,None,None,Normal,S Lukas Gadsden,,"['WILB J.Blackburn', 'WLB D.Moose']",None,None,False,,,7,S7F90,AXYZB,S,7,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,43,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,23,1,1,10,PHI,CAR,CAR17,pass,3,0,113 Weak Pass AXYZR 2S10D Pistol,113,Weak,Pistol,1-10earn,True 34,Nickel Personnel,Cover-1,Blitz 2,None,None,Normal,OLB Corbin Richardson,,"['SILB C.David', 'WLB D.Moose']",None,None,False,,,8,2S10D,AXYZR,2,S,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,17,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,10,57,1,2,7,PHI,CAR,CAR14,pass,0,0,113 Strong Pass YZXAR F1S27 Normal,113,Strong,Normal,1or2-6-9,True 34,Nickel Personnel,Cover-1,Blitz 2,None,None,Normal,,,"['SILB C.David', 'WLB D.Moose']",None,None,False,,,9,F1S27,YZXAR,F,1,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,14,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,10,50,1,3,7,PHI,CAR,CAR14,pass,14,0,122 Weak Pass ATXZ 26S1 Normal,122,Weak,Normal,3or4-6-7,True 34,Regular Personnel,Press-2,Blitz 2,None,None,3long,,,"['WILB C.Becker', ""WLB D.O'Toole""]",None,None,False,,,10,26S1,ATXZ,2,6,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,14,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1Q,10,43,2,1,10,CAR,PHI,CAR25,run,-2,0,212 Pro Run 34 Normal,212,Pro,Normal,1-10poss,True 34,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,S Tyrell Quarles,DE Bucky Scott,,None,None,False,3,4,13,,,,,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,10,18,2,2,12,CAR,PHI,CAR23,run,4,0,212 Pro Run 20 Pistol,212,Pro,Pistol,1or2-10-12,True 34,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,S Gus McDonald,DT Francisco DiNicolas,,None,None,False,2,0,14,,,,,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,77,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,9,34,2,3,8,CAR,PHI,CAR27,pass,8,0,203 Pro Pass ZXRA 131S Shotgun,203,Pro,Shotgun,3or4-8-9,True 34,Nickel Personnel,Press-2,Blitz 2,None,None,3long,DE Chuck Barker,,"['SILB J.Gonser', 'WLB J.Neal']",None,None,False,,,15,131S,ZXRA,1,3,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,73,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,9,10,2,1,10,CAR,PHI,CAR35,pass,3,1,131 Strong Pass UATYZ 02F63 Shotgun,131,Strong,Shotgun,1-10earn,True 34,Regular Personnel,Press-2,Blitz 1,Double,None,Normal,CB Earnest Gaines,,WILB B.Scott,None,None,False,,,16,02F63,UATYZ,0,2,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,65,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,8,38,2,2,7,CAR,PHI,CAR38,run,11,0,113 Weak Run 27 Normal,113,Weak,Normal,1or2-6-9,True 34,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,OLB Sean Sanderson,,,None,None,False,2,7,17,,,,,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,62,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,8,12,2,1,10,CAR,PHI,CAR49,run,7,0,122 Weak Run 21 Shotgun,122,Weak,Shotgun,1-10earn,True 34,Regular Personnel,Press-2,No Blitz,None,None,Normal,OLB Leonardo Shaw,DE Bucky Scott,,None,None,False,2,1,18,,,,,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,51,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,7,29,2,2,3,CAR,PHI,PHI44,run,5,0,203 Weak Run 24 Normal,203,Weak,Normal,1or2-3-5,True 34,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,S Gus McDonald,,,None,None,False,2,4,19,,,,,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,44,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,6,56,2,1,10,CAR,PHI,PHI39,pass,9,1,113 Weak Pass ZXYAR 2S2S6 Pistol,113,Weak,Pistol,1-10earn,True 34,Nickel Personnel,"Cover-1, Buzz",Blitz 1,Double,None,Normal,ILB Jerome Gonser,,WLB L.Shaw,None,None,False,,,20,2S2S6,ZXYAR,2,S,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,39,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,6,31,2,2,1,CAR,PHI,PHI30,pass,6,1,212 Pro Pass ZYX 151 Normal,212,Pro,Normal,1or2-1-2,True 34,Regular Personnel,"Cover-1, Buzz",Blitz 1,Double,None,Normal,S Tyrell Quarles,,WILB B.Scott,None,None,False,,,21,151,ZYX,1,5,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,30,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,5,45,2,1,10,CAR,PHI,PHI24,run,19,0,113 Strong Run 26 Normal,113,Strong,Normal,1-10earn,True 34,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,S Tyrell Quarles,,,None,None,False,2,6,22,,,,,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,24,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,5,3,2,1,5,CAR,PHI,PHI05,run,5,0,113t Strong Cntr. 22 Pistol,113t,Strong,Pistol,1or2opp6,True 34,Regular Personnel,Press-2,No Blitz,None,None,Normal,,,,None,None,False,2,2,23,,,,,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,5,OPP6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1Q,4,55,3,1,10,PHI,CAR,PHI25,run,1,0,113 Strong Run 22 Shotgun,113,Strong,Shotgun,1-10poss,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,S Bryant Uusutalo,,,None,None,False,2,2,26,,,,,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,4,25,3,2,9,PHI,CAR,PHI26,pass,6,1,230 Weak Pass ATYUB 0F21S Normal,230,Weak,Normal,1or2-6-9,True 34,Regular Personnel,Press-2,Blitz 1,Double,None,Normal,OLB Dwayne Moose,OLB Bryant Willis,WILB J.Blackburn,None,None,False,,,27,0F21S,ATYUB,0,F,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,74,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,3,55,3,3,3,PHI,CAR,PHI32,pass,0,0,122 Strong Pass TZXYA 42412 Shotgun,122,Strong,Shotgun,3or4-3,True 34,Regular Personnel,Press-2,Blitz 2,None,None,3long,,,"['WILB J.Blackburn', 'WLB D.Moose']",None,None,False,,,28,42412,TZXYA,4,2,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,68,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1Q,3,37,4,1,10,CAR,PHI,CAR22,pass,4,0,113 Weak Pass ZRXA 2S10 Shotgun,113,Weak,Shotgun,1-10poss,True 34,Nickel Personnel,"Cover-1, Buzz",Blitz 1,None,None,Normal,OLB Leonardo Shaw,,SILB J.Gonser,None,None,False,,,30,2S10,ZRXA,2,S,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,78,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,2,53,4,2,6,CAR,PHI,CAR26,run,-2,0,122 Pro Run 23 Normal,122,Pro,Normal,1or2-6-9,True 34,Regular Personnel,Press-2,No Blitz,None,None,Normal,DE Chuck Barker,,,None,None,False,2,3,31,,,,,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,74,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,2,14,4,3,8,CAR,PHI,CAR24,pass,9,0,113t Strong Pass YZXAR 1FFS2 Shotgun,113t,Strong,Shotgun,3or4-8-9,True 34,Nickel Personnel,Cover-3 Sky,Blitz 1,None,None,3long,S Gus McDonald,,WLB J.Neal,None,None,False,,,32,1FFS2,YZXAR,1,F,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,76,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,1,34,4,1,10,CAR,PHI,CAR33,run,9,0,113 I Run 15 Normal,113,I,Normal,1-10earn,True 34,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,S Gus McDonald,S Tyrell Quarles,,None,None,False,1,5,33,,,,,0,2053,Week 13,Philadelphia,PA,58,10 ,fair,67,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
