quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,14,25,0,1,10,DET,HOU,DET06,run,1,0,131 Strong Run 26 Shotgun,131,Strong,Shotgun,1-10poss,34 Eagle,Regular Personnel,Cover-1,No Blitz,None,Spy,Normal,CB Kevin Stargell,,,None,None,False,2,6,1,,,,,0,2059,Exhibition Week 5,Houston,TX,79,6 ,fair,94,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,59,0,2,9,DET,HOU,DET07,run,15,0,113t I Run 22 Normal,113t,I,Normal,1or2-6-9,34 Eagle,Nickel Personnel,Cover-2,No Blitz,None,Spy,Normal,OLB Trenton Brimberry,OLB Geoff Monroe,,None,None,False,2,2,2,,,,,0,2059,Exhibition Week 5,Houston,TX,79,6 ,fair,93,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,37,0,1,10,DET,HOU,DET22,pass,1,0,113t Pro Pass XRYZ S061 Normal,113t,Pro,Normal,1-10earn,34 Eagle,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,S Lawrence Blackburn,,WLB T.Brimberry,None,None,False,,,3,S061,XRYZ,S,0,0,2059,Exhibition Week 5,Houston,TX,79,6 ,fair,78,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,12,51,0,2,9,DET,HOU,DET23,pass,5,0,113t Weak Pass ZRXYA 20421 Normal,113t,Weak,Normal,1or2-6-9,34 Eagle,Nickel Personnel,Press-1,Blitz 1,None,None,Normal,S Lawrence Blackburn,OLB Geoff Monroe,SILB B.Stone,None,None,False,,,4,20421,ZRXYA,2,0,0,2059,Exhibition Week 5,Houston,TX,79,6 ,fair,77,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,12,0,3,4,DET,HOU,DET28,pass,5,0,113t Strong Pass XZYR 2S12 Normal,113t,Strong,Normal,3or4-4-5,34 Eagle,Nickel Personnel,Cover-3 Sky,Blitz 1,None,None,3long,CB Tanner Cichanski,CB Gene Clinton,WLB S.George, G Douglas Powell,Offensive Holding,False,,,5,2S12,XZYR,2,S,0,2059,Exhibition Week 5,Houston,TX,79,6 ,fair,72,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,1,0,3,14,DET,HOU,DET18,pass,0,0,113 Weak Pass ZRXY 5F31 Normal,113,Weak,Normal,3or4-13-16,34 Eagle,Nickel Personnel,Cover-3 Sky,Blitz 1,None,None,3long,,,WLB S.George,None,None,False,,,6,5F31,ZRXY,5,F,0,2059,Exhibition Week 5,Houston,TX,79,6 ,fair,82,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,11,45,1,1,10,HOU,DET,DET43,reverse,9,0,005 Empty Rev. rev7 Normal,005,Empty,Normal,1-10poss,43 Under,Dime Personnel,Cover-2,No Blitz,None,None,Normal,DT Drake Marlowe,,,None,None,False,rev,7,8,,,,,0,2059,Exhibition Week 5,Houston,TX,79,6 ,fair,43,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,21,1,2,1,HOU,DET,DET34,pass,0,0,122 Weak Pass XTZ 7FF Normal,122,Weak,Normal,1or2-1-2,43 Under,Regular Personnel,Tampa-2,Blitz 1,None,None,Normal,,,SLB D.Cortez,None,None,False,,,9,7FF,XTZ,7,F,0,2059,Exhibition Week 5,Houston,TX,79,6 ,fair,34,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,11,14,1,3,1,HOU,DET,DET34,run,1,0,122 Weak Run 22 Normal,122,Weak,Normal,3or4-1,43 Under,Regular Personnel,Man to Man,No Blitz,None,None,3short,DE Buddy Clanton,,,None,None,False,2,2,10,,,,,0,2059,Exhibition Week 5,Houston,TX,79,6 ,fair,34,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,31,1,1,10,HOU,DET,DET33,run,-2,0,113t Pro Run 24 Normal,113t,Pro,Normal,1-10earn,43 Under,Nickel Personnel,Press-1,No Blitz,None,None,Normal,S Kelly Fulton,,,None,None,False,2,4,11,,,,,0,2059,Exhibition Week 5,Houston,TX,79,6 ,fair,33,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
