quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,14,40,0,1,10,CAR,IND,CAR32,run,6,0,113t Strong Run 23 Pistol,113t,Strong,Pistol,1-10poss,43 Over,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,DT Thurman Lukacic,DE Joel Dearth,,None,None,False,2,3,1,,,,,0,2059,Week 2,Indianapolis,IN,50,4 ,fair,68,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,13,0,2,4,CAR,IND,CAR38,pass,9,1,122 Weak Pass XZA 280 Normal,122,Weak,Normal,1or2-3-5,43 Over,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,S Bruce Kellenberger,,,None,None,False,,,2,280,XZA,2,8,0,2059,Week 2,Indianapolis,IN,50,4 ,fair,62,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,40,0,1,10,CAR,IND,CAR47,pass,5,0,122 Weak Pass ZXT 136 Pistol,122,Weak,Pistol,1-10earn,43 Over,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,OLB Norbert Bronson,OLB Heath Gerhardt,,None,None,False,,,3,136,ZXT,1,3,0,2059,Week 2,Indianapolis,IN,50,4 ,fair,53,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,1,0,2,5,CAR,IND,IND48,run,2,0,122 Weak Run 21 Normal,122,Weak,Normal,1or2-3-5,43 Over,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,DT Roy Clouse,OLB Norbert Bronson,,None,None,False,2,1,4,,,,,0,2059,Week 2,Indianapolis,IN,50,4 ,fair,48,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,29,0,3,3,CAR,IND,IND46,run,10,0,104 I Run 25 Normal,104,I,Normal,3or4-3,43 Over,Dime Personnel,Tampa-2,No Blitz,None,None,3long,CB Marcos Meadows,S Bruce Kellenberger,,None,None,False,2,5,5,,,,,0,2059,Week 2,Indianapolis,IN,50,4 ,fair,46,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,58,0,1,10,CAR,IND,IND36,pass,7,0,122 Weak Pass YXZAT WF716 Normal,122,Weak,Normal,1-10earn,43 Over,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,CB Harold Schwartz,,,None,None,False,,,6,WF716,YXZAT,W,F,0,2059,Week 2,Indianapolis,IN,50,4 ,fair,36,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,24,0,2,3,CAR,IND,IND29,run,4,0,113 Weak Run 27 Pistol,113,Weak,Pistol,1or2-3-5,43 Over,Nickel Personnel,Press-1,No Blitz,None,None,Normal,ILB Tony Egan,,,None,None,False,2,7,7,,,,,0,2059,Week 2,Indianapolis,IN,50,4 ,fair,29,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,50,0,1,10,CAR,IND,IND25,run,2,0,113 Weak Run 27 Pistol,113,Weak,Pistol,1-10earn,43 Over,Nickel Personnel,Cover-4,No Blitz,None,None,Normal,DE Mitch Whipkey,,,None,None,False,2,7,8,,,,,0,2059,Week 2,Indianapolis,IN,50,4 ,fair,25,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,17,0,2,8,CAR,IND,IND23,run,8,0,203 Pro Run 21 Shotgun,203,Pro,Shotgun,1or2-6-9,43 Over,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,DE Joel Dearth,ILB Tony Egan,,None,None,False,2,1,9,,,,,0,2059,Week 2,Indianapolis,IN,50,4 ,fair,23,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,9,48,0,1,10,CAR,IND,IND15,pass,0,0,122 Weak Pass XZA 280 Normal,122,Weak,Normal,1-10earn,43 Over,Regular Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,,,,None,None,False,,,10,280,XZA,2,8,0,2059,Week 2,Indianapolis,IN,50,4 ,fair,15,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
