,quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
20,1Q,6,16,2,3,14,LAV,SEA,LAV19,pass,10,0,113t Weak Pass RYXZA 40232 Pistol,113t,Weak,Pistol,3or4-13-16,43 Under,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,ILB Brenden McIntyre,,WLB C.Wilcox,None,None,False,,,23,40232,RYXZA,4,0,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,81,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21,1Q,5,19,3,1,10,SEA,LAV,SEA41,run,0,0,113t Weak Run 21 Normal,113t,Weak,Normal,1-10poss,True 34,Nickel Personnel,Press-2,No Blitz,None,None,Normal,ILB Josue Hoffman,,,None,None,False,2,1,25,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,59,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,1Q,4,34,3,2,10,SEA,LAV,SEA41,pass,23,13,104 Strong Pass ZXRAS 2321S Normal,104,Strong,Normal,1or2-10-12,True 34,Dime Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,S Britt Gonzalez,,, CB Tony Jozwiak,Illegal Contact,False,,,26,2321S,ZXRAS,2,3,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,59,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
23,1Q,4,24,3,1,10,SEA,LAV,LAV36,run,-4,0,113t Weak Run 21 Normal,113t,Weak,Normal,1-10earn,True 34,Nickel Personnel,Press-2,No Blitz,None,None,Normal,ILB Josue Hoffman,,,None,None,False,2,1,27,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,36,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
24,1Q,4,1,3,2,14,SEA,LAV,LAV40,pass,40,0,212 Weak Pass BXYZA 412SF Normal,212,Weak,Normal,1or2-13+,True 34,Regular Personnel,Press-2,No Blitz,Double,None,Normal,,,,None,None,False,,,28,412SF,BXYZA,4,1,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,40,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
25,1Q,3,45,4,1,10,LAV,SEA,LAV25,run,6,0,104 Strong Run 27 Pistol,104,Strong,Pistol,1-10poss,43 Under,Dime Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,S Sammie Murray,,,None,None,False,2,7,31,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,1Q,3,18,4,2,4,LAV,SEA,LAV31,scramble,9,0,113t Strong Pass ZYXAR 63333 Normal,113t,Strong,Normal,1or2-3-5,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,CB Dalton Carpenter,,,None,None,False,,,32,63333,ZYXAR,6,3,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,69,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,1Q,2,34,4,1,10,LAV,SEA,LAV40,run,23,0,113t Strong Run 22 Pistol,113t,Strong,Pistol,1-10earn,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,CB Dalton Carpenter,,,None,None,False,2,2,33,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,60,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,1Q,1,52,4,1,10,LAV,SEA,SEA37,scramble,6,0,122 Strong Pass ZXYAT W3227 Pistol,122,Strong,Pistol,1-10earn,43 Under,Regular Personnel,Cover-3 Sky,No Blitz,None,None,Normal,OLB Colton Wilcox,S Efrain Narvaez,,None,None,False,,,34,W3227,ZXYAT,W,3,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,37,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,1Q,1,6,4,2,4,LAV,SEA,SEA31,pass,0,0,113 Strong Pass ZRX 41S Shotgun,113,Strong,Shotgun,1or2-3-5,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,35,41S,ZRX,4,1,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,31,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
30,1Q,0,58,4,3,4,LAV,SEA,SEA31,pass,11,7,113 Weak Pass RYXZA S412W Pistol,113,Weak,Pistol,3or4-4-5,43 Under,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,OLB Colton Wilcox,S Sammie Murray,MLB B.McIntyre,None,None,False,,,36,S412W,RYXZA,S,4,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,31,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
31,1Q,0,12,4,1,10,LAV,SEA,SEA20,run,2,0,122 Strong Run 23 Normal,122,Strong,Normal,1-10earn,43 Under,Regular Personnel,Cover-3 Sky,No Blitz,None,None,Normal,ILB Brenden McIntyre,OLB Colton Wilcox,,None,None,False,2,3,37,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,20,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,2Q,15,0,4,2,8,LAV,SEA,SEA18,run,5,0,104 Pro Run 22 Normal,104,Pro,Normal,1or2-6-9,43 Under,Dime Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,DT Christopher Brown,S Sammie Murray,, WR Jason Crassweller,an Illegal Formation,False,2,2,39,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,18,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,2Q,14,53,4,2,13,LAV,SEA,SEA23,pass,0,0,122 Weak Pass ZYXAT S4412 Shotgun,122,Weak,Shotgun,1or2-13+,43 Under,Regular Personnel,Cover-3 Sky,No Blitz,None,None,Normal,,,,None,None,False,,,40,S4412,ZYXAT,S,4,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,23,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
34,2Q,14,45,4,3,13,LAV,SEA,SEA23,scramble,1,0,113t Weak Pass RZX 705 Shotgun,113t,Weak,Shotgun,3or4-13-16,43 Under,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,CB Dalton Carpenter,,LCB R.Robbins, OLB Colton Wilcox,Defensive Holding,False,,,41,705,RZX,7,0,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,23,NORMAL,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
35,2Q,14,33,4,1,10,LAV,SEA,SEA18,pass,13,0,122 Weak Pass XYZAT 16DFF Normal,122,Weak,Normal,1-10earn,43 Under,Regular Personnel,Cover-2,Blitz 1,None,None,Normal,CB Rodney Robbins,,WLB E.Bernstein,None,None,False,,,42,16DFF,XYZAT,1,6,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,18,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
36,2Q,13,56,4,1,5,LAV,SEA,SEA05,run,2,0,122 Strong Run 23 Normal,122,Strong,Normal,1or2opp6,43 Under,Regular Personnel,Cover-2,No Blitz,None,None,Normal,OLB Colton Wilcox,DT Christopher Brown,,None,None,False,2,3,43,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,5,OPP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,2Q,13,13,4,2,3,LAV,SEA,SEA03,pass,3,0,113t Weak Pass YXZAR 0S3S0 Shotgun,113t,Weak,Shotgun,1or2opp6,43 Under,Regular Personnel,Cover-3 Sky,No Blitz,None,None,Normal,,,,None,None,False,,,44,0S3S0,YXZAR,0,S,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,3,OPP6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
38,2Q,13,6,5,1,10,SEA,LAV,SEA25,run,16,0,203 I Run 26 Normal,203,I,Normal,1-10poss,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,OLB KIZZ MaKinster,,,None,None,False,2,6,47,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,2Q,12,35,5,1,10,SEA,LAV,SEA41,pass,8,7,113t I Pass YZXAR 081S4 Normal,113t,I,Normal,1-10earn,True 34,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,OLB Jacob MaKinster,,WLB M.Simmons,None,None,False,,,48,081S4,YZXAR,0,8,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,59,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
40,2Q,12,5,5,2,2,SEA,LAV,SEA49,run,8,0,104 Weak Run 21 Normal,104,Weak,Normal,1or2-1-2,True 34,Dime Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,DT Peyton Plageman,,,None,None,False,2,1,49,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,51,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,2Q,11,40,5,1,10,SEA,LAV,LAV43,run,1,0,104 Weak Run 25 Normal,104,Weak,Normal,1-10earn,True 34,Dime Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,CB Jacob Kennedy,OLB Vinny Henry,,None,None,False,2,5,50,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,43,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,2Q,11,12,5,2,9,SEA,LAV,LAV42,pass,0,0,113t Pro Pass YZXR 1642 Normal,113t,Pro,Normal,1or2-6-9,True 34,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,,,SILB J.Hoffman,None,None,False,,,51,1642,YZXR,1,6,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,42,NORMAL,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
43,2Q,11,4,5,3,9,SEA,LAV,LAV42,pass,0,0,113t Strong Pass YZXR 3142 Normal,113t,Strong,Normal,3or4-8-9,True 34,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,,,WLB V.Henry,None,None,False,,,52,3142,YZXR,3,1,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,42,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
44,2Q,10,50,6,1,10,LAV,SEA,LAV20,run,-1,0,113 Weak Run 27 Normal,113,Weak,Normal,1-10poss,43 Under,Nickel Personnel,Cover-3 Sky,No Blitz,None,None,Normal,OLB Colton Wilcox,,,None,None,False,2,7,54,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,80,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
45,2Q,10,13,6,2,11,LAV,SEA,LAV19,pass,10,1,113 Strong Pass RXYZA 52SSS Normal,113,Strong,Normal,1or2-10-12,43 Under,Nickel Personnel,Cover-3 Sky,No Blitz,None,None,Normal,ILB Brenden McIntyre,,,None,None,False,,,55,52SSS,RXYZA,5,2,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,81,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
46,2Q,9,27,6,3,1,LAV,SEA,LAV29,run,-3,0,113 Strong Run 23 Pistol,113,Strong,Pistol,3or4-1,43 Under,Nickel Personnel,"Man to Man, Buzz",No Blitz,None,None,3short,ILB Brenden McIntyre,,,None,None,False,2,3,56,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,71,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
47,2Q,8,48,7,1,10,SEA,LAV,SEA23,run,0,0,113t Strong Run 22 Normal,113t,Strong,Normal,1-10poss,True 34,Nickel Personnel,Press-2,No Blitz,None,None,Normal,OLB Logan Manabe,,,None,None,False,2,2,58,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,77,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,2Q,8,7,7,2,10,SEA,LAV,SEA23,pass,14,4,122 Pro Pass YXZT 3222 Normal,122,Pro,Normal,1or2-10-12,True 34,Regular Personnel,Press-2,No Blitz,Double,None,Normal,OLB Marlon Simmons,,,None,None,False,,,59,3222,YXZT,3,2,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,77,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
49,2Q,7,29,7,1,10,SEA,LAV,SEA37,pass,0,0,113t Pro Pass YZXR 1642 Normal,113t,Pro,Normal,1-10earn,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,60,1642,YZXR,1,6,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,63,NORMAL,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
50,2Q,7,24,7,2,10,SEA,LAV,SEA37,pass,14,0,113t Strong Pass YXZR 4FSS Normal,113t,Strong,Normal,1or2-10-12,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,S Britt Gonzalez,OLB Logan Manabe,,None,None,False,,,61,4FSS,YXZR,4,F,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,63,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
51,2Q,6,53,7,1,10,SEA,LAV,LAV49,run,-3,0,203 I Run 22 Normal,203,I,Normal,1-10earn,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DE Hayden Hiler,S Neil Davis,,None,None,False,2,2,62,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,49,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
52,2Q,6,16,7,2,13,SEA,LAV,SEA48,pass,0,0,113t Strong Pass ZYXR 4040 Normal,113t,Strong,Normal,1or2-13+,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,63,4040,ZYXR,4,0,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,52,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
53,2Q,6,9,7,3,13,SEA,LAV,SEA48,run,6,0,113t Weak Run 20 Shotgun,113t,Weak,Shotgun,3or4-13-16,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,3long,CB Collin Durham,,,None,None,False,2,0,64,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,52,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,2Q,5,39,8,1,10,LAV,SEA,LAV04,run,-1,0,131 Weak Run 24 Pistol,131,Weak,Pistol,1or2own5,43 Under,Regular Personnel,Cover-2,No Blitz,None,None,Normal,ILB Brenden McIntyre,OLB Colton Wilcox,,None,None,False,2,4,66,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,96,OWN5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
55,2Q,5,15,8,2,11,LAV,SEA,LAV03,run,2,0,113 Weak Run 21 Shotgun,113,Weak,Shotgun,1or2own5,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DT Christopher Brown,,,None,None,False,2,1,67,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,97,OWN5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,2Q,4,35,8,3,9,LAV,SEA,LAV05,pass,0,0,113t I Pass XYZAR W7321 Normal,113t,I,Normal,3or4-8-9,43 Under,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,,,MLB B.McIntyre,None,None,False,,,68,W7321,XYZAR,W,7,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,95,OWN5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
57,2Q,4,17,9,1,10,SEA,LAV,LAV43,run,5,0,122 Pro Run 22 Normal,122,Pro,Normal,1-10poss,True 34,Regular Personnel,Cover-2,No Blitz,None,None,Normal,OLB Gabriel Grevan,S Diego Anquillano,,None,None,False,2,2,70,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,43,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,2Q,3,53,9,2,5,SEA,LAV,LAV38,pass,1,0,113t Strong Pass YXZR 4FSS Normal,113t,Strong,Normal,1or2-3-5,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,ILB Josue Hoffman,,,None,None,False,,,71,4FSS,YXZR,4,F,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,38,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
59,2Q,3,33,9,3,4,SEA,LAV,LAV37,run,0,0,113t Weak Run 20 Shotgun,113t,Weak,Shotgun,3or4-4-5,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,3long,DT Peyton Plageman,,,None,None,False,2,0,72,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,37,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,2Q,2,48,9,4,4,SEA,LAV,LAV37,run,2,0,113t I Run 26 Normal,113t,I,Normal,3or4-4-5,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,3long,S Diego Anquillano,ILB Josue Hoffman,,None,None,False,2,6,73,,,,,0,2053,Exhibition Week 2,Las Vegas ,CA,56,7 ,fair,37,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
