,quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
0,1Q,15,0,0,1,10,PHI,CIN,PHI25,pass,13,15,113t Strong Pass ZRXYA SF332 Normal,113t,Strong,Normal,1-10poss,43 Under,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,CB Matthew Andrews,,,None,None,False,,,1,SF332,ZRXYA,S,F,0,2053,Exhibition Week 5,Cincinnati,OH,52,calm,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1,1Q,14,18,0,1,10,PHI,CIN,PHI38,pass,-1,0,122 Strong Pass ZYXT 8964 Normal,122,Strong,Normal,1-10earn,43 Under,Regular Personnel,Tampa-2,Blitz 1,None,None,Normal,S Sam Kremers,OLB Nasty Nic Gaylor,WLB J.Elling,None,None,False,,,2,8964,ZYXT,8,9,0,2053,Exhibition Week 5,Cincinnati,OH,52,calm,fair,62,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2,1Q,13,40,0,2,11,PHI,CIN,PHI37,pass,25,0,212 Pro Pass AZXYB 19902 Shotgun,212,Pro,Shotgun,1or2-10-12,43 Under,Regular Personnel,Press-2,Blitz 1,None,None,Normal,CB Bobby Polamalu,,MLB J.Welch,None,None,False,,,3,19902,AZXYB,1,9,0,2053,Exhibition Week 5,Cincinnati,OH,52,calm,fair,63,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,1Q,13,10,0,1,10,PHI,CIN,CIN38,reverse,0,0,203 Pro Rev. rev0 Normal,203,Pro,Normal,1-10earn,43 Under,Nickel Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,DT Dakota Campos,DE James Fransson,,None,None,False,rev,0,4,,,,,0,2053,Exhibition Week 5,Cincinnati,OH,52,calm,fair,38,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1Q,12,39,0,2,10,PHI,CIN,CIN38,run,4,0,122 Strong Cntr. 12 Normal,122,Strong,Normal,1or2-10-12,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,S Sam Kremers,S Ronald Hayes,,None,None,False,1,2,5,,,,,0,2053,Exhibition Week 5,Cincinnati,OH,52,calm,fair,38,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5,1Q,12,16,0,3,6,PHI,CIN,CIN34,pass,-1,0,203 I Pass BAXRZ S1WSS Normal,203,I,Normal,3or4-6-7,43 Under,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,3long,OLB Juan Elling,,,None,None,False,,,6,S1WSS,BAXRZ,S,1,0,2053,Exhibition Week 5,Cincinnati,OH,52,calm,fair,34,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
6,1Q,11,31,1,1,10,CIN,PHI,CIN20,pass,6,1,104 Strong Pass SXRZA 05184 Shotgun,104,Strong,Shotgun,1-10poss,True 34,Dime Personnel,Cover-3 Sky,No Blitz,None,None,Normal,DT Francisco DiNicolas,,,None,None,False,,,8,05184,SXRZA,0,5,0,2053,Exhibition Week 5,Cincinnati,OH,52,calm,fair,80,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7,1Q,10,53,1,2,4,CIN,PHI,CIN26,run,2,0,131 Strong Run 27 Shotgun,131,Strong,Shotgun,1or2-3-5,True 34,Regular Personnel,Cover-1,No Blitz,None,None,Normal,DE Bucky Scott,S Gus McDonald,,None,None,False,2,7,9,,,,,0,2053,Exhibition Week 5,Cincinnati,OH,52,calm,fair,74,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,1Q,10,27,1,3,2,CIN,PHI,CIN28,run,22,0,104 I Cntr. 25 Normal,104,I,Normal,3or4-2,True 34,Dime Personnel,Press-1,No Blitz,None,Spy,3short,CB Chris Clark,,,None,None,False,2,5,10,,,,,0,2053,Exhibition Week 5,Cincinnati,OH,52,calm,fair,72,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9,1Q,9,43,1,1,10,CIN,PHI,CIN50,run,7,0,212 Pro Run 20 Shotgun,212,Pro,Shotgun,1-10earn,True 34,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,DT Cedric McCaffrey,CB Chris Clark,,None,None,False,2,0,11,,,,,0,2053,Exhibition Week 5,Cincinnati,OH,52,calm,fair,50,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
