,quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
0,1Q,15,0,0,1,10,BAL,NOS,BAL25,run,-2,0,113 Pro Run 24 Normal,113,Pro,Normal,1-10poss,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,DT BABY Burkhammer,,,None,None,False,2,4,1,,,,,0,2053,Exhibition Week 2,Baltimore,MD,81,calm,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1Q,14,21,0,2,12,BAL,NOS,BAL23,pass,29,5,113t Weak Pass ZAXYR 7S431 Shotgun,113t,Weak,Shotgun,1or2-10-12,43 Under,Nickel Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,CB Anthony Wayne,,,None,None,False,,,2,7S431,ZAXYR,7,S,0,2053,Exhibition Week 2,Baltimore,MD,81,calm,fair,77,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
2,1Q,13,51,0,1,10,BAL,NOS,NOS48,run,1,0,212 Pro Run 20 Normal,212,Pro,Normal,1-10earn,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,CB Hardy Gottschalk,,,None,None,False,2,0,3,,,,,0,2053,Exhibition Week 2,Baltimore,MD,81,calm,fair,48,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,1Q,13,11,0,2,9,BAL,NOS,NOS47,pass,7,0,113 Strong Pass XRYZA D2220 Normal,113,Strong,Normal,1or2-6-9,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,CB Hardy Gottschalk,CB Norm Lauritzen,,None,None,False,,,4,D2220,XRYZA,D,2,0,2053,Exhibition Week 2,Baltimore,MD,81,calm,fair,47,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
4,1Q,12,33,0,3,2,BAL,NOS,NOS40,pass,10,0,113 Pro Pass ZYXR 34F4 Normal,113,Pro,Normal,3or4-2,43 Under,Nickel Personnel,Press-1,No Blitz,None,None,3short,OLB Charles Walton,,,None,None,False,,,5,34F4,ZYXR,3,4,0,2053,Exhibition Week 2,Baltimore,MD,81,calm,fair,40,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5,1Q,11,50,0,1,10,BAL,NOS,NOS30,pass,7,6,113t Strong Pass YAXZR WS930 Normal,113t,Strong,Normal,1-10earn,43 Under,Nickel Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,CB Anthony Wayne,,, C Ike McGee,Offensive Holding,False,,,6,WS930,YAXZR,W,S,0,2053,Exhibition Week 2,Baltimore,MD,81,calm,fair,30,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6,1Q,11,41,0,1,20,BAL,NOS,NOS40,pass,0,0,122 Weak Pass ZTX 741 Normal,122,Weak,Normal,1or2-13+,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,,,,None,None,False,,,7,741,ZTX,7,4,0,2053,Exhibition Week 2,Baltimore,MD,81,calm,fair,40,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
7,1Q,11,31,0,2,20,BAL,NOS,NOS40,pass,10,0,113 Weak Pass ZAXYR 3S800 Normal,113,Weak,Normal,1or2-13+,43 Under,Nickel Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,S Scott Humphrey,,,None,None,False,,,8,3S800,ZAXYR,3,S,0,2053,Exhibition Week 2,Baltimore,MD,81,calm,fair,40,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8,1Q,10,49,0,3,10,BAL,NOS,NOS30,pass,15,0,113 Weak Pass ZAXYR W2W52 Normal,113,Weak,Normal,3or4-10-12,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,3long,S Josiah Pearson,,,None,None,False,,,9,W2W52,ZAXYR,W,2,0,2053,Exhibition Week 2,Baltimore,MD,81,calm,fair,30,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9,1Q,10,10,0,1,10,BAL,NOS,NOS15,pass,15,0,131 Strong Pass ZATY 0S0S Shotgun,131,Strong,Shotgun,1-10earn,43 Under,Regular Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,,,,None,None,False,,,10,0S0S,ZATY,0,S,0,2053,Exhibition Week 2,Baltimore,MD,81,calm,fair,15,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
10,1Q,9,32,1,1,10,NOS,BAL,NOS15,reverse,1,0,005 Empty Rev. rev7 Normal,005,Empty,Normal,1-10poss,True 34,Dime Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,CB Gage Thompson,,,None,None,False,rev,7,13,,,,,0,2053,Exhibition Week 2,Baltimore,MD,81,calm,fair,85,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,1Q,8,56,1,2,9,NOS,BAL,NOS16,run,-2,0,113t I Run 27 Normal,113t,I,Normal,1or2-6-9,True 34,Nickel Personnel,Press-2,No Blitz,None,None,Normal,S Percy Fletcher,,, T Mack Ramirez,Offensive Holding,False,2,7,14,,,,,0,2053,Exhibition Week 2,Baltimore,MD,81,calm,fair,84,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12,1Q,8,46,1,3,11,NOS,BAL,NOS14,pass,0,0,122 Strong Pass XZ 58 Normal,122,Strong,Normal,3or4-10-12,True 34,Regular Personnel,Cover-3 Cloud,Blitz 1,None,None,3long,,,LCB D.Diable,None,None,False,,,15,58,XZ,5,8,0,2053,Exhibition Week 2,Baltimore,MD,81,calm,fair,86,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
13,1Q,8,26,2,1,10,BAL,NOS,BAL48,pass,0,0,113 Weak Pass AXZR S50S Normal,113,Weak,Normal,1-10poss,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,,,,None,None,False,,,17,S50S,AXZR,S,5,0,2053,Exhibition Week 2,Baltimore,MD,81,calm,fair,52,NORMAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
