quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,14,23,0,1,10,DET,SFO,DET20,pass,36,31,113 I Pass YZXAR 2F2F1 Normal,113,I,Normal,1-10poss,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,OLB Kody Nichols,,,None,None,False,,,1,2F2F1,YZXAR,2,F,0,2054,Week 7,San Francisco,CA,71,8 ,fair,80,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,41,0,1,10,DET,SFO,SFO44,run,1,0,113 Strong Run 23 Pistol,113,Strong,Pistol,1-10earn,True 34,Nickel Personnel,Press-2,No Blitz,None,None,Normal,DT Owen Rupp,,,None,None,False,2,3,2,,,,,0,2054,Week 7,San Francisco,CA,71,8 ,fair,44,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,6,0,2,9,DET,SFO,SFO43,run,-4,0,113t Strong Run 24 Normal,113t,Strong,Normal,1or2-6-9,True 34,Nickel Personnel,Press-1,No Blitz,None,None,Normal,DT Owen Rupp,OLB Zane Carter,,None,None,False,2,4,3,,,,,0,2054,Week 7,San Francisco,CA,71,8 ,fair,43,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,12,31,0,3,13,DET,SFO,SFO47,pass,15,8,122 Weak Pass YAXZT 1S220 Normal,122,Weak,Normal,3or4-13-16,True 34,Regular Personnel,Cover-3 Sky,No Blitz,None,None,3long,CB Abel Jordan,CB Brady Faber,,None,None,False,,,4,1S220,YAXZT,1,S,0,2054,Week 7,San Francisco,CA,71,8 ,fair,47,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,44,0,1,10,DET,SFO,SFO32,run,0,0,113t Weak Run 26 Shotgun,113t,Weak,Shotgun,1-10earn,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,S Quinn Donhoff,,,None,None,False,2,6,5,,,,,0,2054,Week 7,San Francisco,CA,71,8 ,fair,32,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,13,0,2,15,DET,SFO,SFO37,pass,23,14,113t Strong Pass RZXY 2590 Normal,113t,Strong,Normal,1or2-13+,True 34,Nickel Personnel,Press-2,No Blitz,Double,None,Normal,OLB Zane Carter,DT Owen Rupp,,None,None,False,,,7,2590,RZXY,2,5,0,2054,Week 7,San Francisco,CA,71,8 ,fair,37,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,10,46,0,1,10,DET,SFO,SFO14,pass,6,0,113t Weak Pass ZYXAR 21FS2 Shotgun,113t,Weak,Shotgun,1-10earn,True 34,Nickel Personnel,Cover-1,Blitz 1,None,None,Normal,S Sammie Coleman,,SILB K.Tyler,None,None,False,,,8,21FS2,ZYXAR,2,1,0,2054,Week 7,San Francisco,CA,71,8 ,fair,14,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,10,22,0,2,4,DET,SFO,SFO08,pass,8,0,113 Weak Pass AZXYR 1F622 Normal,113,Weak,Normal,1or2-3-5,True 34,Nickel Personnel,Cover-2,Blitz 1,Double,None,Normal,,,SILB K.Tyler,None,None,False,,,9,1F622,AZXYR,1,F,0,2054,Week 7,San Francisco,CA,71,8 ,fair,8,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
1Q,10,16,1,1,10,SFO,DET,SFO25,pass,5,0,113 I Pass XRYZ 2593 Normal,113,I,Normal,1-10poss,43 Under,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,DE Shannon Ferrell,,MLB T.Cooper,None,None,False,,,12,2593,XRYZ,2,5,0,2054,Week 7,San Francisco,CA,71,8 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,9,56,1,2,5,SFO,DET,SFO30,pass,1,0,113 Weak Pass XZYAR WS3FF Normal,113,Weak,Normal,1or2-3-5,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,CB Joseph Merchant,,,None,None,False,,,13,WS3FF,XZYAR,W,S,0,2054,Week 7,San Francisco,CA,71,8 ,fair,70,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,9,11,1,3,4,SFO,DET,SFO31,pass,13,10,122 Weak Pass ZXYAT 0S301 Normal,122,Weak,Normal,3or4-4-5,43 Under,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,3long,ILB Robbie Ogbogu,,,None,None,False,,,14,0S301,ZXYAT,0,S,0,2054,Week 7,San Francisco,CA,71,8 ,fair,69,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,8,26,1,1,15,SFO,DET,SFO39,run,12,0,113t Strong Run 25 Pistol,113t,Strong,Pistol,1or2-13+,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,DT Todd Enloe,,,None,None,False,2,5,16,,,,,0,2054,Week 7,San Francisco,CA,71,8 ,fair,61,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,7,44,1,2,3,SFO,DET,DET49,run,3,0,113 Strong Run 25 Normal,113,Strong,Normal,1or2-3-5,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,OLB Devin Austin,,,None,None,False,2,5,17,,,,,0,2054,Week 7,San Francisco,CA,71,8 ,fair,49,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,7,12,1,1,10,SFO,DET,DET46,pass,7,0,212 Pro Pass ZBXYA 1S31S Normal,212,Pro,Normal,1-10earn,43 Under,Regular Personnel,Cover-1,No Blitz,Double,None,Normal,CB Dakota Kurtzman,,,None,None,False,,,18,1S31S,ZBXYA,1,S,0,2054,Week 7,San Francisco,CA,71,8 ,fair,46,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,6,46,1,2,3,SFO,DET,DET39,pass,16,5,131 Pro Pass ZTYU 5451 Normal,131,Pro,Normal,1or2-3-5,43 Under,Regular Personnel,Press-2,Blitz 1,None,None,Normal,OLB Irving Keith,,MLB E.Plichta,None,None,False,,,19,5451,ZTYU,5,4,0,2054,Week 7,San Francisco,CA,71,8 ,fair,39,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,6,16,1,1,10,SFO,DET,DET23,run,7,0,131 Strong Run 21 Normal,131,Strong,Normal,1-10earn,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,S Hunter McNeil,,,None,None,False,2,1,20,,,,,0,2054,Week 7,San Francisco,CA,71,8 ,fair,23,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,5,32,1,2,3,SFO,DET,DET16,run,6,0,131 Strong Run 21 Normal,131,Strong,Normal,1or2-3-5,43 Under,Regular Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,ILB Emmett Plichta,,,None,None,False,2,1,21,,,,,0,2054,Week 7,San Francisco,CA,71,8 ,fair,16,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,4,56,1,1,10,SFO,DET,DET10,run,6,0,221 Strong Run 22 Normal,221,Strong,Normal,1-10earn,43 Under,Regular Personnel,Cover-1,No Blitz,None,Spy,Normal,DE Terrence Wheeler,OLB Irving Keith,,None,None,False,2,2,22,,,,,0,2054,Week 7,San Francisco,CA,71,8 ,fair,10,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,4,21,1,2,4,SFO,DET,DET04,pass,-6,0,203 Pro Pass RZXA S531 Normal,203,Pro,Normal,1or2opp6,43 Under,Regular Personnel,"Press-1, Buzz",Blitz 1,None,None,Normal,,,MLB E.Plichta,None,None,False,,,23,S531,RZXA,S,5,0,2054,Week 7,San Francisco,CA,71,8 ,fair,4,OPP6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,3,58,1,3,10,SFO,DET,DET10,pass,0,0,113t I Pass YRXZA W50FF Normal,113t,I,Normal,3or4-10-12,43 Under,Nickel Personnel,Tampa-2,Blitz 1,None,None,3long,,,WLB D.Cortez,None,None,False,,,24,W50FF,YRXZA,W,5,0,2054,Week 7,San Francisco,CA,71,8 ,fair,10,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,3,45,2,1,10,DET,SFO,DET25,pass,25,21,212 Pro Pass XZYA 0S4F Pistol,212,Pro,Pistol,1-10poss,True 34,Regular Personnel,Cover-2,Blitz 1,Double,None,Normal,CB Enrique Montanez,,WILB J.Ostrow,None,None,False,,,27,0S4F,XZYA,0,S,0,2054,Week 7,San Francisco,CA,71,8 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,2,58,2,1,10,DET,SFO,SFO50,run,0,0,113t Strong Run 21 Normal,113t,Strong,Normal,1-10earn,True 34,Nickel Personnel,Press-2,No Blitz,None,None,Normal,ILB Kyle Tyler,OLB Kody Nichols,,None,None,False,2,1,28,,,,,0,2054,Week 7,San Francisco,CA,71,8 ,fair,50,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,2,14,2,2,10,DET,SFO,SFO50,pass,0,0,113t Pro Pass YAXZR F1341 Normal,113t,Pro,Normal,1or2-10-12,True 34,Nickel Personnel,Press-2,No Blitz,Double,None,Normal,,,,None,None,False,,,29,F1341,YAXZR,F,1,0,2054,Week 7,San Francisco,CA,71,8 ,fair,50,NORMAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1Q,2,10,2,3,10,DET,SFO,SFO50,pass,0,0,122 Strong Pass ZTXY 21W2 Normal,122,Strong,Normal,3or4-10-12,True 34,Regular Personnel,Cover-3 Sky,No Blitz,None,None,3long,,,,None,None,False,,,30,21W2,ZTXY,2,1,0,2054,Week 7,San Francisco,CA,71,8 ,fair,50,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,2,1,3,1,10,SFO,DET,SFO20,run,4,0,212 Pro Run 23 Normal,212,Pro,Normal,1-10poss,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,DE Terrence Wheeler,S Hunter McNeil,,None,None,False,2,3,32,,,,,0,2054,Week 7,San Francisco,CA,71,8 ,fair,80,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,1,40,3,2,6,SFO,DET,SFO24,run,6,0,113t Weak Run 24 Pistol,113t,Weak,Pistol,1or2-6-9,43 Under,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,DE Nickolas Bishop,DT Todd Enloe,,None,None,False,2,4,33,,,,,0,2054,Week 7,San Francisco,CA,71,8 ,fair,76,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,0,55,3,1,10,SFO,DET,SFO30,pass,0,0,113 Weak Pass YZXR 2817 Normal,113,Weak,Normal,1-10earn,43 Under,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,,,,None,None,False,,,34,2817,YZXR,2,8,0,2054,Week 7,San Francisco,CA,71,8 ,fair,70,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,0,45,3,2,10,SFO,DET,SFO30,pass,32,30,113t Strong Pass YAXZR F20F9 Normal,113t,Strong,Normal,1or2-10-12,43 Under,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,S Jeremy Upshaw,,MLB T.Cooper, T Jordan Frost,Illegal Use of the Hands,False,,,35,F20F9,YAXZR,F,2,0,2054,Week 7,San Francisco,CA,71,8 ,fair,70,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,0,34,3,2,20,SFO,DET,SFO20,pass,6,9,203 Pro Pass RZXA S531 Normal,203,Pro,Normal,1or2-13+,43 Under,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,CB Dakota Kurtzman,,MLB T.Cooper,None,None,False,,,36,S531,RZXA,S,5,0,2054,Week 7,San Francisco,CA,71,8 ,fair,80,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,0,7,3,3,14,SFO,DET,SFO26,pass,30,10,122 Strong Pass ZXYAT 376S0 Normal,122,Strong,Normal,3or4-13-16,43 Under,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,3long,S Hunter McNeil,,,None,None,False,,,37,376S0,ZXYAT,3,7,0,2054,Week 7,San Francisco,CA,71,8 ,fair,74,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2Q,15,0,3,1,10,SFO,DET,DET44,run,-2,0,212 Pro Run 22 Normal,212,Pro,Normal,1-10earn,43 Under,Regular Personnel,Cover-1,No Blitz,None,None,Normal,OLB Dashawn Cortez,ILB Emmett Plichta,,None,None,False,2,2,39,,,,,0,2054,Week 7,San Francisco,CA,71,8 ,fair,44,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2Q,14,32,3,2,12,SFO,DET,DET46,run,8,0,113t I Run 24 Normal,113t,I,Normal,1or2-10-12,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,DE Nickolas Bishop,DE Terrence Wheeler,,None,None,False,2,4,40,,,,,0,2054,Week 7,San Francisco,CA,71,8 ,fair,46,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2Q,13,53,3,3,4,SFO,DET,DET38,pass,11,0,113 Weak Pass ZRXYA 9235F Normal,113,Weak,Normal,3or4-4-5,43 Under,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,3long,ILB Robbie Ogbogu,,,None,None,False,,,41,9235F,ZRXYA,9,2,0,2054,Week 7,San Francisco,CA,71,8 ,fair,38,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2Q,13,9,3,1,10,SFO,DET,DET27,pass,13,4,113t Strong Pass ZRXY 8WF1 Pistol,113t,Strong,Pistol,1-10earn,43 Under,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,CB Joseph Merchant,CB Dakota Kurtzman,MLB T.Cooper,None,None,False,,,42,8WF1,ZRXY,8,W,0,2054,Week 7,San Francisco,CA,71,8 ,fair,27,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2Q,12,23,3,1,10,SFO,DET,DET14,scramble,9,0,014t Shotgun Pass ZYXRS 36778 Normal,014t,Shotgun,Normal,1-10earn,43 Under,Dime Personnel,Cover-1,No Blitz,None,None,Normal,CB Geoff Rolfe,,,None,None,False,,,43,36778,ZYXRS,3,6,0,2054,Week 7,San Francisco,CA,71,8 ,fair,14,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2Q,11,58,3,2,1,SFO,DET,DET05,run,4,0,221 Weak Run 25 Normal,221,Weak,Normal,1or2opp6,43 Under,Regular Personnel,Cover-1,No Blitz,None,Spy,Normal,OLB Irving Keith,OLB Dashawn Cortez,,None,None,False,2,5,44,,,,,0,2054,Week 7,San Francisco,CA,71,8 ,fair,5,OPP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2Q,11,29,3,1,1,SFO,DET,DET01,scramble,1,0,113t I Pass YRXZA W50FF Normal,113t,I,Normal,1or2opp6,43 Under,Goal Line Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,,,,None,None,False,,,45,W50FF,YRXZA,W,5,0,2054,Week 7,San Francisco,CA,71,8 ,fair,1,OPP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2Q,10,48,4,1,10,DET,SFO,DET21,run,2,0,131 Pro Run 23 Normal,131,Pro,Normal,1-10poss,True 34,Regular Personnel,Press-1,No Blitz,None,None,Normal,OLB Zane Carter,S Sammie Coleman,,None,None,False,2,3,48,,,,,0,2054,Week 7,San Francisco,CA,71,8 ,fair,79,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2Q,10,25,4,2,8,DET,SFO,DET23,run,-3,0,122 Pro Cntr. 25 Normal,122,Pro,Normal,1or2-6-9,True 34,Regular Personnel,Press-1,No Blitz,None,None,Normal,DT Arturo Hogans,OLB Zane Carter,,None,None,False,2,5,49,,,,,0,2054,Week 7,San Francisco,CA,71,8 ,fair,77,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2Q,9,56,4,3,11,DET,SFO,DET20,pass,9,1,122 I Pass YAXZT 41356 Normal,122,I,Normal,3or4-10-12,True 34,Regular Personnel,Cover-3 Sky,No Blitz,None,None,3long,CB Brady Faber,,,None,None,False,,,50,41356,YAXZT,4,1,0,2054,Week 7,San Francisco,CA,71,8 ,fair,80,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
