,quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
10,1Q,9,35,1,2,10,SFO,NED,NED48,pass,0,0,113 I Pass ZRXYA 4694F Normal,113,I,Normal,1or2-10-12,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,14,4694F,ZRXYA,4,6,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,48,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
11,1Q,9,28,1,3,10,SFO,NED,NED48,scramble,6,0,113 Strong Pass RZXYA 96W11 Normal,113,Strong,Normal,3or4-10-12,43 Over,Nickel Personnel,Tampa-2,Blitz 1,None,None,3long,ILB DB Bethel,,LCB O.Auguston,None,None,False,,,15,96W11,RZXYA,9,6,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,48,NORMAL,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
12,1Q,8,39,2,1,10,NED,SFO,NED20,pass,0,0,131 Strong Pass ZYU 122 Normal,131,Strong,Normal,1-10poss,True 34,Regular Personnel,Press-2,Blitz 1,None,None,Normal,,,WILB J.Ostrow,None,None,False,,,17,122,ZYU,1,2,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,80,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
13,1Q,8,34,2,2,10,NED,SFO,NED20,pass,4,1,212 Strong Pass XZYAB FFFSF Normal,212,Strong,Normal,1or2-10-12,True 34,Regular Personnel,Press-2,Blitz 1,Double,None,Normal,DE Clifton Hopper,,RCB J.Tanner,None,None,False,,,18,FFFSF,XZYAB,F,F,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,80,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
14,1Q,7,59,2,3,6,NED,SFO,NED24,pass,3,0,113 Pro Pass ZYXR 231W Normal,113,Pro,Normal,3or4-6-7,True 34,Nickel Personnel,Cover-2,Blitz 2,None,None,3long,S Eric Scales,,"['SILB J.Ostrow', 'WLB E.Delgado']",None,None,False,,,19,231W,ZYXR,2,3,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,76,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
15,1Q,7,9,3,1,10,SFO,NED,SFO25,run,75,0,113t Strong Run 21 Normal,113t,Strong,Normal,1-10poss,43 Over,Nickel Personnel,Cover-2,No Blitz,None,Spy,Normal,,,,None,None,False,2,1,21,,,,,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16,1Q,6,16,4,1,10,NED,SFO,NED38,reverse,3,0,113t I Rev. rev0 Normal,113t,I,Normal,1-10poss,True 34,Nickel Personnel,Press-2,No Blitz,None,None,Normal,S Sammie Coleman,OLB Kody Nichols,,None,None,False,rev,0,24,,,,,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,62,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,1Q,5,41,4,2,7,NED,SFO,NED41,pass,0,0,113 I Pass XRZA S371 Normal,113,I,Normal,1or2-6-9,True 34,Nickel Personnel,Cover-3 Cloud,Blitz 1,None,None,Normal,,,WLB K.Nichols,None,None,False,,,25,S371,XRZA,S,3,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,59,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
18,1Q,5,32,4,3,7,NED,SFO,NED41,pass,10,3,113t Weak Pass ZRXY S23F Shotgun,113t,Weak,Shotgun,3or4-6-7,True 34,Nickel Personnel,Cover-2,Blitz 2,None,None,3long,OLB Kody Nichols,,"['SILB J.Ostrow', 'WLB E.Delgado']",None,None,False,,,26,S23F,ZRXY,S,2,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,59,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
19,1Q,4,52,4,1,10,NED,SFO,SFO49,run,13,0,113 Pro Run 24 Normal,113,Pro,Normal,1-10earn,True 34,Nickel Personnel,Press-2,No Blitz,None,None,Normal,DT Thurman Hoover,,,None,None,False,2,4,27,,,,,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,49,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,1Q,4,26,4,1,10,NED,SFO,SFO36,pass,0,1,113t Weak Pass ZRXY S23F Shotgun,113t,Weak,Shotgun,1-10earn,True 34,Nickel Personnel,Press-2,Blitz 1,Double,None,Normal,S Sammie Coleman,S Quinn Donhoff,WLB K.Nichols,None,None,False,,,28,S23F,ZRXY,S,2,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,36,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21,1Q,3,50,4,2,10,NED,SFO,SFO36,pass,0,0,104 I Pass ZRXAS 4W103 Normal,104,I,Normal,1or2-10-12,True 34,Dime Personnel,Press-2,Blitz 1,None,None,Normal,,,WLB E.Delgado,None,None,False,,,29,4W103,ZRXAS,4,W,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,36,NORMAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22,1Q,3,42,4,3,10,NED,SFO,SFO36,pass,-6,0,122 Strong Pass ZTXYA SS01S Pistol,122,Strong,Pistol,3or4-10-12,True 34,Regular Personnel,Cover-2,Blitz 2,None,None,3long,,,"['WILB E.Delgado', 'WLB E.Montanez']",None,None,False,,,30,SS01S,ZTXYA,S,S,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,36,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23,1Q,2,57,5,1,15,SFO,NED,SFO05,run,5,0,122 Pro Run 26 Normal,122,Pro,Normal,1or2own5,43 Over,Regular Personnel,Tampa-2,No Blitz,None,None,Normal,OLB Lenny Christo,DT Terry Browning,,None,None,False,2,6,33,,,,,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,95,OWN5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,1Q,2,16,5,2,10,SFO,NED,SFO10,pass,3,0,113 Strong Pass RYXZ 5203 Normal,113,Strong,Normal,1or2-10-12,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,S Larry Tuiasosopo,,,None,None,False,,,34,5203,RYXZ,5,2,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,90,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25,1Q,1,30,5,3,7,SFO,NED,SFO13,scramble,6,0,122 Strong Pass TZXYA 3WW1S Normal,122,Strong,Normal,3or4-6-7,43 Over,Regular Personnel,Cover-2,Blitz 1,None,None,3long,S Harold Naughton,,MLB K.Corona,None,None,False,,,35,3WW1S,TZXYA,3,W,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,87,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,1Q,0,46,6,1,10,NED,SFO,NED17,run,6,0,113t Weak Run 20 Normal,113t,Weak,Normal,1-10poss,True 34,Nickel Personnel,Press-2,No Blitz,None,None,Normal,ILB Kyle Tyler,S Sammie Coleman,,None,None,False,2,0,37,,,,,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,83,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,1Q,0,22,6,2,4,NED,SFO,NED23,pass,28,24,113t Strong Pass YRXZA 0S20S Normal,113t,Strong,Normal,1or2-3-5,True 34,Nickel Personnel,Press-2,Blitz 1,Double,None,Normal,OLB Zane Carter,,WLB K.Nichols,None,None,False,,,38,0S20S,YRXZA,0,S,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,77,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
28,2Q,15,0,6,1,10,NED,SFO,SFO49,pass,4,0,113 Strong Pass XRZA SS40 Shotgun,113,Strong,Shotgun,1-10earn,True 34,Nickel Personnel,Cover-3 Cloud,Blitz 1,None,None,Normal,S Eric Scales,,WLB K.Nichols,None,None,False,,,40,SS40,XRZA,S,S,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,49,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
29,2Q,14,13,6,2,6,NED,SFO,SFO45,run,-3,0,212 Strong Run 23 Normal,212,Strong,Normal,1or2-6-9,True 34,Regular Personnel,Press-2,No Blitz,None,None,Normal,DT Arturo Hogans,,,None,None,False,2,3,41,,,,,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,45,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
30,2Q,13,48,6,3,9,NED,SFO,SFO48,scramble,6,0,203 Pro Pass XZRAB 9W3SS Normal,203,Pro,Normal,3or4-8-9,True 34,Nickel Personnel,Cover-2,Blitz 2,None,None,3long,S Sammie Coleman,,"['SILB J.Ostrow', 'WLB E.Delgado']",None,None,False,,,42,9W3SS,XZRAB,9,W,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,48,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,2Q,13,6,7,1,5,SFO,NED,SFO25,pass,3,3,104 Strong Pass XSRZ S255 Normal,104,Strong,Normal,1or2-3-5,43 Over,Dime Personnel,Cover-3 Sky,No Blitz,None,None,Normal,CB Louis Fulcher,,,None,None,False,,,45,S255,XSRZ,S,2,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
32,2Q,12,39,7,2,2,SFO,NED,SFO28,run,4,0,113t I Run 25 Normal,113t,I,Normal,1or2-1-2,43 Over,Nickel Personnel,Tampa-2,No Blitz,None,None,Normal,ILB DB Bethel,,,None,None,False,2,5,46,,,,,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,72,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,2Q,12,11,7,1,10,SFO,NED,SFO32,pass,14,5,113 Weak Pass YZXR 2817 Normal,113,Weak,Normal,1-10earn,43 Over,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,S Darnell Sheldon,,MLB D.Bethel,None,None,False,,,47,2817,YZXR,2,8,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,68,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
34,2Q,11,37,7,1,10,SFO,NED,SFO46,run,4,0,113t Weak Run 20 Shotgun,113t,Weak,Shotgun,1-10earn,43 Over,Nickel Personnel,Tampa-2,No Blitz,None,None,Normal,DE Ashton Dugans,,,None,None,False,2,0,48,,,,,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,54,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,2Q,11,2,7,2,11,SFO,NED,SFO45,run,-2,0,122 Strong Run 25 Normal,122,Strong,Normal,1or2-10-12,43 Over,Regular Personnel,Tampa-2,No Blitz,None,None,Normal,DT Reuben St. Cyr,OLB Kris Corona,,None,None,False,2,5,50,,,,,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,55,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36,2Q,10,34,7,3,13,SFO,NED,SFO43,pass,0,0,230 Pro Pass UYTAB 18710 Normal,230,Pro,Normal,3or4-13-16,43 Over,Regular Personnel,"Press-1, Buzz",Blitz 1,None,None,3long,,,MLB K.Corona, CB Louis Fulcher,Defensive Holding,False,,,51,18710,UYTAB,1,8,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,57,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
37,2Q,10,29,7,1,10,SFO,NED,SFO48,run,4,0,122 Strong Run 21 Normal,122,Strong,Normal,1-10earn,43 Over,Regular Personnel,Tampa-2,No Blitz,None,None,Normal,S Darnell Sheldon,S Larry Tuiasosopo,,None,None,False,2,1,52,,,,,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,52,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,2Q,9,46,7,2,6,SFO,NED,NED48,run,1,0,113 I Run 23 Normal,113,I,Normal,1or2-6-9,43 Over,Nickel Personnel,Tampa-2,No Blitz,None,None,Normal,DT Mike Walsh,DE Ashton Dugans,,None,None,False,2,3,53,,,,,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,48,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,2Q,9,1,7,3,5,SFO,NED,NED47,scramble,4,0,113 Weak Pass YZXR 2817 Normal,113,Weak,Normal,3or4-4-5,43 Over,Nickel Personnel,Tampa-2,Blitz 1,None,None,3long,ILB DB Bethel,,WLB K.Corona,None,None,False,,,54,2817,YZXR,2,8,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,47,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,2Q,8,20,8,1,10,NED,SFO,NED20,pass,9,2,230 Pro Pass YUTA F261 Normal,230,Pro,Normal,1-10poss,True 34,Regular Personnel,Man to Man,Blitz 2,None,None,Normal,S Eric Scales,,"['SILB J.Ostrow', 'WLB K.Nichols']",None,None,False,,,56,F261,YUTA,F,2,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,80,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
41,2Q,7,36,8,2,1,NED,SFO,NED29,run,-4,0,113 Weak Run 22 Normal,113,Weak,Normal,1or2-1-2,True 34,Nickel Personnel,Press-2,No Blitz,None,None,Normal,S Quinn Donhoff,,,None,None,False,2,2,57,,,,,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,71,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
42,2Q,7,10,8,3,5,NED,SFO,NED25,pass,21,20,014 Empty Pass ZYXRS S53F5 Normal,014,Empty,Normal,3or4-4-5,True 34,Dime Personnel,Cover-3 Cloud,Blitz 1,None,None,3long,S Sammie Coleman,,NB E.Scales,None,None,False,,,58,S53F5,ZYXRS,S,5,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
43,2Q,6,32,8,1,10,NED,SFO,NED46,run,12,0,122 Weak Run 27 Normal,122,Weak,Normal,1-10earn,True 34,Regular Personnel,Press-2,No Blitz,None,None,Normal,DE Clifton Hopper,,,None,None,False,2,7,59,,,,,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,54,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,2Q,6,1,8,1,10,NED,SFO,SFO42,run,6,0,113 Strong Run 25 Shotgun,113,Strong,Shotgun,1-10earn,True 34,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,DE Clifton Hopper,OLB Kody Nichols,,None,None,False,2,5,60,,,,,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,42,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,2Q,5,31,8,2,4,NED,SFO,SFO36,pass,5,0,113 Weak Pass XZYAR 1S031 Shotgun,113,Weak,Shotgun,1or2-3-5,True 34,Nickel Personnel,Press-2,Blitz 1,Double,None,Normal,CB Abel Jordan,,SILB K.Tyler,None,None,False,,,61,1S031,XZYAR,1,S,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,36,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
46,2Q,5,10,8,1,10,NED,SFO,SFO31,run,1,0,212 Pro Run 24 Normal,212,Pro,Normal,1-10earn,True 34,Regular Personnel,Press-2,No Blitz,None,None,Normal,DE Brenden Rasmussen,DT Arturo Hogans,,None,None,False,2,4,62,,,,,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,31,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,2Q,4,35,8,2,9,NED,SFO,SFO30,pass,20,13,113 Weak Pass XZYAR 22W1F Shotgun,113,Weak,Shotgun,1or2-6-9,True 34,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,ILB Kyle Tyler,,NB L.Bays,None,None,False,,,63,22W1F,XZYAR,2,2,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,30,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
48,2Q,3,58,8,1,10,NED,SFO,SFO10,pass,0,0,212 Strong Pass XZYAB FFFSF Normal,212,Strong,Normal,1-10earn,True 34,Regular Personnel,"Man to Man, Buzz",Blitz 1,None,None,Normal,,,WILB J.Ostrow,None,None,False,,,64,FFFSF,XZYAB,F,F,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,10,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
49,2Q,3,53,8,2,10,NED,SFO,SFO10,pass,0,0,113t Weak Pass XZYAR WS20F Shotgun,113t,Weak,Shotgun,1or2-10-12,True 34,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,,,WLB K.Nichols,None,None,False,,,65,WS20F,XZYAR,W,S,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,10,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
50,2Q,3,41,8,3,15,NED,SFO,SFO15,pass,0,0,212 Weak Pass XYZ 125 Normal,212,Weak,Normal,3or4-13-16,True 34,Regular Personnel,Press-2,Blitz 2,None,None,3long,,,"['SILB J.Ostrow', 'WLB E.Montanez']",None,None,False,,,67,125,XYZ,1,2,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,15,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
51,2Q,2,44,9,1,10,SFO,NED,SFO37,pass,3,0,230 Pro Pass UYTAB 18710 Normal,230,Pro,Normal,1-10poss,43 Over,Regular Personnel,"Press-1, Buzz",Blitz 1,None,None,Normal,CB Rusty Middleton,DE Camden Zawilinski,MLB L.Christo,None,None,False,,,70,18710,UYTAB,1,8,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,63,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
52,2Q,2,29,9,2,7,SFO,NED,SFO40,pass,-42,0,104 Pro Pass SAXRZ 6F259 Normal,104,Pro,Normal,1or2-6-9,43 Over,Dime Personnel,Cover-3 Sky,No Blitz,None,None,Normal,Malcolm Joseph,,,None,None,False,,,71,6F259,SAXRZ,6,F,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,60,NORMAL,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
53,2Q,2,16,9,1,10,NED,SFO,SFO16,scramble,6,0,221 Pro Pass ZBTYA WF57S Normal,221,Pro,Normal,1-10poss,True 34,Regular Personnel,Man to Man,No Blitz,None,None,Normal,S Sammie Coleman,,,None,None,False,,,72,WF57S,ZBTYA,W,F,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,16,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,2Q,2,0,9,2,4,NED,SFO,SFO10,scramble,10,0,113t Strong Pass XYZAR 46DS9 Shotgun,113t,Strong,Shotgun,2mindrill,True 34,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,,,WLB K.Nichols,None,None,False,,,74,46DS9,XYZAR,4,6,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,10,NORMAL,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
55,2Q,1,44,10,1,10,SFO,NED,SFO39,pass,0,0,104 Pro Pass SAXRZ 6F259 Normal,104,Pro,Normal,2mindrill,43 Over,Dime Personnel,Cover-3 Sky,No Blitz,None,None,Normal,,,,None,None,False,,,77,6F259,SAXRZ,6,F,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,61,NORMAL,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
56,2Q,1,38,10,2,10,SFO,NED,SFO39,pass,33,21,113 Weak Pass ZRXY 4370 Normal,113,Weak,Normal,2mindrill,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,CB Oliver Auguston,,,None,None,False,,,78,4370,ZRXY,4,3,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,61,NORMAL,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
57,2Q,1,10,10,1,10,SFO,NED,NED28,pass,0,0,212 Weak Pass ZAXY 2195 Normal,212,Weak,Normal,2mindrill,43 Over,Regular Personnel,Cover-3 Sky,No Blitz,None,None,Normal,,,,None,None,False,,,79,2195,ZAXY,2,1,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,28,NORMAL,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
58,2Q,1,3,10,2,15,SFO,NED,NED33,pass,0,0,122 Strong Pass ZYXT S713 Normal,122,Strong,Normal,2mindrill,43 Over,Regular Personnel,Tampa-2,No Blitz,Double,None,Normal,,,,None,None,False,,,81,S713,ZYXT,S,7,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,33,NORMAL,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
59,2Q,0,56,10,3,15,SFO,NED,NED33,pass,0,0,122 Strong Pass ZXYAT 376S0 Normal,122,Strong,Normal,2mindrill,43 Over,Regular Personnel,Cover-2,Blitz 1,None,None,3long,,,MLB K.Corona,None,None,False,,,82,376S0,ZXYAT,3,7,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,33,NORMAL,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
60,2Q,0,40,11,1,10,NED,SFO,NED25,run,3,0,113t Weak Run 21 Shotgun,113t,Weak,Shotgun,2mindrill,True 34,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,OLB Kody Nichols,,,None,None,False,2,1,85,,,,,0,2053,Exhibition Week 5,New England,MA,56,1 ,fair,75,NORMAL,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
