,quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
10,1Q,9,14,2,2,8,CIN,TBY,CIN27,pass,11,0,014t Shotgun Pass XZYRS 2458S Normal,014t,Shotgun,Normal,1or2-6-9,43 Under,Dime Personnel,Cover-2,Blitz 1,None,None,Normal,CB Erik Stanton,CB Braden Beckles,MLB E.DeGirolamo,None,None,False,,,14,2458S,XZYRS,2,4,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,73,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
11,1Q,8,44,2,1,10,CIN,TBY,CIN38,run,8,0,212 Pro Run 20 Shotgun,212,Pro,Shotgun,1-10earn,43 Under,Regular Personnel,Tampa-2,No Blitz,None,None,Normal,DE Irv Blair,DT Alexis Buckley,, TE Bert Hanks,Unsportsmanlike Conduct,False,2,0,15,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,62,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,1Q,8,34,2,2,17,CIN,TBY,CIN31,run,6,0,122 Weak Run 25 Shotgun,122,Weak,Shotgun,1or2-13+,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,S Tyler Worden,,,None,None,False,2,5,16,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,69,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,1Q,7,51,2,3,11,CIN,TBY,CIN37,pass,0,0,104 I Pass RZXS 7312 Normal,104,I,Normal,3or4-10-12,43 Under,Dime Personnel,Tampa-2,Blitz 1,None,None,3long,,,LCB A.Newman,None,None,False,,,17,7312,RZXS,7,3,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,63,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
14,1Q,7,34,3,1,10,TBY,CIN,TBY13,pass,10,1,005 Empty Pass RSXVZ 23W12 Normal,005,Empty,Normal,1-10poss,43 Under,Dime Personnel,Cover-2,No Blitz,None,None,Normal,OLB Nicholas Gaylor,,,None,None,False,,,19,23W12,RSXVZ,2,3,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,87,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
15,1Q,6,50,3,1,10,TBY,CIN,TBY23,run,5,0,113t Weak Run 23 Shotgun,113t,Weak,Shotgun,1-10earn,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,S Ronald Hayes,,,None,None,False,2,3,20,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,77,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,1Q,6,17,3,2,5,TBY,CIN,TBY28,run,8,0,131 Weak Run 26 Shotgun,131,Weak,Shotgun,1or2-3-5,43 Under,Regular Personnel,Tampa-2,No Blitz,None,None,Normal,ILB Jaylen Welch,DT Donny Welch,,None,None,False,2,6,21,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,72,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,1Q,5,40,3,1,10,TBY,CIN,TBY36,run,8,0,122 Weak Run 26 Shotgun,122,Weak,Shotgun,1-10earn,43 Under,Regular Personnel,Tampa-2,No Blitz,None,None,Normal,ILB Jaylen Welch,,,None,None,False,2,6,22,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,64,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,1Q,5,2,3,2,2,TBY,CIN,TBY44,pass,15,0,113 Weak Pass YXZAR 38213 Pistol,113,Weak,Pistol,1or2-1-2,43 Under,Nickel Personnel,Man to Man,Blitz 2,None,None,Normal,CB Six Flags Monroe,,"['WLB N.Gaylor', 'FS O.Houari']",None,None,False,,,23,38213,YXZAR,3,8,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,56,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
19,1Q,4,33,3,1,10,TBY,CIN,CIN41,pass,3,0,014 Shotgun Pass XRYZS 12489 Normal,014,Shotgun,Normal,1-10earn,43 Under,Dime Personnel,Cover-2,No Blitz,None,None,Normal,CB Roman Edwards,,,None,None,False,,,24,12489,XRYZS,1,2,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,41,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
20,1Q,4,6,3,2,7,TBY,CIN,CIN38,pass,-7,0,122 Weak Pass ZTXY 2W27 Shotgun,122,Weak,Shotgun,1or2-6-9,43 Under,Regular Personnel,Tampa-2,Blitz 1,None,None,Normal,,,SLB N.Gaylor,None,None,False,,,25,2W27,ZTXY,2,W,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,38,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21,1Q,3,38,3,3,14,TBY,CIN,CIN45,pass,0,0,113t Weak Pass YRXZA 1842F Shotgun,113t,Weak,Shotgun,3or4-13-16,43 Under,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,3long,,,,None,None,False,,,26,1842F,YRXZA,1,8,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,45,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
22,1Q,3,23,4,1,10,CIN,TBY,CIN20,pass,6,0,005 Shotgun Pass RVXZS SS8D8 Normal,005,Shotgun,Normal,1-10poss,43 Under,Dime Personnel,Cover-4,No Blitz,None,None,Normal,S Shiv Shanklin,,,None,None,False,,,28,SS8D8,RVXZS,S,S,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,80,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23,1Q,2,47,4,2,4,CIN,TBY,CIN26,run,26,0,131 Strong Run 27 Shotgun,131,Strong,Shotgun,1or2-3-5,43 Under,Regular Personnel,Cover-1,No Blitz,None,None,Normal,OLB Ed DeGirolamo,,,None,None,False,2,7,29,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,74,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,1Q,2,11,4,1,10,CIN,TBY,TBY48,pass,0,0,221 Pro Pass TYZA F704 Shotgun,221,Pro,Shotgun,1-10earn,43 Under,Regular Personnel,Cover-1,No Blitz,None,None,Normal,,,,None,None,False,,,30,F704,TYZA,F,7,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,48,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
25,1Q,2,4,4,2,10,CIN,TBY,TBY48,pass,10,2,203 Pro Pass ZXRAB 155S4 Shotgun,203,Pro,Shotgun,1or2-10-12,43 Under,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,S Kelvin Knight,,WLB S.Rayburn, CB Amos Newman,Defensive Holding,False,,,31,155S4,ZXRAB,1,5,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,48,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
26,1Q,1,53,4,1,10,CIN,TBY,TBY38,run,4,0,131 Weak Run 20 Shotgun,131,Weak,Shotgun,1-10earn,43 Under,Regular Personnel,Cover-1,No Blitz,None,None,Normal,OLB Ed DeGirolamo,ILB Brant Kato,,None,None,False,2,0,32,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,38,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,1Q,1,12,4,2,6,CIN,TBY,TBY34,pass,19,13,104 I Pass ZRXAS 28307 Normal,104,I,Normal,1or2-6-9,43 Under,Dime Personnel,Press-2,Blitz 1,None,None,Normal,S Shiv Shanklin,,MLB E.DeGirolamo,None,None,False,,,33,28307,ZRXAS,2,8,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,34,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
28,1Q,0,48,4,1,10,CIN,TBY,TBY15,run,5,0,212 Pro Run 22 Shotgun,212,Pro,Shotgun,1-10earn,43 Under,Regular Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,DE Irving Finch,OLB Ed DeGirolamo,,None,None,False,2,2,34,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,15,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,1Q,0,27,4,2,5,CIN,TBY,TBY10,pass,0,0,230 Pro Pass TYUAB 13121 Shotgun,230,Pro,Shotgun,1or2-3-5,43 Under,Regular Personnel,Man to Man,No Blitz,Double,None,Normal,,,,None,None,False,,,35,13121,TYUAB,1,3,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,10,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
30,1Q,0,23,4,3,5,CIN,TBY,TBY10,run,-2,0,104 I Run 21 Normal,104,I,Normal,3or4-4-5,43 Under,Dime Personnel,Tampa-2,No Blitz,None,None,3long,CB Amos Newman,,,None,None,False,2,1,36,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,10,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
31,2Q,14,53,5,1,10,TBY,CIN,TBY25,run,4,0,131 Strong Cntr. 22 Shotgun,131,Strong,Shotgun,1-10poss,43 Under,Regular Personnel,Tampa-2,No Blitz,None,None,Normal,DE Brock Boyer,DE Tanner Briggs,,None,None,False,2,2,40,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
32,2Q,14,18,5,2,6,TBY,CIN,TBY29,run,11,0,113t Weak Run 27 Shotgun,113t,Weak,Shotgun,1or2-6-9,43 Under,Nickel Personnel,Man to Man,No Blitz,None,None,Normal,DE Tanner Briggs,,,None,None,False,2,7,41,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,71,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,2Q,13,53,5,1,10,TBY,CIN,TBY40,run,4,0,212 Pro Run 27 Shotgun,212,Pro,Shotgun,1-10earn,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,OLB Nicholas Gaylor,,,None,None,False,2,7,42,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,60,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,2Q,13,21,5,2,6,TBY,CIN,TBY44,run,4,0,113t Weak Cntr. 22 Shotgun,113t,Weak,Shotgun,1or2-6-9,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DE Juicy J Fransson,OLB Nicholas Gaylor,,None,None,False,2,2,43,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,56,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
35,2Q,12,45,5,3,2,TBY,CIN,TBY48,pass,3,0,113 Weak Pass XZYAR 2D1S3 Pistol,113,Weak,Pistol,3or4-2,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,3short,OLB Numero Uno Elling,,,None,None,False,,,44,2D1S3,XZYAR,2,D,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,52,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
36,2Q,12,0,5,1,10,TBY,CIN,CIN49,run,2,0,113 Weak Run 20 Pistol,113,Weak,Pistol,1-10earn,43 Under,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,DE James Fransson,,,None,None,False,2,0,45,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,49,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,2Q,11,25,5,2,8,TBY,CIN,CIN47,pass,5,0,005 Shotgun Pass ZSXVR 27910 Normal,005,Shotgun,Normal,1or2-6-9,43 Under,Dime Personnel,Cover-2,No Blitz,None,None,Normal,DT Cory Iadevaia,,,None,None,False,,,46,27910,ZSXVR,2,7,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,47,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
38,2Q,10,59,5,3,3,TBY,CIN,CIN42,run,-1,0,113t Weak Run 25 Pistol,113t,Weak,Pistol,3or4-3,43 Under,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,3long,S Donnell Covington,,,None,None,False,2,5,47,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,42,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
39,2Q,10,27,6,1,10,CIN,TBY,CIN20,pass,0,0,212 Pro Pass XZYAB 081S3 Shotgun,212,Pro,Shotgun,1-10poss,43 Under,Regular Personnel,Tampa-2,No Blitz,None,None,Normal,OLB Ed DeGirolamo,,,None,None,False,,,49,081S3,XZYAB,0,8,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,80,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
40,2Q,9,52,6,2,10,CIN,TBY,CIN20,pass,2,0,104 I Pass XSRZA 10562 Normal,104,I,Normal,1or2-10-12,43 Under,Dime Personnel,Press-2,Blitz 1,None,None,Normal,CB Braden Beckles,,LCB A.Newman,None,None,False,,,50,10562,XSRZA,1,0,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,80,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
41,2Q,9,10,6,3,8,CIN,TBY,CIN22,scramble,11,0,104 I Pass XSRZA 10562 Normal,104,I,Normal,3or4-8-9,43 Under,Dime Personnel,Tampa-2,Blitz 1,None,None,3long,CB Braden Beckles,,LCB A.Newman,None,None,False,,,51,10562,XSRZA,1,0,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,78,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,2Q,8,24,6,1,10,CIN,TBY,CIN33,run,0,0,131 Weak Cntr. 22 Shotgun,131,Weak,Shotgun,1-10earn,43 Under,Regular Personnel,Cover-1,No Blitz,None,None,Normal,OLB Ed DeGirolamo,DT Preston Church,,None,None,False,2,2,52,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,67,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
43,2Q,7,49,6,2,10,CIN,TBY,CIN33,run,10,0,113 Strong Run 23 Shotgun,113,Strong,Shotgun,1or2-10-12,43 Under,Nickel Personnel,Tampa-2,No Blitz,None,None,Normal,CB Shawn Ellington,S Tyler Worden,,None,None,False,2,3,53,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,67,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,2Q,7,18,6,1,10,CIN,TBY,CIN43,pass,8,0,113t Weak Pass YAXZR 118D6 Shotgun,113t,Weak,Shotgun,1-10earn,43 Under,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,ILB Brant Kato,,WLB S.Rayburn,None,None,False,,,54,118D6,YAXZR,1,1,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,57,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
45,2Q,6,39,6,2,2,CIN,TBY,TBY49,pass,0,0,014t Shotgun Pass YZXRS 16810 Normal,014t,Shotgun,Normal,1or2-1-2,43 Under,Dime Personnel,Cover-2,Blitz 1,None,None,Normal,,,MLB B.Kato,None,None,False,,,55,16810,YZXRS,1,6,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,49,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
46,2Q,6,34,6,3,2,CIN,TBY,TBY49,run,7,0,104 I Cntr. 25 Normal,104,I,Normal,3or4-2,43 Under,Dime Personnel,Man to Man,No Blitz,None,None,3short,S Lucas Shanklin,CB Amos Newman,,None,None,False,2,5,56,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,49,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
47,2Q,5,59,6,1,10,CIN,TBY,TBY42,run,6,0,203 Pro Run 22 Shotgun,203,Pro,Shotgun,1-10earn,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,ILB Brant Kato,,,None,None,False,2,2,57,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,42,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,2Q,5,34,6,2,4,CIN,TBY,TBY36,pass,36,0,113t Weak Pass YRXZA 93951 Shotgun,113t,Weak,Shotgun,1or2-3-5,43 Under,Nickel Personnel,Tampa-2,Blitz 1,None,None,Normal,,,RCB A.Newman,None,None,False,,,58,93951,YRXZA,9,3,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,36,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
49,2Q,4,43,7,1,10,TBY,CIN,TBY32,run,3,0,113t Strong Run 26 Shotgun,113t,Strong,Shotgun,1-10poss,43 Under,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,ILB Jaylen Welch,DE Brock Boyer,,None,None,False,2,6,61,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,68,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,2Q,4,20,7,2,7,TBY,CIN,TBY35,run,-2,0,113t Weak Run 20 Shotgun,113t,Weak,Shotgun,1or2-6-9,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DE Brock Boyer,,,None,None,False,2,0,62,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,65,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
51,2Q,3,58,7,3,9,TBY,CIN,TBY33,pass,5,0,113 Weak Pass XRYZA 2948S Pistol,113,Weak,Pistol,3or4-8-9,43 Under,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,CB Matthew Andrews,,WLB J.Elling,None,None,False,,,63,2948S,XRYZA,2,9,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,67,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
52,2Q,3,28,8,1,10,CIN,TBY,CIN25,pass,7,0,113t I Pass RAXYZ 2F695 Normal,113t,I,Normal,1-10poss,43 Under,Nickel Personnel,Tampa-2,Blitz 1,None,None,Normal,S Tyler Worden,,WLB S.Rayburn, CB Shawn Ellington,Defensive Holding,False,,,65,2F695,RAXYZ,2,F,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
53,2Q,3,20,8,1,10,CIN,TBY,CIN30,run,14,0,122 Strong Run 26 Shotgun,122,Strong,Shotgun,1-10earn,43 Under,Regular Personnel,Cover-4,No Blitz,None,None,Normal,DE Irv Blair,,,None,None,False,2,6,66,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,70,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,2Q,2,40,8,1,10,CIN,TBY,CIN44,run,-1,0,113 I Cntr. 22 Normal,113,I,Normal,1-10earn,43 Under,Nickel Personnel,Tampa-2,No Blitz,None,None,Normal,ILB Brant Kato,,,None,None,False,2,2,67,,,,,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,56,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
55,2Q,2,10,8,2,11,CIN,TBY,CIN43,pass,23,13,113t Weak Pass ZYXAR 3284D Shotgun,113t,Weak,Shotgun,1or2-10-12,43 Under,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,CB Shawn Ellington,,MLB B.Kato,None,None,False,,,68,3284D,ZYXAR,3,2,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,57,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
56,2Q,2,0,8,1,10,CIN,TBY,TBY34,pass,5,0,023 Shotgun Pass TYXZR 21656 Normal,023,Shotgun,Normal,2mindrill,43 Under,Nickel Personnel,Tampa-2,Blitz 1,None,None,Normal,ILB Brant Kato,,WLB M.Lake,None,None,False,,,70,21656,TYXZR,2,1,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,34,NORMAL,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
57,2Q,1,16,8,2,5,CIN,TBY,TBY29,pass,0,0,104 Weak Pass RZXAS S9602 Shotgun,104,Weak,Shotgun,2mindrill,43 Under,Dime Personnel,Press-2,Blitz 1,None,None,Normal,,,DB E.Stanton,None,None,False,,,71,S9602,RZXAS,S,9,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,29,NORMAL,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
58,2Q,1,5,8,3,5,CIN,TBY,TBY29,pass,8,2,023 Shotgun Pass TYXZR 21656 Normal,023,Shotgun,Normal,2mindrill,43 Under,Nickel Personnel,Cover-4,No Blitz,None,None,3long,CB Braden Beckles,OLB Ed DeGirolamo,,None,None,False,,,72,21656,TYXZR,2,1,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,29,NORMAL,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
59,2Q,0,46,8,1,10,CIN,TBY,TBY21,pass,12,0,113t Weak Pass XYZR 6S54 Shotgun,113t,Weak,Shotgun,2mindrill,43 Under,Nickel Personnel,Tampa-2,No Blitz,None,None,Normal,CB Shawn Ellington,,,None,None,False,,,73,6S54,XYZR,6,S,0,2053,Exhibition Week 2,Cincinnati,OH,55,calm,fair,21,NORMAL,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
