quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,14,34,0,1,10,CHI,ARI,CHI20,run,15,0,113 Strong Run 27 Normal,113,Strong,Normal,1-10poss,43 Under,Nickel Personnel,Cover-1,No Blitz,None,None,Normal,ILB Wendell Bush,,,None,None,False,2,7,1,,,,,0,2054,Week 5,Chicago,IL,47,4 ,fair,80,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,5,0,1,10,CHI,ARI,CHI35,pass,6,0,113 I Pass XZYAR 1S121 Normal,113,I,Normal,1-10earn,43 Under,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,CB Arnie Godfrey,,WLB I.Stevens,None,None,False,,,2,1S121,XZYAR,1,S,0,2054,Week 5,Chicago,IL,47,4 ,fair,65,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,25,0,2,4,CHI,ARI,CHI41,pass,-7,0,113 Strong Pass YAXZR 10229 Normal,113,Strong,Normal,1or2-3-5,43 Under,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,,,MLB W.Bush,None,None,False,,,3,10229,YAXZR,1,0,0,2054,Week 5,Chicago,IL,47,4 ,fair,59,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,43,0,3,11,CHI,ARI,CHI34,run,23,0,104 Strong Run 23 Shotgun,104,Strong,Shotgun,3or4-10-12,43 Under,Dime Personnel,Cover-2,No Blitz,None,None,3long,CB Roman Edwards,,,None,None,False,2,3,4,,,,,0,2054,Week 5,Chicago,IL,47,4 ,fair,66,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,0,0,1,10,CHI,ARI,ARI43,run,2,0,113 Strong Cntr. 25 Normal,113,Strong,Normal,1-10earn,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DE Joel Jones,,,None,None,False,2,5,5,,,,,0,2054,Week 5,Chicago,IL,47,4 ,fair,43,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1Q,11,20,0,2,8,CHI,ARI,ARI41,run,12,0,113t I Run 27 Normal,113t,I,Normal,1or2-6-9,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,ILB Wendell Bush,S Jace Strickland,,None,None,False,2,7,6,,,,,0,2054,Week 5,Chicago,IL,47,4 ,fair,41,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,49,0,1,10,CHI,ARI,ARI29,run,-4,0,113t Strong Run 24 Pistol,113t,Strong,Pistol,1-10earn,43 Under,Nickel Personnel,Cover-1,No Blitz,None,None,Normal,DT Alexis Benson,,,None,None,False,2,4,7,,,,,0,2054,Week 5,Chicago,IL,47,4 ,fair,29,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,10,6,0,2,14,CHI,ARI,ARI33,run,5,0,113t Strong Run 25 Normal,113t,Strong,Normal,1or2-13+,43 Under,Nickel Personnel,Cover-1,No Blitz,None,None,Normal,OLB Isaiah Stevens,ILB Wendell Bush,,None,None,False,2,5,8,,,,,0,2054,Week 5,Chicago,IL,47,4 ,fair,33,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,9,26,0,3,9,CHI,ARI,ARI28,run,28,0,203 Pro Run 27 Shotgun,203,Pro,Shotgun,3or4-8-9,43 Under,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,3long,,,,None,None,False,2,7,9,,,,,0,2054,Week 5,Chicago,IL,47,4 ,fair,28,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1Q,9,10,1,1,10,ARI,CHI,ARI25,pass,0,0,014 Shotgun Pass RZXYS 26S21 Normal,014,Shotgun,Normal,1-10poss,43 Over,Dime Personnel,Cover-3 Sky,No Blitz,None,None,Normal,,,,None,None,False,,,12,26S21,RZXYS,2,6,0,2054,Week 5,Chicago,IL,47,4 ,fair,75,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,9,0,1,2,10,ARI,CHI,ARI25,run,7,0,113t Pro Run 24 Normal,113t,Pro,Normal,1or2-10-12,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DT Kelly Forbes,,,None,None,False,2,4,13,,,,,0,2054,Week 5,Chicago,IL,47,4 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,8,27,1,3,3,ARI,CHI,ARI32,run,9,0,113 Weak Run 25 Normal,113,Weak,Normal,3or4-3,43 Over,Nickel Personnel,Cover-3 Sky,No Blitz,None,None,3long,DT Deion Hancock,,,None,None,False,2,5,14,,,,,0,2054,Week 5,Chicago,IL,47,4 ,fair,68,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,7,48,1,1,10,ARI,CHI,ARI41,pass,10,0,113t Pro Pass RAXYZ 1210S Normal,113t,Pro,Normal,1-10earn,43 Over,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,CB Desmond Brilz,,MLB R.Murphy,None,None,False,,,15,1210S,RAXYZ,1,2,0,2054,Week 5,Chicago,IL,47,4 ,fair,59,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,7,6,1,1,10,ARI,CHI,CHI49,run,3,0,104 I Run 21 Normal,104,I,Normal,1-10earn,43 Over,Dime Personnel,Cover-2,No Blitz,None,None,Normal,DE Lonnie Peters,,,None,None,False,2,1,16,,,,,0,2054,Week 5,Chicago,IL,47,4 ,fair,49,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,6,26,1,2,7,ARI,CHI,CHI46,pass,21,0,113 Weak Pass XYZAR 722SW Shotgun,113,Weak,Shotgun,1or2-6-9,43 Over,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,CB Desmond Brilz,,MLB R.Murphy, ILB Parker Ekuban,Defensive Holding,False,,,17,722SW,XYZAR,7,2,0,2054,Week 5,Chicago,IL,47,4 ,fair,46,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,6,13,1,1,10,ARI,CHI,CHI25,pass,0,0,113t Strong Pass XZYR 211S Shotgun,113t,Strong,Shotgun,1-10earn,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,18,211S,XZYR,2,1,0,2054,Week 5,Chicago,IL,47,4 ,fair,25,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1Q,6,8,1,2,10,ARI,CHI,CHI25,pass,8,0,122 Strong Pass XZYT W256 Shotgun,122,Strong,Shotgun,1or2-10-12,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,Normal,ILB Ross Murphy,OLB Abel Brennan,,None,None,False,,,19,W256,XZYT,W,2,0,2054,Week 5,Chicago,IL,47,4 ,fair,25,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,5,28,1,3,2,ARI,CHI,CHI17,scramble,8,0,113 Strong Pass XZYAR 52322 Pistol,113,Strong,Pistol,3or4-2,43 Over,Nickel Personnel,Press-1,Blitz 1,None,None,3short,ILB Ross Murphy,S Sammie Summers,MLB A.Brennan,None,None,False,,,20,52322,XZYAR,5,2,0,2054,Week 5,Chicago,IL,47,4 ,fair,17,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,4,53,1,1,9,ARI,CHI,CHI09,run,4,0,122 Strong Run 22 Shotgun,122,Strong,Shotgun,1or2-6-9,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,Normal,DE Lonnie Peters,ILB Ross Murphy,,None,None,False,2,2,21,,,,,0,2054,Week 5,Chicago,IL,47,4 ,fair,9,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,4,33,1,2,5,ARI,CHI,CHI05,run,4,0,113 Weak Run 25 Normal,113,Weak,Normal,1or2opp6,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,Normal,DE Lonnie Peters,S Joseph Shillingford,,None,None,False,2,5,22,,,,,0,2054,Week 5,Chicago,IL,47,4 ,fair,5,OPP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
