quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,14,29,0,1,10,CHI,MIN,CHI32,pass,40,38,113 Strong Pass RXYZ S81S Normal,113,Strong,Normal,1-10poss,34 Eagle,Nickel Personnel,Cover-2,Blitz 1,Double,None,Normal,ILB Marvin Mussorgsky,,LCB T.Diaz,None,None,False,,,1,S81S,RXYZ,S,8,0,2057,Week 15,Chicago,IL,44,4 ,fair,68,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,49,0,1,10,CHI,MIN,MIN28,run,8,0,221 Pro Run 22 Shotgun,221,Pro,Shotgun,1-10earn,34 Eagle,Regular Personnel,Man to Man,No Blitz,None,None,Normal,ILB Lonnie Levels,S Lamont Sweeney,,None,None,False,2,2,2,,,,,0,2057,Week 15,Chicago,IL,44,4 ,fair,28,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,7,0,2,2,CHI,MIN,MIN20,run,8,0,104 Strong Run 23 Pistol,104,Strong,Pistol,1or2-1-2,34 Eagle,Dime Personnel,Cover-2,No Blitz,None,None,Normal,S Corwin Clancy,,,None,None,False,2,3,3,,,,,0,2057,Week 15,Chicago,IL,44,4 ,fair,20,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,34,0,1,10,CHI,MIN,MIN12,pass,9,0,113 Weak Pass RZXYA 40D80 Normal,113,Weak,Normal,1-10earn,34 Eagle,Nickel Personnel,Cover-1,Blitz 1,None,None,Normal,ILB Frankie Agbabian,,WLB R.Murphy, DE Leroy Huffman,Offsides,False,,,4,40D80,RZXYA,4,0,0,2057,Week 15,Chicago,IL,44,4 ,fair,12,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,23,0,1,5,CHI,MIN,MIN07,run,4,0,212 Pro Run 24 Shotgun,212,Pro,Shotgun,1or2-3-5,34 Eagle,Regular Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,ILB Frankie Agbabian,,,None,None,False,2,4,5,,,,,0,2057,Week 15,Chicago,IL,44,4 ,fair,7,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,53,0,2,1,CHI,MIN,MIN03,pass,3,0,212 Pro Pass YBXZ 1472 Shotgun,212,Pro,Shotgun,1or2opp6,34 Eagle,Regular Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,,,,None,None,False,,,6,1472,YBXZ,1,4,0,2057,Week 15,Chicago,IL,44,4 ,fair,3,OPP6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1Q,11,43,1,1,10,MIN,CHI,MIN25,run,10,0,113t Weak Run 25 Normal,113t,Weak,Normal,1-10poss,34 Eagle,Nickel Personnel,Cover-1,No Blitz,None,None,Normal,OLB R,,,None,None,False,2,5,9,,,,,0,2057,Week 15,Chicago,IL,44,4 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,6,1,1,10,MIN,CHI,MIN35,pass,7,0,203 Pro Pass RXZB 2142 Pistol,203,Pro,Pistol,1-10earn,34 Eagle,Nickel Personnel,Press-2,Blitz 2,None,None,Normal,ILB Dashawn Ngata,,"['SLB R.Becker', 'WLB E.Lucas']",None,None,False,,,10,2142,RXZB,2,1,0,2057,Week 15,Chicago,IL,44,4 ,fair,65,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,10,36,1,2,3,MIN,CHI,MIN42,pass,0,0,113 Pro Pass XAZR S242 Normal,113,Pro,Normal,1or2-3-5,34 Eagle,Nickel Personnel,Cover-1,Blitz 1,None,None,Normal,,,WLB E.Lucas,None,None,False,,,11,S242,XAZR,S,2,0,2057,Week 15,Chicago,IL,44,4 ,fair,58,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1Q,10,29,1,3,3,MIN,CHI,MIN42,run,-4,0,104 Pro Run 26 Normal,104,Pro,Normal,3or4-3,34 Eagle,Dime Personnel,Cover-3 Sky,No Blitz,None,None,3long,DT Randall Smith,,,None,None,False,2,6,12,,,,,0,2057,Week 15,Chicago,IL,44,4 ,fair,58,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,9,36,2,1,10,CHI,MIN,CHI21,run,12,0,131 Weak Run 27 Shotgun,131,Weak,Shotgun,1-10poss,34 Eagle,Regular Personnel,Cover-2,No Blitz,None,None,Normal,ILB Frankie Agbabian,S Weston Battle,,None,None,False,2,7,14,,,,,0,2057,Week 15,Chicago,IL,44,4 ,fair,79,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,9,1,2,1,15,CHI,MIN,CHI28,run,7,0,113t Pro Cntr. 22 Normal,113t,Pro,Normal,1or2-13+,34 Eagle,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DT Paul Yocum,,,None,None,False,2,2,16,,,,,0,2057,Week 15,Chicago,IL,44,4 ,fair,72,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1Q,8,33,2,2,8,CHI,MIN,CHI35,run,6,0,113 Pro Run 26 Normal,113,Pro,Normal,1or2-6-9,34 Eagle,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DT Paul Yocum,S Lamont Sweeney,,None,None,False,2,6,17,,,,,0,2057,Week 15,Chicago,IL,44,4 ,fair,65,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,8,6,2,3,2,CHI,MIN,CHI41,run,1,0,113 Weak Run 23 Normal,113,Weak,Normal,3or4-2,34 Eagle,Nickel Personnel,Cover-1,No Blitz,None,None,3short,ILB Lonnie Levels,S Corwin Clancy,,None,None,False,2,3,18,,,,,0,2057,Week 15,Chicago,IL,44,4 ,fair,59,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,7,17,3,1,10,MIN,CHI,MIN20,pass,11,4,203 Strong Pass BRXZ F3S0 Normal,203,Strong,Normal,1-10poss,34 Eagle,Nickel Personnel,Press-2,Blitz 2,None,None,Normal,S J,,"['WLB E.Lucas', 'RCB D.Brilz']",None,None,False,,,20,F3S0,BRXZ,F,3,0,2057,Week 15,Chicago,IL,44,4 ,fair,80,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,6,35,3,1,10,MIN,CHI,MIN31,run,-4,0,113 Pro Run 26 Normal,113,Pro,Normal,1-10earn,34 Eagle,Nickel Personnel,Cover-4,No Blitz,None,None,Normal,S Alberto Jordon,,,None,None,False,2,6,21,,,,,0,2057,Week 15,Chicago,IL,44,4 ,fair,69,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,5,54,3,2,14,MIN,CHI,MIN27,run,10,0,212 Pro Run 20 Normal,212,Pro,Normal,1or2-13+,34 Eagle,Regular Personnel,Cover-2,No Blitz,None,None,Normal,S Alberto Jordon,ILB Austin Barber,,None,None,False,2,0,22,,,,,0,2057,Week 15,Chicago,IL,44,4 ,fair,73,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,5,22,3,3,9,MIN,CHI,MIN32,pass,0,0,014t Empty Pass ZRXS 34S9 Normal,014t,Empty,Normal,3or4-8-9,34 Eagle,Dime Personnel,Cover-4,Blitz 1,None,None,3long,,,SLB E.Lucas,None,None,False,,,24,34S9,ZRXS,3,4,0,2057,Week 15,Chicago,IL,44,4 ,fair,68,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1Q,5,5,4,1,10,CHI,MIN,CHI09,pass,6,0,113t Weak Pass ZXR S65 Shotgun,113t,Weak,Shotgun,1-10poss,34 Eagle,Nickel Personnel,Cover-2,Blitz 1,Double,None,Normal,S Corwin Clancy,,NB C.Schwartz,None,None,False,,,26,S65,ZXR,S,6,0,2057,Week 15,Chicago,IL,44,4 ,fair,91,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,4,21,4,2,4,CHI,MIN,CHI15,pass,0,0,203 Weak Pass RXZA 44W0 Normal,203,Weak,Normal,1or2-3-5,34 Eagle,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,27,44W0,RXZA,4,4,0,2057,Week 15,Chicago,IL,44,4 ,fair,85,NORMAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
