quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,DET,SEA,DET25,run,0,0,113t Pro Run 27 Normal,113t,Pro,Normal,1-10poss,43 Over,Nickel Personnel,Press-2,No Blitz,None,None,Normal,OLB Nick Bridges,,,None,None,False,2,7,1,,,,,0,2057,Week 8,Detroit,MI,66,11 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,19,0,2,10,DET,SEA,DET25,run,6,0,122 Pro Run 23 Normal,122,Pro,Normal,1or2-10-12,43 Over,Regular Personnel,Press-2,No Blitz,None,None,Normal,DT Jaylen Money,DT Luis Fulcher,,None,None,False,2,3,2,,,,,0,2057,Week 8,Detroit,MI,66,11 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,49,0,3,4,DET,SEA,DET31,pass,5,0,122 Strong Pass ZTXY 21W2 Normal,122,Strong,Normal,3or4-4-5,43 Over,Regular Personnel,Cover-2,Blitz 1,None,None,3long,CB Rodney Robbins,,SLB A.Boyer,None,None,False,,,3,21W2,ZTXY,2,1,0,2057,Week 8,Detroit,MI,66,11 ,fair,69,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,9,0,1,10,DET,SEA,DET36,run,1,0,131 I Run 22 Normal,131,I,Normal,1-10earn,43 Over,Regular Personnel,Press-2,No Blitz,None,None,Normal,S Sammie Murray,DT Jaylen Money,,None,None,False,2,2,4,,,,,0,2057,Week 8,Detroit,MI,66,11 ,fair,64,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,39,0,2,9,DET,SEA,DET37,pass,24,11,122 Strong Pass ZXY 382 Normal,122,Strong,Normal,1or2-6-9,43 Over,Regular Personnel,Cover-1,Blitz 1,None,None,Normal,S Connor Pitt,CB Efrain Narvaez,SLB N.Bridges,None,None,False,,,5,382,ZXY,3,8,0,2057,Week 8,Detroit,MI,66,11 ,fair,63,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,12,12,0,1,10,DET,SEA,SEA39,pass,6,0,122 Strong Pass YAXZT 115F2 Shotgun,122,Strong,Shotgun,1-10earn,43 Over,Regular Personnel,Press-2,No Blitz,None,None,Normal,S Sammie Murray,,,None,None,False,,,6,115F2,YAXZT,1,1,0,2057,Week 8,Detroit,MI,66,11 ,fair,39,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,46,0,2,4,DET,SEA,SEA33,run,3,0,122 Weak Cntr. 22 Normal,122,Weak,Normal,1or2-3-5,43 Over,Regular Personnel,Cover-1,No Blitz,None,None,Normal,S Sammie Murray,,,None,None,False,2,2,7,,,,,0,2057,Week 8,Detroit,MI,66,11 ,fair,33,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1Q,11,9,0,3,1,DET,SEA,SEA30,run,1,0,122 Pro Run 23 Normal,122,Pro,Normal,3or4-1,43 Over,Regular Personnel,Press-1,No Blitz,None,None,3short,ILB Horace Pardo,OLB Timothy Turner,,None,None,False,2,3,8,,,,,0,2057,Week 8,Detroit,MI,66,11 ,fair,30,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,42,0,1,10,DET,SEA,SEA29,run,2,0,122 Weak Run 23 Normal,122,Weak,Normal,1-10earn,43 Over,Regular Personnel,Cover-1,No Blitz,None,None,Normal,DT Luis Fulcher,ILB Horace Pardo,,None,None,False,2,3,9,,,,,0,2057,Week 8,Detroit,MI,66,11 ,fair,29,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,7,0,2,8,DET,SEA,SEA27,run,4,0,113 Weak Run 22 Normal,113,Weak,Normal,1or2-6-9,43 Over,Nickel Personnel,Press-1,No Blitz,None,None,Normal,S Sammie Murray,,,None,None,False,2,2,10,,,,,0,2057,Week 8,Detroit,MI,66,11 ,fair,27,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
