quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,BUF,NED,BUF25,run,-4,0,104 Weak Run 22 Shotgun,104,Weak,Shotgun,1-10poss,43 Over,Dime Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,DE Gus Richard,S Alonzo Bout,,None,None,False,2,2,1,,,,,0,2057,Week 11,Buffalo,NY,45,calm,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,14,36,0,2,14,BUF,NED,BUF21,pass,7,0,014t Shotgun Pass ZSXYR 25W60 Normal,014t,Shotgun,Normal,1or2-13+,43 Over,Dime Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,S Alonzo Bout,,,None,None,False,,,2,25W60,ZSXYR,2,5,0,2057,Week 11,Buffalo,NY,45,calm,fair,79,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,59,0,3,7,BUF,NED,BUF28,pass,11,1,014 Shotgun Pass RSXYZ 20393 Normal,014,Shotgun,Normal,3or4-6-7,43 Over,Dime Personnel,Cover-3 Sky,No Blitz,None,None,3long,CB Sawyer Castillo,S Mitch Barton,,None,None,False,,,3,20393,RSXYZ,2,0,0,2057,Week 11,Buffalo,NY,45,calm,fair,72,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,34,0,1,10,BUF,NED,BUF39,run,6,0,104 Weak Run 21 Shotgun,104,Weak,Shotgun,1-10earn,43 Over,Dime Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,S Alonzo Bout,,,None,None,False,2,1,4,,,,,0,2057,Week 11,Buffalo,NY,45,calm,fair,61,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,51,0,2,4,BUF,NED,BUF45,run,8,0,104 Strong Run 26 Shotgun,104,Strong,Shotgun,1or2-3-5,43 Over,Dime Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,DE Oliver Lincoln,S Mitch Barton,,None,None,False,2,6,5,,,,,0,2057,Week 11,Buffalo,NY,45,calm,fair,55,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,20,0,1,10,BUF,NED,NED47,run,0,0,113t Strong Run 24 Pistol,113t,Strong,Pistol,1-10earn,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DT Liam Jordan,,, G Randall Maiher,Illegal Use of the Hands,False,2,4,6,,,,,0,2057,Week 11,Buffalo,NY,45,calm,fair,47,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,10,0,1,20,BUF,NED,BUF43,pass,0,0,113 Strong Pass YZXAR 93001 Shotgun,113,Strong,Shotgun,1or2-13+,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,7,93001,YZXAR,9,3,0,2057,Week 11,Buffalo,NY,45,calm,fair,57,NORMAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1Q,11,59,0,2,20,BUF,NED,BUF43,run,5,0,104 Weak Run 22 Shotgun,104,Weak,Shotgun,1or2-13+,43 Over,Dime Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,S Mitch Barton,,,None,None,False,2,2,8,,,,,0,2057,Week 11,Buffalo,NY,45,calm,fair,57,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,36,0,3,15,BUF,NED,BUF48,pass,0,0,014t Shotgun Pass ZSXYR 5452F Normal,014t,Shotgun,Normal,3or4-13-16,43 Over,Dime Personnel,Cover-3 Sky,No Blitz,None,None,3long,,,,None,None,False,,,9,5452F,ZSXYR,5,4,0,2057,Week 11,Buffalo,NY,45,calm,fair,52,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1Q,11,15,1,1,10,NED,BUF,NED08,run,7,0,212 Pro Run 20 Shotgun,212,Pro,Shotgun,1-10poss,34 Eagle,Regular Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,ILB Rick Irvin,ILB Moe Krakowski,,None,None,False,2,0,11,,,,,0,2057,Week 11,Buffalo,NY,45,calm,fair,92,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
