,quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
15,1Q,6,19,3,1,10,PHI,TEN,PHI35,pass,0,0,122 Strong Pass ZYXT 8964 Normal,122,Strong,Normal,1-10earn,True 34,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,,,,None,None,False,,,20,8964,ZYXT,8,9,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,65,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
16,1Q,6,12,3,2,10,PHI,TEN,PHI35,pass,3,0,212 Pro Pass AZXYB 19902 Shotgun,212,Pro,Shotgun,1or2-10-12,True 34,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,ILB Courtney Lynch,,,None,None,False,,,21,19902,AZXYB,1,9,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,65,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17,1Q,5,36,3,3,7,PHI,TEN,PHI38,pass,9,4,203 I Pass BAXRZ S1WSS Normal,203,I,Normal,3or4-6-7,True 34,Nickel Personnel,Press-2,Blitz 1,Double,None,3long,S Dan Smith,,SILB W.Barton,None,None,False,,,22,S1WSS,BAXRZ,S,1,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,62,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
18,1Q,4,59,3,1,10,PHI,TEN,PHI47,reverse,2,0,203 Pro Rev. rev0 Normal,203,Pro,Normal,1-10earn,True 34,Nickel Personnel,Press-1,No Blitz,None,Spy,Normal,OLB Parker Seidel,S Dan Smith,, C Lee Von Wyss,Offensive Holding,False,rev,0,23,,,,,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,53,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,1Q,4,52,3,1,20,PHI,TEN,PHI37,pass,15,15,212 Strong Pass ZAXY SW01 Normal,212,Strong,Normal,1or2-13+,True 34,Regular Personnel,Cover-2,Blitz 2,None,None,Normal,CB Conner Perry,DE Roman Jeffries,"['SILB C.Lynch', 'WILB W.Barton']",None,None,False,,,24,SW01,ZAXY,S,W,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,63,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
20,1Q,4,18,3,2,5,PHI,TEN,TEN48,pass,1,2,113t I Pass RYXZA S113S Normal,113t,I,Normal,1or2-3-5,True 34,Nickel Personnel,Press-1,No Blitz,Double,None,Normal,S Trent Shafer,,,None,None,False,,,25,S113S,RYXZA,S,1,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,48,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21,1Q,3,35,3,3,4,PHI,TEN,TEN47,pass,7,0,113 Weak Pass XAYZR 11FS0 Normal,113,Weak,Normal,3or4-4-5,True 34,Nickel Personnel,Cover-2,Blitz 2,None,None,3long,CB Dustin Hearn,,"['SILB W.Barton', 'WLB P.Seidel']",None,None,False,,,26,11FS0,XAYZR,1,1,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,47,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22,1Q,2,55,3,1,10,PHI,TEN,TEN40,pass,19,6,113 Weak Pass AYXZR F9241 Normal,113,Weak,Normal,1-10earn,True 34,Nickel Personnel,Press-1,No Blitz,Double,None,Normal,CB Mike Jessie,,,None,None,False,,,27,F9241,AYXZR,F,9,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,40,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23,1Q,2,18,3,1,10,PHI,TEN,TEN21,pass,21,0,113t Pro Pass YZXAR 2S920 Normal,113t,Pro,Normal,1-10earn,True 34,Nickel Personnel,Press-1,No Blitz,Double,None,Normal,,,,None,None,False,,,28,2S920,YZXAR,2,S,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,21,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
24,1Q,2,3,4,1,10,TEN,PHI,TEN25,run,5,0,122 Weak Run 20 Shotgun,122,Weak,Shotgun,1-10poss,True 34,Regular Personnel,Cover-2,No Blitz,None,None,Normal,S Gus McDonald,DT Cedric McCaffrey,,None,None,False,2,0,31,,,,,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,1Q,1,19,4,2,5,TEN,PHI,TEN30,pass,0,0,113 Weak Pass ZXYAR 12506 Shotgun,113,Weak,Shotgun,1or2-3-5,True 34,Nickel Personnel,Cover-2,Blitz 2,None,None,Normal,Cedric Holmes,,"['SILB J.Gonser', 'WLB L.Shaw']",None,None,False,,,32,12506,ZXYAR,1,2,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,70,NORMAL,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
26,1Q,1,8,4,1,10,PHI,TEN,TEN41,pass,0,0,104 Strong Pass SXRZA 15W82 Normal,104,Strong,Normal,1-10poss,True 34,Dime Personnel,Press-2,Blitz 2,None,None,Normal,,,"['WLB P.Seidel', 'RCB N.Woodard']",None,None,False,,,33,15W82,SXRZA,1,5,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,41,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
27,1Q,1,3,4,2,10,PHI,TEN,TEN41,run,10,0,122 Strong Cntr. 12 Normal,122,Strong,Normal,1or2-10-12,True 34,Regular Personnel,Press-2,No Blitz,None,None,Normal,ILB Courtney Lynch,ILB Wayne Barton,,None,None,False,1,2,34,,,,,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,41,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
28,1Q,0,32,4,1,10,PHI,TEN,TEN31,run,5,0,113 Strong Run 24 Normal,113,Strong,Normal,1-10earn,True 34,Nickel Personnel,Press-1,No Blitz,None,Spy,Normal,CB Conner Perry,,,None,None,False,2,4,35,,,,,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,31,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,1Q,0,6,4,2,5,PHI,TEN,TEN26,run,8,0,113 Weak Run 24 Normal,113,Weak,Normal,1or2-3-5,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,ILB Courtney Lynch,,,None,None,False,2,4,36,,,,,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,26,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,2Q,15,0,4,1,10,PHI,TEN,TEN18,pass,0,0,014t Shotgun Pass XYZRS F3S54 Normal,014t,Shotgun,Normal,1-10earn,True 34,Dime Personnel,Cover-2,Blitz 1,None,None,Normal,,,WLB P.Seidel,None,None,False,,,38,F3S54,XYZRS,F,3,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,18,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
31,2Q,14,54,4,2,10,PHI,TEN,TEN18,pass,1,0,122 I Pass TYXZ 1FSD Normal,122,I,Normal,1or2-10-12,True 34,Regular Personnel,Cover-2,Blitz 2,None,None,Normal,S Trent Shafer,,"['WLB G.Hasken', 'RCB M.Jessie']",None,None,False,,,39,1FSD,TYXZ,1,F,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,18,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
32,2Q,14,22,4,3,9,PHI,TEN,TEN17,pass,0,0,113t Strong Pass ZYXAR 242F1 Shotgun,113t,Strong,Shotgun,3or4-8-9,True 34,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,,,SILB W.Barton, OLB Grady Hasken,Offsides,False,,,40,242F1,ZYXAR,2,4,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,17,NORMAL,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
33,2Q,14,10,4,3,9,PHI,TEN,TEN17,pass,12,9,212 Weak Pass XAYZB 00S0S Normal,212,Weak,Normal,3or4-8-9,True 34,Regular Personnel,Cover-2,Blitz 1,None,None,3long,CB Henry Hitchcock,S Dan Smith,WLB N.Woodard,None,None,False,,,42,00S0S,XAYZB,0,0,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,17,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
34,2Q,13,32,4,1,5,PHI,TEN,TEN05,run,5,0,113t Weak Run 21 Shotgun,113t,Weak,Shotgun,1or2opp6,True 34,Regular Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,,,,None,None,False,2,1,43,,,,,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,5,OPP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
35,2Q,13,23,5,1,10,TEN,PHI,TEN25,pass,0,0,113t Weak Pass XAYZR S1145 Shotgun,113t,Weak,Shotgun,1-10poss,True 34,Nickel Personnel,Cover-3 Sky,Blitz 1,None,None,Normal,,,SILB J.Gonser,None,None,False,,,46,S1145,XAYZR,S,1,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,75,NORMAL,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
36,2Q,13,14,5,2,10,TEN,PHI,TEN25,run,6,0,113 Weak Run 23 Shotgun,113,Weak,Shotgun,1or2-10-12,True 34,Nickel Personnel,Cover-3 Sky,No Blitz,None,None,Normal,OLB Leonardo Shaw,,,None,None,False,2,3,47,,,,,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,2Q,12,30,5,3,4,TEN,PHI,TEN31,pass,0,0,113t Weak Pass XZYAR 11W25 Shotgun,113t,Weak,Shotgun,3or4-4-5,True 34,Nickel Personnel,Cover-3 Cloud,Blitz 1,None,None,3long,,,WLB T.Taylor,None,None,False,,,48,11W25,XZYAR,1,1,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,69,NORMAL,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
38,2Q,12,15,6,1,10,PHI,TEN,PHI43,pass,4,0,122 I Pass TYXZ 1FSD Normal,122,I,Normal,1-10poss,True 34,Regular Personnel,Press-2,Blitz 1,Double,None,Normal,CB Dustin Hearn,,WILB W.Barton,None,None,False,,,50,1FSD,TYXZ,1,F,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,57,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
39,2Q,11,55,6,2,6,PHI,TEN,PHI47,pass,-4,0,113t Strong Pass ZRXYA SF332 Normal,113t,Strong,Normal,1or2-6-9,True 34,Nickel Personnel,Press-1,Blitz 1,Double,None,Normal,DE Roman Jeffries,,SILB C.Lynch,None,None,False,,,51,SF332,ZRXYA,S,F,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,53,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
40,2Q,11,24,6,3,10,PHI,TEN,PHI43,pass,14,0,122 Strong Pass TZXY 5W61 Normal,122,Strong,Normal,3or4-10-12,True 34,Regular Personnel,Cover-2,Blitz 2,None,None,3long,S Wesley Kerr,,"['SILB W.Barton', 'WILB P.Seidel']",None,None,False,,,52,5W61,TZXY,5,W,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,57,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
41,2Q,10,43,6,1,10,PHI,TEN,TEN43,run,10,0,104 Strong Run 22 Shotgun,104,Strong,Shotgun,1-10earn,True 34,Dime Personnel,Press-2,No Blitz,None,None,Normal,S Dan Smith,,,None,None,False,2,2,53,,,,,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,43,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,2Q,9,59,6,1,10,PHI,TEN,TEN33,pass,3,0,104 Strong Pass SXRZA 15W82 Normal,104,Strong,Normal,1-10earn,True 34,Dime Personnel,Press-2,Blitz 2,None,None,Normal,CB Nate Woodard,CB Jeff Bates,"['SLB G.Randle', 'WLB W.Barton']",None,None,False,,,54,15W82,SXRZA,1,5,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,33,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
43,2Q,9,33,6,2,7,PHI,TEN,TEN30,pass,18,0,113 Weak Pass RXYZ 55S3 Normal,113,Weak,Normal,1or2-6-9,True 34,Nickel Personnel,Cover-2,Blitz 2,None,None,Normal,CB Henry Hitchcock,,"['SILB C.Lynch', 'WLB P.Seidel']",None,None,False,,,55,55S3,RXYZ,5,5,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,30,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
44,2Q,8,54,6,1,10,PHI,TEN,TEN12,pass,-4,0,203 I Pass BAXRZ S1WSS Normal,203,I,Normal,1-10earn,True 34,Nickel Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,DT Alexander Tamayo,,,None,None,False,,,56,S1WSS,BAXRZ,S,1,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,12,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
45,2Q,8,27,6,2,14,PHI,TEN,TEN16,pass,0,0,113 Weak Pass XAYZR 11FS0 Normal,113,Weak,Normal,1or2-13+,True 34,Nickel Personnel,Press-2,Blitz 1,Double,None,Normal,,,WLB H.Money,None,None,False,,,57,11FS0,XAYZR,1,1,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,16,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
46,2Q,8,22,6,3,14,PHI,TEN,TEN16,pass,0,0,113 Strong Pass RAXYZ 60482 Pistol,113,Strong,Pistol,3or4-13-16,True 34,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,,,WLB P.Seidel, G Floyd Lucas,Offensive Holding,False,,,58,60482,RAXYZ,6,0,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,16,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
47,2Q,8,12,6,3,24,PHI,TEN,TEN26,pass,17,8,122 Pro Pass ZYXA 4724 Normal,122,Pro,Normal,3or4-17+,True 34,Regular Personnel,Cover-2,Blitz 2,None,None,3long,CB Nate Woodard,S Dan Smith,"['SILB W.Barton', 'WILB H.Money']", CB Nate Woodard,Illegal Contact,False,,,59,4724,ZYXA,4,7,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,26,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
48,2Q,8,5,6,1,10,PHI,TEN,TEN21,run,9,0,212 Pro Run 27 Normal,212,Pro,Normal,1-10earn,True 34,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,OLB Gerald Randle,S Dan Smith,,None,None,False,2,7,60,,,,,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,21,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,2Q,7,36,6,2,1,PHI,TEN,TEN12,pass,0,0,203 Pro Pass RXZAB 5181S Normal,203,Pro,Normal,1or2-1-2,True 34,Nickel Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,,,,None,None,False,,,61,5181S,RXZAB,5,1,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,12,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
50,2Q,7,30,6,3,1,PHI,TEN,TEN12,pass,4,0,212 Strong Pass ZAXY SW01 Normal,212,Strong,Normal,3or4-1,True 34,Regular Personnel,"Man to Man, Buzz",No Blitz,None,None,3short,S Trent Shafer,,,None,None,False,,,62,SW01,ZAXY,S,W,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,12,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
51,2Q,7,12,6,1,8,PHI,TEN,TEN08,pass,8,0,212 Strong Pass YXZB 4S2S Normal,212,Strong,Normal,1or2-6-9,True 34,Regular Personnel,Press-1,No Blitz,Double,None,Normal,,,,None,None,False,,,63,4S2S,YXZB,4,S,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,8,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
52,2Q,7,6,7,1,10,TEN,PHI,TEN25,run,6,0,122 Weak Run 21 Shotgun,122,Weak,Shotgun,1-10poss,True 34,Regular Personnel,Cover-3 Sky,No Blitz,None,None,Normal,DE Bucky Scott,,,None,None,False,2,1,66,,,,,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,2Q,6,49,7,2,4,TEN,PHI,TEN31,pass,-4,0,113t Weak Pass XYZAR 3SFF3 Pistol,113t,Weak,Pistol,1or2-3-5,True 34,Nickel Personnel,Cover-3 Sky,Blitz 1,None,None,Normal,S Gus McDonald,,SILB J.Gonser,None,None,False,,,67,3SFF3,XYZAR,3,S,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,69,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
54,2Q,6,27,7,3,8,TEN,PHI,TEN27,pass,40,17,113 Weak Pass XRYZA 8124S Shotgun,113,Weak,Shotgun,3or4-8-9,True 34,Nickel Personnel,Cover-3 Cloud,Blitz 1,None,None,3long,CB Philip Sparrow,,WLB B.Scott,None,None,False,,,68,8124S,XRYZA,8,1,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,73,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
55,2Q,5,56,7,1,10,TEN,PHI,PHI33,pass,3,0,113t Weak Pass ZXYAR 112S2 Normal,113t,Weak,Normal,1-10earn,True 34,Nickel Personnel,Cover-3 Sky,No Blitz,Double,None,Normal,CB Philip Sparrow,S Tyrell Quarles,,None,None,False,,,69,112S2,ZXYAR,1,1,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,33,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
56,2Q,5,36,7,2,7,TEN,PHI,PHI30,pass,-8,0,122 Strong Pass XYZAT S0012 Shotgun,122,Strong,Shotgun,1or2-6-9,True 34,Regular Personnel,Cover-2,Blitz 2,None,None,Normal,,,"['WILB B.Scott', 'WLB L.Shaw']",None,None,False,,,70,S0012,XYZAT,S,0,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,30,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
57,2Q,5,15,7,3,15,TEN,PHI,PHI38,pass,-28,0,113t I Pass RAXYZ 6S227 Normal,113t,I,Normal,3or4-13-16,True 34,Nickel Personnel,Cover-3 Cloud,Blitz 1,None,None,3long,Isaac Micallef,,SILB J.Gonser,None,None,False,,,71,6S227,RAXYZ,6,S,0,2053,Exhibition Week 4,Philadelphia,PA,71,10 ,fair,38,NORMAL,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
