quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,ATL,SEA,ATL25,run,3,0,221 I Run 22 Normal,221,I,Normal,1-10poss,43 Over,Regular Personnel,Man to Man,No Blitz,None,None,Normal,DT Luis Fulcher,ILB Horace Pardo,,None,None,False,2,2,1,,,,,0,2057,Wild Card Playoff Games,Atlanta,GA,52,5 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,31,0,2,7,ATL,SEA,ATL28,run,3,0,113t Pro Run 20 Normal,113t,Pro,Normal,1or2-6-9,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DT Jaylen Money,CB Norm Lauritzen,,None,None,False,2,0,2,,,,,0,2057,Wild Card Playoff Games,Atlanta,GA,52,5 ,fair,72,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,4,0,3,4,ATL,SEA,ATL31,pass,11,0,203 Pro Pass AXRZ W589 Pistol,203,Pro,Pistol,3or4-4-5,43 Over,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,S Connor Pitt,,WLB M.O'Neal,None,None,False,,,3,W589,AXRZ,W,5,0,2057,Wild Card Playoff Games,Atlanta,GA,52,5 ,fair,69,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,17,0,1,10,ATL,SEA,ATL42,pass,0,0,122 Strong Pass TZXA 284F Pistol,122,Strong,Pistol,1-10earn,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,Normal,Hugh Blackwell,,,None,None,False,,,4,284F,TZXA,2,8,0,2057,Wild Card Playoff Games,Atlanta,GA,52,5 ,fair,58,NORMAL,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,8,0,1,10,SEA,ATL,ATL47,run,9,0,113 Strong Run 24 Shotgun,113,Strong,Shotgun,1-10poss,34 Eagle,Nickel Personnel,Cover-2,No Blitz,None,Spy,Normal,OLB Garrett Page,CB Ramon Johnstone,,None,None,False,2,4,5,,,,,0,2057,Wild Card Playoff Games,Atlanta,GA,52,5 ,fair,47,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,35,0,2,1,SEA,ATL,ATL38,run,0,0,122 Strong Run 25 Normal,122,Strong,Normal,1or2-1-2,34 Eagle,Regular Personnel,Press-1,No Blitz,None,Spy,Normal,ILB Harold Marshall,,,None,None,False,2,5,6,,,,,0,2057,Wild Card Playoff Games,Atlanta,GA,52,5 ,fair,38,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,12,0,3,1,SEA,ATL,ATL38,pass,10,0,113t Weak Pass ZXAR 1129 Pistol,113t,Weak,Pistol,3or4-1,34 Eagle,Nickel Personnel,Press-1,Blitz 1,None,None,3short,CB Tyler Rodriguez,OLB Nicky Ena,WLB I.Keith,None,None,False,,,7,1129,ZXAR,1,1,0,2057,Wild Card Playoff Games,Atlanta,GA,52,5 ,fair,38,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,11,26,0,1,10,SEA,ATL,ATL28,run,6,0,131 Weak Run 24 Pistol,131,Weak,Pistol,1-10earn,34 Eagle,Regular Personnel,Press-1,No Blitz,None,Spy,Normal,ILB Harold Marshall,DE Blaine Everett,,None,None,False,2,4,8,,,,,0,2057,Wild Card Playoff Games,Atlanta,GA,52,5 ,fair,28,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,47,0,2,4,SEA,ATL,ATL22,run,1,0,113 Weak Run 24 Normal,113,Weak,Normal,1or2-3-5,34 Eagle,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,S Morris Devine,DE Peyton Relf,,None,None,False,2,4,9,,,,,0,2057,Wild Card Playoff Games,Atlanta,GA,52,5 ,fair,22,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,15,0,3,3,SEA,ATL,ATL21,run,13,0,113t Weak Run 25 Normal,113t,Weak,Normal,3or4-3,34 Eagle,Nickel Personnel,Cover-2,No Blitz,None,None,3long,S Kenny Eacho,,,None,None,False,2,5,10,,,,,0,2057,Wild Card Playoff Games,Atlanta,GA,52,5 ,fair,21,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,9,25,0,1,13,SEA,ATL,ATL13,pass,0,0,212 Pro Pass BXYZ 2215 Shotgun,212,Pro,Shotgun,1or2-13+,34 Eagle,Regular Personnel,Press-1,Blitz 1,None,None,Normal,,,WLB G.Page,None,None,False,,,12,2215,BXYZ,2,2,0,2057,Wild Card Playoff Games,Atlanta,GA,52,5 ,fair,13,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1Q,9,19,0,2,13,SEA,ATL,ATL13,scramble,2,0,221 Pro Pass ZYTAB W0FSS Pistol,221,Pro,Pistol,1or2-13+,34 Eagle,Regular Personnel,Press-1,Blitz 1,None,None,Normal,OLB Garrett Page,,RCB T.Rodriguez,None,None,False,,,13,W0FSS,ZYTAB,W,0,0,2057,Wild Card Playoff Games,Atlanta,GA,52,5 ,fair,13,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,8,48,0,3,11,SEA,ATL,ATL11,pass,0,0,113t Weak Pass ZRXYA F5S2S Normal,113t,Weak,Normal,3or4-10-12,34 Eagle,Nickel Personnel,Press-2,Blitz 1,None,None,3long,,,WLB D.Thornton,None,None,False,,,14,F5S2S,ZRXYA,F,5,0,2057,Wild Card Playoff Games,Atlanta,GA,52,5 ,fair,11,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
