,quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
10,1Q,9,8,1,2,3,ARI,NYJ,NYJ30,run,17,0,113 Strong Run 26 Shotgun,113,Strong,Shotgun,1or2-3-5,34 Eagle,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,CB Frederick Tanaka,DE Ralph Jeffries,,None,None,False,2,6,12,,,,,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,30,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,1Q,8,33,1,1,10,ARI,NYJ,NYJ13,pass,6,2,113 Pro Pass RZXYA SWD20 Normal,113,Pro,Normal,1-10earn,34 Eagle,Nickel Personnel,"Man to Man, Buzz",Blitz 1,Double,None,Normal,OLB Efrain Dunlap,,SILB D.Rodgers,None,None,False,,,13,SWD20,RZXYA,S,W,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,13,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
12,1Q,7,56,1,2,4,ARI,NYJ,NYJ07,pass,0,0,122 Pro Pass YXZT 418S Normal,122,Pro,Normal,1or2-3-5,34 Eagle,Regular Personnel,Press-1,No Blitz,None,None,Normal,,,,None,None,False,,,14,418S,YXZT,4,1,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,7,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
13,1Q,7,46,1,3,4,ARI,NYJ,NYJ07,pass,2,0,113 Strong Pass XYZAR 307S5 Shotgun,113,Strong,Shotgun,3or4-4-5,34 Eagle,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,S Jamie Collier,S Levon Winslett,SILB D.Rodgers,None,None,False,,,15,307S5,XYZAR,3,0,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,7,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
14,1Q,6,41,2,1,10,NYJ,ARI,NYJ39,pass,3,0,122 I Pass TXZA 1SWF Normal,122,I,Normal,1-10poss,43 Under,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,ILB Wendell Bush,,,None,None,False,,,18,1SWF,TXZA,1,S,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,61,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
15,1Q,6,10,2,2,7,NYJ,ARI,NYJ42,pass,-4,0,113 Weak Pass RXYZA 5030W Normal,113,Weak,Normal,1or2-6-9,43 Under,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,,,NB A.Godfrey, CB Giovanni Coles,an Intentional Face Mask,False,,,19,5030W,RXYZA,5,0,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,58,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
16,1Q,5,54,2,1,10,NYJ,ARI,ARI47,pass,47,0,113 Weak Pass ZXYAR S8SS1 Shotgun,113,Weak,Shotgun,1-10earn,43 Under,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,,,MLB W.Bush,None,None,False,,,20,S8SS1,ZXYAR,S,8,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,47,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
17,1Q,5,39,3,1,10,ARI,NYJ,ARI25,run,11,0,122 Weak Run 20 Normal,122,Weak,Normal,1-10poss,34 Eagle,Regular Personnel,Press-1,No Blitz,None,None,Normal,S Levon Winslett,ILB Leonardo Clements,,None,None,False,2,0,23,,,,,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,1Q,5,5,3,1,10,ARI,NYJ,ARI36,run,14,0,113 Strong Run 22 Shotgun,113,Strong,Shotgun,1-10earn,34 Eagle,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,S Levon Winslett,,,None,None,False,2,2,24,,,,,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,64,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,1Q,4,42,3,1,10,ARI,NYJ,NYJ50,pass,0,0,212 Pro Pass YAXZB 4S802 Shotgun,212,Pro,Shotgun,1-10earn,34 Eagle,Regular Personnel,Cover-2,No Blitz,Double,None,Normal,,,,None,None,False,,,25,4S802,YAXZB,4,S,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,50,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,1Q,4,33,3,2,10,ARI,NYJ,NYJ50,run,3,0,113t Pro Run 24 Normal,113t,Pro,Normal,1or2-10-12,34 Eagle,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,OLB Efrain Dunlap,DE Raymond Ismail,,None,None,False,2,4,26,,,,,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,50,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,1Q,4,1,3,3,7,ARI,NYJ,NYJ47,run,-2,0,122 Weak Run 23 Pistol,122,Weak,Pistol,3or4-6-7,34 Eagle,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,3long,ILB Darien Rodgers,,,None,None,False,2,3,27,,,,,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,47,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
22,1Q,3,15,4,1,10,NYJ,ARI,NYJ04,run,3,0,113 Strong Run 20 Normal,113,Strong,Normal,1or2own5,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,ILB Wendell Bush,,,None,None,False,2,0,29,,,,,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,96,OWN5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,1Q,2,45,4,2,7,NYJ,ARI,NYJ07,pass,0,0,221 Pro Pass YATZB 8SS32 Shotgun,221,Pro,Shotgun,1or2-6-9,43 Under,Regular Personnel,Cover-1,No Blitz,Double,None,Normal,,,,None,None,False,,,30,8SS32,YATZB,8,S,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,93,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
24,1Q,2,37,4,3,7,NYJ,ARI,NYJ07,pass,4,4,113t Strong Pass XRYZA 1S0S0 Normal,113t,Strong,Normal,3or4-6-7,43 Under,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,3long,CB Giovanni Coles,ILB Wendell Bush,,None,None,False,,,31,1S0S0,XRYZA,1,S,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,93,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25,1Q,1,43,5,1,10,ARI,NYJ,ARI46,pass,0,0,113 I Pass XYZAR 522W1 Normal,113,I,Normal,1-10poss,34 Eagle,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,Arnold Goetz,,SILB D.Rodgers,None,None,False,,,33,522W1,XYZAR,5,2,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,54,NORMAL,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26,1Q,1,34,5,1,10,NYJ,ARI,NYJ45,pass,-11,0,212 Pro Pass XAYZ FF27 Shotgun,212,Pro,Shotgun,1-10poss,43 Under,Regular Personnel,Press-1,Blitz 1,None,None,Normal,,,MLB W.Bush,None,None,False,,,34,FF27,XAYZ,F,F,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,55,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
27,1Q,0,56,5,2,21,NYJ,ARI,NYJ34,pass,0,0,221 Pro Pass YBZ 411 Shotgun,221,Pro,Shotgun,1or2-13+,43 Under,Regular Personnel,Cover-1,No Blitz,Double,None,Normal,,,,None,None,False,,,35,411,YBZ,4,1,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,66,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,1Q,0,50,5,3,21,NYJ,ARI,NYJ34,pass,0,0,212 Pro Pass XAYZ FF27 Shotgun,212,Pro,Shotgun,3or4-17+,43 Under,Regular Personnel,Cover-4,No Blitz,None,None,3long,,,,None,None,False,,,36,FF27,XAYZ,F,F,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,66,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
29,1Q,0,37,6,1,10,ARI,NYJ,ARI35,run,6,0,122 Pro Run 24 Normal,122,Pro,Normal,1-10poss,34 Eagle,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,S Levon Winslett,,,None,None,False,2,4,38,,,,,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,65,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,2Q,15,0,6,2,4,ARI,NYJ,ARI41,run,4,0,113 Strong Run 22 Normal,113,Strong,Normal,1or2-3-5,34 Eagle,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,OLB Efrain Dunlap,,,None,None,False,2,2,40,,,,,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,59,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,2Q,14,19,6,1,10,ARI,NYJ,ARI45,run,10,0,113 Strong Run 26 Pistol,113,Strong,Pistol,1-10earn,34 Eagle,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,ILB Darien Rodgers,CB Frederick Tanaka,,None,None,False,2,6,41,,,,,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,55,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,2Q,13,46,6,1,10,ARI,NYJ,NYJ45,scramble,2,0,113 Weak Pass ZAXYR 21401 Normal,113,Weak,Normal,1-10earn,34 Eagle,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,OLB Ezekiel Malone,,SILB D.Rodgers,None,None,False,,,42,21401,ZAXYR,2,1,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,45,NORMAL,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
33,2Q,13,15,6,2,8,ARI,NYJ,NYJ43,run,14,0,122 Strong Run 22 Shotgun,122,Strong,Shotgun,1or2-6-9,34 Eagle,Regular Personnel,Press-1,No Blitz,None,None,Normal,ILB Peyton Box,,,None,None,False,2,2,43,,,,,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,43,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,2Q,12,52,6,1,10,ARI,NYJ,NYJ29,run,12,0,113 I Run 20 Normal,113,I,Normal,1-10earn,34 Eagle,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,OLB Efrain Dunlap,,,None,None,False,2,0,44,,,,,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,29,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,2Q,12,16,6,1,10,ARI,NYJ,NYJ17,run,2,0,221 Pro Run 26 Shotgun,221,Pro,Shotgun,1-10earn,34 Eagle,Regular Personnel,Cover-1,No Blitz,None,None,Normal,S Levon Winslett,DT Roberto Funderburk,,None,None,False,2,6,45,,,,,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,17,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,2Q,11,32,6,2,8,ARI,NYJ,NYJ15,pass,6,0,113 Strong Pass RAXZ 4277 Pistol,113,Strong,Pistol,1or2-6-9,34 Eagle,Nickel Personnel,Press-1,No Blitz,None,None,Normal,OLB Efrain Dunlap,CB Kirk Shields,,None,None,False,,,46,4277,RAXZ,4,2,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,15,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
37,2Q,11,3,6,3,2,ARI,NYJ,NYJ09,scramble,4,0,113t I Pass YAXZR 41S12 Normal,113t,I,Normal,3or4-2,34 Eagle,Nickel Personnel,Cover-1,No Blitz,None,None,3short,ILB Darien Rodgers,,,None,None,False,,,47,41S12,YAXZR,4,1,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,9,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,2Q,10,16,6,1,5,ARI,NYJ,NYJ05,pass,-8,0,113 Weak Pass YZXAR 42903 Shotgun,113,Weak,Shotgun,1or2opp6,34 Eagle,Regular Personnel,"Man to Man, Buzz",Blitz 1,Double,None,Normal,,,SLB E.Malone,None,None,False,,,48,42903,YZXAR,4,2,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,5,OPP6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
39,2Q,9,34,6,2,13,ARI,NYJ,NYJ13,pass,0,0,104 Strong Pass ZSXR 1401 Pistol,104,Strong,Pistol,1or2-13+,34 Eagle,Dime Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,49,1401,ZSXR,1,4,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,13,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
40,2Q,9,27,6,3,13,ARI,NYJ,NYJ13,pass,0,0,113 Strong Pass XYZAR 307S5 Shotgun,113,Strong,Shotgun,3or4-13-16,34 Eagle,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,,,WLB E.Malone,None,None,False,,,50,307S5,XYZAR,3,0,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,13,NORMAL,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
41,2Q,8,38,7,1,10,NYJ,ARI,NYJ32,pass,15,1,113t Pro Pass RZXA 343S Normal,113t,Pro,Normal,1-10poss,43 Under,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,CB Arnie Godfrey,,MLB W.Bush,None,None,False,,,53,343S,RZXA,3,4,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,68,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
42,2Q,8,13,7,1,10,NYJ,ARI,NYJ47,run,0,0,122 Strong Run 25 Normal,122,Strong,Normal,1-10earn,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,OLB Isaiah Stevens,,,None,None,False,2,5,54,,,,,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,53,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,2Q,7,28,7,2,10,NYJ,ARI,NYJ47,run,30,0,131 Weak Run 27 Normal,131,Weak,Normal,1or2-10-12,43 Under,Regular Personnel,Cover-1,No Blitz,None,None,Normal,ILB Brandon Momberg,,,None,None,False,2,7,55,,,,,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,53,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,2Q,6,56,7,1,10,NYJ,ARI,ARI23,pass,-4,0,113t Strong Pass XRYZA 1S0S0 Normal,113t,Strong,Normal,1-10earn,43 Under,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,ILB Brandon Momberg,CB Giovanni Coles,MLB W.Bush,None,None,False,,,56,1S0S0,XRYZA,1,S,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,23,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
45,2Q,6,32,7,2,14,NYJ,ARI,ARI27,pass,20,13,104 Weak Pass RXZAS 70SSF Normal,104,Weak,Normal,1or2-13+,43 Under,Dime Personnel,Press-2,Blitz 1,None,None,Normal,CB Philip Szumnarski,DT Jeremiah Woods,MLB W.Bush,None,None,False,,,57,70SSF,RXZAS,7,0,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,27,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
46,2Q,6,1,7,1,7,NYJ,ARI,ARI07,pass,7,0,131 Strong Pass YUTZA 4S2FW Normal,131,Strong,Normal,1or2-6-9,43 Under,Regular Personnel,Man to Man,Blitz 2,None,None,Normal,,,"['MLB W.Bush', 'WLB I.Stevens']",None,None,False,,,58,4S2FW,YUTZA,4,S,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,7,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
47,2Q,5,28,8,1,10,ARI,NYJ,ARI21,run,6,0,113 I Run 26 Normal,113,I,Normal,1-10poss,34 Eagle,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,ILB Darien Rodgers,,,None,None,False,2,6,61,,,,,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,79,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,2Q,4,46,8,2,4,ARI,NYJ,ARI27,pass,0,0,122 Weak Pass XAYZT S01S0 Pistol,122,Weak,Pistol,1or2-3-5,34 Eagle,Regular Personnel,Press-1,No Blitz,None,None,Normal,CB Frederick Tanaka,,,None,None,False,,,62,S01S0,XAYZT,S,0,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,73,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
49,2Q,4,21,8,3,4,ARI,NYJ,ARI27,run,-4,0,122 Weak Run 23 Pistol,122,Weak,Pistol,3or4-4-5,34 Eagle,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,3long,DT Roberto Funderburk,,,None,None,False,2,3,63,,,,,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,73,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
50,2Q,3,25,10,1,10,NYJ,ARI,NYJ42,pass,0,0,221 Weak Pass ZBYA 0SF1 Normal,221,Weak,Normal,1-10poss,43 Under,Regular Personnel,Cover-1,No Blitz,Double,None,Normal,,,,None,None,False,,,66,0SF1,ZBYA,0,S,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,58,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
51,2Q,3,21,10,2,10,NYJ,ARI,NYJ42,pass,4,0,113t I Pass XYZAR 21F20 Normal,113t,I,Normal,1or2-10-12,43 Under,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,CB Giovanni Coles,,MLB W.Bush,None,None,False,,,67,21F20,XYZAR,2,1,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,58,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
52,2Q,2,56,10,3,6,NYJ,ARI,NYJ46,pass,-8,0,122 Weak Pass TXYZA F1662 Normal,122,Weak,Normal,3or4-6-7,43 Under,Regular Personnel,Cover-2,Blitz 1,None,None,3long,,,MLB B.Momberg,None,None,False,,,68,F1662,TXYZA,F,1,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,54,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
53,2Q,2,17,11,1,10,ARI,NYJ,ARI43,scramble,10,0,212 Pro Pass YAXZB 4S802 Shotgun,212,Pro,Shotgun,1-10poss,34 Eagle,Regular Personnel,Press-1,No Blitz,None,None,Normal,OLB Ezekiel Malone,,,None,None,False,,,70,4S802,YAXZB,4,S,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,57,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,2Q,2,0,11,1,10,ARI,NYJ,NYJ47,pass,12,0,113 I Pass XYZAR 522W1 Normal,113,I,Normal,2mindrill,34 Eagle,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,CB Jerome Dotson,S Donovan Casares,,None,None,False,,,72,522W1,XYZAR,5,2,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,47,NORMAL,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
55,2Q,1,38,11,1,10,ARI,NYJ,NYJ35,pass,7,0,113 I Pass XAZR 325W Normal,113,I,Normal,2mindrill,34 Eagle,Nickel Personnel,Cover-2,No Blitz,Double,None,Normal,DE Raymond Ismail,,, CB Kirk Shields,Defensive Holding,False,,,73,325W,XAZR,3,2,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,35,NORMAL,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
56,2Q,1,32,11,1,10,ARI,NYJ,NYJ30,pass,15,10,113t Pro Pass RAXYZ 1210S Normal,113t,Pro,Normal,2mindrill,34 Eagle,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,S Levon Winslett,CB Kirk Shields,SILB D.Rodgers,None,None,False,,,74,1210S,RAXYZ,1,2,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,30,NORMAL,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
57,2Q,1,8,11,1,10,ARI,NYJ,NYJ15,pass,9,0,113 Weak Pass YZXAR 42903 Shotgun,113,Weak,Shotgun,2mindrill,34 Eagle,Nickel Personnel,Press-1,No Blitz,None,None,Normal,S Levon Winslett,,,None,None,False,,,75,42903,YZXAR,4,2,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,15,NORMAL,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
58,2Q,0,48,11,2,1,ARI,NYJ,NYJ06,pass,0,0,113 Strong Pass XRZA 2S0S Pistol,113,Strong,Pistol,2mindrill,34 Eagle,Regular Personnel,Press-1,No Blitz,None,None,Normal,,,,None,None,False,,,76,2S0S,XRZA,2,S,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,6,OPP6,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
59,2Q,0,44,11,3,1,ARI,NYJ,NYJ06,scramble,6,0,113 Weak Pass YAXZR 0SS3S Shotgun,113,Weak,Shotgun,2mindrill,34 Eagle,Nickel Personnel,Cover-1,No Blitz,None,None,3short,,,,None,None,False,,,77,0SS3S,YAXZR,0,S,0,2053,Exhibition Week 5,New York (A),NJ,72,2 ,fair,6,OPP6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
