,quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
0,1Q,15,0,0,1,10,WAS,CIN,WAS25,run,0,0,104 Strong Run 27 Shotgun,104,Strong,Shotgun,1-10poss,43 Under,Dime Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,CB Bobby Polamalu,S Sam Kremers,,None,None,False,2,7,1,,,,,0,2053,Exhibition Week 3,Washington,DC,68,9 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1Q,14,27,0,2,10,WAS,CIN,WAS25,run,3,0,122 Pro Run 20 Normal,122,Pro,Normal,1or2-10-12,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,DT Bryant Stone,,,None,None,False,2,0,2,,,,,0,2053,Exhibition Week 3,Washington,DC,68,9 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1Q,13,51,0,3,7,WAS,CIN,WAS28,pass,13,0,113t Weak Pass YXZR 65S2 Shotgun,113t,Weak,Shotgun,3or4-6-7,43 Under,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,3long,S Ronald Hayes,,,None,None,False,,,3,65S2,YXZR,6,5,0,2053,Exhibition Week 3,Washington,DC,68,9 ,fair,72,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,1Q,13,6,0,1,10,WAS,CIN,WAS41,pass,0,0,113t Weak Pass YXZR 65S2 Shotgun,113t,Weak,Shotgun,1-10earn,43 Under,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,,,,None,None,False,,,4,65S2,YXZR,6,5,0,2053,Exhibition Week 3,Washington,DC,68,9 ,fair,59,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
4,1Q,12,58,0,2,10,WAS,CIN,WAS41,pass,0,0,113 I Pass ZXR S52 Normal,113,I,Normal,1or2-10-12,43 Under,Nickel Personnel,Man to Man,Blitz 2,None,None,Normal,,,"['WLB N.Gaylor', 'FS S.Kremers']",None,None,False,,,5,S52,ZXR,S,5,0,2053,Exhibition Week 3,Washington,DC,68,9 ,fair,59,NORMAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5,1Q,12,52,0,3,10,WAS,CIN,WAS41,pass,0,0,113 Strong Pass XYZAR 7F3S2 Shotgun,113,Strong,Shotgun,3or4-10-12,43 Under,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,,,LCB B.Polamalu,None,None,False,,,6,7F3S2,XYZAR,7,F,0,2053,Exhibition Week 3,Washington,DC,68,9 ,fair,59,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
6,1Q,12,37,1,1,10,CIN,WAS,CIN29,pass,0,0,104 Strong Pass SXRZA 05184 Shotgun,104,Strong,Shotgun,1-10poss,True 34,Dime Personnel,Cover-2,Blitz 1,None,None,Normal,Evan Burns,,DB D.Curtis,None,None,False,,,8,05184,SXRZA,0,5,0,2053,Exhibition Week 3,Washington,DC,68,9 ,fair,71,NORMAL,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7,1Q,12,25,1,1,10,WAS,CIN,CIN32,run,5,0,104 Weak Run 22 Normal,104,Weak,Normal,1-10poss,43 Under,Dime Personnel,Cover-2,No Blitz,None,None,Normal,S Devan Ingram,CB Matthew Andrews,,None,None,False,2,2,9,,,,,0,2053,Exhibition Week 3,Washington,DC,68,9 ,fair,32,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,1Q,12,3,1,2,5,WAS,CIN,CIN27,run,2,0,113t Pro Run 23 Normal,113t,Pro,Normal,1or2-3-5,43 Under,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,ILB Flypaper Welch,CB Bobby Polamalu,,None,None,False,2,3,10,,,,,0,2053,Exhibition Week 3,Washington,DC,68,9 ,fair,27,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,1Q,11,31,1,3,3,WAS,CIN,CIN25,run,2,0,212 I Run 24 Normal,212,I,Normal,3or4-3,43 Under,Regular Personnel,Tampa-2,No Blitz,None,None,3long,ILB Flypaper Welch,,, T Silas Castillo,Offensive Holding,False,2,4,11,,,,,0,2053,Exhibition Week 3,Washington,DC,68,9 ,fair,25,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
