quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,14,17,0,1,10,NOS,BUF,BUF39,run,6,0,122 Weak Cntr. 22 Shotgun,122,Weak,Shotgun,1-10poss,34 Eagle,Regular Personnel,Cover-2,No Blitz,None,None,Normal,S Dylan Strickland,S Walt McGregor,,None,None,False,2,2,1,,,,,0,2057,Week 12,New Orleans,LA,74,10 ,fair,39,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1Q,13,37,0,2,4,NOS,BUF,BUF33,run,4,0,212 Pro Run 25 Shotgun,212,Pro,Shotgun,1or2-3-5,34 Eagle,Regular Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,S Dylan Strickland,,,None,None,False,2,5,2,,,,,0,2057,Week 12,New Orleans,LA,74,10 ,fair,33,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,57,0,1,10,NOS,BUF,BUF29,scramble,3,0,122 I Pass YXZAT 32601 Normal,122,I,Normal,1-10earn,34 Eagle,Regular Personnel,"Cover-1, Buzz",No Blitz,Double,None,Normal,CB Dillon Whiting,,,None,None,False,,,3,32601,YXZAT,3,2,0,2057,Week 12,New Orleans,LA,74,10 ,fair,29,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,19,0,2,7,NOS,BUF,BUF26,run,1,0,122 Strong Run 25 Normal,122,Strong,Normal,1or2-6-9,34 Eagle,Regular Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,OLB Warren Boselli,,,None,None,False,2,5,4,,,,,0,2057,Week 12,New Orleans,LA,74,10 ,fair,26,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,47,0,3,6,NOS,BUF,BUF25,pass,0,0,113t I Pass ZXYAR 320F6 Normal,113t,I,Normal,3or4-6-7,34 Eagle,Nickel Personnel,Cover-2,Blitz 1,Double,None,3long,,,WLB H.Gerhardt,None,None,False,,,5,320F6,ZXYAR,3,2,0,2057,Week 12,New Orleans,LA,74,10 ,fair,25,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1Q,11,14,1,1,10,BUF,NOS,BUF26,run,-2,0,104 Weak Run 21 Shotgun,104,Weak,Shotgun,1-10poss,True 34,Dime Personnel,Cover-2,No Blitz,None,Spy,Normal,DE Kent Stephens,,,None,None,False,2,1,8,,,,,0,2057,Week 12,New Orleans,LA,74,10 ,fair,74,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,10,43,1,2,12,BUF,NOS,BUF24,pass,4,0,104 Strong Pass RSXZ 2477 Shotgun,104,Strong,Shotgun,1or2-10-12,True 34,Dime Personnel,Cover-2,No Blitz,None,None,Normal,CB Larry Tate,,,None,None,False,,,9,2477,RSXZ,2,4,0,2057,Week 12,New Orleans,LA,74,10 ,fair,76,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,9,59,1,3,8,BUF,NOS,BUF28,pass,9,8,104 Weak Pass XRZAS 01332 Shotgun,104,Weak,Shotgun,3or4-8-9,True 34,Dime Personnel,Cover-3 Cloud,No Blitz,None,None,3long,DE Kent Stephens,,,None,None,False,,,10,01332,XRZAS,0,1,0,2057,Week 12,New Orleans,LA,74,10 ,fair,72,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,9,28,1,1,10,BUF,NOS,BUF37,pass,8,0,104 Strong Pass SAXRZ 1027W Shotgun,104,Strong,Shotgun,1-10earn,True 34,Dime Personnel,Cover-2,No Blitz,None,None,Normal,CB Larry Tate,,, C Chris Blair,Offensive Holding,False,,,11,1027W,SAXRZ,1,0,0,2057,Week 12,New Orleans,LA,74,10 ,fair,63,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1Q,9,18,1,1,20,BUF,NOS,BUF27,pass,31,20,104 Strong Pass RAXZS S2805 Shotgun,104,Strong,Shotgun,1or2-13+,True 34,Dime Personnel,Cover-2,No Blitz,None,None,Normal,DE Wayne Fraley,,,None,None,False,,,12,S2805,RAXZS,S,2,0,2057,Week 12,New Orleans,LA,74,10 ,fair,73,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,8,46,1,1,10,BUF,NOS,NOS42,pass,0,0,104 Weak Pass ARXZS 28W4W Shotgun,104,Weak,Shotgun,1-10earn,True 34,Dime Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,13,28W4W,ARXZS,2,8,0,2057,Week 12,New Orleans,LA,74,10 ,fair,42,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,8,39,1,2,10,BUF,NOS,NOS42,run,1,0,113t Weak Run 21 Pistol,113t,Weak,Pistol,1or2-10-12,True 34,Nickel Personnel,Cover-2,No Blitz,None,Spy,Normal,DE Mercury Gerhardt,,,None,None,False,2,1,14,,,,,0,2057,Week 12,New Orleans,LA,74,10 ,fair,42,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,8,5,1,3,9,BUF,NOS,NOS41,pass,27,5,122 Strong Pass YZXAT 72708 Shotgun,122,Strong,Shotgun,3or4-8-9,True 34,Regular Personnel,Cover-2,No Blitz,None,None,3long,CB Steven Marsh,,,None,None,False,,,15,72708,YZXAT,7,2,0,2057,Week 12,New Orleans,LA,74,10 ,fair,41,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,7,24,1,1,10,BUF,NOS,NOS14,run,1,0,104 Strong Run 24 Shotgun,104,Strong,Shotgun,1-10earn,True 34,Dime Personnel,Cover-2,No Blitz,None,Spy,Normal,S Donald Gorcester,,,None,None,False,2,4,16,,,,,0,2057,Week 12,New Orleans,LA,74,10 ,fair,14,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,6,51,1,2,9,BUF,NOS,NOS13,run,-4,0,104 Weak Cntr. 22 Shotgun,104,Weak,Shotgun,1or2-6-9,True 34,Dime Personnel,Cover-2,No Blitz,None,Spy,Normal,CB Larry Tate,,,None,None,False,2,2,17,,,,,0,2057,Week 12,New Orleans,LA,74,10 ,fair,13,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1Q,6,18,1,3,13,BUF,NOS,NOS17,pass,17,0,113 Weak Pass ZYXR 5412 Shotgun,113,Weak,Shotgun,3or4-13-16,True 34,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,3long,,,,None,None,False,,,18,5412,ZYXR,5,4,0,2057,Week 12,New Orleans,LA,74,10 ,fair,17,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1Q,5,47,2,1,10,NOS,BUF,NOS32,run,-2,0,113 Weak Run 21 Shotgun,113,Weak,Shotgun,1-10poss,34 Eagle,Nickel Personnel,Press-2,No Blitz,None,None,Normal,CB Cary Vega,OLB Heath Gerhardt,,None,None,False,2,1,21,,,,,0,2057,Week 12,New Orleans,LA,74,10 ,fair,68,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,5,20,2,2,12,NOS,BUF,NOS30,pass,-4,0,113 Strong Pass XYZAR S4102 Normal,113,Strong,Normal,1or2-10-12,34 Eagle,Nickel Personnel,Cover-2,Blitz 2,None,None,Normal,CB Cary Vega,S Dana Fortin,"['WLB H.Gerhardt', 'RCB M.Schuler']",None,None,False,,,22,S4102,XYZAR,S,4,0,2057,Week 12,New Orleans,LA,74,10 ,fair,70,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1Q,4,35,2,3,16,NOS,BUF,NOS26,run,7,0,113 Weak Run 20 Normal,113,Weak,Normal,3or4-13-16,34 Eagle,Nickel Personnel,Press-2,No Blitz,None,None,3long,ILB Collin Russell,,,None,None,False,2,0,23,,,,,0,2057,Week 12,New Orleans,LA,74,10 ,fair,74,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,4,0,3,1,10,BUF,NOS,BUF02,run,13,0,104 Weak Run 23 Shotgun,104,Weak,Shotgun,1or2own5,True 34,Dime Personnel,Cover-2,No Blitz,None,Spy,Normal,CB Larry Tate,S Gus McDonald,,None,None,False,2,3,25,,,,,0,2057,Week 12,New Orleans,LA,74,10 ,fair,98,OWN5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,3,36,3,1,10,BUF,NOS,BUF15,pass,16,0,113 Strong Pass YAXZR 613W8 Shotgun,113,Strong,Shotgun,1-10earn,True 34,Nickel Personnel,Cover-2,No Blitz,Double,None,Normal,S Tyrone Franco,CB Scott Humphrey,,None,None,False,,,26,613W8,YAXZR,6,1,0,2057,Week 12,New Orleans,LA,74,10 ,fair,85,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,2,55,3,1,10,BUF,NOS,BUF31,pass,6,0,014 Shotgun Pass YSXZR 41162 Normal,014,Shotgun,Normal,1-10earn,True 34,Dime Personnel,Cover-2,No Blitz,None,None,Normal,S Donald Gorcester,,,None,None,False,,,27,41162,YSXZR,4,1,0,2057,Week 12,New Orleans,LA,74,10 ,fair,69,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,2,16,3,2,4,BUF,NOS,BUF37,run,2,0,104 Weak Run 20 Shotgun,104,Weak,Shotgun,1or2-3-5,True 34,Dime Personnel,Cover-2,No Blitz,None,Spy,Normal,DE Mercury Gerhardt,S Donald Gorcester,,None,None,False,2,0,28,,,,,0,2057,Week 12,New Orleans,LA,74,10 ,fair,63,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,1,55,3,3,2,BUF,NOS,BUF39,pass,13,0,023 Shotgun Pass TYXZR 26810 Normal,023,Shotgun,Normal,3or4-2,True 34,Nickel Personnel,Cover-1,No Blitz,None,None,3short,CB Asher Shotwell,,,None,None,False,,,29,26810,TYXZR,2,6,0,2057,Week 12,New Orleans,LA,74,10 ,fair,61,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,1,8,3,1,5,BUF,NOS,NOS43,run,6,0,122 Strong Run 26 Shotgun,122,Strong,Shotgun,1or2-3-5,True 34,Regular Personnel,Cover-2,No Blitz,None,Spy,Normal,DE Wayne Fraley,CB Scott Humphrey,,None,None,False,2,6,31,,,,,0,2057,Week 12,New Orleans,LA,74,10 ,fair,43,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,0,27,3,1,10,BUF,NOS,NOS37,pass,8,0,113t Strong Pass XAYZR 02601 Pistol,113t,Strong,Pistol,1-10earn,True 34,Nickel Personnel,Press-2,No Blitz,None,None,Normal,CB Steven Marsh,,,None,None,False,,,32,02601,XAYZR,0,2,0,2057,Week 12,New Orleans,LA,74,10 ,fair,37,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2Q,15,0,3,2,2,BUF,NOS,NOS29,pass,-4,0,113t Strong Pass AYXZR S2136 Pistol,113t,Strong,Pistol,1or2-1-2,True 34,Nickel Personnel,Press-2,No Blitz,None,None,Normal,OLB Cameron Grimm,,,None,None,False,,,34,S2136,AYXZR,S,2,0,2057,Week 12,New Orleans,LA,74,10 ,fair,29,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2Q,14,13,3,3,6,BUF,NOS,NOS33,pass,0,0,122 Strong Pass YXZT 7788 Shotgun,122,Strong,Shotgun,3or4-6-7,True 34,Regular Personnel,Cover-2,No Blitz,None,None,3long,,,,None,None,False,,,35,7788,YXZT,7,7,0,2057,Week 12,New Orleans,LA,74,10 ,fair,33,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
