,quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
16,1Q,5,35,3,1,10,JAX,CAR,JAX24,pass,20,17,113t I Pass ZXYAR S7FSS Normal,113t,I,Normal,1-10poss,True 34,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,S Cooper Hines,,SLB C.Richardson,None,None,False,,,22,S7FSS,ZXYAR,S,7,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,76,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17,1Q,4,59,3,1,10,JAX,CAR,JAX44,pass,0,0,113 Strong Pass ZXYR S22F Normal,113,Strong,Normal,1-10earn,True 34,Nickel Personnel,Cover-3 Cloud,Blitz 1,None,None,Normal,,,SLB C.Richardson,None,None,False,,,23,S22F,ZXYR,S,2,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,56,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
18,1Q,4,55,3,2,10,JAX,CAR,JAX44,pass,7,0,113t Strong Pass AXYZR 2W613 Pistol,113t,Strong,Pistol,1or2-10-12,True 34,Nickel Personnel,Cover-3 Cloud,Blitz 1,None,None,Normal,ILB Christian David,S Cooper Hines,WLB C.Becker,None,None,False,,,24,2W613,AXYZR,2,W,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,56,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
19,1Q,4,17,3,3,3,JAX,CAR,CAR49,pass,32,26,212 Pro Pass ZBXY 2021 Shotgun,212,Pro,Shotgun,3or4-3,True 34,Regular Personnel,Cover-2,Blitz 1,None,None,3long,OLB Corbin Richardson,,WLB C.Becker, WR Brent Norris,Offensive Pass Interference,False,,,25,2021,ZBXY,2,0,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,49,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
20,1Q,4,4,3,3,13,JAX,CAR,JAX41,pass,2,1,113 Strong Pass RZXYA 0F220 Shotgun,113,Strong,Shotgun,3or4-13-16,True 34,Nickel Personnel,Cover-2,Blitz 2,None,None,3long,OLB Corbin Richardson,,"['WLB C.Becker', 'RCB D.Hanks']",None,None,False,,,26,0F220,RZXYA,0,F,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,59,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21,1Q,3,7,4,1,10,CAR,JAX,CAR04,run,-2,0,113t Weak Run 13 Pistol,113t,Weak,Pistol,1or2own5,43 Over,Nickel Personnel,Cover-4,No Blitz,None,None,Normal,OLB Orlando Brewer,,,None,None,False,1,3,28,,,,,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,96,OWN5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
22,1Q,2,37,4,2,12,CAR,JAX,CAR02,run,-1,0,113 Strong Run 24 Normal,113,Strong,Normal,1or2own5,43 Over,Nickel Personnel,Press-2,No Blitz,None,None,Normal,ILB Brayden Foster,,,None,None,False,2,4,29,,,,,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,98,OWN5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23,1Q,1,56,4,3,13,CAR,JAX,CAR01,scramble,9,0,113t Weak Pass XRYZA 62SSS Normal,113t,Weak,Normal,3or4-13-16,43 Over,Nickel Personnel,Cover-3 Sky,No Blitz,None,None,3long,CB Vince Rome,,,None,None,False,,,31,62SSS,XRYZA,6,2,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,99,OWN5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,1Q,1,20,5,1,10,JAX,CAR,CAR50,run,13,0,113t Pro Run 26 Normal,113t,Pro,Normal,1-10poss,True 34,Nickel Personnel,Press-2,No Blitz,None,None,Normal,DE Douglas Geary,OLB Corbin Richardson,,None,None,False,2,6,33,,,,,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,50,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,1Q,0,41,5,1,10,JAX,CAR,CAR37,pass,5,1,113t I Pass RXYZA SS15S Normal,113t,I,Normal,1-10earn,True 34,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,S Lukas Gadsden,ILB Christian David,WLB C.Becker,None,None,False,,,34,SS15S,RXYZA,S,S,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,37,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
26,1Q,0,14,5,2,5,JAX,CAR,CAR32,pass,32,0,113t Weak Pass ZRX 800 Pistol,113t,Weak,Pistol,1or2-3-5,True 34,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,,,WLB C.Becker,None,None,False,,,35,800,ZRX,8,0,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,32,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
27,1Q,0,2,6,1,10,CAR,JAX,CAR25,run,14,0,113 Strong Run 24 Shotgun,113,Strong,Shotgun,1-10poss,43 Over,Nickel Personnel,Press-2,No Blitz,None,None,Normal,DE Shane Kinsella,CB Dennis Castellanos,,None,None,False,2,4,38,,,,,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,2Q,15,0,6,1,10,CAR,JAX,CAR39,pass,2,0,113 Weak Pass XYZAR 0F2S0 Pistol,113,Weak,Pistol,1-10earn,43 Over,Nickel Personnel,Cover-3 Sky,No Blitz,None,None,Normal,ILB Brayden Foster,,,None,None,False,,,40,0F2S0,XYZAR,0,F,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,61,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
29,2Q,14,20,6,2,8,CAR,JAX,CAR41,pass,-6,0,212 Pro Pass XZAB 101W Shotgun,212,Pro,Shotgun,1or2-6-9,43 Over,Regular Personnel,Cover-2,Blitz 1,None,None,Normal,,,MLB B.Emmons,None,None,False,,,41,101W,XZAB,1,0,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,59,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
30,2Q,13,46,6,3,14,CAR,JAX,CAR35,scramble,11,0,104 I Pass SXRZ 9F72 Normal,104,I,Normal,3or4-13-16,43 Over,Dime Personnel,Cover-3 Cloud,No Blitz,None,None,3long,CB Levon Padron,,,None,None,False,,,42,9F72,SXRZ,9,F,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,65,NORMAL,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
31,2Q,13,6,7,1,10,JAX,CAR,JAX20,pass,14,9,113t Strong Pass AYXZR 2180S Shotgun,113t,Strong,Shotgun,1-10poss,True 34,Nickel Personnel,Cover-3 Cloud,Blitz 1,None,None,Normal,CB Winfred Green,,WLB J.Blackburn,None,None,False,,,44,2180S,AYXZR,2,1,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,80,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
32,2Q,12,32,7,1,10,JAX,CAR,JAX34,pass,3,0,122 Strong Pass XTYZA 11011 Pistol,122,Strong,Pistol,1-10earn,True 34,Regular Personnel,Cover-2,Blitz 2,None,None,Normal,ILB Jimmy Blackburn,,"['WILB C.David', 'WLB D.Hetherington']",None,None,False,,,45,11011,XTYZA,1,1,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,66,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
33,2Q,11,53,7,2,7,JAX,CAR,JAX37,pass,0,0,113t Weak Pass XZYR 2F20 Normal,113t,Weak,Normal,1or2-6-9,True 34,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,,,WLB J.Blackburn, DE Wyatt McConnell,Offsides,False,,,46,2F20,XZYR,2,F,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,63,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
34,2Q,11,47,7,2,2,JAX,CAR,JAX42,run,8,0,113t Strong Run 24 Pistol,113t,Strong,Pistol,1or2-1-2,True 34,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,S Cooper Hines,CB Winfred Green,,None,None,False,2,4,47,,,,,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,58,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,2Q,11,3,7,1,10,JAX,CAR,CAR50,pass,-4,0,122 Weak Pass ATXYZ S2F12 Shotgun,122,Weak,Shotgun,1-10earn,True 34,Regular Personnel,Cover-2,Blitz 2,None,None,Normal,,,"['WILB C.David', 'WLB C.Becker']",None,None,False,,,48,S2F12,ATXYZ,S,2,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,50,NORMAL,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36,2Q,10,34,7,2,14,JAX,CAR,JAX46,run,7,0,122 I Run 26 Normal,122,I,Normal,1or2-13+,True 34,Regular Personnel,Cover-2,No Blitz,None,None,Normal,ILB Bryant Willis,DE Douglas Geary,,None,None,False,2,6,49,,,,,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,54,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,2Q,9,52,7,3,7,JAX,CAR,CAR47,pass,0,0,212 Pro Pass ABXZ SSS7 Normal,212,Pro,Normal,3or4-6-7,True 34,Regular Personnel,Cover-2,Blitz 1,None,None,3long,,,WLB W.Green,None,None,False,,,50,SSS7,ABXZ,S,S,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,47,NORMAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
38,2Q,9,39,8,1,10,CAR,JAX,CAR21,pass,8,0,113 Pro Pass RAXYZ 1F025 Normal,113,Pro,Normal,1-10poss,43 Over,Nickel Personnel,Cover-4,No Blitz,None,None,Normal,OLB Orlando Brewer,,,None,None,False,,,52,1F025,RAXYZ,1,F,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,79,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
39,2Q,9,12,8,2,2,CAR,JAX,CAR29,reverse,4,0,113 Pro Rev. rev7 Normal,113,Pro,Normal,1or2-1-2,43 Over,Nickel Personnel,Press-2,No Blitz,None,None,Normal,OLB Bryan Emmons,,,None,None,False,rev,7,53,,,,,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,71,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,2Q,8,38,8,1,10,CAR,JAX,CAR33,run,5,0,230 I Run 23 Normal,230,I,Normal,1-10earn,43 Over,Regular Personnel,Press-1,No Blitz,None,None,Normal,OLB Orlando Brewer,ILB Brayden Foster,,None,None,False,2,3,54,,,,,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,67,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,2Q,8,5,8,2,5,CAR,JAX,CAR38,run,15,0,122 Weak Cntr. 22 Pistol,122,Weak,Pistol,1or2-3-5,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,Normal,OLB Deron Murphy,OLB Bryan Emmons,,None,None,False,2,2,55,,,,,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,62,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
42,2Q,7,24,8,1,10,CAR,JAX,JAX47,pass,8,0,023 Shotgun Pass RTXYZ 3W237 Normal,023,Shotgun,Normal,1-10earn,43 Over,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,S Oscar Hansen,,WLB D.Murphy,None,None,False,,,56,3W237,RTXYZ,3,W,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,47,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
43,2Q,7,2,8,2,2,CAR,JAX,JAX39,run,0,0,131 Weak Run 14 Normal,131,Weak,Normal,1or2-1-2,43 Over,Regular Personnel,Press-1,No Blitz,None,None,Normal,ILB Brayden Foster,DE Jimmie Doman,, TE Nick Aranda,Illegal Motion,False,1,4,57,,,,,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,39,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,2Q,6,56,8,2,7,CAR,JAX,JAX44,pass,0,0,122 Weak Pass ATXYZ 2122S Shotgun,122,Weak,Shotgun,1or2-6-9,43 Over,Regular Personnel,Cover-4,No Blitz,None,None,Normal,,,,None,None,False,,,58,2122S,ATXYZ,2,1,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,44,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
45,2Q,6,50,8,3,7,CAR,JAX,JAX44,run,1,0,113t Strong Cntr. 22 Pistol,113t,Strong,Pistol,3or4-6-7,43 Over,Nickel Personnel,Cover-3 Sky,No Blitz,None,None,3long,S Oscar Hansen,,,None,None,False,2,2,59,,,,,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,44,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
46,2Q,6,23,9,1,10,JAX,CAR,JAX20,run,2,0,131 Strong Run 23 Normal,131,Strong,Normal,1-10poss,True 34,Regular Personnel,Cover-1,No Blitz,None,None,Normal,S Lukas Gadsden,,,None,None,False,2,3,61,,,,,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,80,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,2Q,5,43,9,2,8,JAX,CAR,JAX22,run,7,0,212 I Run 27 Normal,212,I,Normal,1or2-6-9,True 34,Regular Personnel,Cover-2,No Blitz,None,None,Normal,ILB Christian David,,,None,None,False,2,7,62,,,,,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,78,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,2Q,5,21,9,3,1,JAX,CAR,JAX29,run,1,0,131 Strong Run 24 Normal,131,Strong,Normal,3or4-1,True 34,Regular Personnel,"Man to Man, Buzz",No Blitz,None,None,3short,ILB Christian David,,,None,None,False,2,4,63,,,,,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,71,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,2Q,4,39,9,1,10,JAX,CAR,JAX30,run,11,0,113 Weak Run 23 Shotgun,113,Weak,Shotgun,1-10earn,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DT Dexter Woodson,OLB Corwin Becker,,None,None,False,2,3,64,,,,,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,70,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,2Q,4,10,9,1,10,JAX,CAR,JAX41,run,7,0,212 Strong Run 23 Normal,212,Strong,Normal,1-10earn,True 34,Regular Personnel,Cover-1,No Blitz,None,None,Normal,ILB Christian David,,, WR Jace Ellison,Offensive Holding,False,2,3,65,,,,,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,59,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,2Q,4,3,9,1,20,JAX,CAR,JAX31,pass,-1,0,113t Weak Pass XZYR 2F20 Normal,113t,Weak,Normal,1or2-13+,True 34,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,OLB Corbin Richardson,,WLB J.Blackburn,None,None,False,,,66,2F20,XZYR,2,F,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,69,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
52,2Q,3,33,9,2,21,JAX,CAR,JAX30,pass,-7,0,212 Pro Pass YZXA 49WS Pistol,212,Pro,Pistol,1or2-13+,True 34,Regular Personnel,Cover-1,Blitz 2,Double,None,Normal,,,"['SILB B.Willis', 'WLB C.Becker']", ILB Jimmy Blackburn,Defensive Holding,False,,,67,49WS,YZXA,4,9,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,70,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
53,2Q,3,23,9,1,10,JAX,CAR,JAX35,pass,-6,0,212 Pro Pass YBXZA 2S23F Shotgun,212,Pro,Shotgun,1-10earn,True 34,Regular Personnel,Cover-1,Blitz 2,Double,None,Normal,,,"['WLB C.Becker', 'RCB D.Hanks']",None,None,False,,,68,2S23F,YBXZA,2,S,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,65,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
54,2Q,3,5,9,2,16,JAX,CAR,JAX29,pass,6,1,122 Strong Pass ZYXAT S62SW Shotgun,122,Strong,Shotgun,1or2-13+,True 34,Regular Personnel,Cover-2,Blitz 2,None,None,Normal,CB Winfred Green,ILB Bryant Willis,"['WILB C.David', 'WLB C.Becker']",None,None,False,,,69,S62SW,ZYXAT,S,6,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,71,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
55,2Q,2,41,9,3,10,JAX,CAR,JAX35,pass,7,0,212 Pro Pass ZXYAB 11112 Shotgun,212,Pro,Shotgun,3or4-10-12,True 34,Regular Personnel,Cover-2,Blitz 1,None,None,3long,S Tommy Armstrong,CB Dexter Hanks,WILB C.Becker,None,None,False,,,70,11112,ZXYAB,1,1,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,65,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
56,2Q,1,49,10,1,10,CAR,JAX,CAR13,pass,13,8,113 Strong Pass AYXZR S4786 Shotgun,113,Strong,Shotgun,2mindrill,43 Over,Nickel Personnel,Cover-4,No Blitz,None,None,Normal,CB Dennis Castellanos,OLB Orlando Brewer,,None,None,False,,,73,S4786,AYXZR,S,4,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,87,NORMAL,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
57,2Q,1,15,10,1,10,CAR,JAX,CAR26,pass,0,0,113 Strong Pass RXZA 1101 Normal,113,Strong,Normal,2mindrill,43 Over,Nickel Personnel,Cover-4,No Blitz,None,None,Normal,,,,None,None,False,,,74,1101,RXZA,1,1,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,74,NORMAL,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
58,2Q,1,11,10,2,10,CAR,JAX,CAR26,pass,28,29,113t Weak Pass XRYZA 3S4S1 Shotgun,113t,Weak,Shotgun,2mindrill,43 Over,Nickel Personnel,Cover-4,No Blitz,None,None,Normal,CB Vince Rome,,, OLB Orlando Brewer,Defensive Holding,False,,,75,3S4S1,XRYZA,3,S,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,74,NORMAL,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
59,2Q,1,0,10,1,10,CAR,JAX,JAX46,pass,10,0,122 Pro Pass TYXZA 9341S Normal,122,Pro,Normal,2mindrill,43 Over,Nickel Personnel,Cover-4,No Blitz,None,None,Normal,CB Dennis Castellanos,,,None,None,False,,,76,9341S,TYXZA,9,3,0,2053,Exhibition Week 3,Carolina,NC,70,9 ,fair,46,NORMAL,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
