quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,14,34,0,1,10,DEN,CHI,DEN34,run,3,0,122 Pro Run 25 Normal,122,Pro,Normal,1-10poss,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,Normal,DT Kelly Forbes,DE Ben Monroe,,None,None,False,2,5,1,,,,,0,2054,Exhibition Week 3,Denver,CO,42,7 ,fair,66,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,50,0,2,7,DEN,CHI,DEN37,pass,23,23,014 Shotgun Pass ZRXYS S4528 Normal,014,Shotgun,Normal,1or2-6-9,43 Over,Dime Personnel,Cover-3 Sky,No Blitz,None,None,Normal,CB David Swift,,,None,None,False,,,2,S4528,ZRXYS,S,4,0,2054,Exhibition Week 3,Denver,CO,42,7 ,fair,63,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,9,0,1,10,DEN,CHI,CHI40,run,5,0,113t I Run 21 Normal,113t,I,Normal,1-10earn,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DT Deion Hancock,CB David Swift,,None,None,False,2,1,3,,,,,0,2054,Exhibition Week 3,Denver,CO,42,7 ,fair,40,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,40,0,2,5,DEN,CHI,CHI35,run,9,0,113 I Run 25 Normal,113,I,Normal,1or2-3-5,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,S Joseph Shillingford,CB Desmond Brilz,,None,None,False,2,5,4,,,,,0,2054,Exhibition Week 3,Denver,CO,42,7 ,fair,35,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,3,0,1,10,DEN,CHI,CHI26,pass,0,0,122 Strong Pass TAXYZ 118D8 Normal,122,Strong,Normal,1-10earn,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,5,118D8,TAXYZ,1,1,0,2054,Exhibition Week 3,Denver,CO,42,7 ,fair,26,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1Q,11,58,0,2,10,DEN,CHI,CHI26,pass,-1,0,113t Strong Pass XAYZR 20355 Shotgun,113t,Strong,Shotgun,1or2-10-12,43 Over,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,ILB Parker Ekuban,,WLB A.Brennan,None,None,False,,,6,20355,XAYZR,2,0,0,2054,Exhibition Week 3,Denver,CO,42,7 ,fair,26,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1Q,11,15,0,3,11,DEN,CHI,CHI27,pass,12,7,113 Weak Pass XYZR 645F Shotgun,113,Weak,Shotgun,3or4-10-12,43 Over,Nickel Personnel,Cover-3 Sky,No Blitz,None,None,3long,OLB Juan Tedone,,,None,None,False,,,7,645F,XYZR,6,4,0,2054,Exhibition Week 3,Denver,CO,42,7 ,fair,27,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,10,53,0,1,10,DEN,CHI,CHI15,run,8,0,113t Strong Run 26 Normal,113t,Strong,Normal,1-10earn,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DT Kelly Forbes,S Sammie Summers,,None,None,False,2,6,8,,,,,0,2054,Exhibition Week 3,Denver,CO,42,7 ,fair,15,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,8,0,2,2,DEN,CHI,CHI07,run,6,0,122 Weak Run 27 Normal,122,Weak,Normal,1or2-1-2,43 Over,Regular Personnel,Cover-2,No Blitz,None,None,Normal,OLB Abel Brennan,,,None,None,False,2,7,9,,,,,0,2054,Exhibition Week 3,Denver,CO,42,7 ,fair,7,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,9,41,0,1,1,DEN,CHI,CHI01,run,-1,0,203 I Run 25 Normal,203,I,Normal,1or2opp6,43 Over,Goal Line Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,S Sammie Summers,,,None,None,False,2,5,10,,,,,0,2054,Exhibition Week 3,Denver,CO,42,7 ,fair,1,OPP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
