,quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
10,1Q,9,19,1,3,7,MIA,MIN,MIA23,pass,0,0,113 Weak Pass RXYZ 373S Normal,113,Weak,Normal,3or4-6-7,43 Over,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,3long,,,,None,None,False,,,12,373S,RXYZ,3,7,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,77,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
11,1Q,9,1,2,1,10,MIN,MIA,MIN43,pass,-1,0,014 Pistol Pass YZXRS 328F0 Normal,014,Pistol,Normal,1-10poss,True 34,Dime Personnel,Press-2,Blitz 1,None,None,Normal,CB Leland Bergman,OLB Frederick Mendheim,LCB D.Bean,None,None,False,,,14,328F0,YZXRS,3,2,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,57,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
12,1Q,8,29,2,2,11,MIN,MIA,MIN42,pass,17,3,113t Pro Pass ZXYAR 460S2 Normal,113t,Pro,Normal,1or2-10-12,True 34,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,S Lucas Poliska,,WLB F.Mendheim,None,None,False,,,15,460S2,ZXYAR,4,6,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,58,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
13,1Q,7,54,2,1,10,MIN,MIA,MIA41,pass,2,0,113 Strong Pass XYZAR S9204 Normal,113,Strong,Normal,1-10earn,True 34,Nickel Personnel,Cover-4,Blitz 1,None,None,Normal,ILB Austin Barber,,WLB F.Mendheim,None,None,False,,,16,S9204,XYZAR,S,9,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,41,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
14,1Q,7,7,2,2,8,MIN,MIA,MIA39,pass,3,4,113 I Pass AXYZR 0S12S Normal,113,I,Normal,1or2-6-9,True 34,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,DE Alfred Reeves,S Lucas Poliska,NB R.Givens,None,None,False,,,17,0S12S,AXYZR,0,S,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,39,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
15,1Q,6,42,2,3,5,MIN,MIA,MIA36,pass,0,0,113 Strong Pass XYZAR S9204 Normal,113,Strong,Normal,3or4-4-5,True 34,Nickel Personnel,Cover-3 Cloud,Blitz 1,None,None,3long,,,WLB B.Reid,None,None,False,,,18,S9204,XYZAR,S,9,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,36,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
16,1Q,6,31,3,1,10,MIA,MIN,MIA20,pass,0,0,122 I Pass ZYXAT 325S1 Normal,122,I,Normal,1-10poss,43 Over,Regular Personnel,Cover-1,Blitz 1,None,None,Normal,,,LCB T.Diaz,None,None,False,,,20,325S1,ZYXAT,3,2,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,80,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
17,1Q,6,22,3,2,10,MIA,MIN,MIA20,run,5,0,104 Strong Run 22 Shotgun,104,Strong,Shotgun,1or2-10-12,43 Over,Dime Personnel,Cover-2,No Blitz,None,None,Normal,CB Tyler Diaz,,,None,None,False,2,2,21,,,,,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,80,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,1Q,5,54,3,3,5,MIA,MIN,MIA25,run,8,0,104 I Run 25 Normal,104,I,Normal,3or4-4-5,43 Over,Dime Personnel,Cover-3 Cloud,No Blitz,None,None,3long,CB Tyler Diaz,,,None,None,False,2,5,22,,,,,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,1Q,5,10,3,1,10,MIA,MIN,MIA33,run,2,0,122 I Run 23 Normal,122,I,Normal,1-10earn,43 Over,Regular Personnel,Cover-1,No Blitz,None,None,Normal,DE Gilbert Crook,ILB Phil Mathis,,None,None,False,2,3,23,,,,,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,67,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,1Q,4,39,3,2,8,MIA,MIN,MIA35,pass,-1,0,122 Weak Pass XZYT 4361 Normal,122,Weak,Normal,1or2-6-9,43 Over,Regular Personnel,Cover-1,Blitz 1,None,None,Normal,ILB Phil Mathis,,SLB T.Moss,None,None,False,,,24,4361,XZYT,4,3,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,65,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
21,1Q,4,12,3,3,9,MIA,MIN,MIA34,run,17,0,104 Weak Run 26 Pistol,104,Weak,Pistol,3or4-8-9,43 Over,Dime Personnel,Cover-3 Cloud,No Blitz,None,None,3long,CB Tyler Diaz,,,None,None,False,2,6,25,,,,,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,66,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,1Q,3,39,3,1,10,MIA,MIN,MIN49,pass,7,0,212 Pro Pass XAYZ 2WF9 Normal,212,Pro,Normal,1-10earn,43 Over,Regular Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,OLB Johnathan Crummey,,,None,None,False,,,26,2WF9,XAYZ,2,W,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,49,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23,1Q,3,8,3,2,3,MIA,MIN,MIN42,pass,21,18,113 I Pass XZR 087 Normal,113,I,Normal,1or2-3-5,43 Over,Nickel Personnel,Cover-2,Blitz 1,Double,None,Normal,S Gregory Hill,DT Ramon Shepard,WLB T.Moss,None,None,False,,,27,087,XZR,0,8,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,42,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
24,1Q,2,37,3,1,10,MIA,MIN,MIN21,run,-4,0,113 Strong Cntr. 22 Shotgun,113,Strong,Shotgun,1-10earn,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DT Ross Kelly,DE Leroy Huffman,,None,None,False,2,2,28,,,,,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,21,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
25,1Q,1,57,3,2,14,MIA,MIN,MIN25,run,6,0,203 I Run 26 Normal,203,I,Normal,1or2-13+,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,OLB Tanner Moss,ILB Phil Mathis,, RB Herb Longworth,Offensive Holding,False,2,6,29,,,,,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,25,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,1Q,1,49,3,2,24,MIA,MIN,MIN35,pass,0,0,113 Weak Pass XRYZ 2506 Normal,113,Weak,Normal,1or2-13+,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,30,2506,XRYZ,2,5,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,35,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
27,1Q,1,44,3,3,24,MIA,MIN,MIN35,pass,-1,0,122 I Pass XTYZ 05S4 Normal,122,I,Normal,3or4-17+,43 Over,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,3long,CB Tyler Diaz,,,None,None,False,,,31,05S4,XTYZ,0,5,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,35,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
28,1Q,1,9,4,1,10,MIN,MIA,MIN43,run,-4,0,104 Weak Run 26 Pistol,104,Weak,Pistol,1-10poss,True 34,Dime Personnel,Press-2,No Blitz,None,None,Normal,DE Luther Ellard,S Terrell Hammond,,None,None,False,2,6,33,,,,,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,57,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
29,1Q,0,41,4,2,14,MIN,MIA,MIN39,run,3,0,122 Weak Run 20 Pistol,122,Weak,Pistol,1or2-13+,True 34,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,DT Sam Richard,,, DT Sam Richard,Offsides,False,2,0,34,,,,,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,61,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,1Q,0,32,4,2,9,MIN,MIA,MIN44,run,6,0,113 I Run 23 Normal,113,I,Normal,1or2-6-9,True 34,Nickel Personnel,Cover-4,No Blitz,None,None,Normal,ILB Austin Barber,OLB Howie Fremont,,None,None,False,2,3,35,,,,,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,56,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,2Q,15,0,4,3,3,MIN,MIA,MIA50,pass,1,0,122 Pro Pass ZYXAT F70S2 Normal,122,Pro,Normal,3or4-3,True 34,Regular Personnel,Cover-4,Blitz 1,None,None,3long,CB Daniel Bean,S Rusty Mayes,WLB F.Mendheim,None,None,False,,,37,F70S2,ZYXAT,F,7,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,50,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
32,2Q,14,31,5,1,10,MIA,MIN,MIA20,run,5,0,212 I Run 26 Normal,212,I,Normal,1-10poss,43 Over,Regular Personnel,Man to Man,No Blitz,None,None,Normal,DT Eli Preimsberg,,,None,None,False,2,6,39,,,,,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,80,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,2Q,13,58,5,2,5,MIA,MIN,MIA25,run,3,0,113 Weak Run 21 Normal,113,Weak,Normal,1or2-3-5,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,OLB Johnathan Crummey,,,None,None,False,2,1,40,,,,,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,2Q,13,21,5,3,2,MIA,MIN,MIA28,pass,0,0,122 Strong Pass XTZ 207 Normal,122,Strong,Normal,3or4-2,43 Over,Regular Personnel,"Man to Man, Buzz",No Blitz,None,None,3short,Keith Bedwell,,,None,None,False,,,41,207,XTZ,2,0,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,72,NORMAL,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
35,2Q,13,9,5,1,10,MIN,MIA,MIA31,pass,0,0,113 I Pass ZYXAR 62WSF Normal,113,I,Normal,1-10poss,True 34,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,,,WLB F.Mendheim,None,None,False,,,42,62WSF,ZYXAR,6,2,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,31,NORMAL,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
36,2Q,13,5,5,2,10,MIN,MIA,MIA31,pass,11,0,113t I Pass XRYZA 4FF32 Normal,113t,I,Normal,1or2-10-12,True 34,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,S Rusty Mayes,,SLB H.Fremont,None,None,False,,,43,4FF32,XRYZA,4,F,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,31,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
37,2Q,12,33,5,1,10,MIN,MIA,MIA20,run,2,0,104 I Run 23 Normal,104,I,Normal,1-10earn,True 34,Dime Personnel,Press-2,No Blitz,None,None,Normal,DT Sam Richard,,,None,None,False,2,3,44,,,,,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,20,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,2Q,11,52,5,2,8,MIN,MIA,MIA18,run,8,0,113t I Run 21 Normal,113t,I,Normal,1or2-6-9,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DE Alfred Reeves,OLB Howie Fremont,,None,None,False,2,1,45,,,,,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,18,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,2Q,11,8,5,1,10,MIN,MIA,MIA10,run,-2,0,212 Pro Run 22 Normal,212,Pro,Normal,1-10earn,True 34,Regular Personnel,Cover-2,No Blitz,None,None,Normal,OLB Glenn Cote,,,None,None,False,2,2,46,,,,,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,10,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40,2Q,10,32,5,2,12,MIN,MIA,MIA12,run,1,0,212 Pro Run 27 Pistol,212,Pro,Pistol,1or2-10-12,True 34,Regular Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,OLB Howie Fremont,ILB Austin Barber,,None,None,False,2,7,47,,,,,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,12,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,2Q,9,48,5,3,11,MIN,MIA,MIA11,pass,11,0,212 Pro Pass XYZAB 3W22F Shotgun,212,Pro,Shotgun,3or4-10-12,True 34,Regular Personnel,Press-2,Blitz 2,None,None,3long,,,"['SLB G.Cote', 'SILB M.Thompson']",None,None,False,,,48,3W22F,XYZAB,3,W,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,11,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
42,2Q,9,40,6,1,10,MIA,MIN,MIA25,pass,-4,0,203 Pro Pass XRZ 421 Pistol,203,Pro,Pistol,1-10poss,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,Micah Blackwell,,,None,None,False,,,51,421,XRZ,4,2,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,75,NORMAL,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
43,2Q,9,32,6,1,10,MIN,MIA,MIA29,run,-1,0,122 Weak Run 20 Pistol,122,Weak,Pistol,1-10poss,True 34,Regular Personnel,Cover-2,No Blitz,None,None,Normal,S Rusty Mayes,DT Sam Richard,,None,None,False,2,0,52,,,,,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,29,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
44,2Q,8,58,6,2,6,MIN,MIA,MIA25,pass,0,0,230 Pro Pass UATYB 015S2 Shotgun,230,Pro,Shotgun,1or2-6-9,True 34,Regular Personnel,Press-2,Blitz 1,None,None,Normal,OLB Glenn Cote,,WLB F.Mendheim,None,None,False,,,54,015S2,UATYB,0,1,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,25,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
45,2Q,8,31,6,3,6,MIN,MIA,MIA25,pass,7,0,230 Pro Pass UBTYA 1W451 Pistol,230,Pro,Pistol,3or4-6-7,True 34,Regular Personnel,Press-2,Blitz 1,None,None,3long,DE Norbert O'Donnell,,WLB D.Bean,None,None,False,,,55,1W451,UBTYA,1,W,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,25,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
46,2Q,7,51,6,1,10,MIN,MIA,MIA18,reverse,1,0,014 Empty Rev. rev7 Normal,014,Empty,Normal,1-10earn,True 34,Dime Personnel,Press-2,No Blitz,None,None,Normal,OLB Frederick Mendheim,,,None,None,False,rev,7,56,,,,,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,18,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,2Q,7,27,6,2,9,MIN,MIA,MIA17,pass,0,0,212 Pro Pass XYZAB 3W22F Shotgun,212,Pro,Shotgun,1or2-6-9,True 34,Regular Personnel,"Press-1, Buzz",Blitz 1,None,None,Normal,,,WLB F.Mendheim,None,None,False,,,57,3W22F,XYZAB,3,W,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,17,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
48,2Q,7,20,6,3,9,MIN,MIA,MIA17,pass,7,0,221 Strong Pass AYTZB 1S29S Normal,221,Strong,Normal,3or4-8-9,True 34,Regular Personnel,Cover-2,No Blitz,None,None,3long,CB Grady Abrams,,,None,None,False,,,58,1S29S,AYTZB,1,S,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,17,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
49,2Q,6,17,7,1,10,MIA,MIN,MIA38,run,3,0,122 Weak Cntr. 25 Shotgun,122,Weak,Shotgun,1-10poss,43 Over,Regular Personnel,Cover-1,No Blitz,None,None,Normal,OLB Tanner Moss,,,None,None,False,2,5,61,,,,,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,62,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
50,2Q,5,49,7,2,7,MIA,MIN,MIA41,pass,-8,0,113 Strong Pass YZXR 5D65 Pistol,113,Strong,Pistol,1or2-6-9,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,62,5D65,YZXR,5,D,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,59,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
51,2Q,5,23,7,3,15,MIA,MIN,MIA33,pass,0,0,113 Strong Pass AZXR S841 Normal,113,Strong,Normal,3or4-13-16,43 Over,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,3long,,,,None,None,False,,,63,S841,AZXR,S,8,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,67,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
52,2Q,5,9,8,1,10,MIN,MIA,MIN38,pass,0,0,113 Pro Pass YZXAR 7F0S8 Normal,113,Pro,Normal,1-10poss,True 34,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,,,WLB F.Mendheim,None,None,False,,,65,7F0S8,YZXAR,7,F,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,62,NORMAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
53,2Q,5,1,8,2,10,MIN,MIA,MIN38,pass,0,0,005 Shotgun Pass SVXZR 341S9 Normal,005,Shotgun,Normal,1or2-10-12,True 34,Dime Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,66,341S9,SVXZR,3,4,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,62,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
54,2Q,4,53,8,3,10,MIN,MIA,MIN38,pass,15,0,005 Shotgun Pass SVXZR 341S9 Normal,005,Shotgun,Normal,3or4-10-12,True 34,Dime Personnel,Cover-4,Blitz 1,None,None,3long,CB Leland Bergman,,SLB G.Cote,None,None,False,,,67,341S9,SVXZR,3,4,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,62,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
55,2Q,4,22,8,1,10,MIN,MIA,MIA47,pass,0,0,113 Strong Pass RXZ 640 Normal,113,Strong,Normal,1-10earn,True 34,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,,,WLB F.Mendheim,None,None,False,,,68,640,RXZ,6,4,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,47,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
56,2Q,4,14,8,2,10,MIN,MIA,MIA47,pass,0,0,230 Pro Pass UBTYA 1W451 Pistol,230,Pro,Pistol,1or2-10-12,True 34,Regular Personnel,Press-2,Blitz 1,None,None,Normal,,,WILB M.Thompson,None,None,False,,,69,1W451,UBTYA,1,W,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,47,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
57,2Q,4,5,8,3,10,MIN,MIA,MIA47,pass,-17,0,113 Weak Pass XRYZA 7F24S Normal,113,Weak,Normal,3or4-10-12,True 34,Nickel Personnel,Cover-3 Cloud,Blitz 1,None,None,3long,Melvin Joseph,,SILB M.Thompson,None,None,False,,,70,7F24S,XRYZA,7,F,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,47,NORMAL,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
58,2Q,3,56,8,1,10,MIA,MIN,MIA39,pass,0,0,113 Strong Pass RXZ 25D Normal,113,Strong,Normal,1-10poss,43 Over,Nickel Personnel,Cover-2,Blitz 1,Double,None,Normal,,,RCB L.Shea,None,None,False,,,71,25D,RXZ,2,5,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,61,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
59,2Q,3,51,8,2,10,MIA,MIN,MIA39,pass,0,0,212 Pro Pass XZ 44 Normal,212,Pro,Normal,1or2-10-12,43 Over,Regular Personnel,Man to Man,No Blitz,None,None,Normal,,,, G Wade Sanford,Offensive Holding,False,,,72,44,XZ,4,4,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,61,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
60,2Q,3,41,8,2,20,MIA,MIN,MIA29,run,7,0,113t I Run 24 Normal,113t,I,Normal,1or2-13+,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,S Corwin Clancy,,,None,None,False,2,4,73,,,,,0,2053,Exhibition Week 2,Miami,FL,91,7 ,fair,71,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
