,quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
10,1Q,10,6,1,3,10,NYG,BAL,NYG35,pass,12,0,113t Strong Pass XRYZ 4363 Normal,113t,Strong,Normal,3or4-10-12,True 34,Nickel Personnel,Cover-2,Blitz 2,None,None,3long,OLB Miguel Sera,,"['SILB B.Sargent', 'WLB D.Cole']",None,None,False,,,12,4363,XRYZ,4,3,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,65,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
11,1Q,9,43,1,1,10,NYG,BAL,NYG47,pass,22,1,122 I Pass ZXT 882 Normal,122,I,Normal,1-10earn,True 34,Regular Personnel,Press-2,Blitz 1,None,None,Normal,OLB Miguel Sera,,WILB G.Miller,None,None,False,,,13,882,ZXT,8,8,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,53,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
12,1Q,9,4,1,1,10,NYG,BAL,BAL31,run,7,0,131 Pro Run 23 Normal,131,Pro,Normal,1-10earn,True 34,Regular Personnel,Press-1,No Blitz,None,None,Normal,DE Alfredo Long,,,None,None,False,2,3,14,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,31,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,1Q,8,31,1,2,3,NYG,BAL,BAL24,run,7,0,203 Weak Run 24 Normal,203,Weak,Normal,1or2-3-5,True 34,Nickel Personnel,"Press-1, Buzz",No Blitz,None,Spy,Normal,S Percy Fletcher,,,None,None,False,2,4,15,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,24,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,1Q,7,46,1,1,10,NYG,BAL,BAL17,pass,0,0,122 Pro Pass ZYXAT S4436 Normal,122,Pro,Normal,1-10earn,True 34,Regular Personnel,Cover-1,Blitz 1,None,None,Normal,,,RCB G.Thompson, S Giovanni Palepoi,Defensive Holding,False,,,16,S4436,ZYXAT,S,4,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,17,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
15,1Q,7,39,1,1,10,NYG,BAL,BAL12,run,9,0,212 Weak Run 22 Normal,212,Weak,Normal,1-10earn,True 34,Regular Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,DE Kris Sponseller,CB Gage Thompson,,None,None,False,2,2,17,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,12,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,1Q,6,54,1,2,1,NYG,BAL,BAL03,pass,0,0,122 Weak Pass ZXYT 25F4 Normal,122,Weak,Normal,1or2opp6,True 34,Regular Personnel,Cover-1,Blitz 1,None,None,Normal,,,WILB G.Miller,None,None,False,,,18,25F4,ZXYT,2,5,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,3,OPP6,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
17,1Q,6,48,1,3,1,NYG,BAL,BAL03,pass,1,0,212 I Pass AYXZ S176 Normal,212,I,Normal,3or4-1,True 34,Regular Personnel,"Press-1, Buzz",No Blitz,None,None,3short,CB Dixon Diable,,,None,None,False,,,19,S176,AYXZ,S,1,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,3,OPP6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
18,1Q,6,11,1,1,2,NYG,BAL,BAL02,run,0,0,113 Pro Run 23 Normal,113,Pro,Normal,1or2opp6,True 34,Regular Personnel,Cover-2,No Blitz,None,None,Normal,DT Butch Marshall,CB Danny Balogh,,None,None,False,2,3,20,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,2,OPP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,1Q,5,46,1,2,2,NYG,BAL,BAL02,run,2,0,212 Strong Run 26 Normal,212,Strong,Normal,1or2opp6,True 34,Regular Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,,,,None,None,False,2,6,21,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,2,OPP6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
20,1Q,5,14,2,1,10,BAL,NYG,BAL35,run,1,0,131 Strong Run 24 Shotgun,131,Strong,Shotgun,1-10poss,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,DT Hector Bowlware,S Jerome Swafford,,None,None,False,2,4,24,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,65,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,1Q,4,34,2,2,9,BAL,NYG,BAL36,run,-1,0,221 Pro Run 23 Shotgun,221,Pro,Shotgun,1or2-6-9,43 Under,Regular Personnel,Press-1,No Blitz,None,None,Normal,DT Irv Jamison,,,None,None,False,2,3,25,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,64,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
22,1Q,3,56,2,3,10,BAL,NYG,BAL35,pass,3,0,113 Weak Pass ZAXYR W2W52 Normal,113,Weak,Normal,3or4-10-12,43 Under,Nickel Personnel,Cover-4,No Blitz,None,None,3long,ILB Myles Allen,,,None,None,False,,,26,W2W52,ZAXYR,W,2,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,65,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23,1Q,3,17,3,1,10,NYG,BAL,NYG29,run,2,0,122 Strong Run 26 Shotgun,122,Strong,Shotgun,1-10poss,True 34,Regular Personnel,Press-2,No Blitz,None,None,Normal,CB Gage Thompson,,,None,None,False,2,6,28,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,71,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,1Q,2,44,3,2,8,NYG,BAL,NYG31,pass,-1,1,113 Weak Pass ZAXYR 8S9S5 Normal,113,Weak,Normal,1or2-6-9,True 34,Nickel Personnel,Cover-3 Sky,No Blitz,None,None,Normal,CB Gage Thompson,OLB Devan Cole,,None,None,False,,,29,8S9S5,ZAXYR,8,S,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,69,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
25,1Q,2,16,3,3,9,NYG,BAL,NYG30,pass,0,0,203 Strong Pass ZBXRA 61561 Normal,203,Strong,Normal,3or4-8-9,True 34,Nickel Personnel,Cover-1,Blitz 1,Double,None,3long,,,WLB D.Cole,None,None,False,,,30,61561,ZBXRA,6,1,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,70,NORMAL,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
26,1Q,1,57,4,1,10,BAL,NYG,BAL22,pass,0,0,113 Weak Pass XZYR 62F7 Normal,113,Weak,Normal,1-10poss,43 Under,Nickel Personnel,Cover-2,Blitz 1,Double,None,Normal,,,MLB G.Miller,None,None,False,,,32,62F7,XZYR,6,2,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,78,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
27,1Q,1,40,4,2,15,BAL,NYG,BAL17,run,-2,0,113 Strong Run 23 Normal,113,Strong,Normal,1or2-13+,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,CB Dwayne Edwards,,,None,None,False,2,3,34,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,83,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28,1Q,1,9,4,3,17,BAL,NYG,BAL15,pass,15,0,113t Strong Pass XZYR 89W6 Normal,113t,Strong,Normal,3or4-17+,43 Under,Nickel Personnel,Cover-4,No Blitz,None,None,3long,CB Julian Bedard,CB Dwayne Edwards,,None,None,False,,,35,89W6,XZYR,8,9,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,85,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
29,1Q,0,33,5,1,10,NYG,BAL,NYG28,pass,23,7,212 Strong Pass ZXY 677 Normal,212,Strong,Normal,1-10poss,True 34,Regular Personnel,"Cover-1, Buzz",Blitz 1,None,None,Normal,OLB Miguel Sera,,WILB G.Miller,None,None,False,,,37,677,ZXY,6,7,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,72,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
30,1Q,0,4,5,1,10,NYG,BAL,BAL49,run,2,0,212 Pro Run 26 Shotgun,212,Pro,Shotgun,1-10earn,True 34,Regular Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,ILB Brant Sargent,,,None,None,False,2,6,38,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,49,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,2Q,15,0,5,2,8,NYG,BAL,BAL47,run,0,0,113 Strong Run 24 Shotgun,113,Strong,Shotgun,1or2-6-9,True 34,Nickel Personnel,Press-2,No Blitz,None,None,Normal,ILB Brant Sargent,DE Alfredo Long,,None,None,False,2,4,40,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,47,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,2Q,14,15,5,3,8,NYG,BAL,BAL47,pass,-4,0,221 Strong Pass ZYTB 34W1 Normal,221,Strong,Normal,3or4-8-9,True 34,Regular Personnel,Press-2,Blitz 1,None,None,3long,,,WILB D.Cole,None,None,False,,,41,34W1,ZYTB,3,4,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,47,NORMAL,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
33,2Q,14,1,5,1,10,BAL,NYG,NYG49,run,6,0,122 Strong Run 12 Normal,122,Strong,Normal,1-10poss,43 Under,Regular Personnel,Press-1,No Blitz,None,None,Normal,CB Julian Bedard,,,None,None,False,1,2,42,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,49,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,2Q,13,36,5,2,4,BAL,NYG,NYG43,pass,14,5,212 Weak Pass XBYZ 1S13 Normal,212,Weak,Normal,1or2-3-5,43 Under,Regular Personnel,Press-1,Blitz 1,None,None,Normal,S Harry Florez,,MLB D.Gordon,None,None,False,,,43,1S13,XBYZ,1,S,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,43,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
35,2Q,12,50,5,1,10,BAL,NYG,NYG29,pass,0,0,113 I Pass XRYZA 1605S Normal,113,I,Normal,1-10earn,43 Under,Nickel Personnel,Cover-3 Cloud,Blitz 1,None,None,Normal,,,MLB G.Miller,None,None,False,,,44,1605S,XRYZA,1,6,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,29,NORMAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
36,2Q,12,44,5,2,10,BAL,NYG,NYG29,run,3,0,203 Pro Cntr. 25 Normal,203,Pro,Normal,1or2-10-12,43 Under,Nickel Personnel,Cover-4,No Blitz,None,None,Normal,DT Hector Bowlware,,,None,None,False,2,5,45,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,29,NORMAL,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
37,2Q,12,7,5,3,7,BAL,NYG,NYG26,pass,0,0,113 Pro Pass XRZA S24S Normal,113,Pro,Normal,3or4-6-7,43 Under,Nickel Personnel,Cover-4,No Blitz,None,None,3long,DE Edgar Harp,,,None,None,False,,,46,S24S,XRZA,S,2,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,26,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
38,2Q,11,25,6,1,10,NYG,BAL,NYG25,pass,15,5,122 Pro Pass ZAXYT 2F711 Normal,122,Pro,Normal,1-10poss,True 34,Regular Personnel,Press-2,Blitz 1,None,None,Normal,ILB Giovanni Miller,,SILB B.Sargent,None,None,False,,,49,2F711,ZAXYT,2,F,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
39,2Q,10,59,6,1,10,NYG,BAL,NYG40,pass,17,3,122 Pro Pass YXZT 6680 Normal,122,Pro,Normal,1-10earn,True 34,Regular Personnel,Press-2,Blitz 2,None,None,Normal,OLB Miguel Sera,,"['WILB A.Mayes', 'LCB S.Maxwell']",None,None,False,,,50,6680,YXZT,6,6,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,60,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
40,2Q,10,27,6,1,10,NYG,BAL,BAL43,run,14,0,104 Strong Run 26 Normal,104,Strong,Normal,1-10earn,True 34,Dime Personnel,Cover-2,No Blitz,None,None,Normal,CB Johnny Becnel,OLB Miguel Sera,,None,None,False,2,6,51,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,43,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,2Q,10,3,6,1,10,NYG,BAL,BAL29,run,9,0,122 Strong Run 27 Shotgun,122,Strong,Shotgun,1-10earn,True 34,Regular Personnel,Press-2,No Blitz,None,None,Normal,DE Edgar Dawkins,,,None,None,False,2,7,52,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,29,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,2Q,9,42,6,2,1,NYG,BAL,BAL20,run,2,0,221 Pro Run 23 Shotgun,221,Pro,Shotgun,1or2-1-2,True 34,Regular Personnel,Cover-1,No Blitz,None,None,Normal,S Giovanni Palepoi,ILB Brant Sargent,,None,None,False,2,3,53,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,20,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,2Q,9,4,6,1,10,NYG,BAL,BAL18,pass,0,0,122 Weak Pass YTXZ F267 Shotgun,122,Weak,Shotgun,1-10earn,True 34,Regular Personnel,Cover-1,Blitz 1,None,None,Normal,CB Sammy Maxwell,,WILB G.Miller,None,None,False,,,54,F267,YTXZ,F,2,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,18,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
44,2Q,8,28,6,2,10,NYG,BAL,BAL18,run,2,0,212 Weak Run 24 Normal,212,Weak,Normal,1or2-10-12,True 34,Regular Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,OLB Miguel Sera,ILB Brant Sargent,,None,None,False,2,4,55,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,18,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,2Q,7,52,6,3,8,NYG,BAL,BAL16,pass,0,0,212 I Pass YZXB 18S0 Normal,212,I,Normal,3or4-8-9,True 34,Regular Personnel,Press-2,Blitz 2,None,None,3long,,,"['WILB D.Cole', 'WLB G.Thompson']",None,None,False,,,56,18S0,YZXB,1,8,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,16,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
46,2Q,7,38,7,1,10,BAL,NYG,BAL25,pass,6,0,221 I Pass BZY SW7 Normal,221,I,Normal,1-10poss,43 Under,Regular Personnel,Press-1,No Blitz,None,None,Normal,OLB Arnie Wilcox,,,None,None,False,,,59,SW7,BZY,S,W,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,75,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
47,2Q,7,7,7,2,4,BAL,NYG,BAL31,pass,11,0,122 I Pass YTXZA W83F1 Normal,122,I,Normal,1or2-3-5,43 Under,Regular Personnel,Press-1,Blitz 1,None,None,Normal,CB Juan Henderson,,MLB G.Miller,None,None,False,,,60,W83F1,YTXZA,W,8,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,69,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
48,2Q,6,20,7,1,10,BAL,NYG,BAL42,run,-3,0,113t I Run 20 Normal,113t,I,Normal,1-10earn,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,S Harry Florez,CB Norman Chachick,,None,None,False,2,0,61,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,58,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
49,2Q,5,36,7,2,13,BAL,NYG,BAL39,pass,0,0,131 Pro Pass AZTYU SSS60 Normal,131,Pro,Normal,1or2-13+,43 Under,Regular Personnel,Press-2,Blitz 1,None,None,Normal,,,MLB G.Miller,None,None,False,,,62,SSS60,AZTYU,S,S,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,61,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
50,2Q,5,29,7,3,13,BAL,NYG,BAL39,pass,0,0,113 Strong Pass XZYR 551F Pistol,113,Strong,Pistol,3or4-13-16,43 Under,Nickel Personnel,Cover-4,No Blitz,None,None,3long,,,,None,None,False,,,63,551F,XZYR,5,5,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,61,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
51,2Q,5,13,8,1,10,NYG,BAL,NYG03,run,16,0,113 Pro Run 24 Normal,113,Pro,Normal,1or2own5,True 34,Nickel Personnel,Press-2,No Blitz,None,None,Normal,CB Sammy Maxwell,OLB Devan Cole,,None,None,False,2,4,65,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,97,OWN5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,2Q,4,29,8,1,10,NYG,BAL,NYG19,run,13,0,113t Strong Run 26 Normal,113t,Strong,Normal,1-10earn,True 34,Nickel Personnel,Cover-3 Sky,No Blitz,None,Spy,Normal,OLB Devan Cole,DE Alfredo Long,,None,None,False,2,6,66,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,81,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,2Q,4,5,8,1,10,NYG,BAL,NYG32,pass,0,0,113 Pro Pass ZRXY 6402 Normal,113,Pro,Normal,1-10earn,True 34,Nickel Personnel,Press-2,Blitz 1,Double,None,Normal,,,WLB D.Cole,None,None,False,,,67,6402,ZRXY,6,4,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,68,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
54,2Q,3,56,8,2,10,NYG,BAL,NYG32,run,0,0,131 Strong Run 26 Normal,131,Strong,Normal,1or2-10-12,True 34,Regular Personnel,Press-1,No Blitz,None,None,Normal,CB Sammy Maxwell,OLB Miguel Sera,,None,None,False,2,6,68,,,,,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,68,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,2Q,3,13,8,3,10,NYG,BAL,NYG32,pass,0,0,203 I Pass RXZ 9SS Normal,203,I,Normal,3or4-10-12,True 34,Nickel Personnel,Cover-1,Blitz 1,Double,None,3long,,,SILB B.Sargent,None,None,False,,,69,9SS,RXZ,9,S,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,68,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
56,2Q,2,58,9,1,10,BAL,NYG,BAL29,pass,0,0,113 Strong Pass ZXYAR 21322 Normal,113,Strong,Normal,1-10poss,43 Under,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,,,MLB G.Miller,None,None,False,,,71,21322,ZXYAR,2,1,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,71,NORMAL,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
57,2Q,2,51,9,2,10,BAL,NYG,BAL29,pass,0,0,113t Pro Pass RAXYZ 21FFS Normal,113t,Pro,Normal,1or2-10-12,43 Under,Nickel Personnel,Cover-3 Cloud,Blitz 1,None,None,Normal,,,MLB A.Wilcox,None,None,False,,,72,21FFS,RAXYZ,2,1,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,71,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
58,2Q,2,45,9,3,10,BAL,NYG,BAL29,pass,-1,0,212 Weak Pass ABXYZ 02610 Normal,212,Weak,Normal,3or4-10-12,43 Under,Regular Personnel,Cover-3 Cloud,Blitz 1,None,None,3long,CB Juan Henderson,,MLB A.Wilcox,None,None,False,,,73,02610,ABXYZ,0,2,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,71,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
59,2Q,2,13,10,1,10,NYG,BAL,NYG20,pass,3,0,203 Strong Pass ZBXRA 61561 Normal,203,Strong,Normal,1-10poss,True 34,Nickel Personnel,"Press-1, Buzz",No Blitz,None,None,Normal,S Giovanni Palepoi,,,None,None,False,,,75,61561,ZBXRA,6,1,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,80,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
60,2Q,2,0,10,2,7,NYG,BAL,NYG23,pass,0,0,212 Strong Pass ZXY 677 Normal,212,Strong,Normal,2mindrill,True 34,Regular Personnel,"Cover-1, Buzz",Blitz 1,None,None,Normal,,,WLB D.Cole,None,None,False,,,77,677,ZXY,6,7,0,2053,Exhibition Week 5,Baltimore,MD,73,9 ,rain,77,NORMAL,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
