quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,14,30,0,1,10,JAX,ARI,JAX19,pass,0,0,113 Weak Pass ZAXYR 1SS23 Normal,113,Weak,Normal,1-10poss,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,1,1SS23,ZAXYR,1,S,0,2057,Week 12,Arizona,AZ,60,2 ,fair,81,NORMAL,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
1Q,14,23,0,2,10,JAX,ARI,JAX19,run,5,0,014t Empty Run 10 Normal,014t,Empty,Normal,1or2-10-12,43 Under,Dime Personnel,Press-2,No Blitz,None,None,Normal,DT Shaun Flynn,CB Benjamin Altuna,, ILB D.J. Armstrong,Offsides,False,1,0,2,,,,,0,2057,Week 12,Arizona,AZ,60,2 ,fair,81,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,15,0,2,5,JAX,ARI,JAX24,pass,5,0,113t Strong Pass ZYXR 0201 Normal,113t,Strong,Normal,1or2-3-5,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,OLB Lamont Lane,S Dominic Florio,,None,None,False,,,3,0201,ZYXR,0,2,0,2057,Week 12,Arizona,AZ,60,2 ,fair,76,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,13,42,0,1,10,JAX,ARI,JAX29,run,4,0,113 I Run 24 Normal,113,I,Normal,1-10earn,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,CB Giovanni Coles,,,None,None,False,2,4,4,,,,,0,2057,Week 12,Arizona,AZ,60,2 ,fair,71,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,8,0,2,6,JAX,ARI,JAX33,pass,0,0,122 Weak Pass YTXZ 6951 Normal,122,Weak,Normal,1or2-6-9,43 Under,Regular Personnel,Press-2,Blitz 1,None,None,Normal,,,WLB P.Savickas,None,None,False,,,5,6951,YTXZ,6,9,0,2057,Week 12,Arizona,AZ,60,2 ,fair,67,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1Q,13,1,0,3,6,JAX,ARI,JAX33,scramble,4,0,113t Strong Pass YXZR S344 Shotgun,113t,Strong,Shotgun,3or4-6-7,43 Under,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,DE Kendall Matthews,,WLB P.Savickas,None,None,False,,,6,S344,YXZR,S,3,0,2057,Week 12,Arizona,AZ,60,2 ,fair,67,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,13,1,1,10,ARI,JAX,ARI13,scramble,8,0,122 I Pass YXZAT 21F20 Normal,122,I,Normal,1-10poss,43 Under,Regular Personnel,Man to Man,No Blitz,Double,None,Normal,ILB Korey Faulkenbury,,,None,None,False,,,8,21F20,YXZAT,2,1,0,2057,Week 12,Arizona,AZ,60,2 ,fair,87,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,25,1,1,10,ARI,JAX,ARI26,run,9,0,113t Weak Run 26 Pistol,113t,Weak,Pistol,1-10earn,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,S Oscar Hansen,,,None,None,False,2,6,10,,,,,0,2057,Week 12,Arizona,AZ,60,2 ,fair,74,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,10,51,1,2,1,ARI,JAX,ARI35,run,-4,0,113t Weak Run 24 Shotgun,113t,Weak,Shotgun,1or2-1-2,43 Under,Nickel Personnel,Press-2,No Blitz,None,None,Normal,DT I am not a  Crook,DE Eduardo Patton,,None,None,False,2,4,11,,,,,0,2057,Week 12,Arizona,AZ,60,2 ,fair,65,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,10,28,1,3,5,ARI,JAX,ARI31,run,20,0,113t Strong Run 21 Normal,113t,Strong,Normal,3or4-4-5,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,3long,S Brandon Allamon,,,None,None,False,2,1,12,,,,,0,2057,Week 12,Arizona,AZ,60,2 ,fair,69,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
