quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
1Q,15,0,0,1,10,CIN,GBY,CIN25,run,1,0,113t Strong Run 24 Shotgun,113t,Strong,Shotgun,1-10poss,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DE Salvador Brewster,S Caleb Shea,,None,None,False,2,4,1,,,,,0,2053,Week 2,Cincinnati,OH,65,calm,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,14,26,0,2,9,CIN,GBY,CIN26,run,5,0,122 Strong Run 27 Shotgun,122,Strong,Shotgun,1or2-6-9,43 Over,Regular Personnel,Man to Man,No Blitz,None,None,Normal,DE Neal Reuter,,,None,None,False,2,7,2,,,,,0,2053,Week 2,Cincinnati,OH,65,calm,fair,74,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,13,53,0,3,4,CIN,GBY,CIN31,pass,0,0,113t Strong Pass YXZR 4W4S Shotgun,113t,Strong,Shotgun,3or4-4-5,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,3long,,,,None,None,False,,,3,4W4S,YXZR,4,W,0,2053,Week 2,Cincinnati,OH,65,calm,fair,69,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1Q,13,41,1,1,7,CIN,GBY,GBY07,pass,0,0,005 Shotgun Pass ZSXVR 42487 Normal,005,Shotgun,Normal,1or2-6-9,43 Over,Nickel Personnel,Cover-2,Blitz 1,None,None,Normal,,,MLB A.Gillespie,None,None,False,,,5,42487,ZSXVR,4,2,0,2053,Week 2,Cincinnati,OH,65,calm,fair,7,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1Q,13,35,1,2,7,CIN,GBY,GBY07,run,5,0,113 I Cntr. 22 Normal,113,I,Normal,1or2-6-9,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,CB Earnest Burnett,CB Cris Coker,,None,None,False,2,2,6,,,,,0,2053,Week 2,Cincinnati,OH,65,calm,fair,7,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1Q,13,2,1,3,2,CIN,GBY,GBY02,pass,0,0,113 Strong Pass ZRXY 44D9 Shotgun,113,Strong,Shotgun,3or4-2,43 Over,Regular Personnel,Man to Man,No Blitz,None,None,3short,,,,None,None,False,,,7,44D9,ZRXY,4,4,0,2053,Week 2,Cincinnati,OH,65,calm,fair,2,OPP6,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1Q,12,48,2,1,10,GBY,CIN,GBY25,reverse,13,0,005 Empty Rev. rev7 Normal,005,Empty,Normal,1-10poss,43 Under,Dime Personnel,Cover-2,No Blitz,None,None,Normal,CB Matthew Andrews,,,None,None,False,rev,7,10,,,,,0,2053,Week 2,Cincinnati,OH,65,calm,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,12,22,2,1,10,GBY,CIN,GBY38,run,8,0,113t I Run 22 Normal,113t,I,Normal,1-10earn,43 Under,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,OLB Nasty Nic Gaylor,,,None,None,False,2,2,11,,,,,0,2053,Week 2,Cincinnati,OH,65,calm,fair,62,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,11,49,2,2,2,GBY,CIN,GBY46,pass,0,0,113t Strong Pass XRZ 074 Pistol,113t,Strong,Pistol,1or2-1-2,43 Under,Nickel Personnel,Man to Man,Blitz 2,None,None,Normal,,,"['MLB J.Welch', 'WLB N.Gaylor']",None,None,False,,,12,074,XRZ,0,7,0,2053,Week 2,Cincinnati,OH,65,calm,fair,54,NORMAL,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1Q,11,40,2,3,2,GBY,CIN,GBY46,run,-4,0,113 I Run 24 Normal,113,I,Normal,3or4-2,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,3short,OLB Jeffrey Gandy,S Devan Ingram,,None,None,False,2,4,13,,,,,0,2053,Week 2,Cincinnati,OH,65,calm,fair,54,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,11,0,3,1,10,CIN,GBY,CIN21,pass,17,0,113 Strong Pass XYZAR 063F5 Shotgun,113,Strong,Shotgun,1-10poss,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,S Bill Faumui,,,None,None,False,,,15,063F5,XYZAR,0,6,0,2053,Week 2,Cincinnati,OH,65,calm,fair,79,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1Q,10,15,3,1,10,CIN,GBY,CIN38,run,10,0,113t Weak Run 23 Shotgun,113t,Weak,Shotgun,1-10earn,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,CB Cris Coker,,,None,None,False,2,3,16,,,,,0,2053,Week 2,Cincinnati,OH,65,calm,fair,62,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,9,47,3,1,10,CIN,GBY,CIN48,run,1,0,203 Pro Run 21 Shotgun,203,Pro,Shotgun,1-10earn,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,OLB Philip Lukes,,,None,None,False,2,1,17,,,,,0,2053,Week 2,Cincinnati,OH,65,calm,fair,52,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,9,2,3,2,9,CIN,GBY,CIN49,pass,0,0,122 Weak Pass TYXZ 7816 Shotgun,122,Weak,Shotgun,1or2-6-9,43 Over,Regular Personnel,Man to Man,No Blitz,None,None,Normal,,,,None,None,False,,,18,7816,TYXZ,7,8,0,2053,Week 2,Cincinnati,OH,65,calm,fair,51,NORMAL,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1Q,8,56,3,3,9,CIN,GBY,CIN49,pass,0,0,104 Weak Pass ZRXS 6180 Shotgun,104,Weak,Shotgun,3or4-8-9,43 Over,Dime Personnel,Cover-3 Sky,No Blitz,None,None,3long,,,,None,None,False,,,19,6180,ZRXS,6,1,0,2053,Week 2,Cincinnati,OH,65,calm,fair,51,NORMAL,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1Q,8,42,4,1,10,GBY,CIN,GBY24,reverse,12,0,131 Strong Rev. rev7 Normal,131,Strong,Normal,1-10poss,43 Under,Regular Personnel,Tampa-2,No Blitz,None,None,Normal,ILB Flypaper Welch,DE Tanner Briggs,,None,None,False,rev,7,21,,,,,0,2053,Week 2,Cincinnati,OH,65,calm,fair,76,NORMAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,8,31,4,1,10,CIN,GBY,GBY19,run,3,0,122 Strong Run 23 Shotgun,122,Strong,Shotgun,1-10poss,43 Over,Regular Personnel,"Man to Man, Buzz",No Blitz,None,None,Normal,ILB Axel Gillespie,DE Neal Reuter,,None,None,False,2,3,22,,,,,0,2053,Week 2,Cincinnati,OH,65,calm,fair,19,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,8,6,4,2,7,CIN,GBY,GBY16,pass,-16,0,113 Strong Pass XZYAR 23518 Shotgun,113,Strong,Shotgun,1or2-6-9,43 Over,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,23,23518,XZYAR,2,3,0,2053,Week 2,Cincinnati,OH,65,calm,fair,16,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,7,33,4,3,23,CIN,GBY,GBY32,run,-1,0,113 Weak Run 21 Shotgun,113,Weak,Shotgun,3or4-17+,43 Over,Nickel Personnel,Cover-2,No Blitz,None,Spy,3long,S Carlton Stephenson,,,None,None,False,2,1,24,,,,,0,2053,Week 2,Cincinnati,OH,65,calm,fair,32,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1Q,6,43,5,1,10,GBY,CIN,GBY40,reverse,10,0,104 I Rev. rev7 Normal,104,I,Normal,1-10poss,43 Under,Dime Personnel,Cover-2,No Blitz,None,None,Normal,DT Cory Iadevaia,CB Matthew Andrews,,None,None,False,rev,7,26,,,,,0,2053,Week 2,Cincinnati,OH,65,calm,fair,60,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,6,10,5,1,10,GBY,CIN,CIN50,run,12,0,122 I Run 22 Normal,122,I,Normal,1-10earn,43 Under,Regular Personnel,Press-2,No Blitz,None,None,Normal,OLB Numero Uno Elling,DE Darius Willis,,None,None,False,2,2,27,,,,,0,2053,Week 2,Cincinnati,OH,65,calm,fair,50,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,5,42,5,1,10,GBY,CIN,CIN38,run,4,0,113 I Run 23 Normal,113,I,Normal,1-10earn,43 Under,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,S Ronald Hayes,DT Cory Iadevaia,,None,None,False,2,3,28,,,,,0,2053,Week 2,Cincinnati,OH,65,calm,fair,38,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,5,17,5,2,6,GBY,CIN,CIN34,run,1,0,113t I Run 27 Normal,113t,I,Normal,1or2-6-9,43 Under,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,Normal,DE Tanner Briggs,,,None,None,False,2,7,29,,,,,0,2053,Week 2,Cincinnati,OH,65,calm,fair,34,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1Q,4,45,5,3,5,GBY,CIN,CIN33,pass,0,0,113t Strong Pass ZXR 12S Normal,113t,Strong,Normal,3or4-4-5,43 Under,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,3long,,,,None,None,False,,,30,12S,ZXR,1,2,0,2053,Week 2,Cincinnati,OH,65,calm,fair,33,NORMAL,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1Q,4,33,6,1,10,CIN,GBY,CIN25,pass,-5,0,212 Pro Pass AYXZB 2F64S Shotgun,212,Pro,Shotgun,1-10poss,43 Over,Regular Personnel,Tampa-2,No Blitz,None,None,Normal,,,,None,None,False,,,33,2F64S,AYXZB,2,F,0,2053,Week 2,Cincinnati,OH,65,calm,fair,75,NORMAL,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
