,quarter,clockmin,clocksec,drive_id,down,distance,offteam,defteam,ballposition,play_type,yards_gained,yac,offense_playcall,offense_personnel,offense_formation,offense_qbdepth,offense_situation,defense_front,defense_personnel,defense_call,blitz_type,double_type,spy_type,defense_situation,tackle_player,assist_tackle_player,blitz_player,penalty_player,penalty_type,penalty_declined,ball_carrierid,rundir,play_id,routes,skill_players,prim_route,sec_route,game_id,game_year,game_week,game_city,game_state,game_temp,game_wind,game_weather,distance_to_endzone,FieldPosition,flag_2min,fumble_flag,sack_flag,int_flag,hurry_flag,drop_flag,defpass_flag,incomppass_flag,comppass_flag,playaction_flag,counterplay_flag,safety_flag,badpass_flag,deftd_flag,offtd_flag,tfl_flag
19,1Q,5,32,2,3,13,SEA,MIA,SEA46,run,11,0,113t Weak Run 20 Shotgun,113t,Weak,Shotgun,3or4-13-16,True 34,Nickel Personnel,Cover-3 Cloud,No Blitz,None,None,3long,S Rusty Mayes,,,None,None,False,2,0,23,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,54,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,1Q,4,56,3,1,10,MIA,SEA,MIA12,run,8,0,104 I Run 25 Normal,104,I,Normal,1-10poss,43 Under,Dime Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,DE Donte McKyer,CB Adam Davison,,None,None,False,2,5,25,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,88,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,1Q,4,29,3,2,2,MIA,SEA,MIA20,run,3,0,104 Weak Run 24 Normal,104,Weak,Normal,1or2-1-2,43 Under,Dime Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,S Connor Pitt,,,None,None,False,2,4,26,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,80,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,1Q,4,6,3,1,10,MIA,SEA,MIA23,run,2,0,122 I Run 23 Normal,122,I,Normal,1-10earn,43 Under,Regular Personnel,Cover-3 Sky,No Blitz,None,None,Normal,DT Christopher Brown,,,None,None,False,2,3,27,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,77,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,1Q,3,29,3,2,8,MIA,SEA,MIA25,run,2,0,113 I Run 22 Normal,113,I,Normal,1or2-6-9,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,ILB Brenden McIntyre,,, OLB Colton Wilcox,Illegal Use of the Hands by the Defense,False,2,2,28,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,1Q,3,18,3,1,10,MIA,SEA,MIA30,pass,62,57,122 Weak Pass AZX F8D Pistol,122,Weak,Pistol,1-10earn,43 Under,Regular Personnel,Cover-3 Sky,No Blitz,None,None,Normal,OLB Colton Wilcox,,,None,None,False,,,29,F8D,AZX,F,8,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,70,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25,1Q,2,46,3,1,8,MIA,SEA,SEA08,pass,8,0,122 Weak Pass XZYT 4361 Normal,122,Weak,Normal,1or2-6-9,43 Under,Regular Personnel,Cover-2,Blitz 1,None,None,Normal,,,MLB B.McIntyre,None,None,False,,,30,4361,XZYT,4,3,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,8,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
26,1Q,2,37,4,1,10,SEA,MIA,SEA25,run,4,0,113t Weak Run 21 Normal,113t,Weak,Normal,1-10poss,True 34,Nickel Personnel,Press-2,No Blitz,None,None,Normal,CB Daniel Bean,OLB Frederick Mendheim,,None,None,False,2,1,33,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,1Q,2,3,4,2,6,SEA,MIA,SEA29,pass,7,0,113t Pro Pass YZXR F316 Normal,113t,Pro,Normal,1or2-6-9,True 34,Nickel Personnel,Cover-4,Blitz 1,None,None,Normal,OLB Frederick Mendheim,,SILB A.Barber,None,None,False,,,34,F316,YZXR,F,3,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,71,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
28,1Q,1,40,4,1,10,SEA,MIA,SEA36,scramble,9,0,113t Strong Pass ZYXAR WS11S Normal,113t,Strong,Normal,1-10earn,True 34,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,OLB Louis Reid,,SILB A.Barber,None,None,False,,,35,WS11S,ZYXAR,W,S,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,64,NORMAL,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
29,1Q,1,10,4,2,1,SEA,MIA,SEA45,run,3,0,104 Weak Run 21 Normal,104,Weak,Normal,1or2-1-2,True 34,Dime Personnel,Press-2,No Blitz,None,None,Normal,DE Norbert O'Donnell,,,None,None,False,2,1,36,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,55,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,1Q,0,33,4,1,10,SEA,MIA,SEA48,run,-1,0,113t Weak Run 21 Normal,113t,Weak,Normal,1-10earn,True 34,Nickel Personnel,Cover-4,No Blitz,None,None,Normal,ILB Austin Barber,S Lucas Poliska,,None,None,False,2,1,37,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,52,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
31,2Q,15,0,4,2,11,SEA,MIA,SEA47,pass,12,0,212 Strong Pass BZXYA 3S40F Normal,212,Strong,Normal,1or2-10-12,True 34,Regular Personnel,Press-2,Blitz 1,None,None,Normal,OLB Frederick Mendheim,,WILB M.Thompson,None,None,False,,,39,3S40F,BZXYA,3,S,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,53,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
32,2Q,14,20,4,1,10,SEA,MIA,MIA41,pass,31,25,104 I Pass ZXRAS 1W11S Normal,104,I,Normal,1-10earn,True 34,Dime Personnel,Press-2,Blitz 2,None,None,Normal,CB Rich Givens,,"['SLB F.Mendheim', 'NB G.Abrams']",None,None,False,,,40,1W11S,ZXRAS,1,W,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,41,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
33,2Q,13,40,4,1,10,SEA,MIA,MIA10,pass,10,0,113 Strong Pass YZXAR 4S1F4 Normal,113,Strong,Normal,1-10earn,True 34,Nickel Personnel,Press-2,Blitz 2,None,None,Normal,,,"['SILB A.Barber', 'WLB G.Cote']",None,None,False,,,41,4S1F4,YZXAR,4,S,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,10,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
34,2Q,13,29,5,1,10,MIA,SEA,MIA25,run,-1,0,122 Weak Cntr. 25 Shotgun,122,Weak,Shotgun,1-10poss,43 Under,Regular Personnel,Cover-3 Sky,No Blitz,None,None,Normal,DT Christopher Brown,OLB Timothy Turner,,None,None,False,2,5,44,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,75,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
35,2Q,13,9,5,2,11,MIA,SEA,MIA24,run,6,0,122 Strong Run 26 Normal,122,Strong,Normal,1or2-10-12,43 Under,Regular Personnel,Cover-3 Sky,No Blitz,None,None,Normal,DT Luis Fulcher,,,None,None,False,2,6,45,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,76,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,2Q,12,25,5,3,5,MIA,SEA,MIA30,run,60,0,113 Weak Cntr. 25 Shotgun,113,Weak,Shotgun,3or4-4-5,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,3long,OLB Colton Wilcox,,,None,None,False,2,5,46,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,70,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
37,2Q,11,40,5,1,10,MIA,SEA,SEA10,scramble,10,0,122 Strong Pass YZX 402 Normal,122,Strong,Normal,1-10earn,43 Under,Regular Personnel,Cover-2,Blitz 1,None,None,Normal,,,MLB B.McIntyre,None,None,False,,,47,402,YZX,4,0,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,10,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
38,2Q,10,53,6,1,10,SEA,MIA,SEA27,run,14,0,203 I Run 26 Normal,203,I,Normal,1-10poss,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,OLB Frederick Mendheim,,,None,None,False,2,6,50,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,73,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,2Q,10,27,6,1,10,SEA,MIA,SEA41,pass,15,9,113t Pro Pass YZXR 1642 Normal,113t,Pro,Normal,1-10earn,True 34,Nickel Personnel,Cover-4,Blitz 1,None,None,Normal,OLB Frederick Mendheim,,WLB L.Reid,None,None,False,,,51,1642,YZXR,1,6,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,59,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
40,2Q,9,42,6,1,10,SEA,MIA,MIA44,run,0,0,203 I Run 22 Normal,203,I,Normal,1-10earn,True 34,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,DT Sam Richard,,,None,None,False,2,2,52,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,44,NORMAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,2Q,9,32,6,1,10,MIA,SEA,MIA44,run,3,0,122 Weak Run 22 Normal,122,Weak,Normal,1-10poss,43 Under,Regular Personnel,Cover-3 Sky,No Blitz,None,None,Normal,S Levi Hopper,OLB Timothy Turner,,None,None,False,2,2,53,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,56,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,2Q,8,56,6,2,7,MIA,SEA,MIA47,run,-4,0,104 Strong Run 22 Shotgun,104,Strong,Shotgun,1or2-6-9,43 Under,Dime Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,ILB Horace Pardo,S Levi Hopper,,None,None,False,2,2,54,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,53,NORMAL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
43,2Q,8,48,6,1,10,SEA,MIA,MIA31,run,1,0,113t Strong Run 22 Normal,113t,Strong,Normal,1-10poss,True 34,Nickel Personnel,Cover-4,No Blitz,None,None,Normal,DT Sam Richard,,,None,None,False,2,2,55,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,31,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,2Q,8,18,6,2,9,SEA,MIA,MIA30,pass,0,0,113t I Pass ZXYR 1332 Normal,113t,I,Normal,1or2-6-9,True 34,Nickel Personnel,Press-2,Blitz 1,None,None,Normal,,,SILB A.Barber,None,None,False,,,56,1332,ZXYR,1,3,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,30,NORMAL,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
45,2Q,8,14,6,3,9,SEA,MIA,MIA30,pass,-26,0,113t Strong Pass YZXR 3142 Normal,113t,Strong,Normal,3or4-8-9,True 34,Nickel Personnel,Cover-3 Cloud,Blitz 1,None,None,3long,Jack Horton,,WLB A.Barber,None,None,False,,,57,3142,YZXR,3,1,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,30,NORMAL,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
46,2Q,8,2,6,1,10,MIA,SEA,MIA49,run,5,0,104 I Run 27 Normal,104,I,Normal,1-10poss,43 Under,Dime Personnel,"Cover-1, Buzz",No Blitz,None,None,Normal,DT Max Henderson,ILB Horace Pardo,,None,None,False,2,7,58,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,51,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,2Q,7,26,6,2,5,MIA,SEA,SEA46,pass,8,0,113 Weak Pass XRZ 4S8 Pistol,113,Weak,Pistol,1or2-3-5,43 Under,Nickel Personnel,Cover-3 Sky,No Blitz,None,None,Normal,S Levi Hopper,CB Dalton Carpenter,,None,None,False,,,59,4S8,XRZ,4,S,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,46,NORMAL,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
48,2Q,6,55,6,1,10,MIA,SEA,SEA38,run,0,0,122 Strong Cntr. 22 Normal,122,Strong,Normal,1-10earn,43 Under,Regular Personnel,Cover-3 Sky,No Blitz,None,None,Normal,OLB Timothy Turner,,,None,None,False,2,2,60,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,38,NORMAL,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
49,2Q,6,14,6,2,10,MIA,SEA,SEA38,pass,14,7,113 I Pass YZXR 37S1 Normal,113,I,Normal,1or2-10-12,43 Under,Nickel Personnel,Cover-3 Sky,No Blitz,None,None,Normal,CB Dalton Carpenter,,,None,None,False,,,61,37S1,YZXR,3,7,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,38,NORMAL,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
50,2Q,5,39,6,1,10,MIA,SEA,SEA17,run,10,0,203 Weak Run 21 Normal,203,Weak,Normal,1-10earn,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,CB Dalton Carpenter,,,None,None,False,2,1,62,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,17,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,2Q,4,56,6,1,7,MIA,SEA,SEA07,pass,7,0,113 Strong Pass YRXZ 26S5 Pistol,113,Strong,Pistol,1or2-6-9,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,,,,None,None,False,,,63,26S5,YRXZ,2,6,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,7,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
52,2Q,4,28,7,1,10,SEA,MIA,SEA28,run,3,0,122 Pro Run 22 Normal,122,Pro,Normal,1-10poss,True 34,Regular Personnel,Cover-2,No Blitz,None,None,Normal,ILB Marshall Thompson,DE Norbert O'Donnell,,None,None,False,2,2,66,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,72,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,2Q,3,43,7,2,7,SEA,MIA,SEA31,pass,0,0,122 Weak Pass YXZT 21S2 Normal,122,Weak,Normal,1or2-6-9,True 34,Regular Personnel,Press-2,Blitz 2,None,None,Normal,,,"['WILB M.Thompson', 'WLB G.Cote']",None,None,False,,,67,21S2,YXZT,2,1,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,69,NORMAL,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
54,2Q,3,38,7,3,7,SEA,MIA,SEA31,pass,0,0,203 Pro Pass BZXR 2318 Normal,203,Pro,Normal,3or4-6-7,True 34,Nickel Personnel,Cover-4,Blitz 1,None,None,3long,,,SILB M.Thompson,None,None,False,,,68,2318,BZXR,2,3,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,69,NORMAL,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
55,2Q,3,26,8,1,10,MIA,SEA,MIA21,run,7,0,122 Weak Run 20 Shotgun,122,Weak,Shotgun,1-10poss,43 Under,Regular Personnel,Cover-3 Sky,No Blitz,None,None,Normal,S Sammie Murray,DT Christopher Brown,,None,None,False,2,0,70,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,79,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,2Q,2,41,8,2,3,MIA,SEA,MIA28,run,0,0,122 Strong Run 24 Shotgun,122,Strong,Shotgun,1or2-3-5,43 Under,Regular Personnel,Cover-3 Sky,No Blitz,None,None,Normal,OLB Colton Wilcox,S Sammie Murray,,None,None,False,2,4,71,,,,,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,72,NORMAL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,2Q,2,4,8,3,3,MIA,SEA,MIA28,pass,8,0,113t Strong Pass YRXZA 10012 Shotgun,113t,Strong,Shotgun,3or4-3,43 Under,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,S Connor Pitt,,MLB H.Pardo,None,None,False,,,72,10012,YRXZA,1,0,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,72,NORMAL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
58,2Q,1,55,8,1,10,MIA,SEA,MIA36,pass,0,0,113 Strong Pass YXZR 4221 Pistol,113,Strong,Pistol,2mindrill,43 Under,Nickel Personnel,Cover-3 Sky,No Blitz,None,None,Normal,,,,None,None,False,,,74,4221,YXZR,4,2,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,64,NORMAL,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
59,2Q,1,46,8,2,10,MIA,SEA,MIA36,pass,1,0,113 Strong Pass RXZ 491 Pistol,113,Strong,Pistol,2mindrill,43 Under,Nickel Personnel,Cover-2,No Blitz,None,None,Normal,CB Dalton Carpenter,,,None,None,False,,,75,491,RXZ,4,9,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,64,NORMAL,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
60,2Q,1,26,8,3,9,MIA,SEA,MIA37,pass,15,5,113 Weak Pass RXYZ 373S Normal,113,Weak,Normal,2mindrill,43 Under,Nickel Personnel,Cover-2,Blitz 1,None,None,3long,DE Mitch O'Neal,,MLB H.Pardo,None,None,False,,,76,373S,RXYZ,3,7,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,63,NORMAL,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
61,2Q,0,44,8,1,10,MIA,SEA,SEA48,pass,13,1,113 Strong Pass RXZ 491 Pistol,113,Strong,Pistol,2mindrill,43 Under,Nickel Personnel,Cover-3 Sky,No Blitz,None,None,Normal,S Connor Pitt,,,None,None,False,,,77,491,RXZ,4,9,0,2053,Exhibition Week 5,Miami,FL,89,10 ,fair,48,NORMAL,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
